|dates|LeFlore_Oklahoma_UnitedStates.AverageDailyTemperature.data|LeFlore_Oklahoma_UnitedStates.AverageDailyTemperature.missing|LeFlore_Oklahoma_UnitedStates.AverageDewPoint.data|LeFlore_Oklahoma_UnitedStates.AverageDewPoint.missing|LeFlore_Oklahoma_UnitedStates.AverageRelativeHumidity.data|LeFlore_Oklahoma_UnitedStates.AverageRelativeHumidity.missing|LeFlore_Oklahoma_UnitedStates.AverageSurfaceAirPressure.data|LeFlore_Oklahoma_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|54.916666666666664|0|40.229166666666664|0|66.34375|0|29.783124999999956|0
0|2021-10-18|56.229166666666664|0|42.635416666666664|0|67.35416666666667|0|29.649270833333347|0
0|2021-10-19|59.583333333333336|0|45.6875|0|65.26041666666667|0|29.577604166666664|0
0|2021-10-20|64.89583333333333|0|56.979166666666664|0|77.10416666666667|0|29.593229166666678|0
0|2021-10-21|62.572916666666664|0|44.5625|0|56.6875|0|29.681875000000016|0
0|2021-10-22|59.104166666666664|0|46.625|0|68.28125|0|29.592708333333302|0
0|2021-10-23|67.82291666666667|0|57.40625|0|71.38541666666667|0|29.390312500000018|0
0|2021-10-24|74.17708333333333|0|62.479166666666664|0|66.5|0|29.31531249999998|0
0|2021-10-25|60.677083333333336|0|51.791666666666664|0|75.8125|0|29.496145833333355|0
0|2021-10-26|60.927083333333336|0|50.958333333333336|0|71.30208333333333|0|29.421875000000018|0
0|2021-10-27|61.052083333333336|0|55.125|0|81.83333333333333|0|29.1197916666667|0
0|2021-10-28|52.90625|0|46.020833333333336|0|78.82291666666667|0|29.098541666666648|0
0|2021-10-29|52.260416666666664|0|43.583333333333336|0|72.35416666666667|0|29.351354166666663|0
0|2021-10-30|50.260416666666664|0|38.583333333333336|0|70.6875|0|29.414270833333347|0
0|2021-10-31|51.4375|0|41.8125|0|72.97916666666667|0|29.604062499999984|0
0|2021-11-01|52.708333333333336|0|43.354166666666664|0|72.15625|0|29.75916666666667|0
0|2021-11-02|47.822916666666664|0|41.427083333333336|0|78.23958333333333|0|29.86703125000001|0
0|2021-11-03|43.447916666666664|0|38.979166666666664|0|85.58333333333333|0|29.854791666666674|0
0|2021-11-04|45.104166666666664|0|37.614583333333336|0|77.625|0|29.82583333333336|0
0|2021-11-05|43.4375|0|35.614583333333336|0|77.60416666666667|0|29.78072916666663|0
0|2021-11-06|44.5|0|35.125|0|75.84375|0|29.77281249999996|0
0|2021-11-07|50.734375|0|39.072916666666664|0|69.35416666666667|0|29.706666666666678|0
0|2021-11-08|55.53125|0|43.833333333333336|0|68.42708333333333|0|29.69520833333333|0
0|2021-11-09|58.25|0|51.135416666666664|0|78.63541666666667|0|29.657812500000006|0
0|2021-11-10|60.791666666666664|0|54.0625|0|80.23958333333333|0|29.445729166666684|0
0|2021-11-11|52.958333333333336|0|40.0625|0|66.35416666666667|0|29.5436458333333|0
0|2021-11-12|45.791666666666664|0|31.104166666666668|0|61.34375|0|29.663333333333355|0
0|2021-11-13|41.364583333333336|0|28.979166666666668|0|64.125|0|29.720729166666654|0
0|2021-11-14|47.354166666666664|0|33.604166666666664|0|62.458333333333336|0|29.638125000000016|0
0|2021-11-15|50.34375|0|39.947916666666664|0|72.75|0|29.604687500000008|0
0|2021-11-16|62.770833333333336|0|53.59375|0|73.70833333333333|0|29.432500000000005|0
0|2021-11-17|65.65104166666667|0|50.9375|0|59.890625|0|29.46822916666669|0
0|2021-11-18|46.552083333333336|0|21.166666666666668|0|42.28125|0|29.95843750000002|0
0|2021-11-19|41.75|0|23.052083333333332|0|55.958333333333336|0|29.895937499999977|0
0|2021-11-20|50.802083333333336|0|37.916666666666664|0|64.58333333333333|0|29.634218750000006|0
0|2021-11-21|56.0625|0|45.598958333333336|0|68.88541666666667|0|29.638645833333328|0
0|2021-11-22|43.96875|0|31.833333333333332|0|67.27604166666667|0|29.794322916666644|0
0|2021-11-23|48.40625|0|33.0625|0|62.25|0|29.645885416666673|0
0|2021-11-24|60.4375|0|48.34375|0|64.375|0|29.51567708333332|0
0|2021-11-25|46.130208333333336|0|36.104166666666664|0|69.91145833333333|0|29.812968750000007|0
0|2021-11-26|39.338541666666664|0|26.713541666666668|0|67.046875|0|29.794791666666644|0
0|2021-11-27|45.953125|0|31.864583333333332|0|60.958333333333336|0|29.57026041666667|0
0|2021-11-28|44.666666666666664|0|34.947916666666664|0|72.734375|0|29.70302083333331|0
0|2021-11-29|48.4375|0|34.692708333333336|0|65.515625|0|29.633541666666684|0
0|2021-11-30|52.78125|0|40.4375|0|66.59895833333333|0|29.568072916666654|0
0|2021-12-01|55.5625|0|44.161458333333336|0|69.16666666666667|0|29.55515625|0
0|2021-12-02|54.416666666666664|0|40.354166666666664|0|65.91145833333333|0|29.590781249999996|0
0|2021-12-03|59.40625|0|51.677083333333336|0|77.16666666666667|0|29.488385416666663|0
0|2021-12-04|59.59375|0|56.359375|0|88.83333333333333|0|29.566145833333305|0
0|2021-12-05|64.96875|0|58.21875|0|79.76041666666667|0|29.376770833333335|0
0|2021-12-06|44.572916666666664|0|26.395833333333332|0|51.682291666666664|0|29.704010416666677|0
0|2021-12-07|39.135416666666664|0|22.020833333333332|0|52.84375|0|29.61791666666669|0
0|2021-12-08|43.708333333333336|0|31.229166666666668|0|65.421875|0|29.528281250000003|0
0|2021-12-09|59.958333333333336|0|50.59375|0|72.5625|0|29.30739583333335|0
0|2021-12-10|68.41145833333333|0|59.5|0|73.61458333333333|0|29.181614583333328|0
0|2021-12-11|39.708333333333336|0|26.864583333333332|0|62.333333333333336|0|29.670000000000016|0
0|2021-12-12|38.984375|0|24.208333333333332|0|61.817708333333336|0|29.769635416666656|0
0|2021-12-13|50.291666666666664|0|30.177083333333332|0|51.25|0|29.734687499999954|0
0|2021-12-14|62.302083333333336|0|52.854166666666664|0|72.078125|0|29.676770833333354|0
0|2021-12-15|72.125|0|59.84375|0|65.71875|0|29.484739583333322|0
0|2021-12-16|58.78125|0|48.291666666666664|0|69.10416666666667|0|29.527708333333326|0
0|2021-12-17|60.197916666666664|0|53.1875|0|78.72395833333333|0|29.44442708333332|0
0|2021-12-18|45.4375|0|37.541666666666664|0|74.65625|0|29.67786458333336|0
0|2021-12-19|36.09375|0|27.578125|0|72.69791666666667|0|29.846250000000026|0
