|dates|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Arroyo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Arroyo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-07-18|76.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-19|76.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-20|76.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-21|76.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-22|76.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-23|76.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-24|76.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-25|76.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-26|76.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-27|76.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-28|76.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-29|76.0|0|72.0|0|0.0|0|0.0|100
0|2020-07-30|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-31|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-01|127.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-02|127.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-03|127.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-04|127.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-05|127.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-06|127.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-07|127.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-08|127.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-09|127.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-10|127.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-11|127.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-12|127.0|0|96.0|0|0.0|0|0.0|100
0|2020-08-13|127.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-14|127.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-15|127.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-16|127.0|0|105.0|0|0.0|0|0.0|100
0|2020-08-17|127.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-18|127.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-19|127.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-20|127.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-21|127.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-22|127.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-23|127.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-24|127.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-25|127.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-26|127.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-27|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-28|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-08-29|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-08-30|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-08-31|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-01|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-02|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-03|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-04|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-05|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-09-06|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-09-07|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-09-08|132.0|0|133.0|0|0.0|0|0.0|100
0|2020-09-09|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-09-10|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-11|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-12|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-13|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-14|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-15|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-16|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-09-17|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-18|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-19|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-09-20|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-09-21|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-22|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-23|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-24|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-09-25|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-09-26|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-27|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-09-28|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-09-29|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-09-30|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-10-01|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-10-02|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-03|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-04|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-05|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-06|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-07|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-08|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-09|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-10|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-10-11|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-10-12|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-10-13|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-10-14|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-10-15|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-16|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-17|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-10-18|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-19|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-20|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-10-21|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-10-22|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-10-23|193.0|0|195.0|0|0.0|0|0.0|100
0|2020-10-24|193.0|0|195.0|0|0.0|0|0.0|100
0|2020-10-25|193.0|0|200.0|0|0.0|0|0.0|100
0|2020-10-26|193.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-27|193.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-28|193.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-29|193.0|0|202.0|0|0.0|0|0.0|100
0|2020-10-30|193.0|0|205.0|0|0.0|0|0.0|100
0|2020-10-31|193.0|0|205.0|0|0.0|0|0.0|100
0|2020-11-01|193.0|0|205.0|0|0.0|0|0.0|100
0|2020-11-02|193.0|0|212.0|0|0.0|0|0.0|100
0|2020-11-03|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-11-04|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-11-05|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-11-06|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-11-07|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-11-08|213.0|0|214.0|0|0.0|0|0.0|100
0|2020-11-09|213.0|0|215.0|0|0.0|0|0.0|100
0|2020-11-10|213.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-11|213.0|0|220.0|0|0.0|0|0.0|100
0|2020-11-12|213.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-13|213.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-14|64.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-15|64.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-16|65.0|0|223.0|0|0.0|0|0.0|100
0|2020-11-17|65.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-18|65.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-19|65.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-20|70.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-21|70.0|0|232.0|0|0.0|0|0.0|100
0|2020-11-22|70.0|0|233.0|0|0.0|0|0.0|100
0|2020-11-23|70.0|0|237.0|0|0.0|0|0.0|100
0|2020-11-24|70.0|0|238.0|0|0.0|0|0.0|100
0|2020-11-25|70.0|0|239.0|0|0.0|0|0.0|100
0|2020-11-26|70.0|0|239.0|0|0.0|0|0.0|100
0|2020-11-27|70.0|0|242.0|0|0.0|0|0.0|100
0|2020-11-28|70.0|0|242.0|0|0.0|0|0.0|100
0|2020-11-29|84.0|0|242.0|0|0.0|0|0.0|100
0|2020-11-30|87.0|0|245.0|0|0.0|0|0.0|100
0|2020-12-01|87.0|0|246.0|0|0.0|0|0.0|100
0|2020-12-02|87.0|0|246.0|0|0.0|0|0.0|100
0|2020-12-03|87.0|0|246.0|0|0.0|0|0.0|100
0|2020-12-04|87.0|0|247.0|0|0.0|0|0.0|100
0|2020-12-05|90.0|0|248.0|0|0.0|0|0.0|100
0|2020-12-06|97.0|0|255.0|0|0.0|0|0.0|100
0|2020-12-07|100.0|0|258.0|0|0.0|0|0.0|100
0|2020-12-08|100.0|0|258.0|0|0.0|0|0.0|100
0|2020-12-09|100.0|0|259.0|0|0.0|0|0.0|100
0|2020-12-10|100.0|0|259.0|0|0.0|0|0.0|100
0|2020-12-11|100.0|0|261.0|0|0.0|0|0.0|100
0|2020-12-12|100.0|0|261.0|0|0.0|0|0.0|100
0|2020-12-13|112.0|0|270.0|0|0.0|0|0.0|100
0|2020-12-14|112.0|0|273.0|0|0.0|0|0.0|100
0|2020-12-15|117.0|0|275.0|0|0.0|0|0.0|100
0|2020-12-16|117.0|0|275.0|0|0.0|0|0.0|100
0|2020-12-17|123.0|0|281.0|0|0.0|0|0.0|100
0|2020-12-18|123.0|0|284.0|0|0.0|0|0.0|100
0|2020-12-19|132.0|0|290.0|0|0.0|0|0.0|100
0|2020-12-20|137.0|0|295.0|0|0.0|0|0.0|100
0|2020-12-21|139.0|0|297.0|0|0.0|0|0.0|100
0|2020-12-22|142.0|0|300.0|0|0.0|0|0.0|100
0|2020-12-23|142.0|0|300.0|0|0.0|0|0.0|100
0|2020-12-24|142.0|0|300.0|0|0.0|0|0.0|100
0|2020-12-25|145.0|0|303.0|0|0.0|0|0.0|100
0|2020-12-26|148.0|0|306.0|0|0.0|0|0.0|100
0|2020-12-27|151.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-28|151.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-29|151.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-30|151.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-31|151.0|0|309.0|0|0.0|0|0.0|100
0|2021-01-01|157.0|0|315.0|0|0.0|0|0.0|100
0|2021-01-02|157.0|0|315.0|0|0.0|0|0.0|100
0|2021-01-03|157.0|0|315.0|0|0.0|0|0.0|100
0|2021-01-04|158.0|0|316.0|0|0.0|0|0.0|100
0|2021-01-05|158.0|0|316.0|0|0.0|0|0.0|100
0|2021-01-06|158.0|0|316.0|0|0.0|0|0.0|100
0|2021-01-07|158.0|0|316.0|0|0.0|0|0.0|100
0|2021-01-08|157.0|0|315.0|0|0.0|0|0.0|100
0|2021-01-09|157.0|0|316.0|0|0.0|0|0.0|100
0|2021-01-10|157.0|0|317.0|0|0.0|0|0.0|100
0|2021-01-11|157.0|0|318.0|0|0.0|0|0.0|100
0|2021-01-12|157.0|0|321.0|0|0.0|0|0.0|100
0|2021-01-13|163.0|0|321.0|0|0.0|0|0.0|100
0|2021-01-14|163.0|0|322.0|0|0.0|0|0.0|100
0|2021-01-15|166.0|0|324.0|0|0.0|0|0.0|100
0|2021-01-16|171.0|0|329.0|0|0.0|0|0.0|100
0|2021-01-17|171.0|0|329.0|0|0.0|0|0.0|100
0|2021-01-18|171.0|0|329.0|0|0.0|0|0.0|100
0|2021-01-19|175.0|0|333.0|0|0.0|0|0.0|100
0|2021-01-20|175.0|0|333.0|0|0.0|0|0.0|100
0|2021-01-21|175.0|0|333.0|0|0.0|0|0.0|100
0|2021-01-22|175.0|0|334.0|0|0.0|0|0.0|100
0|2021-01-23|181.0|0|339.0|0|0.0|0|0.0|100
0|2021-01-24|181.0|0|340.0|0|0.0|0|0.0|100
0|2021-01-25|182.0|0|340.0|0|0.0|0|0.0|100
0|2021-01-26|183.0|0|341.0|0|0.0|0|0.0|100
0|2021-01-27|183.0|0|341.0|0|0.0|0|0.0|100
0|2021-01-28|183.0|0|341.0|0|0.0|0|0.0|100
0|2021-01-29|185.0|0|343.0|0|0.0|0|0.0|100
0|2021-01-30|185.0|0|345.0|0|0.0|0|0.0|100
0|2021-01-31|185.0|0|346.0|0|0.0|0|0.0|100
0|2021-02-01|185.0|0|346.0|0|0.0|0|0.0|100
0|2021-02-02|185.0|0|345.0|0|0.0|0|0.0|100
0|2021-02-03|187.0|0|345.0|0|0.0|0|0.0|100
0|2021-02-04|187.0|0|345.0|0|0.0|0|0.0|100
0|2021-02-05|187.0|0|345.0|0|0.0|0|0.0|100
0|2021-02-06|187.0|0|345.0|0|0.0|0|0.0|100
0|2021-02-07|187.0|0|345.0|0|0.0|0|0.0|100
0|2021-02-08|188.0|0|346.0|0|0.0|0|0.0|100
0|2021-02-09|188.0|0|348.0|0|0.0|0|0.0|100
