|dates|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Vieques_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Vieques_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-07|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-18|37.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-19|37.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-20|37.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-21|37.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-22|37.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-23|37.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-24|37.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-25|37.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-26|37.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-27|37.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-28|37.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-29|37.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-30|37.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-31|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-01|86.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-02|86.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-03|86.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-04|86.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-05|86.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-06|86.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-07|86.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-08|86.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-09|86.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-10|86.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-11|86.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-12|86.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-13|86.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-14|86.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-15|86.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-16|86.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-17|86.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-18|86.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-19|86.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-20|86.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-21|86.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-22|86.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-23|86.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-24|86.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-25|86.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-26|86.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-27|86.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-28|86.0|0|85.0|0|0.0|0|0.0|100
0|2020-08-29|86.0|0|85.0|0|0.0|0|0.0|100
0|2020-08-30|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-08-31|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-01|84.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-02|84.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-03|84.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-04|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-05|85.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-06|85.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-07|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-08|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-09|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-10|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-11|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-12|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-13|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-14|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-15|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-16|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-17|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-18|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-19|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-20|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-21|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-22|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-23|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-24|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-25|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-26|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-27|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-28|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-29|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-09-30|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-10-01|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-10-02|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-10-03|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-04|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-05|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-10-06|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-10-07|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-10-08|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-10-09|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-10-10|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-10-11|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-10-12|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-13|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-14|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-10-15|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-10-16|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-10-17|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-10-18|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-10-19|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-20|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-21|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-22|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-23|102.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-24|102.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-25|102.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-26|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-27|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-28|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-29|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-30|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-31|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-11-01|104.0|0|105.0|0|0.0|0|0.0|100
0|2020-11-02|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-03|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-04|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-05|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-06|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-07|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-08|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-09|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-10|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-11|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-12|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-13|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-14|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-15|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-16|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-17|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-18|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-19|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-20|24.0|0|107.0|0|0.0|0|0.0|100
0|2020-11-21|25.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-22|25.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-23|25.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-24|25.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-25|25.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-26|25.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-27|25.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-28|25.0|0|109.0|0|0.0|0|0.0|100
0|2020-11-29|26.0|0|109.0|0|0.0|0|0.0|100
0|2020-11-30|27.0|0|110.0|0|0.0|0|0.0|100
0|2020-12-01|27.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-02|28.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-03|28.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-04|28.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-05|28.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-06|28.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-07|28.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-08|28.0|0|111.0|0|0.0|0|0.0|100
0|2020-12-09|28.0|0|134.0|0|0.0|0|0.0|100
0|2020-12-10|52.0|0|135.0|0|0.0|0|0.0|100
0|2020-12-11|53.0|0|136.0|0|0.0|0|0.0|100
0|2020-12-12|53.0|0|136.0|0|0.0|0|0.0|100
0|2020-12-13|54.0|0|137.0|0|0.0|0|0.0|100
0|2020-12-14|54.0|0|137.0|0|0.0|0|0.0|100
0|2020-12-15|54.0|0|137.0|0|0.0|0|0.0|100
0|2020-12-16|60.0|0|143.0|0|0.0|0|0.0|100
0|2020-12-17|60.0|0|143.0|0|0.0|0|0.0|100
0|2020-12-18|60.0|0|143.0|0|0.0|0|0.0|100
0|2020-12-19|60.0|0|143.0|0|0.0|0|0.0|100
0|2020-12-20|82.0|0|165.0|0|0.0|0|0.0|100
0|2020-12-21|82.0|0|165.0|0|0.0|0|0.0|100
0|2020-12-22|86.0|0|169.0|0|0.0|0|0.0|100
0|2020-12-23|89.0|0|172.0|0|0.0|0|0.0|100
0|2020-12-24|89.0|0|172.0|0|0.0|0|0.0|100
0|2020-12-25|89.0|0|172.0|0|0.0|0|0.0|100
0|2020-12-26|89.0|0|172.0|0|0.0|0|0.0|100
0|2020-12-27|89.0|0|172.0|0|0.0|0|0.0|100
0|2020-12-28|89.0|0|173.0|0|0.0|0|0.0|100
0|2020-12-29|94.0|0|177.0|0|0.0|0|0.0|100
0|2020-12-30|94.0|0|179.0|0|0.0|0|0.0|100
0|2020-12-31|94.0|0|179.0|0|0.0|0|0.0|100
0|2021-01-01|96.0|0|179.0|0|0.0|0|0.0|100
0|2021-01-02|97.0|0|180.0|0|0.0|0|0.0|100
0|2021-01-03|97.0|0|181.0|0|0.0|0|0.0|100
0|2021-01-04|99.0|0|182.0|0|0.0|0|0.0|100
0|2021-01-05|99.0|0|182.0|0|0.0|0|0.0|100
0|2021-01-06|99.0|0|182.0|0|0.0|0|0.0|100
0|2021-01-07|99.0|0|182.0|0|0.0|0|0.0|100
0|2021-01-08|99.0|0|189.0|0|0.0|0|0.0|100
0|2021-01-09|106.0|0|189.0|0|0.0|0|0.0|100
0|2021-01-10|106.0|0|189.0|0|0.0|0|0.0|100
0|2021-01-11|107.0|0|190.0|0|0.0|0|0.0|100
0|2021-01-12|107.0|0|190.0|0|0.0|0|0.0|100
0|2021-01-13|107.0|0|190.0|0|0.0|0|0.0|100
0|2021-01-14|107.0|0|191.0|0|0.0|0|0.0|100
0|2021-01-15|109.0|0|192.0|0|0.0|0|0.0|100
0|2021-01-16|109.0|0|193.0|0|0.0|0|0.0|100
0|2021-01-17|109.0|0|193.0|0|0.0|0|0.0|100
0|2021-01-18|109.0|0|193.0|0|0.0|0|0.0|100
0|2021-01-19|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-20|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-21|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-22|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-23|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-24|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-25|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-26|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-27|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-28|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-29|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-30|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-31|111.0|0|194.0|0|0.0|0|0.0|100
0|2021-02-01|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-02|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-03|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-04|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-05|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-06|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-07|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-08|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-09|112.0|0|195.0|0|0.0|0|0.0|100
