|dates|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Patillas_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Patillas_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|13.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|27.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|27.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|27.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|34.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|38.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|38.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|41.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|41.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|41.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|43.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|43.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|43.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|44.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|44.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|44.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|46.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|48.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|48.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|48.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|48.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|52.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|52.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|52.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|57.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|60.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|60.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|64.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|64.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|66.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|68.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|68.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|68.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|68.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|69.0|0|99.0|0|0.0|100
0|2020-07-18|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-19|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-20|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-21|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-22|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-23|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-07-24|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-25|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-26|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-27|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-28|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-29|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-30|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-31|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-01|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-08-02|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-08-03|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-04|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-05|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-06|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-07|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-08|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-09|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-10|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-11|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-12|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-13|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-14|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-15|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-16|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-17|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-18|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-19|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-20|122.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-21|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-08-22|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-08-23|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-08-24|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-25|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-26|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-27|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-28|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-29|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-30|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-31|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-09-01|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-09-02|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-03|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-04|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-05|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-06|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-07|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-09-08|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-09-09|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-09-10|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-11|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-09-12|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-09-13|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-09-14|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-09-15|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-16|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-17|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-09-18|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-09-19|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-09-20|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-21|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-09-22|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-09-23|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-09-24|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-25|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-09-26|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-09-27|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-09-28|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-09-29|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-09-30|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-01|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-02|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-10-03|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-04|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-05|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-10-06|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-10-07|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-10-08|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-10-09|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-10|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-11|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-12|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-13|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-14|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-15|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-16|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-10-17|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-18|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-19|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-20|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-10-21|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-10-22|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-10-23|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-10-24|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-10-25|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-10-26|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-10-27|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-10-28|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-10-29|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-10-30|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-10-31|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-11-01|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-11-02|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-11-03|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-11-04|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-11-05|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-11-06|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-07|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-08|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-09|72.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-10|72.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-11|72.0|0|218.0|0|0.0|0|0.0|100
0|2020-11-12|76.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-13|77.0|0|223.0|0|0.0|0|0.0|100
0|2020-11-14|79.0|0|225.0|0|0.0|0|0.0|100
0|2020-11-15|79.0|0|225.0|0|0.0|0|0.0|100
0|2020-11-16|79.0|0|225.0|0|0.0|0|0.0|100
0|2020-11-17|80.0|0|226.0|0|0.0|0|0.0|100
0|2020-11-18|80.0|0|226.0|0|0.0|0|0.0|100
0|2020-11-19|82.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-20|83.0|0|229.0|0|0.0|0|0.0|100
0|2020-11-21|92.0|0|238.0|0|0.0|0|0.0|100
0|2020-11-22|99.0|0|245.0|0|0.0|0|0.0|100
0|2020-11-23|102.0|0|248.0|0|0.0|0|0.0|100
0|2020-11-24|103.0|0|249.0|0|0.0|0|0.0|100
0|2020-11-25|103.0|0|249.0|0|0.0|0|0.0|100
0|2020-11-26|103.0|0|249.0|0|0.0|0|0.0|100
0|2020-11-27|110.0|0|256.0|0|0.0|0|0.0|100
0|2020-11-28|112.0|0|258.0|0|0.0|0|0.0|100
0|2020-11-29|112.0|0|258.0|0|0.0|0|0.0|100
0|2020-11-30|116.0|0|262.0|0|0.0|0|0.0|100
0|2020-12-01|119.0|0|265.0|0|0.0|0|0.0|100
0|2020-12-02|121.0|0|267.0|0|0.0|0|0.0|100
0|2020-12-03|123.0|0|269.0|0|0.0|0|0.0|100
0|2020-12-04|123.0|0|269.0|0|0.0|0|0.0|100
0|2020-12-05|124.0|0|270.0|0|0.0|0|0.0|100
0|2020-12-06|124.0|0|270.0|0|0.0|0|0.0|100
0|2020-12-07|128.0|0|274.0|0|0.0|0|0.0|100
0|2020-12-08|128.0|0|274.0|0|0.0|0|0.0|100
0|2020-12-09|130.0|0|276.0|0|0.0|0|0.0|100
0|2020-12-10|134.0|0|280.0|0|0.0|0|0.0|100
0|2020-12-11|140.0|0|286.0|0|0.0|0|0.0|100
0|2020-12-12|141.0|0|287.0|0|0.0|0|0.0|100
0|2020-12-13|148.0|0|294.0|0|0.0|0|0.0|100
0|2020-12-14|149.0|0|295.0|0|0.0|0|0.0|100
0|2020-12-15|151.0|0|297.0|0|0.0|0|0.0|100
0|2020-12-16|152.0|0|298.0|0|0.0|0|0.0|100
0|2020-12-17|153.0|0|299.0|0|0.0|0|0.0|100
0|2020-12-18|158.0|0|304.0|0|0.0|0|0.0|100
0|2020-12-19|158.0|0|304.0|0|0.0|0|0.0|100
0|2020-12-20|158.0|0|304.0|0|0.0|0|0.0|100
0|2020-12-21|159.0|0|305.0|0|0.0|0|0.0|100
0|2020-12-22|161.0|0|307.0|0|0.0|0|0.0|100
0|2020-12-23|161.0|0|307.0|0|0.0|0|0.0|100
0|2020-12-24|161.0|0|307.0|0|0.0|0|0.0|100
0|2020-12-25|163.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-26|164.0|0|310.0|0|0.0|0|0.0|100
0|2020-12-27|166.0|0|312.0|0|0.0|0|0.0|100
0|2020-12-28|168.0|0|314.0|0|0.0|0|0.0|100
0|2020-12-29|171.0|0|317.0|0|0.0|0|0.0|100
0|2020-12-30|171.0|0|317.0|0|0.0|0|0.0|100
0|2020-12-31|172.0|0|318.0|0|0.0|0|0.0|100
0|2021-01-01|172.0|0|318.0|0|0.0|0|0.0|100
0|2021-01-02|173.0|0|319.0|0|0.0|0|0.0|100
0|2021-01-03|173.0|0|319.0|0|0.0|0|0.0|100
0|2021-01-04|175.0|0|321.0|0|0.0|0|0.0|100
0|2021-01-05|176.0|0|322.0|0|0.0|0|0.0|100
0|2021-01-06|177.0|0|323.0|0|0.0|0|0.0|100
0|2021-01-07|177.0|0|323.0|0|0.0|0|0.0|100
0|2021-01-08|181.0|0|327.0|0|0.0|0|0.0|100
0|2021-01-09|181.0|0|327.0|0|0.0|0|0.0|100
0|2021-01-10|181.0|0|327.0|0|0.0|0|0.0|100
0|2021-01-11|181.0|0|327.0|0|0.0|0|0.0|100
0|2021-01-12|182.0|0|328.0|0|0.0|0|0.0|100
0|2021-01-13|182.0|0|328.0|0|0.0|0|0.0|100
0|2021-01-14|182.0|0|328.0|0|0.0|0|0.0|100
0|2021-01-15|186.0|0|332.0|0|0.0|0|0.0|100
0|2021-01-16|192.0|0|338.0|0|0.0|0|0.0|100
0|2021-01-17|195.0|0|341.0|0|0.0|0|0.0|100
0|2021-01-18|198.0|0|344.0|0|0.0|0|0.0|100
0|2021-01-19|198.0|0|344.0|0|0.0|0|0.0|100
0|2021-01-20|198.0|0|344.0|0|0.0|0|0.0|100
0|2021-01-21|199.0|0|345.0|0|0.0|0|0.0|100
0|2021-01-22|199.0|0|345.0|0|0.0|0|0.0|100
0|2021-01-23|200.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-24|200.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-25|200.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-26|200.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-27|200.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-28|200.0|0|346.0|0|0.0|0|0.0|100
0|2021-01-29|201.0|0|347.0|0|0.0|0|0.0|100
0|2021-01-30|201.0|0|347.0|0|0.0|0|0.0|100
0|2021-01-31|201.0|0|347.0|0|0.0|0|0.0|100
0|2021-02-01|201.0|0|347.0|0|0.0|0|0.0|100
0|2021-02-02|202.0|0|348.0|0|0.0|0|0.0|100
0|2021-02-03|203.0|0|349.0|0|0.0|0|0.0|100
0|2021-02-04|204.0|0|350.0|0|0.0|0|0.0|100
0|2021-02-05|205.0|0|351.0|0|0.0|0|0.0|100
0|2021-02-06|206.0|0|352.0|0|0.0|0|0.0|100
