|dates|Hampden_Massachusetts_UnitedStates.AverageDailyTemperature.data|Hampden_Massachusetts_UnitedStates.AverageDailyTemperature.missing|Hampden_Massachusetts_UnitedStates.AverageDewPoint.data|Hampden_Massachusetts_UnitedStates.AverageDewPoint.missing|Hampden_Massachusetts_UnitedStates.AverageRelativeHumidity.data|Hampden_Massachusetts_UnitedStates.AverageRelativeHumidity.missing|Hampden_Massachusetts_UnitedStates.AverageSurfaceAirPressure.data|Hampden_Massachusetts_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|55.25|0|45.0|0|69.5|0|29.435000000000006|0
0|2021-10-18|49.5|0|39.416666666666664|0|69.0|0|29.51041666666667|0
0|2021-10-19|50.666666666666664|0|37.208333333333336|0|64.70833333333333|0|29.58541666666666|0
0|2021-10-20|62.416666666666664|0|47.625|0|60.833333333333336|0|29.63041666666666|0
0|2021-10-21|60.708333333333336|0|50.208333333333336|0|71.95833333333333|0|29.639166666666657|0
0|2021-10-22|59.208333333333336|0|49.118055555555564|0|71.65972222222221|0|29.547569444444445|0
0|2021-10-23|49.25|0|36.5|0|63.5|0|29.66291666666667|0
0|2021-10-24|47.3125|0|37.416666666666664|0|71.5|0|29.826875|0
0|2021-10-25|49.267361111111114|0|47.895833333333336|0|95.1875|0|29.71761111111111|0
0|2021-10-26|50.538194444444436|0|48.989583333333336|0|94.45486111111113|0|29.31826388888889|0
0|2021-10-27|52.9375|0|45.979166666666664|0|77.52083333333333|0|29.384374999999995|0
0|2021-10-28|47.020833333333336|0|37.979166666666664|0|72.0|0|29.67458333333334|0
0|2021-10-29|43.10347222222222|0|37.08715277777778|0|81.11319444444445|0|29.666680555555555|0
0|2021-10-30|52.14583333333332|0|50.614583333333336|0|94.62847222222221|0|29.43395833333334|0
0|2021-10-31|57.4375|0|50.854166666666664|0|80.10416666666667|0|29.24569444444444|0
0|2021-11-01|49.583333333333336|0|36.25|0|64.20833333333333|0|29.682500000000005|0
0|2021-11-02|45.5|0|33.875|0|67.25|0|29.8575|0
0|2021-11-03|39.041666666666664|0|28.5|0|69.79166666666667|0|29.91791666666667|0
0|2021-11-04|36.375|0|28.51388888888889|0|76.43055555555556|0|30.026388888888885|0
0|2021-11-05|36.208333333333336|0|25.541666666666668|0|70.16666666666667|0|30.04875|0
0|2021-11-06|34.833333333333336|0|26.416666666666668|0|74.95833333333333|0|30.082916666666662|0
0|2021-11-07|36.4375|0|27.911458333333332|0|75.46354166666667|0|29.89458333333334|0
0|2021-11-08|44.083333333333336|0|34.708333333333336|0|73.41666666666667|0|29.825416666666683|0
0|2021-11-09|49.677083333333336|0|39.927083333333336|0|73.1875|0|29.76025694444445|0
0|2021-11-10|51.791666666666664|0|36.916666666666664|0|61.041666666666664|0|29.7825|0
0|2021-11-11|44.0625|0|31.0|0|63.645833333333336|0|30.01729166666666|0
0|2021-11-12|50.30744047619047|0|46.81478174603175|0|88.39365079365079|0|29.697138888888887|0
0|2021-11-13|41.59751984126984|0|38.22380952380953|0|89.33154761904763|0|29.47014384920634|0
0|2021-11-14|43.833333333333336|0|34.75|0|72.77083333333333|0|29.51354166666667|0
0|2021-11-15|40.09027777777778|0|31.38888888888889|0|72.95138888888889|0|29.464097222222232|0
0|2021-11-16|38.895833333333336|0|26.958333333333332|0|63.208333333333336|0|29.778333333333332|0
0|2021-11-17|39.5625|0|31.104166666666668|0|73.72916666666667|0|29.95583333333333|0
0|2021-11-18|54.6875|0|45.875|0|73.5625|0|29.666458333333328|0
0|2021-11-19|39.833333333333336|0|28.208333333333332|0|63.958333333333336|0|29.88416666666667|0
0|2021-11-20|33.708333333333336|0|21.541666666666668|0|64.41666666666667|0|30.179583333333326|0
0|2021-11-21|42.979166666666664|0|32.895833333333336|0|70.20833333333333|0|29.910208333333326|0
0|2021-11-22|43.38194444444445|0|35.03472222222222|0|73.84027777777779|0|29.54395833333334|0
0|2021-11-23|31.875|0|16.75|0|55.875|0|29.67458333333333|0
0|2021-11-24|30.916666666666668|0|13.041666666666666|0|51.75|0|29.939999999999994|0
0|2021-11-25|35.208333333333336|0|26.125|0|71.91666666666667|0|29.682916666666667|0
0|2021-11-26|37.93749999999999|0|32.71527777777778|0|82.55555555555556|0|29.27215277777778|0
0|2021-11-27|32.5|0|17.770833333333332|0|55.208333333333336|0|29.449791666666673|0
0|2021-11-28|31.229166666666668|0|22.916666666666668|0|71.85416666666667|0|29.563749999999995|0
0|2021-11-29|32.19444444444445|0|23.986111111111114|0|72.80555555555556|0|29.58152777777777|0
0|2021-11-30|29.520833333333332|0|21.25|0|72.02083333333333|0|29.645625|0
0|2021-12-01|34.875|0|26.125|0|73.0|0|29.77916666666667|0
0|2021-12-02|42.68402777777778|0|37.041666666666664|0|81.30555555555556|0|29.41979166666667|0
0|2021-12-03|36.833333333333336|0|20.416666666666668|0|51.833333333333336|0|29.55145833333334|0
0|2021-12-04|31.333333333333332|0|22.625|0|70.875|0|29.78708333333333|0
0|2021-12-05|34.666666666666664|0|23.291666666666668|0|66.875|0|30.027083333333334|0
0|2021-12-06|43.010416666666664|0|39.26736111111111|0|87.23263888888887|0|29.535243055555554|0
0|2021-12-07|34.395833333333336|0|20.6875|0|58.895833333333336|0|29.78208333333333|0
0|2021-12-08|30.083333333333332|0|24.361111111111114|0|79.96875|0|29.729027777777787|0
0|2021-12-09|29.027083333333334|0|20.427430555555556|0|71.83368055555555|0|29.84579861111112|0
0|2021-12-10|31.458333333333332|0|24.875|0|77.16666666666667|0|29.889375|0
0|2021-12-11|39.421527777777776|0|37.07222222222222|0|91.63055555555555|0|29.460340277777778|0
0|2021-12-12|39.375|0|22.291666666666668|0|51.291666666666664|0|29.70833333333334|0
0|2021-12-13|39.75|0|20.916666666666668|0|49.166666666666664|0|29.845000000000002|0
0|2021-12-14|38.958333333333336|0|22.791666666666668|0|56.208333333333336|0|30.150833333333328|0
0|2021-12-15|33.88194444444444|0|26.215277777777775|0|75.67361111111111|0|30.249583333333334|0
0|2021-12-16|51.31458333333333|0|41.989583333333336|0|73.38194444444444|0|29.677715277777775|0
0|2021-12-17|51.125|0|23.25|0|36.666666666666664|0|29.691249999999997|0
0|2021-12-18|35.041666666666664|0|28.625|0|78.9375|0|29.787118055555556|0
0|2021-12-19|31.0625|0|24.354166666666668|0|77.0|0|29.74270833333334|0
0|2021-12-20|23.9375|0|14.5625|0|68.77083333333333|0|29.96479166666667|0
0|2021-12-21|30.0|0|21.875|0|73.04166666666667|0|29.729583333333334|0
0|2021-12-22|33.979166666666664|0|25.993055555555554|0|75.07638888888889|0|29.36545138888889|0
0|2021-12-23|26.416666666666668|0|6.916666666666667|0|45.166666666666664|0|29.798333333333332|0
0|2021-12-24|23.597222222222225|0|19.756944444444443|0|85.4375|0|29.798576388888886|0
0|2021-12-25|30.020833333333332|0|28.01388888888889|0|92.04861111111113|0|29.339756944444442|0
0|2021-12-26|37.5|0|28.069444444444446|0|70.40277777777779|0|29.538194444444446|0
0|2021-12-27|30.883333333333336|0|21.855555555555558|0|69.49166666666666|0|29.71823611111111|0
0|2021-12-28|35.270833333333336|0|29.708333333333332|0|82.41319444444444|0|29.537048611111118|0
0|2021-12-29|35.69652777777778|0|33.71666666666667|0|92.67569444444445|0|29.632562500000006|0
0|2021-12-30|39.83829365079365|0|37.87162698412698|0|92.84087301587302|0|29.647809523809524|0
0|2021-12-31|43.45138888888889|0|42.15416666666666|0|95.35763888888887|0|29.63484722222222|0
0|2022-01-01|47.725|0|47.23819444444444|0|98.20347222222223|0|29.486840277777777|0
0|2022-01-02|42.043055555555554|0|38.38263888888889|0|87.23055555555555|0|29.381381944444442|0
0|2022-01-03|24.208333333333332|0|11.486111111111112|0|59.041666666666664|0|29.838472222222222|0
0|2022-01-04|22.75|0|9.041666666666666|0|57.333333333333336|0|30.019583333333333|0
0|2022-01-05|31.047916666666666|0|28.428472222222222|0|90.30347222222224|0|29.615486111111107|0
0|2022-01-06|30.41944444444444|0|22.219444444444445|0|73.45|0|29.534166666666664|0
0|2022-01-07|26.256944444444446|0|17.3125|0|69.9861111111111|0|29.556180555555557|0
0|2022-01-08|17.291666666666668|0|2.9166666666666665|0|55.625|0|30.15750000000001|0
0|2022-01-09|30.11111111111111|0|22.694444444444443|0|74.3125|0|29.816527777777782|0
0|2022-01-10|24.395833333333332|0|9.847222222222223|0|54.430555555555564|0|29.749583333333323|0
0|2022-01-11|9.291666666666666|0|-5.5|0|52.291666666666664|0|30.11375|0
0|2022-01-12|22.083333333333332|0|10.166666666666666|0|61.458333333333336|0|29.85833333333333|0
0|2022-01-13|31.125|0|21.916666666666668|0|69.875|0|29.68958333333333|0
0|2022-01-14|28.416666666666668|0|18.041666666666668|0|67.16666666666667|0|29.548333333333332|0
0|2022-01-15|7.875|0|-11.25|0|42.1875|0|29.930416666666662|0
0|2022-01-16|11.5|0|-3.0416666666666665|0|54.125|0|30.013125000000002|0
0|2022-01-17|33.87896825396825|0|29.564484126984127|0|84.79563492063492|0|28.970173611111118|0
