|dates|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Isabela_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Isabela_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-07-18|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-19|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-20|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-21|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-07-22|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-23|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-24|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-25|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-26|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-27|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-07-28|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-29|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-07-30|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-07-31|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-01|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-02|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-03|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-04|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-05|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-06|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-08-07|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-08|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-08-09|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-10|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-08-11|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-12|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-13|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-14|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-15|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-16|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-08-17|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-18|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-19|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-08-20|163.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-21|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-22|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-23|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-24|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-08-25|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-08-26|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-27|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-28|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-29|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-30|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-08-31|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-09-01|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-02|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-09-03|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-09-04|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-09-05|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-06|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-07|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-08|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-09|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-10|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-09-11|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-09-12|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-13|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-14|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-09-15|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-09-16|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-09-17|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-18|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-09-19|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-09-20|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-09-21|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-09-22|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-09-23|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-09-24|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-09-25|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-09-26|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-09-27|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-09-28|275.0|0|275.0|0|0.0|0|0.0|100
0|2020-09-29|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-09-30|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-10-01|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-10-02|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-10-03|285.0|0|285.0|0|0.0|0|0.0|100
0|2020-10-04|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-10-05|291.0|0|291.0|0|0.0|0|0.0|100
0|2020-10-06|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-10-07|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-10-08|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-10-09|306.0|0|306.0|0|0.0|0|0.0|100
0|2020-10-10|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-10-11|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-12|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-10-13|325.0|0|325.0|0|0.0|0|0.0|100
0|2020-10-14|330.0|0|330.0|0|0.0|0|0.0|100
0|2020-10-15|333.0|0|333.0|0|0.0|0|0.0|100
0|2020-10-16|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-10-17|336.0|0|336.0|0|0.0|0|0.0|100
0|2020-10-18|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-10-19|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-10-20|345.0|0|345.0|0|0.0|0|0.0|100
0|2020-10-21|346.0|0|346.0|0|0.0|0|0.0|100
0|2020-10-22|346.0|0|346.0|0|0.0|0|0.0|100
0|2020-10-23|346.0|0|353.0|0|0.0|0|0.0|100
0|2020-10-24|346.0|0|354.0|0|0.0|0|0.0|100
0|2020-10-25|346.0|0|359.0|0|0.0|0|0.0|100
0|2020-10-26|362.0|0|362.0|0|0.0|0|0.0|100
0|2020-10-27|369.0|0|369.0|0|0.0|0|0.0|100
0|2020-10-28|369.0|0|369.0|0|0.0|0|0.0|100
0|2020-10-29|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-30|394.0|0|394.0|0|0.0|0|0.0|100
0|2020-10-31|400.0|0|400.0|0|0.0|0|0.0|100
0|2020-11-01|400.0|0|405.0|0|0.0|0|0.0|100
0|2020-11-02|412.0|0|412.0|0|0.0|0|0.0|100
0|2020-11-03|419.0|0|419.0|0|0.0|0|0.0|100
0|2020-11-04|420.0|0|420.0|0|0.0|0|0.0|100
0|2020-11-05|425.0|0|425.0|0|0.0|0|0.0|100
0|2020-11-06|431.0|0|431.0|0|0.0|0|0.0|100
0|2020-11-07|431.0|0|431.0|0|0.0|0|0.0|100
0|2020-11-08|431.0|0|446.0|0|0.0|0|0.0|100
0|2020-11-09|230.0|0|456.0|0|0.0|0|0.0|100
0|2020-11-10|230.0|0|461.0|0|0.0|0|0.0|100
0|2020-11-11|230.0|0|484.0|0|0.0|0|0.0|100
0|2020-11-12|230.0|0|493.0|0|0.0|0|0.0|100
0|2020-11-13|272.0|0|504.0|0|0.0|0|0.0|100
0|2020-11-14|278.0|0|510.0|0|0.0|0|0.0|100
0|2020-11-15|278.0|0|519.0|0|0.0|0|0.0|100
0|2020-11-16|293.0|0|525.0|0|0.0|0|0.0|100
0|2020-11-17|293.0|0|527.0|0|0.0|0|0.0|100
0|2020-11-18|293.0|0|530.0|0|0.0|0|0.0|100
0|2020-11-19|308.0|0|540.0|0|0.0|0|0.0|100
0|2020-11-20|314.0|0|546.0|0|0.0|0|0.0|100
0|2020-11-21|320.0|0|552.0|0|0.0|0|0.0|100
0|2020-11-22|320.0|0|567.0|0|0.0|0|0.0|100
0|2020-11-23|320.0|0|574.0|0|0.0|0|0.0|100
0|2020-11-24|361.0|0|593.0|0|0.0|0|0.0|100
0|2020-11-25|361.0|0|593.0|0|0.0|0|0.0|100
0|2020-11-26|361.0|0|597.0|0|0.0|0|0.0|100
0|2020-11-27|376.0|0|608.0|0|0.0|0|0.0|100
0|2020-11-28|376.0|0|620.0|0|0.0|0|0.0|100
0|2020-11-29|392.0|0|624.0|0|0.0|0|0.0|100
0|2020-11-30|392.0|0|632.0|0|0.0|0|0.0|100
0|2020-12-01|392.0|0|646.0|0|0.0|0|0.0|100
0|2020-12-02|416.0|0|648.0|0|0.0|0|0.0|100
0|2020-12-03|416.0|0|648.0|0|0.0|0|0.0|100
0|2020-12-04|417.0|0|649.0|0|0.0|0|0.0|100
0|2020-12-05|429.0|0|661.0|0|0.0|0|0.0|100
0|2020-12-06|437.0|0|669.0|0|0.0|0|0.0|100
0|2020-12-07|446.0|0|678.0|0|0.0|0|0.0|100
0|2020-12-08|446.0|0|695.0|0|0.0|0|0.0|100
0|2020-12-09|446.0|0|699.0|0|0.0|0|0.0|100
0|2020-12-10|471.0|0|703.0|0|0.0|0|0.0|100
0|2020-12-11|476.0|0|708.0|0|0.0|0|0.0|100
0|2020-12-12|480.0|0|712.0|0|0.0|0|0.0|100
0|2020-12-13|489.0|0|721.0|0|0.0|0|0.0|100
0|2020-12-14|489.0|0|724.0|0|0.0|0|0.0|100
0|2020-12-15|516.0|0|748.0|0|0.0|0|0.0|100
0|2020-12-16|520.0|0|752.0|0|0.0|0|0.0|100
0|2020-12-17|530.0|0|762.0|0|0.0|0|0.0|100
0|2020-12-18|556.0|0|788.0|0|0.0|0|0.0|100
0|2020-12-19|576.0|0|808.0|0|0.0|0|0.0|100
0|2020-12-20|598.0|0|830.0|0|0.0|0|0.0|100
0|2020-12-21|608.0|0|840.0|0|0.0|0|0.0|100
0|2020-12-22|629.0|0|861.0|0|0.0|0|0.0|100
0|2020-12-23|639.0|0|871.0|0|0.0|0|0.0|100
0|2020-12-24|641.0|0|873.0|0|0.0|0|0.0|100
0|2020-12-25|652.0|0|884.0|0|0.0|0|0.0|100
0|2020-12-26|669.0|0|901.0|0|0.0|0|0.0|100
0|2020-12-27|675.0|0|907.0|0|0.0|0|0.0|100
0|2020-12-28|675.0|0|907.0|0|0.0|0|0.0|100
0|2020-12-29|688.0|0|920.0|0|0.0|0|0.0|100
0|2020-12-30|695.0|0|927.0|0|0.0|0|0.0|100
0|2020-12-31|695.0|0|932.0|0|0.0|0|0.0|100
0|2021-01-01|726.0|0|958.0|0|0.0|0|0.0|100
0|2021-01-02|733.0|0|965.0|0|0.0|0|0.0|100
0|2021-01-03|733.0|0|966.0|0|0.0|0|0.0|100
0|2021-01-04|739.0|0|971.0|0|0.0|0|0.0|100
0|2021-01-05|739.0|0|972.0|0|0.0|0|0.0|100
0|2021-01-06|742.0|0|974.0|0|0.0|0|0.0|100
0|2021-01-07|748.0|0|980.0|0|0.0|0|0.0|100
0|2021-01-08|790.0|0|1022.0|0|0.0|0|0.0|100
0|2021-01-09|791.0|0|1023.0|0|0.0|0|0.0|100
0|2021-01-10|797.0|0|1029.0|0|0.0|0|0.0|100
0|2021-01-11|797.0|0|1031.0|0|0.0|0|0.0|100
0|2021-01-12|797.0|0|1036.0|0|0.0|0|0.0|100
0|2021-01-13|805.0|0|1037.0|0|0.0|0|0.0|100
0|2021-01-14|807.0|0|1039.0|0|0.0|0|0.0|100
0|2021-01-15|807.0|0|1047.0|0|0.0|0|0.0|100
0|2021-01-16|826.0|0|1058.0|0|0.0|0|0.0|100
0|2021-01-17|832.0|0|1064.0|0|0.0|0|0.0|100
0|2021-01-18|832.0|0|1077.0|0|0.0|0|0.0|100
0|2021-01-19|853.0|0|1085.0|0|0.0|0|0.0|100
0|2021-01-20|853.0|0|1085.0|0|0.0|0|0.0|100
0|2021-01-21|856.0|0|1088.0|0|0.0|0|0.0|100
0|2021-01-22|863.0|0|1095.0|0|0.0|0|0.0|100
0|2021-01-23|864.0|0|1096.0|0|0.0|0|0.0|100
0|2021-01-24|876.0|0|1108.0|0|0.0|0|0.0|100
0|2021-01-25|882.0|0|1114.0|0|0.0|0|0.0|100
0|2021-01-26|883.0|0|1115.0|0|0.0|0|0.0|100
0|2021-01-27|884.0|0|1116.0|0|0.0|0|0.0|100
0|2021-01-28|887.0|0|1119.0|0|0.0|0|0.0|100
0|2021-01-29|895.0|0|1127.0|0|0.0|0|0.0|100
0|2021-01-30|903.0|0|1135.0|0|0.0|0|0.0|100
0|2021-01-31|907.0|0|1139.0|0|0.0|0|0.0|100
0|2021-02-01|914.0|0|1146.0|0|0.0|0|0.0|100
0|2021-02-02|920.0|0|1152.0|0|0.0|0|0.0|100
0|2021-02-03|920.0|0|1154.0|0|0.0|0|0.0|100
0|2021-02-04|928.0|0|1160.0|0|0.0|0|0.0|100
0|2021-02-05|928.0|0|1160.0|0|0.0|0|0.0|100
0|2021-02-06|929.0|0|1161.0|0|0.0|0|0.0|100
0|2021-02-07|945.0|0|1177.0|0|0.0|0|0.0|100
0|2021-02-08|948.0|0|1180.0|0|0.0|0|0.0|100
