|dates|Kalawao_Hawaii_UnitedStates.AveragePrecipitationTotal.data|Kalawao_Hawaii_UnitedStates.AveragePrecipitationTotal.missing|Kalawao_Hawaii_UnitedStates.AveragePrecipitation.data|Kalawao_Hawaii_UnitedStates.AveragePrecipitation.missing|Kalawao_Hawaii_UnitedStates.AverageWindDirection.data|Kalawao_Hawaii_UnitedStates.AverageWindDirection.missing|Kalawao_Hawaii_UnitedStates.AverageWindSpeed.data|Kalawao_Hawaii_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|38.333333333333336|0|12.083333333333334|0
0|2021-10-18|0.0|0|0.0|0|42.083333333333336|0|13.25|0
0|2021-10-19|0.0|0|0.0|0|32.291666666666664|0|10.777777777777777|0
0|2021-10-20|0.0|0|0.0|0|34.166666666666664|0|8.416666666666666|0
0|2021-10-21|0.0|0|0.0|0|52.5|0|8.125|0
0|2021-10-22|0.0|0|0.0|0|32.083333333333336|0|13.125|0
0|2021-10-23|0.0|0|0.0|0|41.041666666666664|0|13.583333333333334|0
0|2021-10-24|0.0|0|0.0|0|42.22222222222222|0|13.354166666666666|0
0|2021-10-25|0.0|0|0.0|0|40.833333333333336|0|12.333333333333334|0
0|2021-10-26|0.0|0|0.0|0|40.0|0|7.333333333333333|0
0|2021-10-27|0.0|0|0.0|0|40.416666666666664|0|9.0|0
0|2021-10-28|0.0|0|0.0|0|25.833333333333332|0|9.75|0
0|2021-10-29|0.0|0|0.0|0|32.916666666666664|0|7.458333333333333|0
0|2021-10-30|0.0|0|0.0|0|129.16666666666666|0|5.583333333333333|0
0|2021-10-31|0.0|0|0.0|0|121.04166666666667|0|3.3541666666666665|0
0|2021-11-01|0.0|0|0.0004166666666666667|0|36.52777777777778|0|2.4652777777777777|0
0|2021-11-02|0.0004166666666666667|0|0.0008333333333333334|0|164.40972222222223|0|6.020833333333333|0
0|2021-11-03|0.0016666666666666668|0|0.0|0|40.97222222222222|0|10.055555555555555|0
0|2021-11-04|0.0|0|0.0004166666666666667|0|40.208333333333336|0|11.715277777777777|0
0|2021-11-05|0.0004166666666666667|0|0.0|0|37.083333333333336|0|13.75|0
0|2021-11-06|0.0|0|0.0|0|37.5|0|13.625|0
0|2021-11-07|0.0|0|0.0|0|41.666666666666664|0|11.916666666666666|0
0|2021-11-08|0.0|0|0.0|0|39.166666666666664|0|9.5|0
0|2021-11-09|0.0|0|0.0|0|70.83333333333333|0|4.458333333333333|0
0|2021-11-10|0.0|0|0.0|0|118.33333333333333|0|5.875|0
0|2021-11-11|0.0|0|0.0|0|49.583333333333336|0|5.583333333333333|0
0|2021-11-12|0.0|0|0.0|0|74.58333333333333|0|4.5|0
0|2021-11-13|0.0|0|0.0|0|90.83333333333333|0|4.333333333333333|0
0|2021-11-14|0.0|0|0.0004166666666666667|0|133.33333333333334|0|4.708333333333333|0
0|2021-11-15|0.0004166666666666667|0|0.0|0|140.20833333333334|0|6.395833333333333|0
0|2021-11-16|0.0|0|0.0002777777777777778|0|142.01388888888889|0|3.9861111111111107|0
0|2021-11-17|0.0004166666666666667|0|0.0|0|104.8611111111111|0|7.375|0
0|2021-11-18|0.0|0|0.0|0|65.41666666666667|0|7.590277777777779|0
0|2021-11-19|0.0|0|0.0|0|79.16666666666667|0|6.25|0
0|2021-11-20|0.0|0|0.0|0|95.83333333333333|0|4.916666666666667|0
0|2021-11-21|0.0|0|0.0|0|65.41666666666667|0|8.083333333333334|0
0|2021-11-22|0.0|0|0.0|0|38.75|0|11.333333333333334|0
0|2021-11-23|0.0|0|0.0|0|48.958333333333336|0|7.6875|0
0|2021-11-24|0.0|0|0.0|0|63.75|0|5.791666666666667|0
0|2021-11-25|0.0|0|0.0|0|71.66666666666667|0|8.208333333333334|0
0|2021-11-26|0.0|0|0.0|0|50.416666666666664|0|9.916666666666666|0
0|2021-11-27|0.0|0|0.0|0|82.08333333333333|0|7.416666666666667|0
0|2021-11-28|0.0|0|0.0|0|30.486111111111114|0|11.576388888888891|0
0|2021-11-29|0.0|0|0.005416666666666667|0|68.125|0|12.583333333333334|0
0|2021-11-30|0.0062499999999999995|0|0.004166666666666667|0|38.333333333333336|0|9.020833333333334|0
0|2021-12-01|0.004166666666666667|0|0.0|0|51.458333333333336|0|6.916666666666667|0
0|2021-12-02|0.0|0|0.0|0|97.91666666666667|0|2.6666666666666665|0
0|2021-12-03|0.0|0|0.004583333333333334|0|286.4583333333333|0|12.979166666666666|0
0|2021-12-04|0.005416666666666667|0|0.0|0|174.5138888888889|0|7.743055555555556|0
0|2021-12-05|0.0|0|0.0993784722222222|0|134.75694444444446|0|9.017013888888888|0
0|2021-12-06|0.165|0|0.02622222222222222|0|159.88888888888889|0|9.795138888888891|0
0|2021-12-07|0.006111111111111111|0|0.005625000000000001|0|255.9722222222222|0|10.159722222222221|0
0|2021-12-08|0.005833333333333334|0|0.0|0|76.52777777777779|0|6.888888888888888|0
0|2021-12-09|0.0|0|0.0|0|40.0|0|10.375|0
0|2021-12-10|0.0|0|0.0|0|37.916666666666664|0|13.177083333333334|0
