|dates|Alexandria_Virginia_UnitedStates.AveragePrecipitationTotal.data|Alexandria_Virginia_UnitedStates.AveragePrecipitationTotal.missing|Alexandria_Virginia_UnitedStates.AveragePrecipitation.data|Alexandria_Virginia_UnitedStates.AveragePrecipitation.missing|Alexandria_Virginia_UnitedStates.AverageWindDirection.data|Alexandria_Virginia_UnitedStates.AverageWindDirection.missing|Alexandria_Virginia_UnitedStates.AverageWindSpeed.data|Alexandria_Virginia_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.012499999999999999|0|0.0|0|284.2291666666667|0|9.729166666666666|0
0|2021-10-18|0.0|0|0.0|0|265.375|0|9.5625|0
0|2021-10-19|0.0|0|0.0|0|217.89583333333334|0|5.958333333333333|0
0|2021-10-20|0.0|0|0.0|0|231.66666666666666|0|7.041666666666667|0
0|2021-10-21|0.0|0|0.0|0|140.83333333333334|0|6.208333333333333|0
0|2021-10-22|0.0|0|0.0|0|281.6666666666667|0|8.5|0
0|2021-10-23|0.0|0|0.0|0|273.9583333333333|0|6.6875|0
0|2021-10-24|0.0|0|0.0|0|154.16666666666666|0|7.166666666666667|0
0|2021-10-25|0.0|0|0.03371527777777778|0|205.0173611111111|0|11.791666666666666|0
0|2021-10-26|0.06916666666666667|0|0.0060416666666666665|0|294.51388888888886|0|14.284722222222221|0
0|2021-10-27|0.0|0|0.0|0|326.94444444444446|0|14.277777777777779|0
0|2021-10-28|0.0|0|0.0|0|148.54166666666666|0|6.125|0
0|2021-10-29|0.0011458333333333333|0|0.030916666666666672|0|132.11805555555554|0|12.929861111111114|0
0|2021-10-30|0.022500000000000003|0|0.0016666666666666668|0|182.53472222222226|0|7.815972222222221|0
0|2021-10-31|0.0|0|0.0|0|244.16666666666666|0|8.54861111111111|0
0|2021-11-01|0.0|0|0.0|0|251.25|0|7.625|0
0|2021-11-02|0.0|0|0.003958333333333334|0|256.0416666666667|0|5.354166666666667|0
0|2021-11-03|0.004166666666666667|0|0.0|0|233.33333333333334|0|6.541666666666667|0
0|2021-11-04|0.0|0|0.0|0|169.16666666666666|0|4.541666666666667|0
0|2021-11-05|0.0|0|0.0|0|206.66666666666666|0|6.208333333333333|0
0|2021-11-06|0.0|0|0.0|0|158.75|0|6.833333333333333|0
0|2021-11-07|0.0|0|0.0|0|199.79166666666666|0|8.166666666666666|0
0|2021-11-08|0.0|0|0.0|0|280.4166666666667|0|7.583333333333333|0
0|2021-11-09|0.0|0|0.0|0|110.625|0|3.1875|0
0|2021-11-10|0.0|0|0.0|0|140.41666666666666|0|4.125|0
0|2021-11-11|0.0|0|0.0|0|120.41666666666667|0|7.625|0
0|2021-11-12|0.011666666666666667|0|0.017281746031746033|0|178.43253968253967|0|7.408730158730158|0
0|2021-11-13|0.0033333333333333335|0|0.0004166666666666667|0|230.83333333333334|0|7.958333333333333|0
0|2021-11-14|0.0004166666666666667|0|0.0|0|202.91666666666666|0|8.208333333333334|0
0|2021-11-15|0.0|0|0.0|0|234.16666666666666|0|10.875|0
0|2021-11-16|0.0|0|0.0|0|156.25|0|5.041666666666667|0
0|2021-11-17|0.0|0|0.0|0|105.83333333333333|0|4.958333333333333|0
0|2021-11-18|0.0|0|0.0025|0|212.08333333333334|0|12.0|0
0|2021-11-19|0.0025|0|0.0|0|322.0833333333333|0|13.958333333333334|0
0|2021-11-20|0.0|0|0.0|0|182.08333333333334|0|5.166666666666667|0
0|2021-11-21|0.0|0|0.0|0|198.95833333333334|0|6.395833333333333|0
0|2021-11-22|0.0025|0|0.002916666666666667|0|275.4166666666667|0|10.833333333333334|0
0|2021-11-23|0.0004166666666666667|0|0.0|0|314.1666666666667|0|11.895833333333334|0
0|2021-11-24|0.0|0|0.0|0|187.08333333333334|0|4.916666666666667|0
0|2021-11-25|0.0|0|0.0|0|184.58333333333334|0|5.0|0
0|2021-11-26|0.004166666666666667|0|0.004166666666666667|0|274.1666666666667|0|14.625|0
0|2021-11-27|0.0|0|0.0|0|267.9166666666667|0|10.416666666666666|0
0|2021-11-28|0.0|0|0.0|0|166.66666666666666|0|7.041666666666667|0
0|2021-11-29|0.0|0|0.0|0|309.5833333333333|0|11.166666666666666|0
0|2021-11-30|0.0|0|0.0|0|127.08333333333333|0|5.458333333333333|0
0|2021-12-01|0.0|0|0.0|0|132.91666666666666|0|4.708333333333333|0
0|2021-12-02|0.0|0|0.0|0|215.20833333333334|0|10.125|0
0|2021-12-03|0.0|0|0.0|0|249.16666666666666|0|10.104166666666666|0
0|2021-12-04|0.0|0|0.0|0|89.58333333333333|0|3.3333333333333335|0
0|2021-12-05|0.0|0|0.0|0|82.5|0|3.5833333333333335|0
0|2021-12-06|0.0|0|0.0|0|202.5|0|14.770833333333334|0
0|2021-12-07|0.0|0|0.0|0|233.75|0|7.666666666666667|0
0|2021-12-08|0.0|0|0.0|0|157.91666666666666|0|6.708333333333333|0
0|2021-12-09|0.0|0|0.0|0|174.16666666666666|0|7.25|0
0|2021-12-10|0.0|0|0.0004166666666666667|0|127.08333333333333|0|5.208333333333333|0
0|2021-12-11|0.0004166666666666667|0|0.005555555555555556|0|206.18055555555554|0|15.319444444444445|0
0|2021-12-12|0.006666666666666667|0|0.0|0|265.7083333333333|0|9.104166666666666|0
0|2021-12-13|0.0|0|0.0|0|193.75|0|5.041666666666667|0
0|2021-12-14|0.0|0|0.0|0|36.666666666666664|0|2.5833333333333335|0
0|2021-12-15|0.0|0|0.0|0|102.08333333333333|0|3.7708333333333335|0
0|2021-12-16|0.0|0|0.0|0|191.45833333333334|0|9.708333333333334|0
0|2021-12-17|0.0|0|0.0|0|228.33333333333334|0|7.666666666666667|0
0|2021-12-18|0.0|0|0.0|0|98.01388888888887|0|5.0|0
0|2021-12-19|0.0|0|0.0|0|311.38888888888886|0|16.63888888888889|0
0|2021-12-20|0.0|0|0.0|0|201.875|0|6.875|0
0|2021-12-21|0.0|0|0.0020833333333333333|0|94.0625|0|4.192361111111111|0
0|2021-12-22|0.00375|0|0.000625|0|310.59722222222223|0|11.319444444444443|0
0|2021-12-23|0.0|0|0.0|0|225.70833333333334|0|7.75|0
0|2021-12-24|0.0|0|0.0|0|156.25|0|6.270833333333333|0
0|2021-12-25|0.0|0|0.0025|0|191.9375|0|9.3125|0
0|2021-12-26|0.002916666666666667|0|0.0|0|220.3125|0|8.104166666666666|0
0|2021-12-27|0.0|0|0.0|0|109.58333333333333|0|6.1875|0
0|2021-12-28|0.0|0|0.0|0|122.5|0|4.416666666666667|0
0|2021-12-29|0.0|0|0.004791666666666667|0|54.1875|0|4.6875|0
0|2021-12-30|0.005416666666666667|0|0.005069444444444444|0|103.30555555555556|0|3.674074074074074|0
0|2021-12-31|0.0004166666666666667|0|0.00125|0|148.81944444444446|0|5.951388888888888|0
0|2022-01-01|0.0016666666666666668|0|0.015729166666666666|0|149.6875|0|4.850694444444445|0
0|2022-01-02|0.007777777777777778|0|0.00375|0|194.94444444444446|0|9.590277777777779|0
0|2022-01-03|0.0043055555555555555|0|0.030569444444444444|0|222.06944444444446|0|15.051388888888889|0
0|2022-01-04|0.028333333333333335|0|0.0|0|164.20833333333334|0|5.729166666666667|0
0|2022-01-05|0.0|0|0.0|0|195.20833333333334|0|8.916666666666666|0
0|2022-01-06|0.0|0|0.0|0|175.41666666666666|0|7.583333333333333|0
