|dates|Kaufman_Texas_UnitedStates.AveragePrecipitationTotal.data|Kaufman_Texas_UnitedStates.AveragePrecipitationTotal.missing|Kaufman_Texas_UnitedStates.AveragePrecipitation.data|Kaufman_Texas_UnitedStates.AveragePrecipitation.missing|Kaufman_Texas_UnitedStates.AverageWindDirection.data|Kaufman_Texas_UnitedStates.AverageWindDirection.missing|Kaufman_Texas_UnitedStates.AverageWindSpeed.data|Kaufman_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|32.5|0|1.8333333333333333|0
0|2021-10-18|0.0|0|0.0|0|90.83333333333333|0|4.125|0
0|2021-10-19|0.0|0|0.0|0|149.16666666666666|0|8.625|0
0|2021-10-20|0.0|0|0.0|0|119.51388888888887|0|4.9375|0
0|2021-10-21|0.0|0|0.0|0|35.416666666666664|0|5.041666666666667|0
0|2021-10-22|0.0|0|0.0|0|81.66666666666667|0|5.083333333333333|0
0|2021-10-23|0.0|0|0.0|0|174.27083333333334|0|10.197916666666666|0
0|2021-10-24|0.0|0|0.0|0|185.7638888888889|0|11.440972222222223|0
0|2021-10-25|0.0|0|0.0|0|53.333333333333336|0|5.708333333333333|0
0|2021-10-26|0.0|0|0.0|0|118.43055555555556|0|10.941666666666668|0
0|2021-10-27|0.0031249999999999997|0|0.01960416666666667|0|221.54861111111111|0|11.826388888888891|0
0|2021-10-28|0.018333333333333333|0|0.0|0|302.5|0|19.208333333333332|0
0|2021-10-29|0.0|0|0.0|0|323.75|0|15.666666666666666|0
0|2021-10-30|0.0|0|0.0|0|84.58333333333333|0|2.375|0
0|2021-10-31|0.0|0|0.0|0|51.666666666666664|0|3.8333333333333335|0
0|2021-11-01|0.0|0|0.0|0|102.91666666666667|0|4.791666666666667|0
0|2021-11-02|0.0|0|0.0|0|48.541666666666664|0|7.402777777777778|0
0|2021-11-03|0.0027083333333333334|0|0.013472222222222224|0|43.88888888888889|0|10.138888888888888|0
0|2021-11-04|0.012083333333333333|0|0.0|0|23.125|0|5.416666666666667|0
0|2021-11-05|0.0|0|0.0|0|13.333333333333334|0|1.7083333333333333|0
0|2021-11-06|0.0|0|0.0|0|29.166666666666668|0|1.4166666666666667|0
0|2021-11-07|0.0|0|0.0|0|118.75|0|5.208333333333333|0
0|2021-11-08|0.0|0|0.0|0|130.19444444444446|0|6.0375000000000005|0
0|2021-11-09|0.0|0|0.0|0|132.98611111111111|0|6.541666666666667|0
0|2021-11-10|0.0|0|0.016388888888888887|0|174.86111111111111|0|11.958333333333334|0
0|2021-11-11|0.024583333333333332|0|0.0|0|211.875|0|6.416666666666667|0
0|2021-11-12|0.0|0|0.0|0|226.25|0|6.5|0
0|2021-11-13|0.0|0|0.0|0|124.58333333333333|0|4.083333333333333|0
0|2021-11-14|0.0|0|0.0|0|90.41666666666667|0|3.4583333333333335|0
0|2021-11-15|0.0|0|0.0|0|134.16666666666666|0|7.083333333333333|0
0|2021-11-16|0.0|0|0.0|0|180.9722222222222|0|14.013888888888891|0
0|2021-11-17|0.0|0|0.0|0|227.98611111111111|0|14.006944444444443|0
0|2021-11-18|0.0|0|0.0|0|130.83333333333334|0|11.458333333333334|0
0|2021-11-19|0.0|0|0.0|0|92.91666666666667|0|5.791666666666667|0
0|2021-11-20|0.0|0|0.0|0|165.0|0|10.8125|0
0|2021-11-21|0.0|0|0.0|0|264.30555555555554|0|10.319444444444445|0
0|2021-11-22|0.0|0|0.0|0|150.0|0|5.125|0
0|2021-11-23|0.0|0|0.0|0|123.75|0|7.833333333333333|0
0|2021-11-24|0.0|0|0.0062499999999999995|0|173.85416666666666|0|13.194444444444445|0
0|2021-11-25|0.002638888888888889|0|0.0|0|275.55555555555554|0|10.666666666666666|0
0|2021-11-26|0.0|0|0.0|0|115.83333333333333|0|3.25|0
0|2021-11-27|0.0|0|0.0|0|165.83333333333334|0|6.833333333333333|0
0|2021-11-28|0.0|0|0.0|0|187.63888888888889|0|6.1805555555555545|0
0|2021-11-29|0.0|0|0.0|0|135.0|0|5.083333333333333|0
0|2021-11-30|0.0|0|0.0|0|184.16666666666666|0|6.791666666666667|0
0|2021-12-01|0.0|0|0.0|0|156.875|0|5.9375|0
0|2021-12-02|0.0|0|0.0|0|122.25694444444446|0|4.284722222222222|0
0|2021-12-03|0.0|0|0.0|0|181.7361111111111|0|10.076388888888888|0
0|2021-12-04|0.0|0|0.0|0|165.48611111111111|0|6.756944444444444|0
0|2021-12-05|0.0|0|0.0|0|151.66666666666666|0|8.71875|0
0|2021-12-06|0.0022916666666666667|0|0.004097222222222222|0|156.38888888888889|0|12.805555555555557|0
0|2021-12-07|0.0|0|0.0|0|86.66666666666667|0|5.083333333333333|0
0|2021-12-08|0.0|0|0.0|0|98.40277777777777|0|7.104166666666667|0
