|dates|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Barranquitas_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Barranquitas_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|85.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|98.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|101.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|104.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|107.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|108.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|109.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|115.0|0|0.0|100|0.0|100
0|2020-07-18|187.0|0|119.0|0|0.0|0|0.0|100
0|2020-07-19|187.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-20|187.0|0|131.0|0|0.0|0|0.0|100
0|2020-07-21|187.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-22|187.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-23|187.0|0|138.0|0|0.0|0|0.0|100
0|2020-07-24|187.0|0|147.0|0|0.0|0|0.0|100
0|2020-07-25|187.0|0|154.0|0|0.0|0|0.0|100
0|2020-07-26|187.0|0|162.0|0|0.0|0|0.0|100
0|2020-07-27|187.0|0|163.0|0|0.0|0|0.0|100
0|2020-07-28|187.0|0|164.0|0|0.0|0|0.0|100
0|2020-07-29|187.0|0|164.0|0|0.0|0|0.0|100
0|2020-07-30|187.0|0|172.0|0|0.0|0|0.0|100
0|2020-07-31|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-08-01|332.0|0|207.0|0|0.0|0|0.0|100
0|2020-08-02|332.0|0|217.0|0|0.0|0|0.0|100
0|2020-08-03|332.0|0|217.0|0|0.0|0|0.0|100
0|2020-08-04|332.0|0|218.0|0|0.0|0|0.0|100
0|2020-08-05|332.0|0|221.0|0|0.0|0|0.0|100
0|2020-08-06|332.0|0|226.0|0|0.0|0|0.0|100
0|2020-08-07|332.0|0|228.0|0|0.0|0|0.0|100
0|2020-08-08|332.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-09|332.0|0|245.0|0|0.0|0|0.0|100
0|2020-08-10|332.0|0|248.0|0|0.0|0|0.0|100
0|2020-08-11|332.0|0|260.0|0|0.0|0|0.0|100
0|2020-08-12|332.0|0|264.0|0|0.0|0|0.0|100
0|2020-08-13|332.0|0|267.0|0|0.0|0|0.0|100
0|2020-08-14|332.0|0|269.0|0|0.0|0|0.0|100
0|2020-08-15|332.0|0|273.0|0|0.0|0|0.0|100
0|2020-08-16|332.0|0|275.0|0|0.0|0|0.0|100
0|2020-08-17|332.0|0|280.0|0|0.0|0|0.0|100
0|2020-08-18|332.0|0|288.0|0|0.0|0|0.0|100
0|2020-08-19|332.0|0|288.0|0|0.0|0|0.0|100
0|2020-08-20|332.0|0|293.0|0|0.0|0|0.0|100
0|2020-08-21|332.0|0|297.0|0|0.0|0|0.0|100
0|2020-08-22|332.0|0|301.0|0|0.0|0|0.0|100
0|2020-08-23|332.0|0|303.0|0|0.0|0|0.0|100
0|2020-08-24|332.0|0|313.0|0|0.0|0|0.0|100
0|2020-08-25|332.0|0|314.0|0|0.0|0|0.0|100
0|2020-08-26|332.0|0|316.0|0|0.0|0|0.0|100
0|2020-08-27|332.0|0|323.0|0|0.0|0|0.0|100
0|2020-08-28|332.0|0|326.0|0|0.0|0|0.0|100
0|2020-08-29|332.0|0|329.0|0|0.0|0|0.0|100
0|2020-08-30|332.0|0|331.0|0|0.0|0|0.0|100
0|2020-08-31|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-09-01|347.0|0|333.0|0|0.0|0|0.0|100
0|2020-09-02|347.0|0|347.0|0|0.0|0|0.0|100
0|2020-09-03|347.0|0|347.0|0|0.0|0|0.0|100
0|2020-09-04|347.0|0|347.0|0|0.0|0|0.0|100
0|2020-09-05|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-09-06|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-09-07|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-09-08|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-09-09|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-09-10|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-09-11|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-09-12|370.0|0|372.0|0|0.0|0|0.0|100
0|2020-09-13|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-09-14|372.0|0|373.0|0|0.0|0|0.0|100
0|2020-09-15|377.0|0|377.0|0|0.0|0|0.0|100
0|2020-09-16|378.0|0|378.0|0|0.0|0|0.0|100
0|2020-09-17|388.0|0|388.0|0|0.0|0|0.0|100
0|2020-09-18|393.0|0|393.0|0|0.0|0|0.0|100
0|2020-09-19|406.0|0|406.0|0|0.0|0|0.0|100
0|2020-09-20|406.0|0|412.0|0|0.0|0|0.0|100
0|2020-09-21|414.0|0|414.0|0|0.0|0|0.0|100
0|2020-09-22|414.0|0|414.0|0|0.0|0|0.0|100
0|2020-09-23|414.0|0|414.0|0|0.0|0|0.0|100
0|2020-09-24|420.0|0|420.0|0|0.0|0|0.0|100
0|2020-09-25|436.0|0|436.0|0|0.0|0|0.0|100
0|2020-09-26|437.0|0|437.0|0|0.0|0|0.0|100
0|2020-09-27|446.0|0|446.0|0|0.0|0|0.0|100
0|2020-09-28|456.0|0|456.0|0|0.0|0|0.0|100
0|2020-09-29|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-30|488.0|0|488.0|0|0.0|0|0.0|100
0|2020-10-01|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-10-02|497.0|0|497.0|0|0.0|0|0.0|100
0|2020-10-03|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-10-04|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-10-05|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-10-06|504.0|0|504.0|0|0.0|0|0.0|100
0|2020-10-07|504.0|0|504.0|0|0.0|0|0.0|100
0|2020-10-08|507.0|0|507.0|0|0.0|0|0.0|100
0|2020-10-09|510.0|0|510.0|0|0.0|0|0.0|100
0|2020-10-10|514.0|0|514.0|0|0.0|0|0.0|100
0|2020-10-11|515.0|0|515.0|0|0.0|0|0.0|100
0|2020-10-12|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-10-13|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-10-14|532.0|0|532.0|0|0.0|0|0.0|100
0|2020-10-15|537.0|0|537.0|0|0.0|0|0.0|100
0|2020-10-16|537.0|0|537.0|0|0.0|0|0.0|100
0|2020-10-17|537.0|0|537.0|0|0.0|0|0.0|100
0|2020-10-18|543.0|0|543.0|0|0.0|0|0.0|100
0|2020-10-19|547.0|0|547.0|0|0.0|0|0.0|100
0|2020-10-20|548.0|0|548.0|0|0.0|0|0.0|100
0|2020-10-21|548.0|0|548.0|0|0.0|0|0.0|100
0|2020-10-22|548.0|0|546.0|0|0.0|0|0.0|100
0|2020-10-23|548.0|0|581.0|0|0.0|0|0.0|100
0|2020-10-24|548.0|0|583.0|0|0.0|0|0.0|100
0|2020-10-25|548.0|0|602.0|0|0.0|0|0.0|100
0|2020-10-26|548.0|0|604.0|0|0.0|0|0.0|100
0|2020-10-27|548.0|0|605.0|0|0.0|0|0.0|100
0|2020-10-28|548.0|0|606.0|0|0.0|0|0.0|100
0|2020-10-29|624.0|0|624.0|0|0.0|0|0.0|100
0|2020-10-30|634.0|0|634.0|0|0.0|0|0.0|100
0|2020-10-31|635.0|0|635.0|0|0.0|0|0.0|100
0|2020-11-01|635.0|0|640.0|0|0.0|0|0.0|100
0|2020-11-02|651.0|0|651.0|0|0.0|0|0.0|100
0|2020-11-03|653.0|0|653.0|0|0.0|0|0.0|100
0|2020-11-04|654.0|0|654.0|0|0.0|0|0.0|100
0|2020-11-05|657.0|0|657.0|0|0.0|0|0.0|100
0|2020-11-06|676.0|0|676.0|0|0.0|0|0.0|100
0|2020-11-07|676.0|0|676.0|0|0.0|0|0.0|100
0|2020-11-08|676.0|0|681.0|0|0.0|0|0.0|100
0|2020-11-09|297.0|0|686.0|0|0.0|0|0.0|100
0|2020-11-10|297.0|0|688.0|0|0.0|0|0.0|100
0|2020-11-11|302.0|0|691.0|0|0.0|0|0.0|100
0|2020-11-12|302.0|0|710.0|0|0.0|0|0.0|100
0|2020-11-13|326.0|0|715.0|0|0.0|0|0.0|100
0|2020-11-14|326.0|0|723.0|0|0.0|0|0.0|100
0|2020-11-15|326.0|0|731.0|0|0.0|0|0.0|100
0|2020-11-16|351.0|0|740.0|0|0.0|0|0.0|100
0|2020-11-17|351.0|0|748.0|0|0.0|0|0.0|100
0|2020-11-18|351.0|0|749.0|0|0.0|0|0.0|100
0|2020-11-19|368.0|0|757.0|0|0.0|0|0.0|100
0|2020-11-20|368.0|0|764.0|0|0.0|0|0.0|100
0|2020-11-21|386.0|0|775.0|0|0.0|0|0.0|100
0|2020-11-22|396.0|0|785.0|0|0.0|0|0.0|100
0|2020-11-23|396.0|0|792.0|0|0.0|0|0.0|100
0|2020-11-24|396.0|0|794.0|0|0.0|0|0.0|100
0|2020-11-25|396.0|0|794.0|0|0.0|0|0.0|100
0|2020-11-26|396.0|0|798.0|0|0.0|0|0.0|100
0|2020-11-27|396.0|0|824.0|0|0.0|0|0.0|100
0|2020-11-28|396.0|0|834.0|0|0.0|0|0.0|100
0|2020-11-29|445.0|0|834.0|0|0.0|0|0.0|100
0|2020-11-30|445.0|0|843.0|0|0.0|0|0.0|100
0|2020-12-01|445.0|0|851.0|0|0.0|0|0.0|100
0|2020-12-02|462.0|0|851.0|0|0.0|0|0.0|100
0|2020-12-03|462.0|0|851.0|0|0.0|0|0.0|100
0|2020-12-04|462.0|0|852.0|0|0.0|0|0.0|100
0|2020-12-05|474.0|0|863.0|0|0.0|0|0.0|100
0|2020-12-06|474.0|0|874.0|0|0.0|0|0.0|100
0|2020-12-07|485.0|0|882.0|0|0.0|0|0.0|100
0|2020-12-08|485.0|0|893.0|0|0.0|0|0.0|100
0|2020-12-09|485.0|0|895.0|0|0.0|0|0.0|100
0|2020-12-10|508.0|0|897.0|0|0.0|0|0.0|100
0|2020-12-11|526.0|0|915.0|0|0.0|0|0.0|100
0|2020-12-12|526.0|0|917.0|0|0.0|0|0.0|100
0|2020-12-13|526.0|0|919.0|0|0.0|0|0.0|100
0|2020-12-14|526.0|0|919.0|0|0.0|0|0.0|100
0|2020-12-15|526.0|0|921.0|0|0.0|0|0.0|100
0|2020-12-16|532.0|0|921.0|0|0.0|0|0.0|100
0|2020-12-17|535.0|0|924.0|0|0.0|0|0.0|100
0|2020-12-18|549.0|0|938.0|0|0.0|0|0.0|100
0|2020-12-19|561.0|0|950.0|0|0.0|0|0.0|100
0|2020-12-20|563.0|0|952.0|0|0.0|0|0.0|100
0|2020-12-21|564.0|0|953.0|0|0.0|0|0.0|100
0|2020-12-22|568.0|0|957.0|0|0.0|0|0.0|100
0|2020-12-23|573.0|0|962.0|0|0.0|0|0.0|100
0|2020-12-24|575.0|0|964.0|0|0.0|0|0.0|100
0|2020-12-25|577.0|0|966.0|0|0.0|0|0.0|100
0|2020-12-26|579.0|0|968.0|0|0.0|0|0.0|100
0|2020-12-27|585.0|0|974.0|0|0.0|0|0.0|100
0|2020-12-28|585.0|0|974.0|0|0.0|0|0.0|100
0|2020-12-29|603.0|0|992.0|0|0.0|0|0.0|100
0|2020-12-30|603.0|0|992.0|0|0.0|0|0.0|100
0|2020-12-31|604.0|0|993.0|0|0.0|0|0.0|100
0|2021-01-01|612.0|0|1001.0|0|0.0|0|0.0|100
0|2021-01-02|618.0|0|1007.0|0|0.0|0|0.0|100
0|2021-01-03|618.0|0|1008.0|0|0.0|0|0.0|100
0|2021-01-04|628.0|0|1017.0|0|0.0|0|0.0|100
0|2021-01-05|628.0|0|1017.0|0|0.0|0|0.0|100
0|2021-01-06|631.0|0|1020.0|0|0.0|0|0.0|100
0|2021-01-07|631.0|0|1021.0|0|0.0|0|0.0|100
0|2021-01-08|654.0|0|1043.0|0|0.0|0|0.0|100
0|2021-01-09|654.0|0|1047.0|0|0.0|0|0.0|100
0|2021-01-10|662.0|0|1051.0|0|0.0|0|0.0|100
0|2021-01-11|662.0|0|1051.0|0|0.0|0|0.0|100
0|2021-01-12|662.0|0|1065.0|0|0.0|0|0.0|100
0|2021-01-13|676.0|0|1065.0|0|0.0|0|0.0|100
0|2021-01-14|676.0|0|1067.0|0|0.0|0|0.0|100
0|2021-01-15|676.0|0|1072.0|0|0.0|0|0.0|100
0|2021-01-16|676.0|0|1075.0|0|0.0|0|0.0|100
0|2021-01-17|687.0|0|1076.0|0|0.0|0|0.0|100
0|2021-01-18|687.0|0|1081.0|0|0.0|0|0.0|100
0|2021-01-19|693.0|0|1082.0|0|0.0|0|0.0|100
0|2021-01-20|693.0|0|1082.0|0|0.0|0|0.0|100
0|2021-01-21|693.0|0|1085.0|0|0.0|0|0.0|100
0|2021-01-22|693.0|0|1090.0|0|0.0|0|0.0|100
0|2021-01-23|712.0|0|1101.0|0|0.0|0|0.0|100
0|2021-01-24|712.0|0|1113.0|0|0.0|0|0.0|100
0|2021-01-25|712.0|0|1124.0|0|0.0|0|0.0|100
0|2021-01-26|741.0|0|1130.0|0|0.0|0|0.0|100
0|2021-01-27|745.0|0|1134.0|0|0.0|0|0.0|100
0|2021-01-28|745.0|0|1137.0|0|0.0|0|0.0|100
0|2021-01-29|750.0|0|1139.0|0|0.0|0|0.0|100
0|2021-01-30|755.0|0|1144.0|0|0.0|0|0.0|100
0|2021-01-31|755.0|0|1146.0|0|0.0|0|0.0|100
0|2021-02-01|774.0|0|1163.0|0|0.0|0|0.0|100
0|2021-02-02|774.0|0|1165.0|0|0.0|0|0.0|100
0|2021-02-03|774.0|0|1167.0|0|0.0|0|0.0|100
0|2021-02-04|783.0|0|1172.0|0|0.0|0|0.0|100
0|2021-02-05|783.0|0|1172.0|0|0.0|0|0.0|100
0|2021-02-06|784.0|0|1173.0|0|0.0|0|0.0|100
0|2021-02-07|784.0|0|1178.0|0|0.0|0|0.0|100
