|dates|Charles_Maryland_UnitedStates.BLS_EmployedPopulation.data|Charles_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Charles_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Charles_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Charles_Maryland_UnitedStates.BLS_UnemploymentRate.data|Charles_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Charles_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Charles_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-03|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-04|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-05|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-06|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-07|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-08|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-09|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-10|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-11|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-12|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-13|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-14|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-15|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-16|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
0|2022-01-17|78001.0|0|4968.0|0|5.987778567898854|0|82969.0|0
