|dates|Dale_Alabama_UnitedStates.AverageDailyTemperature.data|Dale_Alabama_UnitedStates.AverageDailyTemperature.missing|Dale_Alabama_UnitedStates.AverageDewPoint.data|Dale_Alabama_UnitedStates.AverageDewPoint.missing|Dale_Alabama_UnitedStates.AverageRelativeHumidity.data|Dale_Alabama_UnitedStates.AverageRelativeHumidity.missing|Dale_Alabama_UnitedStates.AverageSurfaceAirPressure.data|Dale_Alabama_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|58.467013888888886|0|43.64930555555555|0|61.94965277777778|0|29.790572916666665|0
0|2021-10-18|58.37152777777778|0|45.994791666666664|0|68.11458333333334|0|29.798281250000002|0
0|2021-10-19|62.73611111111111|0|52.64930555555555|0|73.015625|0|29.819444444444425|0
0|2021-10-20|68.05034722222221|0|57.970486111111114|0|72.84201388888889|0|29.84118055555557|0
0|2021-10-21|70.63715277777779|0|65.60069444444444|0|84.93229166666667|0|29.77328124999995|0
0|2021-10-22|70.47569444444444|0|61.70367063492063|0|78.48556547619047|0|29.683934523809558|0
0|2021-10-23|64.57465277777779|0|54.8125|0|75.2517361111111|0|29.69244791666667|0
0|2021-10-24|65.44010416666667|0|58.97482638888889|0|81.38888888888889|0|29.686467013888905|0
0|2021-10-25|72.35329861111111|0|67.57465277777779|0|85.9826388888889|0|29.55698784722223|0
0|2021-10-26|64.69965277777777|0|54.100694444444436|0|72.64409722222221|0|29.567951388888915|0
0|2021-10-27|62.69965277777778|0|51.130208333333336|0|69.57378472222221|0|29.497656249999974|0
0|2021-10-28|67.71701388888889|0|57.723958333333336|0|73.17013888888889|0|29.24926215277776|0
0|2021-10-29|57.616319444444436|0|46.828125|0|67.8263888888889|0|29.291319444444444|0
0|2021-10-30|56.05902777777778|0|50.6875|0|82.81597222222223|0|29.435069444444455|0
0|2021-10-31|58.779513888888886|0|51.626736111111114|0|80.17013888888889|0|29.659878472222257|0
0|2021-11-01|57.41493055555555|0|50.904513888888886|0|82.09027777777777|0|29.80555555555556|0
0|2021-11-02|59.890625|0|52.40972222222223|0|78.76215277777779|0|29.81986111111112|0
0|2021-11-03|60.19618055555555|0|49.651041666666664|0|69.80902777777779|0|29.804375000000007|0
0|2021-11-04|58.739583333333336|0|52.12326388888889|0|79.14583333333333|0|29.782395833333357|0
0|2021-11-05|51.87326388888889|0|43.616319444444436|0|74.30208333333333|0|29.803368055555538|0
0|2021-11-06|50.42534722222223|0|36.786458333333336|0|63.74305555555555|0|29.785225694444474|0
0|2021-11-07|52.984375|0|41.62673611111111|0|69.91145833333333|0|29.806111111111107|0
0|2021-11-08|54.73090277777778|0|42.052083333333336|0|68.72743055555556|0|29.87493055555555|0
0|2021-11-09|55.20659722222222|0|44.89756944444445|0|75.03125|0|29.888194444444455|0
0|2021-11-10|59.15277777777778|0|50.208333333333336|0|76.43923611111111|0|29.784444444444436|0
0|2021-11-11|61.80704365079365|0|59.895833333333336|0|94.124751984127|0|29.6796949404762|0
0|2021-11-12|59.329861111111114|0|52.37152777777778|0|82.29166666666666|0|29.728749999999977|0
0|2021-11-13|50.89930555555555|0|41.68402777777777|0|74.58506944444444|0|29.703958333333365|0
0|2021-11-14|46.453125|0|36.880208333333336|0|74.625|0|29.772031250000015|0
0|2021-11-15|51.177083333333336|0|40.9375|0|74.6875|0|29.845260416666648|0
0|2021-11-16|54.814236111111114|0|47.609375|0|80.421875|0|29.852395833333336|0
0|2021-11-17|59.21701388888889|0|52.75|0|81.96006944444444|0|29.860329861111126|0
0|2021-11-18|63.46875000000001|0|57.946180555555564|0|83.75694444444444|0|29.846354166666675|0
0|2021-11-19|55.46701388888889|0|32.95659722222222|0|45.66319444444445|0|29.93532986111113|0
0|2021-11-20|55.04861111111111|0|41.12847222222222|0|60.25347222222222|0|29.943923611111106|0
0|2021-11-21|58.177083333333336|0|51.883680555555564|0|81.51909722222221|0|29.825659722222213|0
0|2021-11-22|57.54513888888889|0|51.34722222222222|0|81.22395833333333|0|29.69460069444447|0
0|2021-11-23|44.67013888888889|0|26.885416666666668|0|55.072916666666664|0|29.866545138888895|0
0|2021-11-24|45.09375|0|29.194444444444446|0|62.223958333333336|0|29.9595486111111|0
0|2021-11-25|54.447916666666664|0|47.560763888888886|0|79.12152777777779|0|29.853333333333353|0
0|2021-11-26|53.59027777777778|0|40.78819444444444|0|67.01041666666667|0|29.76500000000002|0
0|2021-11-27|46.79513888888889|0|30.347222222222225|0|60.24479166666668|0|29.776076388888885|0
0|2021-11-28|48.46527777777777|0|44.385416666666664|0|86.8298611111111|0|29.724114583333336|0
0|2021-11-29|47.604166666666664|0|33.90277777777778|0|66.71180555555556|0|29.77402777777777|0
0|2021-11-30|46.427083333333336|0|33.59375|0|68.97743055555556|0|29.842048611111096|0
0|2021-12-01|52.78003472222222|0|39.80034722222222|0|68.20381944444443|0|29.82371701388891|0
0|2021-12-02|56.24305555555555|0|49.864583333333336|0|81.93663194444444|0|29.780833333333348|0
0|2021-12-03|57.283854166666664|0|53.2265625|0|88.47309027777777|0|29.75727430555557|0
0|2021-12-04|58.77465277777778|0|53.81458333333333|0|86.64947916666665|0|29.76656250000003|0
0|2021-12-05|58.782986111111114|0|56.37326388888889|0|92.61458333333333|0|29.774279513888896|0
0|2021-12-06|64.26302083333333|0|61.850868055555566|0|92.62482638888889|0|29.709595486111112|0
0|2021-12-07|57.1953125|0|57.033854166666664|0|99.4939236111111|0|29.713229166666668|0
0|2021-12-08|57.44826388888888|0|56.44444444444445|0|96.51701388888888|0|29.658750000000023|0
0|2021-12-09|52.44791666666666|0|52.143229166666664|0|98.95572916666667|0|29.749079861111138|0
0|2021-12-10|68.13402777777777|0|66.7717013888889|0|95.52829861111111|0|29.70564930555554|0
0|2021-12-11|69.4363425925926|0|65.72280092592592|0|89.27199074074072|0|29.6742013888889|0
0|2021-12-12|52.01909722222222|0|42.59722222222222|0|74.62413194444444|0|29.87611111111111|0
0|2021-12-13|51.907986111111114|0|48.092013888888886|0|87.5451388888889|0|29.98255208333337|0
0|2021-12-14|54.489583333333336|0|48.338541666666664|0|81.328125|0|30.01270833333334|0
0|2021-12-15|59.595486111111114|0|54.03038194444445|0|83.09201388888889|0|29.954809027777788|0
0|2021-12-16|62.38237847222222|0|59.49262152777778|0|90.8537326388889|0|29.84382378472223|0
0|2021-12-17|65.98784722222221|0|64.265625|0|94.3967013888889|0|29.805277777777807|0
0|2021-12-18|67.78323412698413|0|65.72960069444444|0|93.88232886904761|0|29.68492621527777|0
0|2021-12-19|58.22829861111111|0|55.86111111111111|0|91.9626736111111|0|29.684626736111138|0
0|2021-12-20|46.302083333333336|0|42.33680555555556|0|86.20659722222223|0|29.783322916666663|0
0|2021-12-21|43.739583333333336|0|42.97222222222222|0|97.10590277777779|0|29.598263888888876|0
0|2021-12-22|46.98784722222223|0|39.61284722222222|0|79.03125|0|29.68345486111114|0
0|2021-12-23|45.713541666666664|0|34.71875|0|70.23958333333333|0|29.841874999999998|0
0|2021-12-24|52.20659722222223|0|45.97222222222223|0|81.59895833333333|0|29.802222222222245|0
0|2021-12-25|60.96944444444444|0|56.63715277777779|0|87.35034722222223|0|29.696232638888876|0
0|2021-12-26|65.77256944444444|0|61.452256944444436|0|87.32465277777779|0|29.706059027777766|0
0|2021-12-27|65.17361111111111|0|64.41666666666667|0|98.73784722222221|0|29.727763888888834|0
0|2021-12-28|69.375|0|65.38194444444444|0|89.46527777777777|0|29.658663194444454|0
0|2021-12-29|71.36805555555556|0|70.07291666666667|0|95.61197916666667|0|29.580486111111103|0
0|2021-12-30|74.74305555555556|0|71.06423611111113|0|89.25347222222221|0|29.590052083333333|0
0|2021-12-31|74.62934027777779|0|70.2595486111111|0|87.65885416666667|0|29.627361111111096|0
0|2022-01-01|73.30034722222221|0|71.31076388888889|0|93.48090277777777|0|29.591180555555542|0
0|2022-01-02|67.67013888888887|0|64.7751736111111|0|90.42708333333333|0|29.494513888888893|0
0|2022-01-03|38.213541666666664|0|31.53298611111111|0|77.50868055555556|0|29.884357638888872|0
0|2022-01-04|41.76996527777778|0|36.704861111111114|0|83.6388888888889|0|29.895086805555582|0
0|2022-01-05|50.744791666666664|0|45.163194444444436|0|83.56597222222221|0|29.707968749999992|0
0|2022-01-06|53.68576388888889|0|49.03125|0|85.63368055555554|0|29.60972222222223|0
0|2022-01-07|43.260416666666664|0|31.508680555555557|0|66.05555555555556|0|29.86802083333333|0
0|2022-01-08|48.61284722222222|0|35.78993055555556|0|63.39062499999999|0|30.008680555555557|0
0|2022-01-09|62.81783234126985|0|59.71406250000001|0|89.9562003968254|0|29.77609647817459|0
0|2022-01-10|52.114583333333336|0|36.59288194444445|0|60.51302083333332|0|29.97625000000001|0
0|2022-01-11|42.52777777777778|0|25.053819444444446|0|53.81597222222223|0|30.082118055555597|0
0|2022-01-12|44.37152777777777|0|37.369791666666664|0|78.45486111111111|0|29.922430555555568|0
0|2022-01-13|49.82378472222223|0|36.44878472222222|0|65.79340277777779|0|29.66745659722226|0
0|2022-01-14|46.572916666666664|0|37.78125|0|76.53993055555556|0|29.605017361111077|0
0|2022-01-15|50.720486111111114|0|42.717013888888886|0|78.49652777777779|0|29.559826388888894|0
0|2022-01-16|40.91753472222222|0|38.7109375|0|91.2092013888889|0|29.35445312499998|0
0|2022-01-17|39.15972222222223|0|33.824561403508774|20|81.0017361111111|0|29.44030701754388|20
