|dates|Yavapai_Arizona_UnitedStates.AveragePrecipitationTotal.data|Yavapai_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Yavapai_Arizona_UnitedStates.AveragePrecipitation.data|Yavapai_Arizona_UnitedStates.AveragePrecipitation.missing|Yavapai_Arizona_UnitedStates.AverageWindDirection.data|Yavapai_Arizona_UnitedStates.AverageWindDirection.missing|Yavapai_Arizona_UnitedStates.AverageWindSpeed.data|Yavapai_Arizona_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|126.25|0|6.791666666666667|0
0|2021-10-18|0.0|0|0.0|0|166.25|0|11.833333333333334|0
0|2021-10-19|0.0|0|0.0|0|151.25|0|5.083333333333333|0
0|2021-10-20|0.0|0|0.0|0|125.41666666666667|0|4.333333333333333|0
0|2021-10-21|0.0|0|0.0|0|109.16666666666667|0|4.583333333333333|0
0|2021-10-22|0.0|0|0.0|0|176.66666666666666|0|7.458333333333333|0
0|2021-10-23|0.0|0|0.0|0|170.0|0|8.916666666666666|0
0|2021-10-24|0.0|0|0.0|0|154.16666666666666|0|5.75|0
0|2021-10-25|0.0|0|0.006666666666666668|0|165.13888888888889|0|12.444444444444445|0
0|2021-10-26|0.008333333333333333|0|0.0008333333333333334|0|263.9583333333333|0|11.083333333333334|0
0|2021-10-27|0.0|0|0.0|0|240.0|0|6.666666666666667|0
0|2021-10-28|0.0|0|0.0|0|116.66666666666667|0|4.208333333333333|0
0|2021-10-29|0.0|0|0.0|0|126.66666666666667|0|4.958333333333333|0
0|2021-10-30|0.0|0|0.0|0|178.33333333333334|0|6.0|0
0|2021-10-31|0.0|0|0.0|0|175.83333333333334|0|7.5|0
0|2021-11-01|0.0|0|0.0|0|187.91666666666666|0|7.791666666666667|0
0|2021-11-02|0.0|0|0.0|0|120.41666666666667|0|4.708333333333333|0
0|2021-11-03|0.0|0|0.0|0|196.25|0|5.041666666666667|0
0|2021-11-04|0.0|0|0.0|0|124.16666666666667|0|4.125|0
0|2021-11-05|0.0|0|0.0|0|157.91666666666666|0|5.541666666666667|0
0|2021-11-06|0.0|0|0.0|0|172.08333333333334|0|7.708333333333333|0
0|2021-11-07|0.0|0|0.0|0|156.66666666666666|0|6.625|0
0|2021-11-08|0.0|0|0.0|0|180.83333333333334|0|7.833333333333333|0
0|2021-11-09|0.0|0|0.0|0|157.91666666666666|0|6.125|0
0|2021-11-10|0.0|0|0.0|0|233.75|0|7.458333333333333|0
0|2021-11-11|0.0|0|0.0|0|180.0|0|3.5|0
0|2021-11-12|0.0|0|0.0|0|156.25|0|4.5|0
0|2021-11-13|0.0|0|0.0|0|153.33333333333334|0|4.583333333333333|0
0|2021-11-14|0.0|0|0.0|0|130.41666666666666|0|4.458333333333333|0
0|2021-11-15|0.0|0|0.0|0|129.58333333333334|0|4.125|0
0|2021-11-16|0.0|0|0.0|0|181.66666666666666|0|7.0|0
0|2021-11-17|0.0|0|0.0|0|151.66666666666666|0|4.708333333333333|0
0|2021-11-18|0.0|0|0.0|0|129.16666666666666|0|5.958333333333333|0
0|2021-11-19|0.0|0|0.0|0|111.25|0|4.375|0
0|2021-11-20|0.0|0|0.0|0|97.08333333333333|0|2.7083333333333335|0
0|2021-11-21|0.0|0|0.0|0|169.16666666666666|0|5.666666666666667|0
0|2021-11-22|0.0|0|0.0|0|142.91666666666666|0|5.708333333333333|0
0|2021-11-23|0.0|0|0.00125|0|107.5|0|3.0416666666666665|0
0|2021-11-24|0.00125|0|0.0|0|237.08333333333334|0|5.416666666666667|0
0|2021-11-25|0.0|0|0.0|0|133.75|0|5.791666666666667|0
0|2021-11-26|0.0|0|0.0|0|176.25|0|4.125|0
0|2021-11-27|0.0|0|0.0|0|169.16666666666666|0|4.291666666666667|0
0|2021-11-28|0.0|0|0.0|0|126.25|0|3.875|0
0|2021-11-29|0.0|0|0.0|0|131.66666666666666|0|4.5|0
0|2021-11-30|0.0|0|0.0|0|156.66666666666666|0|4.833333333333333|0
0|2021-12-01|0.0|0|0.0|0|144.58333333333334|0|5.041666666666667|0
0|2021-12-02|0.0|0|0.0|0|130.83333333333334|0|3.9166666666666665|0
0|2021-12-03|0.0|0|0.0|0|139.58333333333334|0|5.125|0
0|2021-12-04|0.0|0|0.0|0|145.0|0|4.541666666666667|0
0|2021-12-05|0.0|0|0.0|0|155.83333333333334|0|4.125|0
0|2021-12-06|0.0|0|0.0|0|164.16666666666666|0|5.666666666666667|0
0|2021-12-07|0.0|0|0.0|0|167.5|0|5.5|0
0|2021-12-08|0.0|0|0.0|0|141.66666666666666|0|5.25|0
0|2021-12-09|0.0|0|0.012152777777777778|0|172.11805555555557|0|10.555555555555555|0
0|2021-12-10|0.018333333333333333|0|0.002638888888888889|0|298.68055555555554|0|8.319444444444445|0
0|2021-12-11|0.0|0|0.0|0|153.33333333333334|0|3.3333333333333335|0
0|2021-12-12|0.0|0|0.0|0|125.41666666666667|0|4.458333333333333|0
0|2021-12-13|0.0|0|0.0|0|138.33333333333334|0|8.166666666666666|0
0|2021-12-14|0.0|0|0.006680555555555555|0|183.3472222222222|0|15.618055555555555|0
0|2021-12-15|0.010416666666666666|0|0.0004166666666666667|0|195.0|0|7.958333333333333|0
0|2021-12-16|0.0|0|0.0|0|115.83333333333333|0|4.125|0
0|2021-12-17|0.0|0|0.0|0|279.5833333333333|0|7.166666666666667|0
0|2021-12-18|0.0|0|0.0|0|214.16666666666666|0|5.125|0
0|2021-12-19|0.0|0|0.0|0|102.5|0|4.083333333333333|0
0|2021-12-20|0.0|0|0.0|0|128.75|0|3.7916666666666665|0
0|2021-12-21|0.0|0|0.0|0|119.16666666666667|0|2.125|0
0|2021-12-22|0.0|0|0.0|0|102.5|0|3.8333333333333335|0
0|2021-12-23|0.0|0|0.002916666666666667|0|168.75|0|8.5|0
0|2021-12-24|0.022500000000000003|0|0.035625|0|199.6527777777778|0|11.486111111111109|0
0|2021-12-25|0.017499999999999998|0|0.0|0|145.55555555555554|0|7.659722222222222|0
0|2021-12-26|0.0|0|0.0|0|206.91666666666666|0|14.276388888888889|0
0|2021-12-27|0.0|0|0.0|0|183.33333333333334|0|10.625|0
0|2021-12-28|0.0|0|0.0012916666666666667|0|188.0|0|10.26875|0
0|2021-12-29|0.0010416666666666667|0|0.00025|0|156.93055555555557|0|7.101388888888889|0
0|2021-12-30|0.0|0|0.0|0|147.91666666666666|0|6.454861111111112|0
0|2021-12-31|0.00020833333333333335|0|0.006305555555555555|0|179.0763888888889|0|8.30625|0
0|2022-01-01|0.0034166666666666664|0|0.0071875|0|283.2673611111111|0|11.042708333333332|0
0|2022-01-02|0.0|0|0.0|0|124.58333333333333|0|3.0833333333333335|0
0|2022-01-03|0.0|0|0.0|0|91.66666666666667|0|3.4583333333333335|0
0|2022-01-04|0.0|0|0.0|0|132.5|0|3.6666666666666665|0
0|2022-01-05|0.0|0|0.0|0|165.41666666666666|0|4.875|0
0|2022-01-06|0.0|0|0.0|0|155.41666666666666|0|4.583333333333333|0
0|2022-01-07|0.0|0|0.0|0|140.83333333333334|0|5.875|0
0|2022-01-08|0.0|0|0.0|0|167.5|0|7.291666666666667|0
0|2022-01-09|0.0|0|0.0|0|144.58333333333334|0|4.791666666666667|0
0|2022-01-10|0.0|0|0.0|0|127.91666666666667|0|5.791666666666667|0
0|2022-01-11|0.0|0|0.0|0|200.83333333333334|0|4.75|0
0|2022-01-12|0.0|0|0.0|0|173.75|0|4.208333333333333|0
0|2022-01-13|0.0|0|0.0|0|134.16666666666666|0|4.416666666666667|0
0|2022-01-14|0.0|0|0.0|0|124.16666666666667|0|6.541666666666667|0
0|2022-01-15|0.0|0|0.0|0|224.79166666666666|0|6.3125|0
0|2022-01-16|0.0|0|0.0|0|146.25|0|4.5|0
0|2022-01-17|0.0|25|0.0|25|148.5|0|3.7916666666666665|0
