|dates|Clinton_Ohio_UnitedStates.AverageDailyTemperature.data|Clinton_Ohio_UnitedStates.AverageDailyTemperature.missing|Clinton_Ohio_UnitedStates.AverageDewPoint.data|Clinton_Ohio_UnitedStates.AverageDewPoint.missing|Clinton_Ohio_UnitedStates.AverageRelativeHumidity.data|Clinton_Ohio_UnitedStates.AverageRelativeHumidity.missing|Clinton_Ohio_UnitedStates.AverageSurfaceAirPressure.data|Clinton_Ohio_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|52.541666666666664|0|37.958333333333336|0|60.583333333333336|0|28.974166666666672|0
0|2021-10-18|53.0|0|40.0|0|65.25|0|29.012916666666666|0
0|2021-10-19|55.458333333333336|0|44.708333333333336|0|70.16666666666667|0|29.047916666666662|0
0|2021-10-20|57.291666666666664|0|48.333333333333336|0|74.16666666666667|0|29.01541666666668|0
0|2021-10-21|58.50416666666666|0|51.81805555555555|0|79.7625|0|28.825347222222224|0
0|2021-10-22|48.993055555555564|0|45.65972222222222|0|88.66666666666667|0|28.897263888888883|0
0|2021-10-23|52.28888888888889|0|46.53472222222222|0|81.75902777777777|0|28.89700694444444|0
0|2021-10-24|57.997916666666676|0|55.05486111111111|0|90.18333333333334|0|28.8199513888889|0
0|2021-10-25|57.42361111111111|0|52.30902777777777|0|83.58680555555556|0|28.6305625|0
0|2021-10-26|48.04513888888889|0|38.25694444444444|0|70.38194444444444|0|28.842361111111106|0
0|2021-10-27|42.645833333333336|0|38.625|0|86.16666666666667|0|28.8575|0
0|2021-10-28|52.09375|0|48.97222222222223|0|89.40625|0|28.536458333333343|0
0|2021-10-29|55.40277777777777|0|54.68402777777777|0|97.47916666666667|0|28.329479166666655|0
0|2021-10-30|53.25892857142858|0|52.00892857142858|0|95.73412698412699|0|28.389489087301584|0
0|2021-10-31|53.2125|0|46.798611111111114|0|79.90972222222223|0|28.756319444444443|0
0|2021-11-01|46.416666666666664|0|34.458333333333336|0|66.08333333333333|0|29.10083333333333|0
0|2021-11-02|41.416666666666664|0|28.125|0|60.375|0|29.165833333333328|0
0|2021-11-03|36.9375|0|26.0625|0|68.1875|0|29.203124999999996|0
0|2021-11-04|38.041666666666664|0|25.541666666666668|0|64.20833333333333|0|29.162083333333324|0
0|2021-11-05|36.833333333333336|0|26.125|0|67.83333333333333|0|29.211250000000007|0
0|2021-11-06|40.458333333333336|0|26.291666666666668|0|61.291666666666664|0|29.132083333333345|0
0|2021-11-07|45.180555555555564|0|31.75|0|62.625|0|29.085833333333344|0
0|2021-11-08|51.708333333333336|0|36.541666666666664|0|58.5|0|29.092083333333335|0
0|2021-11-09|54.083333333333336|0|41.666666666666664|0|63.916666666666664|0|29.015416666666667|0
0|2021-11-10|52.6875|0|46.395833333333336|0|80.02083333333333|0|28.984583333333333|0
0|2021-11-11|54.8859126984127|0|47.45138888888889|0|77.86011904761905|0|28.734603174603176|0
0|2021-11-12|43.229166666666664|0|37.385416666666664|0|82.0486111111111|0|28.769479166666667|0
0|2021-11-13|35.5625|0|29.954861111111114|0|80.5138888888889|0|28.86072916666666|0
0|2021-11-14|34.58829365079365|0|30.72113095238095|0|85.99464285714286|0|28.74889186507936|0
0|2021-11-15|36.354166666666664|0|28.854166666666668|0|74.9375|0|28.96145833333334|0
0|2021-11-16|43.020833333333336|0|35.5625|0|76.125|0|28.945624999999993|0
0|2021-11-17|60.625|0|52.625|0|75.79166666666667|0|28.872500000000002|0
0|2021-11-18|42.59722222222222|0|32.423611111111114|0|69.18055555555556|0|29.032638888888886|0
0|2021-11-19|32.458333333333336|0|21.333333333333332|0|64.20833333333333|0|29.31083333333332|0
0|2021-11-20|38.041666666666664|0|27.916666666666668|0|68.25|0|29.147500000000004|0
0|2021-11-21|42.23115079365079|0|38.6031746031746|0|87.82242063492065|0|28.96077380952381|0
0|2021-11-22|34.020833333333336|0|22.354166666666668|0|63.333333333333336|0|28.97791666666666|0
0|2021-11-23|29.416666666666668|0|19.041666666666668|0|67.16666666666667|0|29.094583333333336|0
0|2021-11-24|40.270833333333336|0|25.375|0|56.458333333333336|0|29.064999999999998|0
0|2021-11-25|44.737500000000004|0|38.293749999999996|0|81.24791666666667|0|28.90583333333333|0
0|2021-11-26|29.659722222222218|0|22.625|0|75.50694444444444|0|28.98090277777779|0
0|2021-11-27|35.333333333333336|0|25.75|0|69.5|0|28.827916666666678|0
0|2021-11-28|36.604166666666664|0|26.9375|0|69.375|0|28.82645833333334|0
0|2021-11-29|32.8125|0|19.604166666666668|0|60.520833333333336|0|28.942291666666673|0
0|2021-11-30|40.916666666666664|0|28.291666666666668|0|61.416666666666664|0|28.866250000000008|0
0|2021-12-01|40.625|0|37.395833333333336|0|88.27083333333333|0|28.873541666666664|0
0|2021-12-02|51.9375|0|43.993055555555564|0|75.49305555555556|0|28.748194444444437|0
0|2021-12-03|42.208333333333336|0|32.333333333333336|0|70.83333333333333|0|28.895833333333332|0
0|2021-12-04|39.083333333333336|0|28.916666666666668|0|70.29166666666667|0|29.049999999999997|0
0|2021-12-05|44.0|0|35.520833333333336|0|72.83333333333333|0|28.872916666666665|0
0|2021-12-06|41.79861111111111|0|31.128472222222225|0|68.03472222222223|0|28.78934027777777|0
0|2021-12-07|23.506944444444443|0|11.361111111111109|0|61.09722222222222|0|29.060763888888896|0
0|2021-12-08|29.104166666666668|0|23.270833333333332|0|79.625|0|28.891805555555564|0
0|2021-12-09|37.041666666666664|0|27.75|0|70.79166666666667|0|28.83000000000001|0
0|2021-12-10|51.87500000000001|0|48.03472222222222|0|87.10416666666667|0|28.75048611111112|0
0|2021-12-11|60.895833333333336|0|58.354166666666664|0|91.30208333333333|0|28.393645833333334|0
0|2021-12-12|51.5625|0|46.520833333333336|0|83.47916666666667|0|28.647916666666664|0
0|2021-12-13|38.708333333333336|0|26.416666666666668|0|63.208333333333336|0|29.165000000000003|0
0|2021-12-14|44.166666666666664|0|30.75|0|60.875|0|29.250833333333347|0
0|2021-12-15|54.5|0|33.416666666666664|0|45.583333333333336|0|29.04666666666667|0
0|2021-12-16|54.65|0|48.18333333333334|0|79.16666666666667|0|28.86952777777778|0
0|2021-12-17|38.09722222222222|0|31.333333333333332|0|77.93055555555556|0|29.039583333333336|0
0|2021-12-18|43.68125|0|42.09375|0|94.26180555555557|0|28.829361111111112|0
0|2021-12-19|34.01388888888889|0|26.118055555555557|0|73.08333333333333|0|29.135624999999994|0
0|2021-12-20|31.770833333333332|0|25.854166666666668|0|79.5625|0|29.081874999999997|0
0|2021-12-21|34.083333333333336|0|28.541666666666668|0|80.75|0|28.811666666666657|0
0|2021-12-22|30.072916666666668|0|19.635416666666668|0|65.91666666666667|0|28.854479166666668|0
0|2021-12-23|35.416666666666664|0|21.416666666666668|0|58.791666666666664|0|28.89729166666667|0
0|2021-12-24|51.208333333333336|0|39.34027777777778|0|64.76388888888889|0|28.682708333333323|0
0|2021-12-25|56.95138888888889|0|53.302083333333336|0|87.76041666666667|0|28.538576388888895|0
0|2021-12-26|47.145833333333336|0|39.020833333333336|0|74.9375|0|28.891874999999995|0
0|2021-12-27|56.798611111111114|0|50.513888888888886|0|79.86111111111111|0|28.619930555555555|0
0|2021-12-28|44.072916666666664|0|37.552083333333336|0|79.19097222222221|0|28.635659722222226|0
0|2021-12-29|46.26111111111112|0|43.94722222222222|0|91.91805555555555|0|28.709388888888892|0
0|2021-12-30|45.291666666666664|0|43.951388888888886|0|95.12500000000001|0|28.735798611111118|0
0|2021-12-31|51.75000000000001|0|48.93055555555555|0|90.36805555555554|0|28.66895833333334|0
0|2022-01-01|54.354166666666664|0|52.72222222222222|0|94.46875|0|28.548368055555553|0
0|2022-01-02|32.854166666666664|0|29.836805555555557|0|88.71180555555554|0|28.803958333333338|0
0|2022-01-03|26.347222222222218|0|17.604166666666668|0|70.50694444444444|0|29.144166666666678|0
0|2022-01-04|31.958333333333332|0|22.791666666666668|0|69.95833333333333|0|29.005833333333328|0
0|2022-01-05|38.0|0|25.416666666666668|0|61.708333333333336|0|28.65291666666667|0
0|2022-01-06|17.88888888888889|0|9.847222222222223|0|71.09027777777779|0|28.887361111111108|0
0|2022-01-07|13.256944444444443|0|6.645833333333333|0|75.2361111111111|0|29.121076388888884|0
0|2022-01-08|25.375|0|15.1875|0|67.35416666666667|0|29.160833333333326|0
0|2022-01-09|37.01736111111111|0|29.590277777777775|0|75.99999999999999|0|29.050902777777775|0
0|2022-01-10|21.916666666666668|0|9.541666666666666|0|59.833333333333336|0|29.274583333333336|0
0|2022-01-11|21.041666666666668|0|10.625|0|65.41666666666667|0|29.288749999999997|0
0|2022-01-12|37.166666666666664|0|22.958333333333332|0|56.958333333333336|0|28.950833333333332|0
0|2022-01-13|38.958333333333336|0|29.75|0|70.0|0|28.747083333333332|0
0|2022-01-14|31.6875|0|28.027777777777775|0|86.29861111111113|0|28.93131944444444|0
0|2022-01-15|25.04861111111111|0|17.48611111111111|0|73.55555555555556|0|29.062569444444446|0
0|2022-01-16|24.333333333333332|0|17.790277777777778|0|76.50902777777777|0|28.685472222222227|0
0|2022-01-17|25.930555555555557|0|20.744444444444444|0|80.66111111111111|0|28.574972222222225|0
