|dates|Cass_Iowa_UnitedStates.AverageDailyTemperature.data|Cass_Iowa_UnitedStates.AverageDailyTemperature.missing|Cass_Iowa_UnitedStates.AverageDewPoint.data|Cass_Iowa_UnitedStates.AverageDewPoint.missing|Cass_Iowa_UnitedStates.AverageRelativeHumidity.data|Cass_Iowa_UnitedStates.AverageRelativeHumidity.missing|Cass_Iowa_UnitedStates.AverageSurfaceAirPressure.data|Cass_Iowa_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|51.364583333333336|0|39.208333333333336|0|70.59375|0|28.886041666666685|0
0|2021-10-18|55.927083333333336|0|42.5625|0|65.34375|0|28.73531249999999|0
0|2021-10-19|62.84375|0|51.489583333333336|0|67.96875|0|28.642708333333328|0
0|2021-10-20|55.25|0|53.0625|0|93.07291666666667|0|28.66541666666669|0
0|2021-10-21|42.6875|0|41.864583333333336|0|96.30208333333333|0|28.850833333333355|0
0|2021-10-22|39.270833333333336|0|36.135416666666664|0|90.22916666666667|0|28.813020833333326|0
0|2021-10-23|45.96875|0|37.583333333333336|0|76.57291666666667|0|28.685572916666686|0
0|2021-10-24|46.020833333333336|0|43.78125|0|90.14583333333333|0|28.482395833333346|0
0|2021-10-25|45.890625|0|42.791666666666664|0|79.77604166666667|0|28.78171874999997|0
0|2021-10-26|48.520833333333336|0|42.395833333333336|0|81.44791666666667|0|28.632604166666667|0
0|2021-10-27|52.854166666666664|0|50.729166666666664|0|88.61458333333333|0|28.417812500000007|0
0|2021-10-28|48.458333333333336|0|48.458333333333336|0|100.0|0|28.444010416666703|0
0|2021-10-29|48.125|0|43.166666666666664|0|83.92708333333333|0|28.645|0
0|2021-10-30|44.729166666666664|0|37.614583333333336|0|77.44791666666667|0|28.60124999999998|0
0|2021-10-31|41.9375|0|33.833333333333336|0|76.28125|0|28.929895833333344|0
0|2021-11-01|36.479166666666664|0|31.666666666666668|0|82.17708333333333|0|29.101354166666653|0
0|2021-11-02|33.0625|0|26.760416666666668|0|79.80208333333333|0|29.132500000000004|0
0|2021-11-03|35.6875|0|31.864583333333332|0|81.71875|0|29.058020833333313|0
0|2021-11-04|43.65625|0|38.0625|0|80.125|0|28.927187499999988|0
0|2021-11-05|47.072916666666664|0|42.041666666666664|0|81.32291666666667|0|28.8253125|0
0|2021-11-06|49.333333333333336|0|45.333333333333336|0|81.51041666666667|0|28.79932291666668|0
0|2021-11-07|52.916666666666664|0|48.34375|0|82.4375|0|28.674739583333324|0
0|2021-11-08|48.0|0|43.197916666666664|0|83.875|0|28.810624999999956|0
0|2021-11-09|48.375|0|34.864583333333336|0|61.822916666666664|0|28.905625000000025|0
0|2021-11-10|50.369791666666664|0|50.338541666666664|0|97.48958333333333|0|28.565989583333323|0
0|2021-11-11|43.020833333333336|0|33.114583333333336|0|71.35416666666667|0|28.509895833333342|0
0|2021-11-12|32.270833333333336|0|28.802083333333332|0|88.29166666666667|0|28.68145833333335|0
0|2021-11-13|33.0625|0|30.416666666666668|0|87.22916666666667|0|28.75760416666665|0
0|2021-11-14|36.385416666666664|0|32.3125|0|85.54166666666667|0|28.757083333333313|0
0|2021-11-15|42.916666666666664|0|37.510416666666664|0|83.13541666666667|0|28.649062500000014|0
0|2021-11-16|49.072916666666664|0|43.864583333333336|0|82.71875|0|28.454895833333307|0
0|2021-11-17|41.286458333333336|0|25.1875|0|53.979166666666664|0|28.781979166666634|0
0|2021-11-18|29.03125|0|18.510416666666668|0|66.04166666666667|0|29.093958333333344|0
0|2021-11-19|36.447916666666664|0|22.125|0|60.213541666666664|0|28.91703125000001|0
0|2021-11-20|44.510416666666664|0|29.40625|0|59.416666666666664|0|28.80093749999998|0
0|2021-11-21|35.989583333333336|0|23.833333333333332|0|63.770833333333336|0|28.96520833333334|0
0|2021-11-22|29.09375|0|19.5625|0|72.27083333333333|0|28.955625|0
0|2021-11-23|44.604166666666664|0|30.166666666666668|0|62.229166666666664|0|28.623020833333328|0
0|2021-11-24|45.572916666666664|0|34.364583333333336|0|65.83333333333333|0|28.594791666666648|0
0|2021-11-25|22.625|0|10.229166666666666|0|63.052083333333336|0|29.10312500000001|0
0|2021-11-26|33.135416666666664|0|23.8125|0|70.58333333333333|0|28.74656250000002|0
0|2021-11-27|41.744791666666664|0|34.197916666666664|0|73.38020833333333|0|28.68250000000003|0
0|2021-11-28|32.645833333333336|0|24.90625|0|76.48958333333333|0|28.901145833333345|0
0|2021-11-29|46.260416666666664|0|35.34375|0|68.98958333333333|0|28.639374999999955|0
0|2021-11-30|43.15625|0|36.6875|0|81.0625|0|28.814583333333328|0
0|2021-12-01|46.302083333333336|0|37.78125|0|74.52083333333333|0|28.61031250000001|0
0|2021-12-02|48.875|0|38.375|0|68.58333333333333|0|28.65416666666668|0
0|2021-12-03|42.822916666666664|0|36.072916666666664|0|80.33333333333333|0|28.75104166666665|0
0|2021-12-04|36.510416666666664|0|21.729166666666668|0|61.109375|0|28.97223958333333|0
0|2021-12-05|42.375|0|29.197916666666668|0|60.65625|0|28.529479166666675|0
0|2021-12-06|20.927083333333332|0|11.072916666666666|0|66.53125|0|28.97416666666663|0
0|2021-12-07|26.338541666666668|0|15.489583333333334|0|65.671875|0|28.745937500000007|0
0|2021-12-08|29.895833333333332|0|20.03125|0|71.33333333333333|0|28.632499999999993|0
0|2021-12-09|42.630208333333336|0|31.864583333333332|0|67.08854166666667|0|28.38609375000001|0
0|2021-12-10|34.5625|0|30.791666666666668|0|84.26041666666667|0|28.346145833333335|0
0|2021-12-11|31.302083333333332|0|27.34375|0|84.07291666666667|0|28.64770833333331|0
0|2021-12-12|39.645833333333336|0|20.375|0|49.395833333333336|0|28.68510416666669|0
0|2021-12-13|37.635416666666664|0|27.114583333333332|0|69.60416666666667|0|28.80979166666666|0
0|2021-12-14|46.541666666666664|0|42.90625|0|87.5625|0|28.710416666666685|0
0|2021-12-15|64.42708333333333|0|60.447916666666664|0|85.54166666666667|0|28.209583333333338|0
0|2021-12-16|48.90625|0|41.291666666666664|0|75.39583333333333|0|28.412291666666675|0
0|2021-12-17|30.338541666666668|0|24.130208333333332|0|78.90625|0|28.810989583333352|0
0|2021-12-18|23.84375|0|22.677083333333332|0|90.86458333333333|0|29.001562500000006|0
0|2021-12-19|22.760416666666668|0|19.291666666666668|0|86.79166666666667|0|28.91645833333334|0
0|2021-12-20|24.666666666666668|0|19.625|0|81.40625|0|28.860729166666662|0
0|2021-12-21|23.447916666666668|0|16.65625|0|79.61458333333333|0|28.71843750000004|0
0|2021-12-22|27.65625|0|20.177083333333332|0|75.3125|0|28.660520833333333|0
0|2021-12-23|36.552083333333336|0|30.416666666666668|0|76.1875|0|28.457187500000007|0
0|2021-12-24|43.302083333333336|0|42.1875|0|94.92708333333333|0|28.200104166666666|0
0|2021-12-25|31.697916666666668|0|27.90625|0|83.31770833333333|0|28.528437499999978|0
0|2021-12-26|31.604166666666668|0|30.229166666666668|0|88.60416666666667|0|28.482812499999984|0
0|2021-12-27|28.4375|0|22.020833333333332|0|76.34375|0|28.531354166666656|0
0|2021-12-28|29.208333333333332|0|21.0625|0|71.41666666666667|0|28.363854166666698|0
0|2021-12-29|15.177083333333334|0|11.0|0|83.67708333333333|0|28.66656250000001|0
0|2021-12-30|24.15625|0|22.885416666666668|0|92.35416666666667|0|28.514895833333313|0
0|2021-12-31|23.333333333333332|0|23.395833333333332|0|96.875|0|28.433177083333323|0
0|2022-01-01|3.2395833333333335|0|-1.15625|0|82.13541666666667|0|28.788437499999972|0
0|2022-01-02|-0.765625|0|-5.895833333333333|0|78.5|0|29.010156250000037|0
0|2022-01-03|17.895833333333332|0|14.145833333333334|0|84.44791666666667|0|28.898489583333347|0
0|2022-01-04|30.083333333333332|0|25.708333333333332|0|83.375|0|28.451562500000005|0
0|2022-01-05|8.520833333333334|0|-0.46875|0|66.4375|0|28.791510416666643|0
0|2022-01-06|0.7395833333333334|0|-6.375|0|73.41666666666667|0|29.0271354166667|0
0|2022-01-07|9.953125|0|0.0|0|64.84375|0|28.87713541666666|0
0|2022-01-08|26.760416666666668|0|24.34375|0|90.72916666666667|0|28.615937499999983|0
0|2022-01-09|14.03125|0|3.8645833333333335|0|66.0625|0|29.222395833333326|0
0|2022-01-10|17.927083333333332|0|8.364583333333334|0|68.41145833333333|0|29.240052083333293|0
0|2022-01-11|30.791666666666668|0|21.885416666666668|0|71.96875|0|28.89479166666666|0
0|2022-01-12|35.333333333333336|0|26.604166666666668|0|71.875|0|28.74552083333332|0
