|dates|Clarion_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Clarion_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Clarion_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Clarion_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Clarion_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Clarion_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Clarion_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Clarion_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-30|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2021-12-31|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-01|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-02|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-03|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-04|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-05|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-06|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-07|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-08|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-09|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-10|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-11|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-12|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-13|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-14|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-15|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-16|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
0|2022-01-17|15792.0|0|903.0|0|5.408805031446541|0|16695.0|0
