|dates|RockIsland_Illinois_UnitedStates.BLS_EmployedPopulation.data|RockIsland_Illinois_UnitedStates.BLS_EmployedPopulation.missing|RockIsland_Illinois_UnitedStates.BLS_UnemployedPopulation.data|RockIsland_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|RockIsland_Illinois_UnitedStates.BLS_UnemploymentRate.data|RockIsland_Illinois_UnitedStates.BLS_UnemploymentRate.missing|RockIsland_Illinois_UnitedStates.BLS_LaborForcePopulation.data|RockIsland_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-18|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-19|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-20|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-21|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-22|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-23|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-24|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-25|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-26|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-27|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-28|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-29|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-30|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-10-31|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-01|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-02|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-03|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-04|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-05|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-06|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-07|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-08|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-09|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-10|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-11|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-12|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-13|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-14|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-15|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-16|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-17|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-18|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-19|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-20|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-21|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-22|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-23|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-24|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-25|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-26|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-27|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-28|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-29|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-11-30|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
0|2021-12-01|62939.0|0|3319.0|0|5.009206435449304|0|66258.0|0
