|dates|Tillman_Oklahoma_UnitedStates.AveragePrecipitationTotal.data|Tillman_Oklahoma_UnitedStates.AveragePrecipitationTotal.missing|Tillman_Oklahoma_UnitedStates.AveragePrecipitation.data|Tillman_Oklahoma_UnitedStates.AveragePrecipitation.missing|Tillman_Oklahoma_UnitedStates.AverageWindDirection.data|Tillman_Oklahoma_UnitedStates.AverageWindDirection.missing|Tillman_Oklahoma_UnitedStates.AverageWindSpeed.data|Tillman_Oklahoma_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|208.125|0|7.979166666666667|0
0|2021-10-18|0.0|0|0.0|0|152.08333333333334|0|12.208333333333334|0
0|2021-10-19|0.0|0|0.0|0|145.41666666666666|0|14.166666666666666|0
0|2021-10-20|0.0|0|0.0|0|144.30555555555557|0|9.881944444444445|0
0|2021-10-21|0.0|0|0.0|0|74.58333333333333|0|8.333333333333334|0
0|2021-10-22|0.0|0|0.0|0|130.0|0|10.916666666666666|0
0|2021-10-23|0.0|0|0.0|0|176.25|0|13.75|0
0|2021-10-24|0.0|0|0.0|0|191.25|0|14.125|0
0|2021-10-25|0.0|0|0.0|0|78.75|0|8.25|0
0|2021-10-26|0.0|0|0.006875|0|140.38194444444446|0|16.98263888888889|0
0|2021-10-27|0.011250000000000001|0|0.0011458333333333333|0|292.1458333333333|0|17.270833333333332|0
0|2021-10-28|0.0|0|0.0|0|313.3333333333333|0|21.625|0
0|2021-10-29|0.0|0|0.0|0|320.4166666666667|0|15.083333333333334|0
0|2021-10-30|0.0|0|0.0|0|171.25|0|8.458333333333334|0
0|2021-10-31|0.0|0|0.0|0|40.833333333333336|0|12.916666666666666|0
0|2021-11-01|0.0|0|0.0|0|77.91666666666667|0|9.083333333333334|0
0|2021-11-02|0.0|0|0.002916666666666667|0|43.88888888888889|0|11.725694444444443|0
0|2021-11-03|0.00375|0|0.0|0|35.59027777777778|0|8.559027777777777|0
0|2021-11-04|0.0|0|0.0|0|21.25|0|0.9583333333333334|0
0|2021-11-05|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-06|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-08|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-09|0.0|0|0.0|0|65.0|0|2.125|0
0|2021-11-10|0.0|0|0.0|0|226.35416666666666|0|12.923611111111112|0
0|2021-11-11|0.0|0|0.0|0|242.91666666666666|0|7.416666666666667|0
0|2021-11-12|0.0|0|0.0|0|249.16666666666666|0|12.270833333333334|0
0|2021-11-13|0.0|0|0.0|0|159.58333333333334|0|8.611111111111112|0
0|2021-11-14|0.0|0|0.0|0|71.45833333333333|0|8.625|0
0|2021-11-15|0.0|0|0.0|0|126.66666666666667|0|6.333333333333333|0
0|2021-11-16|0.0|0|0.0|0|177.91666666666666|0|14.291666666666666|0
0|2021-11-17|0.0|0|0.0|0|168.33333333333334|0|17.375|0
0|2021-11-18|0.0|0|0.0|0|160.41666666666666|0|9.25|0
0|2021-11-19|0.0|0|0.0|0|161.66666666666666|0|12.833333333333334|0
0|2021-11-20|0.0|0|0.0|0|162.91666666666666|0|9.375|0
0|2021-11-21|0.0|0|0.0|0|227.5|0|15.416666666666666|0
0|2021-11-22|0.0|0|0.0|0|223.75|0|7.875|0
0|2021-11-23|0.0|0|0.0|0|193.75|0|12.791666666666666|0
0|2021-11-24|0.0|0|0.0|0|197.91666666666666|0|14.083333333333334|0
0|2021-11-25|0.0|0|0.0|0|136.25|0|15.791666666666666|0
0|2021-11-26|0.0|0|0.0|0|212.6388888888889|0|8.986111111111112|0
0|2021-11-27|0.0|0|0.0|0|225.41666666666666|0|7.25|0
0|2021-11-28|0.0|0|0.0|0|159.30555555555557|0|7.513888888888889|0
0|2021-11-29|0.0|0|0.0|0|196.45833333333334|0|7.354166666666667|0
0|2021-11-30|0.0|0|0.0|0|184.58333333333334|0|8.083333333333334|0
0|2021-12-01|0.0|0|0.0|0|203.75|0|4.791666666666667|0
0|2021-12-02|0.0|0|0.0|0|145.27777777777777|0|6.1180555555555545|0
0|2021-12-03|0.0|0|0.0|0|152.58333333333334|0|7.333333333333333|0
0|2021-12-04|0.0|0|0.0|0|172.56944444444443|0|7.694444444444444|0
0|2021-12-05|0.0|0|0.0|0|188.33333333333334|0|12.3125|0
0|2021-12-06|0.0|0|0.0|0|38.75|0|16.916666666666668|0
0|2021-12-07|0.0|0|0.0|0|97.91666666666667|0|7.958333333333333|0
0|2021-12-08|0.0|0|0.0|0|109.16666666666667|0|8.958333333333334|0
0|2021-12-09|0.0|0|0.0|0|209.16666666666666|0|11.375|0
0|2021-12-10|0.0|0|0.0|0|248.54166666666666|0|20.166666666666668|0
0|2021-12-11|0.0|0|0.0|0|236.66666666666666|0|10.916666666666666|0
0|2021-12-12|0.0|0|0.0|0|179.58333333333334|0|13.5|0
0|2021-12-13|0.0|0|0.0|0|152.91666666666666|0|10.583333333333334|0
0|2021-12-14|0.0|0|0.0|0|182.08333333333334|0|13.958333333333334|0
0|2021-12-15|0.0|0|0.0|0|190.55555555555557|0|18.25|0
0|2021-12-16|0.0|0|0.0|0|93.75|0|10.916666666666666|0
0|2021-12-17|0.0|0|0.0|0|131.04166666666666|0|7.534722222222221|0
0|2021-12-18|0.0|0|0.0|0|170.83333333333334|0|17.125|0
0|2021-12-19|0.0|0|0.0|0|118.33333333333333|0|5.458333333333333|0
0|2021-12-20|0.0|0|0.0|0|110.20833333333333|0|7.291666666666667|0
0|2021-12-21|0.0|0|0.0|0|85.83333333333333|0|6.083333333333333|0
0|2021-12-22|0.0|0|0.0|0|95.625|0|8.25|0
0|2021-12-23|0.0|0|0.0|0|138.02083333333334|0|6.65625|0
0|2021-12-24|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-25|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-26|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-27|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-28|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-29|0.0|0|0.0|0|93.54166666666667|0|2.9375|0
0|2021-12-30|0.0|0|0.0|0|236.66666666666666|0|9.416666666666666|0
0|2021-12-31|0.0|0|0.0062499999999999995|0|172.91666666666666|0|7.583333333333333|0
0|2022-01-01|0.012083333333333333|0|0.005833333333333334|0|301.59722222222223|0|20.997222222222224|0
0|2022-01-02|0.0|0|0.0|0|268.9583333333333|0|10.708333333333334|0
0|2022-01-03|0.0|0|0.0|0|137.08333333333334|0|6.333333333333333|0
0|2022-01-04|0.0|0|0.0|0|153.33333333333334|0|13.416666666666666|0
0|2022-01-05|0.0|0|0.0|0|40.0|0|12.0|0
0|2022-01-06|0.0|0|0.0|0|79.58333333333333|0|17.291666666666668|0
0|2022-01-07|0.0|0|0.0|0|122.08333333333333|0|9.833333333333334|0
0|2022-01-08|0.0|0|0.0|0|127.29166666666667|0|8.708333333333334|0
0|2022-01-09|0.0|0|0.0|0|81.875|0|21.645833333333332|0
0|2022-01-10|0.0|0|0.0|0|237.5|0|6.583333333333333|0
0|2022-01-11|0.0|0|0.0|0|213.75|0|10.666666666666666|0
0|2022-01-12|0.0|0|0.0|0|222.5|0|6.416666666666667|0
0|2022-01-13|0.0|0|0.0|0|210.625|0|6.625|0
0|2022-01-14|0.0|0|0.0|0|207.5|0|16.875|0
0|2022-01-15|0.0|0|0.0|0|344.1666666666667|0|25.770833333333332|0
0|2022-01-16|0.0|0|0.0|0|189.16666666666666|0|5.583333333333333|0
0|2022-01-17|0.0|0|0.0|0|166.66666666666666|0|8.333333333333334|0
