|dates|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Coamo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Coamo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|4.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-07-18|110.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-19|110.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-20|110.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-21|110.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-22|110.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-23|110.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-24|110.0|0|83.0|0|0.0|0|0.0|100
0|2020-07-25|110.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-26|110.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-27|110.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-28|110.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-29|110.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-30|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-07-31|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-01|211.0|0|120.0|0|0.0|0|0.0|100
0|2020-08-02|211.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-03|211.0|0|125.0|0|0.0|0|0.0|100
0|2020-08-04|211.0|0|129.0|0|0.0|0|0.0|100
0|2020-08-05|211.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-06|211.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-07|211.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-08|211.0|0|145.0|0|0.0|0|0.0|100
0|2020-08-09|211.0|0|149.0|0|0.0|0|0.0|100
0|2020-08-10|211.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-11|211.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-12|211.0|0|155.0|0|0.0|0|0.0|100
0|2020-08-13|211.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-14|211.0|0|174.0|0|0.0|0|0.0|100
0|2020-08-15|211.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-16|211.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-17|211.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-18|211.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-19|211.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-20|211.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-21|211.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-22|211.0|0|194.0|0|0.0|0|0.0|100
0|2020-08-23|211.0|0|194.0|0|0.0|0|0.0|100
0|2020-08-24|211.0|0|199.0|0|0.0|0|0.0|100
0|2020-08-25|211.0|0|199.0|0|0.0|0|0.0|100
0|2020-08-26|211.0|0|199.0|0|0.0|0|0.0|100
0|2020-08-27|211.0|0|199.0|0|0.0|0|0.0|100
0|2020-08-28|211.0|0|208.0|0|0.0|0|0.0|100
0|2020-08-29|211.0|0|210.0|0|0.0|0|0.0|100
0|2020-08-30|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-08-31|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-09-01|215.0|0|213.0|0|0.0|0|0.0|100
0|2020-09-02|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-03|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-04|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-05|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-06|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-07|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-09-08|221.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-09|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-10|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-09-11|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-09-12|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-13|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-09-14|235.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-15|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-09-16|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-09-17|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-09-18|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-09-19|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-09-20|258.0|0|262.0|0|0.0|0|0.0|100
0|2020-09-21|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-09-22|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-09-23|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-09-24|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-09-25|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-09-26|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-09-27|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-09-28|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-09-29|307.0|0|307.0|0|0.0|0|0.0|100
0|2020-09-30|307.0|0|307.0|0|0.0|0|0.0|100
0|2020-10-01|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-10-02|309.0|0|309.0|0|0.0|0|0.0|100
0|2020-10-03|309.0|0|309.0|0|0.0|0|0.0|100
0|2020-10-04|311.0|0|311.0|0|0.0|0|0.0|100
0|2020-10-05|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-10-06|319.0|0|319.0|0|0.0|0|0.0|100
0|2020-10-07|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-08|324.0|0|324.0|0|0.0|0|0.0|100
0|2020-10-09|324.0|0|324.0|0|0.0|0|0.0|100
0|2020-10-10|328.0|0|328.0|0|0.0|0|0.0|100
0|2020-10-11|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-10-12|338.0|0|338.0|0|0.0|0|0.0|100
0|2020-10-13|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-10-14|343.0|0|343.0|0|0.0|0|0.0|100
0|2020-10-15|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-16|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-17|351.0|0|351.0|0|0.0|0|0.0|100
0|2020-10-18|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-10-19|360.0|0|360.0|0|0.0|0|0.0|100
0|2020-10-20|360.0|0|360.0|0|0.0|0|0.0|100
0|2020-10-21|360.0|0|360.0|0|0.0|0|0.0|100
0|2020-10-22|360.0|0|363.0|0|0.0|0|0.0|100
0|2020-10-23|360.0|0|383.0|0|0.0|0|0.0|100
0|2020-10-24|360.0|0|383.0|0|0.0|0|0.0|100
0|2020-10-25|360.0|0|390.0|0|0.0|0|0.0|100
0|2020-10-26|360.0|0|392.0|0|0.0|0|0.0|100
0|2020-10-27|360.0|0|392.0|0|0.0|0|0.0|100
0|2020-10-28|360.0|0|393.0|0|0.0|0|0.0|100
0|2020-10-29|415.0|0|415.0|0|0.0|0|0.0|100
0|2020-10-30|427.0|0|427.0|0|0.0|0|0.0|100
0|2020-10-31|431.0|0|431.0|0|0.0|0|0.0|100
0|2020-11-01|431.0|0|434.0|0|0.0|0|0.0|100
0|2020-11-02|446.0|0|446.0|0|0.0|0|0.0|100
0|2020-11-03|447.0|0|447.0|0|0.0|0|0.0|100
0|2020-11-04|447.0|0|447.0|0|0.0|0|0.0|100
0|2020-11-05|447.0|0|449.0|0|0.0|0|0.0|100
0|2020-11-06|447.0|0|461.0|0|0.0|0|0.0|100
0|2020-11-07|461.0|0|461.0|0|0.0|0|0.0|100
0|2020-11-08|461.0|0|470.0|0|0.0|0|0.0|100
0|2020-11-09|461.0|0|471.0|0|0.0|0|0.0|100
0|2020-11-10|461.0|0|472.0|0|0.0|0|0.0|100
0|2020-11-11|461.0|0|474.0|0|0.0|0|0.0|100
0|2020-11-12|461.0|0|481.0|0|0.0|0|0.0|100
0|2020-11-13|197.0|0|494.0|0|0.0|0|0.0|100
0|2020-11-14|203.0|0|500.0|0|0.0|0|0.0|100
0|2020-11-15|203.0|0|502.0|0|0.0|0|0.0|100
0|2020-11-16|205.0|0|502.0|0|0.0|0|0.0|100
0|2020-11-17|205.0|0|504.0|0|0.0|0|0.0|100
0|2020-11-18|210.0|0|507.0|0|0.0|0|0.0|100
0|2020-11-19|212.0|0|509.0|0|0.0|0|0.0|100
0|2020-11-20|212.0|0|511.0|0|0.0|0|0.0|100
0|2020-11-21|212.0|0|521.0|0|0.0|0|0.0|100
0|2020-11-22|212.0|0|525.0|0|0.0|0|0.0|100
0|2020-11-23|212.0|0|525.0|0|0.0|0|0.0|100
0|2020-11-24|212.0|0|525.0|0|0.0|0|0.0|100
0|2020-11-25|212.0|0|525.0|0|0.0|0|0.0|100
0|2020-11-26|212.0|0|538.0|0|0.0|0|0.0|100
0|2020-11-27|212.0|0|552.0|0|0.0|0|0.0|100
0|2020-11-28|212.0|0|558.0|0|0.0|0|0.0|100
0|2020-11-29|264.0|0|561.0|0|0.0|0|0.0|100
0|2020-11-30|265.0|0|562.0|0|0.0|0|0.0|100
0|2020-12-01|265.0|0|565.0|0|0.0|0|0.0|100
0|2020-12-02|270.0|0|567.0|0|0.0|0|0.0|100
0|2020-12-03|270.0|0|567.0|0|0.0|0|0.0|100
0|2020-12-04|270.0|0|568.0|0|0.0|0|0.0|100
0|2020-12-05|270.0|0|574.0|0|0.0|0|0.0|100
0|2020-12-06|284.0|0|581.0|0|0.0|0|0.0|100
0|2020-12-07|290.0|0|587.0|0|0.0|0|0.0|100
0|2020-12-08|290.0|0|592.0|0|0.0|0|0.0|100
0|2020-12-09|290.0|0|596.0|0|0.0|0|0.0|100
0|2020-12-10|290.0|0|599.0|0|0.0|0|0.0|100
0|2020-12-11|310.0|0|607.0|0|0.0|0|0.0|100
0|2020-12-12|318.0|0|615.0|0|0.0|0|0.0|100
0|2020-12-13|333.0|0|630.0|0|0.0|0|0.0|100
0|2020-12-14|333.0|0|646.0|0|0.0|0|0.0|100
0|2020-12-15|333.0|0|649.0|0|0.0|0|0.0|100
0|2020-12-16|333.0|0|649.0|0|0.0|0|0.0|100
0|2020-12-17|357.0|0|654.0|0|0.0|0|0.0|100
0|2020-12-18|366.0|0|663.0|0|0.0|0|0.0|100
0|2020-12-19|379.0|0|676.0|0|0.0|0|0.0|100
0|2020-12-20|382.0|0|679.0|0|0.0|0|0.0|100
0|2020-12-21|385.0|0|682.0|0|0.0|0|0.0|100
0|2020-12-22|390.0|0|687.0|0|0.0|0|0.0|100
0|2020-12-23|390.0|0|687.0|0|0.0|0|0.0|100
0|2020-12-24|394.0|0|691.0|0|0.0|0|0.0|100
0|2020-12-25|397.0|0|694.0|0|0.0|0|0.0|100
0|2020-12-26|402.0|0|699.0|0|0.0|0|0.0|100
0|2020-12-27|406.0|0|703.0|0|0.0|0|0.0|100
0|2020-12-28|406.0|0|705.0|0|0.0|0|0.0|100
0|2020-12-29|441.0|0|738.0|0|0.0|0|0.0|100
0|2020-12-30|441.0|0|738.0|0|0.0|0|0.0|100
0|2020-12-31|446.0|0|743.0|0|0.0|0|0.0|100
0|2021-01-01|450.0|0|747.0|0|0.0|0|0.0|100
0|2021-01-02|471.0|0|768.0|0|0.0|0|0.0|100
0|2021-01-03|471.0|0|769.0|0|0.0|0|0.0|100
0|2021-01-04|471.0|0|776.0|0|0.0|0|0.0|100
0|2021-01-05|471.0|0|787.0|0|0.0|0|0.0|100
0|2021-01-06|471.0|0|788.0|0|0.0|0|0.0|100
0|2021-01-07|471.0|0|792.0|0|0.0|0|0.0|100
0|2021-01-08|471.0|0|802.0|0|0.0|0|0.0|100
0|2021-01-09|512.0|0|809.0|0|0.0|0|0.0|100
0|2021-01-10|512.0|0|835.0|0|0.0|0|0.0|100
0|2021-01-11|543.0|0|840.0|0|0.0|0|0.0|100
0|2021-01-12|557.0|0|854.0|0|0.0|0|0.0|100
0|2021-01-13|557.0|0|857.0|0|0.0|0|0.0|100
0|2021-01-14|557.0|0|858.0|0|0.0|0|0.0|100
0|2021-01-15|557.0|0|864.0|0|0.0|0|0.0|100
0|2021-01-16|557.0|0|870.0|0|0.0|0|0.0|100
0|2021-01-17|577.0|0|874.0|0|0.0|0|0.0|100
0|2021-01-18|585.0|0|882.0|0|0.0|0|0.0|100
0|2021-01-19|585.0|0|882.0|0|0.0|0|0.0|100
0|2021-01-20|585.0|0|882.0|0|0.0|0|0.0|100
0|2021-01-21|585.0|0|885.0|0|0.0|0|0.0|100
0|2021-01-22|585.0|0|889.0|0|0.0|0|0.0|100
0|2021-01-23|597.0|0|894.0|0|0.0|0|0.0|100
0|2021-01-24|602.0|0|899.0|0|0.0|0|0.0|100
0|2021-01-25|602.0|0|902.0|0|0.0|0|0.0|100
0|2021-01-26|607.0|0|904.0|0|0.0|0|0.0|100
0|2021-01-27|608.0|0|905.0|0|0.0|0|0.0|100
0|2021-01-28|608.0|0|906.0|0|0.0|0|0.0|100
0|2021-01-29|614.0|0|911.0|0|0.0|0|0.0|100
0|2021-01-30|617.0|0|914.0|0|0.0|0|0.0|100
0|2021-01-31|617.0|0|915.0|0|0.0|0|0.0|100
0|2021-02-01|620.0|0|917.0|0|0.0|0|0.0|100
0|2021-02-02|620.0|0|919.0|0|0.0|0|0.0|100
0|2021-02-03|624.0|0|921.0|0|0.0|0|0.0|100
0|2021-02-04|624.0|0|926.0|0|0.0|0|0.0|100
0|2021-02-05|624.0|0|925.0|0|0.0|0|0.0|100
0|2021-02-06|630.0|0|927.0|0|0.0|0|0.0|100
0|2021-02-07|630.0|0|928.0|0|0.0|0|0.0|100
0|2021-02-08|630.0|0|929.0|0|0.0|0|0.0|100
0|2021-02-09|630.0|0|931.0|0|0.0|0|0.0|100
