|dates|Fayette_Illinois_UnitedStates.BLS_EmployedPopulation.data|Fayette_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Fayette_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Fayette_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Fayette_Illinois_UnitedStates.BLS_UnemploymentRate.data|Fayette_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Fayette_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Fayette_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-02|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-03|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-04|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-05|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-06|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-07|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-08|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-09|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-10|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-11|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-12|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-13|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-14|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-15|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-16|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
0|2022-01-17|9367.0|0|415.0|0|4.24248619914128|0|9782.0|0
