|dates|Alexander_Illinois_UnitedStates.AveragePrecipitationTotal.data|Alexander_Illinois_UnitedStates.AveragePrecipitationTotal.missing|Alexander_Illinois_UnitedStates.AveragePrecipitation.data|Alexander_Illinois_UnitedStates.AveragePrecipitation.missing|Alexander_Illinois_UnitedStates.AverageWindDirection.data|Alexander_Illinois_UnitedStates.AverageWindDirection.missing|Alexander_Illinois_UnitedStates.AverageWindSpeed.data|Alexander_Illinois_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|83.85416666666667|0|1.46875|0
0|2021-10-18|0.0|0|0.0|0|73.64583333333333|0|1.9270833333333333|0
0|2021-10-19|0.0|0|0.0|0|89.375|0|2.4583333333333335|0
0|2021-10-20|0.0|0|0.0|0|220.41666666666666|0|6.28125|0
0|2021-10-21|0.0|0|0.0|0|234.27083333333334|0|8.677083333333334|0
0|2021-10-22|0.0|0|0.0|0|138.75|0|2.9791666666666665|0
0|2021-10-23|0.0|0|0.002916666666666667|0|76.77083333333333|0|2.6041666666666665|0
0|2021-10-24|0.0022916666666666667|0|0.0|0|191.875|0|10.9375|0
0|2021-10-25|0.014374999999999999|0|0.01875|0|268.3333333333333|0|11.4375|0
0|2021-10-26|0.0|0|0.0|0|84.42708333333333|0|4.328125|0
0|2021-10-27|0.0|0|0.0|0|116.25|0|8.510416666666666|0
0|2021-10-28|0.006666666666666667|0|0.009375000000000001|0|161.66666666666666|0|7.71875|0
0|2021-10-29|0.00125|0|0.003229166666666667|0|267.0833333333333|0|8.75|0
0|2021-10-30|0.000625|0|0.0|0|266.25|0|8.572916666666666|0
0|2021-10-31|0.0|0|0.0|0|97.8125|0|4.15625|0
0|2021-11-01|0.0|0|0.0022916666666666667|0|30.416666666666668|0|5.1875|0
0|2021-11-02|0.0025|0|0.0016666666666666668|0|52.239583333333336|0|5.291666666666667|0
0|2021-11-03|0.0|0|0.0|0|41.875|0|3.4791666666666665|0
0|2021-11-04|0.0|0|0.0|0|21.041666666666668|0|1.5729166666666667|0
0|2021-11-05|0.0|0|0.0|0|30.3125|0|1.84375|0
0|2021-11-06|0.0|0|0.0|0|44.791666666666664|0|0.78125|0
0|2021-11-07|0.0|0|0.0|0|57.708333333333336|0|1.09375|0
0|2021-11-08|0.0|0|0.0|0|143.75|0|3.8020833333333335|0
0|2021-11-09|0.0|0|0.0|0|132.08333333333334|0|2.6979166666666665|0
0|2021-11-10|0.0|0|0.0|0|115.9375|0|4.489583333333333|0
0|2021-11-11|0.009583333333333334|0|0.014583333333333337|0|260.4166666666667|0|9.291666666666666|0
0|2021-11-12|0.0014583333333333334|0|0.0|0|282.5|0|11.510416666666666|0
0|2021-11-13|0.0|0|0.0|0|221.5625|0|4.239583333333333|0
0|2021-11-14|0.0|0|0.0004166666666666667|0|227.60416666666666|0|7.010416666666667|0
0|2021-11-15|0.0004166666666666667|0|0.0|0|126.35416666666667|0|4.78125|0
0|2021-11-16|0.0|0|0.0|0|154.375|0|3.9375|0
0|2021-11-17|0.0|0|0.0053125|0|199.89583333333334|0|11.203125|0
0|2021-11-18|0.011250000000000001|0|0.011250000000000001|0|222.5|0|6.197916666666667|0
0|2021-11-19|0.0|0|0.0|0|55.3125|0|2.59375|0
0|2021-11-20|0.0|0|0.0|0|192.13541666666666|0|6.572916666666667|0
0|2021-11-21|0.0025|0|0.005000000000000001|0|166.5625|0|3.2604166666666665|0
0|2021-11-22|0.0008333333333333334|0|0.0|0|63.020833333333336|0|5.552083333333333|0
0|2021-11-23|0.0|0|0.0|0|121.45833333333333|0|4.229166666666667|0
0|2021-11-24|0.0|0|0.0|0|208.85416666666666|0|12.760416666666666|0
