|dates|Menard_Illinois_UnitedStates.AverageDailyTemperature.data|Menard_Illinois_UnitedStates.AverageDailyTemperature.missing|Menard_Illinois_UnitedStates.AverageDewPoint.data|Menard_Illinois_UnitedStates.AverageDewPoint.missing|Menard_Illinois_UnitedStates.AverageRelativeHumidity.data|Menard_Illinois_UnitedStates.AverageRelativeHumidity.missing|Menard_Illinois_UnitedStates.AverageSurfaceAirPressure.data|Menard_Illinois_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|53.291666666666664|0|39.666666666666664|0|64.08333333333333|0|29.53458333333333|0
0|2021-10-18|58.666666666666664|0|44.208333333333336|0|62.458333333333336|0|29.480000000000004|0
0|2021-10-19|59.333333333333336|0|44.25|0|59.25|0|29.46625|0
0|2021-10-20|64.61458333333333|0|52.25|0|66.11458333333333|0|29.37833333333332|0
0|2021-10-21|51.791666666666664|0|43.666666666666664|0|74.08333333333333|0|29.387500000000006|0
0|2021-10-22|51.02777777777777|0|42.30555555555555|0|73.9236111111111|0|29.424374999999994|0
0|2021-10-23|51.083333333333336|0|40.604166666666664|0|68.45833333333333|0|29.365208333333346|0
0|2021-10-24|57.745535714285715|0|55.12251984126983|0|91.33055555555556|0|29.113975198412703|0
0|2021-10-25|50.791666666666664|0|45.145833333333336|0|81.25|0|29.231458333333336|0
0|2021-10-26|47.375|0|39.826388888888886|0|76.70138888888889|0|29.432083333333335|0
0|2021-10-27|52.041666666666664|0|39.666666666666664|0|63.958333333333336|0|29.227499999999996|0
0|2021-10-28|49.81944444444445|0|37.98611111111111|0|73.78472222222221|0|28.866944444444446|0
0|2021-10-29|52.354166666666664|0|49.4375|0|89.70833333333333|0|28.959861111111106|0
0|2021-10-30|51.895833333333336|0|45.5625|0|79.20833333333333|0|29.10229166666667|0
0|2021-10-31|47.041666666666664|0|37.958333333333336|0|72.9375|0|29.40958333333333|0
0|2021-11-01|39.5|0|30.416666666666668|0|70.625|0|29.709583333333338|0
0|2021-11-02|38.104166666666664|0|27.125|0|68.66666666666667|0|29.761458333333337|0
0|2021-11-03|36.625|0|26.0|0|69.0|0|29.737500000000008|0
0|2021-11-04|37.541666666666664|0|26.48611111111111|0|68.04166666666667|0|29.691527777777768|0
0|2021-11-05|39.833333333333336|0|27.583333333333332|0|64.66666666666667|0|29.66916666666667|0
0|2021-11-06|46.25|0|32.291666666666664|0|59.875|0|29.57374999999999|0
0|2021-11-07|52.6875|0|38.333333333333336|0|59.4375|0|29.50625000000001|0
0|2021-11-08|55.708333333333336|0|42.458333333333336|0|62.083333333333336|0|29.485|0
0|2021-11-09|53.041666666666664|0|44.458333333333336|0|73.25|0|29.479583333333338|0
0|2021-11-10|54.375|0|47.520833333333336|0|78.47916666666667|0|29.337708333333328|0
0|2021-11-11|50.510416666666664|0|36.916666666666664|0|62.739583333333336|0|29.103576388888897|0
0|2021-11-12|39.291666666666664|0|27.5|0|63.208333333333336|0|29.24430555555556|0
0|2021-11-13|36.388888888888886|0|27.340277777777782|0|69.97916666666667|0|29.414305555555558|0
0|2021-11-14|36.49305555555555|0|26.798611111111114|0|68.25|0|29.323819444444457|0
0|2021-11-15|38.0|0|29.791666666666668|0|73.16666666666667|0|29.41583333333334|0
0|2021-11-16|49.5|0|40.6875|0|73.0625|0|29.263125|0
0|2021-11-17|53.145833333333336|0|44.71875|0|73.44791666666667|0|29.299270833333328|0
0|2021-11-18|36.166666666666664|0|20.625|0|54.875|0|29.695000000000004|0
0|2021-11-19|33.125|0|21.0|0|62.666666666666664|0|29.777083333333334|0
0|2021-11-20|46.208333333333336|0|29.333333333333332|0|53.083333333333336|0|29.520416666666666|0
0|2021-11-21|47.25|0|32.291666666666664|0|58.416666666666664|0|29.477916666666673|0
0|2021-11-22|29.625|0|13.083333333333334|0|51.75|0|29.62750000000001|0
0|2021-11-23|35.208333333333336|0|19.291666666666668|0|54.833333333333336|0|29.521666666666658|0
0|2021-11-24|49.1875|0|34.229166666666664|0|56.8125|0|29.325625000000002|0
0|2021-11-25|32.77430555555555|0|25.100694444444446|0|73.48958333333333|0|29.569479166666657|0
0|2021-11-26|27.541666666666668|0|14.041666666666666|0|57.916666666666664|0|29.545|0
0|2021-11-27|39.041666666666664|0|28.208333333333332|0|65.54166666666667|0|29.268333333333327|0
0|2021-11-28|34.5|0|17.75|0|54.333333333333336|0|29.49833333333332|0
0|2021-11-29|38.583333333333336|0|21.166666666666668|0|50.958333333333336|0|29.36666666666667|0
0|2021-11-30|42.458333333333336|0|32.208333333333336|0|68.45833333333333|0|29.437083333333337|0
0|2021-12-01|47.041666666666664|0|40.270833333333336|0|77.79166666666667|0|29.29375|0
0|2021-12-02|51.041666666666664|0|36.625|0|58.875|0|29.293749999999992|0
0|2021-12-03|47.5|0|35.458333333333336|0|63.75|0|29.340833333333336|0
0|2021-12-04|38.666666666666664|0|24.833333333333332|0|60.916666666666664|0|29.60833333333333|0
0|2021-12-05|45.32638888888889|0|36.11805555555556|0|71.11111111111111|0|29.191458333333333|0
0|2021-12-06|31.125|0|13.416666666666666|0|48.416666666666664|0|29.503333333333327|0
0|2021-12-07|23.291666666666668|0|8.166666666666666|0|53.208333333333336|0|29.55333333333333|0
0|2021-12-08|31.958333333333332|0|17.708333333333332|0|58.125|0|29.37458333333333|0
0|2021-12-09|45.25|0|31.88888888888889|0|60.854166666666664|0|29.115416666666658|0
0|2021-12-10|48.72013888888889|0|45.80833333333333|0|90.07916666666665|0|29.010187500000004|0
0|2021-12-11|40.260416666666664|0|29.541666666666668|0|65.98958333333333|0|29.218541666666667|0
0|2021-12-12|39.75|0|25.375|0|57.416666666666664|0|29.530416666666664|0
0|2021-12-13|40.958333333333336|0|29.416666666666668|0|64.66666666666667|0|29.572916666666668|0
0|2021-12-14|48.270833333333336|0|39.895833333333336|0|73.72916666666667|0|29.56291666666667|0
0|2021-12-15|61.52777777777777|0|55.84027777777778|0|81.6111111111111|0|29.242395833333333|0
0|2021-12-16|44.958333333333336|0|29.583333333333332|0|56.041666666666664|0|29.35166666666666|0
0|2021-12-17|32.30555555555556|0|25.291666666666668|0|76.33333333333333|0|29.49444444444444|0
0|2021-12-18|34.5|0|29.75|0|83.22916666666667|0|29.487812499999993|0
0|2021-12-19|29.25|0|23.041666666666668|0|78.16666666666667|0|29.679583333333337|0
0|2021-12-20|33.583333333333336|0|26.729166666666668|0|76.72916666666667|0|29.53583333333333|0
0|2021-12-21|33.375|0|24.75|0|71.66666666666667|0|29.317916666666665|0
0|2021-12-22|29.5|0|14.708333333333334|0|54.875|0|29.436666666666667|0
0|2021-12-23|43.229166666666664|0|33.916666666666664|0|70.0625|0|29.226041666666656|0
0|2021-12-24|54.70138888888889|0|48.125|0|78.78472222222221|0|28.932152777777787|0
0|2021-12-25|50.19097222222222|0|45.78472222222222|0|85.11458333333333|0|29.087152777777774|0
0|2021-12-26|45.51388888888889|0|41.46875|0|85.86111111111113|0|29.277986111111115|0
0|2021-12-27|49.25|0|40.708333333333336|0|73.375|0|29.11395833333333|0
0|2021-12-28|41.041666666666664|0|31.0625|0|72.41666666666667|0|29.04576388888889|0
0|2021-12-29|35.15277777777778|0|29.305555555555554|0|79.4375|0|29.25423611111111|0
0|2021-12-30|36.44444444444444|0|33.84374999999999|0|90.51736111111113|0|29.214201388888895|0
0|2021-12-31|46.28472222222222|0|42.59722222222222|0|87.44444444444446|0|29.04802083333333|0
0|2022-01-01|32.17847222222222|0|29.15069444444444|0|88.57916666666667|0|29.132048611111117|0
0|2022-01-02|17.07638888888889|0|11.4375|0|78.6875|0|29.55486111111112|0
0|2022-01-03|18.541666666666668|0|9.166666666666666|0|67.41666666666667|0|29.722083333333327|0
0|2022-01-04|30.1875|0|22.166666666666668|0|72.1875|0|29.281874999999996|0
0|2022-01-05|20.729166666666668|0|9.270833333333334|0|61.416666666666664|0|29.29791666666667|0
0|2022-01-06|9.625|0|-1.0|0|62.25|0|29.555416666666673|0
0|2022-01-07|8.8125|0|-0.2708333333333333|0|66.89583333333333|0|29.681041666666662|0
0|2022-01-08|27.63888888888889|0|22.368055555555557|0|81.09722222222221|0|29.45562500000001|0
0|2022-01-09|25.92361111111111|0|19.07638888888889|0|76.44444444444444|0|29.745069444444454|0
0|2022-01-10|19.583333333333332|0|9.916666666666666|0|66.95833333333333|0|29.92375000000001|0
0|2022-01-11|29.5|0|17.625|0|62.166666666666664|0|29.703125|0
0|2022-01-12|40.9375|0|27.833333333333332|0|60.541666666666664|0|29.398541666666677|0
0|2022-01-13|37.24305555555556|0|29.666666666666668|0|75.10416666666667|0|29.333402777777774|0
0|2022-01-14|31.979166666666668|0|30.04861111111111|0|92.89583333333333|0|29.443819444444454|0
0|2022-01-15|26.972222222222218|0|23.5|0|86.625|0|29.562638888888895|0
0|2022-01-16|20.458333333333332|0|16.041666666666668|0|83.33333333333333|0|29.32812499999999|0
0|2022-01-17|26.243055555555554|0|21.583333333333332|0|82.73611111111111|0|29.281319444444446|0
