|dates|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Hormigueros_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Hormigueros_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-07-18|79.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-19|79.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-20|79.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-21|79.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-22|79.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-23|79.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-24|79.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-25|79.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-26|79.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-27|79.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-28|79.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-29|79.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-30|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-31|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-01|124.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-02|124.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-03|124.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-04|124.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-05|124.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-06|124.0|0|85.0|0|0.0|0|0.0|100
0|2020-08-07|124.0|0|88.0|0|0.0|0|0.0|100
0|2020-08-08|124.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-09|124.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-10|124.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-11|124.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-12|124.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-13|124.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-14|124.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-15|124.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-16|124.0|0|109.0|0|0.0|0|0.0|100
0|2020-08-17|124.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-18|124.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-19|124.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-20|124.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-21|124.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-22|124.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-23|124.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-24|124.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-25|124.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-26|124.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-27|124.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-28|124.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-29|124.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-30|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-31|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-09-01|128.0|0|124.0|0|0.0|0|0.0|100
0|2020-09-02|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-03|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-04|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-05|130.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-06|130.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-07|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-09-08|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-09-09|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-09-10|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-09-11|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-09-12|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-09-13|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-09-14|141.0|0|143.0|0|0.0|0|0.0|100
0|2020-09-15|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-09-16|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-09-17|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-09-18|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-09-19|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-20|153.0|0|157.0|0|0.0|0|0.0|100
0|2020-09-21|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-22|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-09-23|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-09-24|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-09-25|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-09-26|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-09-27|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-28|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-09-29|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-09-30|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-10-01|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-10-02|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-03|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-04|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-05|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-10-06|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-10-07|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-10-08|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-09|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-10|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-11|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-12|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-13|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-14|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-15|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-10-16|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-10-17|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-10-18|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-10-19|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-20|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-21|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-22|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-23|201.0|0|207.0|0|0.0|0|0.0|100
0|2020-10-24|201.0|0|206.0|0|0.0|0|0.0|100
0|2020-10-25|201.0|0|215.0|0|0.0|0|0.0|100
0|2020-10-26|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-10-27|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-10-28|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-10-29|218.0|0|221.0|0|0.0|0|0.0|100
0|2020-10-30|218.0|0|222.0|0|0.0|0|0.0|100
0|2020-10-31|218.0|0|223.0|0|0.0|0|0.0|100
0|2020-11-01|218.0|0|224.0|0|0.0|0|0.0|100
0|2020-11-02|218.0|0|224.0|0|0.0|0|0.0|100
0|2020-11-03|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-04|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-05|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-11-06|227.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-07|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-08|228.0|0|230.0|0|0.0|0|0.0|100
0|2020-11-09|120.0|0|231.0|0|0.0|0|0.0|100
0|2020-11-10|120.0|0|232.0|0|0.0|0|0.0|100
0|2020-11-11|120.0|0|232.0|0|0.0|0|0.0|100
0|2020-11-12|120.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-13|120.0|0|247.0|0|0.0|0|0.0|100
0|2020-11-14|137.0|0|248.0|0|0.0|0|0.0|100
0|2020-11-15|137.0|0|251.0|0|0.0|0|0.0|100
0|2020-11-16|137.0|0|252.0|0|0.0|0|0.0|100
0|2020-11-17|137.0|0|252.0|0|0.0|0|0.0|100
0|2020-11-18|137.0|0|252.0|0|0.0|0|0.0|100
0|2020-11-19|144.0|0|255.0|0|0.0|0|0.0|100
0|2020-11-20|146.0|0|257.0|0|0.0|0|0.0|100
0|2020-11-21|146.0|0|261.0|0|0.0|0|0.0|100
0|2020-11-22|146.0|0|265.0|0|0.0|0|0.0|100
0|2020-11-23|146.0|0|267.0|0|0.0|0|0.0|100
0|2020-11-24|146.0|0|269.0|0|0.0|0|0.0|100
0|2020-11-25|159.0|0|270.0|0|0.0|0|0.0|100
0|2020-11-26|159.0|0|271.0|0|0.0|0|0.0|100
0|2020-11-27|159.0|0|275.0|0|0.0|0|0.0|100
0|2020-11-28|159.0|0|281.0|0|0.0|0|0.0|100
0|2020-11-29|170.0|0|281.0|0|0.0|0|0.0|100
0|2020-11-30|170.0|0|281.0|0|0.0|0|0.0|100
0|2020-12-01|170.0|0|282.0|0|0.0|0|0.0|100
0|2020-12-02|172.0|0|283.0|0|0.0|0|0.0|100
0|2020-12-03|172.0|0|284.0|0|0.0|0|0.0|100
0|2020-12-04|172.0|0|288.0|0|0.0|0|0.0|100
0|2020-12-05|183.0|0|294.0|0|0.0|0|0.0|100
0|2020-12-06|184.0|0|295.0|0|0.0|0|0.0|100
0|2020-12-07|184.0|0|296.0|0|0.0|0|0.0|100
0|2020-12-08|184.0|0|299.0|0|0.0|0|0.0|100
0|2020-12-09|184.0|0|300.0|0|0.0|0|0.0|100
0|2020-12-10|184.0|0|304.0|0|0.0|0|0.0|100
0|2020-12-11|194.0|0|305.0|0|0.0|0|0.0|100
0|2020-12-12|194.0|0|305.0|0|0.0|0|0.0|100
0|2020-12-13|195.0|0|306.0|0|0.0|0|0.0|100
0|2020-12-14|195.0|0|308.0|0|0.0|0|0.0|100
0|2020-12-15|195.0|0|308.0|0|0.0|0|0.0|100
0|2020-12-16|197.0|0|308.0|0|0.0|0|0.0|100
0|2020-12-17|197.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-18|207.0|0|318.0|0|0.0|0|0.0|100
0|2020-12-19|207.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-20|207.0|0|326.0|0|0.0|0|0.0|100
0|2020-12-21|215.0|0|326.0|0|0.0|0|0.0|100
0|2020-12-22|216.0|0|327.0|0|0.0|0|0.0|100
0|2020-12-23|216.0|0|327.0|0|0.0|0|0.0|100
0|2020-12-24|217.0|0|328.0|0|0.0|0|0.0|100
0|2020-12-25|218.0|0|329.0|0|0.0|0|0.0|100
0|2020-12-26|220.0|0|331.0|0|0.0|0|0.0|100
0|2020-12-27|221.0|0|332.0|0|0.0|0|0.0|100
0|2020-12-28|221.0|0|332.0|0|0.0|0|0.0|100
0|2020-12-29|231.0|0|342.0|0|0.0|0|0.0|100
0|2020-12-30|231.0|0|342.0|0|0.0|0|0.0|100
0|2020-12-31|231.0|0|345.0|0|0.0|0|0.0|100
0|2021-01-01|237.0|0|348.0|0|0.0|0|0.0|100
0|2021-01-02|237.0|0|348.0|0|0.0|0|0.0|100
0|2021-01-03|237.0|0|349.0|0|0.0|0|0.0|100
0|2021-01-04|237.0|0|350.0|0|0.0|0|0.0|100
0|2021-01-05|237.0|0|350.0|0|0.0|0|0.0|100
0|2021-01-06|239.0|0|350.0|0|0.0|0|0.0|100
0|2021-01-07|239.0|0|350.0|0|0.0|0|0.0|100
0|2021-01-08|244.0|0|355.0|0|0.0|0|0.0|100
0|2021-01-09|246.0|0|357.0|0|0.0|0|0.0|100
0|2021-01-10|246.0|0|357.0|0|0.0|0|0.0|100
0|2021-01-11|246.0|0|357.0|0|0.0|0|0.0|100
0|2021-01-12|246.0|0|357.0|0|0.0|0|0.0|100
0|2021-01-13|246.0|0|357.0|0|0.0|0|0.0|100
0|2021-01-14|246.0|0|357.0|0|0.0|0|0.0|100
0|2021-01-15|246.0|0|361.0|0|0.0|0|0.0|100
0|2021-01-16|246.0|0|363.0|0|0.0|0|0.0|100
0|2021-01-17|255.0|0|366.0|0|0.0|0|0.0|100
0|2021-01-18|256.0|0|367.0|0|0.0|0|0.0|100
0|2021-01-19|260.0|0|371.0|0|0.0|0|0.0|100
0|2021-01-20|260.0|0|371.0|0|0.0|0|0.0|100
0|2021-01-21|260.0|0|371.0|0|0.0|0|0.0|100
0|2021-01-22|260.0|0|372.0|0|0.0|0|0.0|100
0|2021-01-23|260.0|0|375.0|0|0.0|0|0.0|100
0|2021-01-24|260.0|0|380.0|0|0.0|0|0.0|100
0|2021-01-25|260.0|0|380.0|0|0.0|0|0.0|100
0|2021-01-26|272.0|0|383.0|0|0.0|0|0.0|100
0|2021-01-27|272.0|0|383.0|0|0.0|0|0.0|100
0|2021-01-28|272.0|0|384.0|0|0.0|0|0.0|100
0|2021-01-29|274.0|0|385.0|0|0.0|0|0.0|100
0|2021-01-30|277.0|0|388.0|0|0.0|0|0.0|100
0|2021-01-31|278.0|0|389.0|0|0.0|0|0.0|100
0|2021-02-01|278.0|0|389.0|0|0.0|0|0.0|100
0|2021-02-02|278.0|0|389.0|0|0.0|0|0.0|100
0|2021-02-03|278.0|0|390.0|0|0.0|0|0.0|100
0|2021-02-04|278.0|0|392.0|0|0.0|0|0.0|100
0|2021-02-05|281.0|0|392.0|0|0.0|0|0.0|100
0|2021-02-06|283.0|0|394.0|0|0.0|0|0.0|100
0|2021-02-07|283.0|0|396.0|0|0.0|0|0.0|100
0|2021-02-08|283.0|0|398.0|0|0.0|0|0.0|100
