|dates|Jayuya_PuertoRico_UnitedStates.AverageDailyTemperature.data|Jayuya_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Jayuya_PuertoRico_UnitedStates.AverageDewPoint.data|Jayuya_PuertoRico_UnitedStates.AverageDewPoint.missing|Jayuya_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Jayuya_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Jayuya_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Jayuya_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-02-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-30|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-31|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-30|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-30|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-31|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-25|72.25|0|0.0|100|97.875|0|0.0|100
0|2020-06-26|74.0|0|0.0|100|83.0|0|0.0|100
0|2020-06-27|74.0|0|0.0|100|83.0|0|0.0|100
0|2020-06-28|74.0|0|0.0|100|83.0|0|0.0|100
0|2020-06-29|73.875|0|0.0|100|84.0|0|0.0|100
0|2020-06-30|73.0|0|0.0|100|91.0|0|0.0|100
0|2020-07-01|73.0|0|0.0|100|91.0|0|0.0|100
0|2020-07-02|73.375|0|0.0|100|90.875|0|0.0|100
0|2020-07-03|75.875|0|0.0|100|89.625|0|0.0|100
0|2020-07-04|74.75|0|0.0|100|87.5|0|0.0|100
0|2020-07-05|72.875|0|0.0|100|91.125|0|0.0|100
0|2020-07-06|72.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-07|72.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-08|72.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-09|72.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-10|72.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-11|72.25|0|0.0|100|91.25|0|0.0|100
0|2020-07-12|74.25|0|0.0|100|86.375|0|0.0|100
0|2020-07-13|76.0|0|0.0|100|89.0|0|0.0|100
0|2020-07-14|76.0|0|0.0|100|89.0|0|0.0|100
0|2020-07-15|76.0|0|0.0|100|89.0|0|0.0|100
0|2020-07-16|76.0|0|0.0|100|89.0|0|0.0|100
0|2020-07-17|76.0|0|0.0|100|89.0|0|0.0|100
0|2020-07-18|75.25|0|0.0|100|90.25|0|0.0|100
0|2020-07-19|70.0|0|0.0|100|99.0|0|0.0|100
0|2020-07-20|70.0|0|0.0|100|99.0|0|0.0|100
0|2020-07-21|70.0|0|0.0|100|99.0|0|0.0|100
0|2020-07-22|70.125|0|0.0|100|98.75|0|0.0|100
0|2020-07-23|71.25|0|0.0|100|96.375|0|0.0|100
0|2020-07-24|73.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-25|73.25|0|0.0|100|91.75|0|0.0|100
0|2020-07-26|75.0|0|0.0|100|90.0|0|0.0|100
0|2020-07-27|75.0|0|0.0|100|89.625|0|0.0|100
0|2020-07-28|75.25|0|0.0|100|87.0|0|0.0|100
0|2020-07-29|77.0|0|0.0|100|87.0|0|0.0|100
0|2020-07-30|76.75|0|0.0|100|87.625|0|0.0|100
0|2020-07-31|74.75|0|0.0|100|91.5|0|0.0|100
0|2020-08-01|73.125|0|0.0|100|88.25|0|0.0|100
0|2020-08-02|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-03|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-04|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-05|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-06|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-07|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-08|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-09|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-10|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-11|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-12|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-13|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-14|74.0|0|0.0|100|90.0|0|0.0|100
0|2020-08-15|74.125|0|0.0|100|90.5|0|0.0|100
0|2020-08-16|75.0|0|0.0|100|94.0|0|0.0|100
0|2020-08-17|75.0|0|0.0|100|93.375|0|0.0|100
0|2020-08-18|75.0|0|0.0|100|89.0|0|0.0|100
0|2020-08-19|75.0|0|0.0|100|89.0|0|0.0|100
0|2020-08-20|75.0|0|0.0|100|89.0|0|0.0|100
0|2020-08-21|75.0|0|0.0|100|89.0|0|0.0|100
0|2020-08-22|75.0|0|0.0|100|89.0|0|0.0|100
0|2020-08-23|75.0|0|0.0|100|89.0|0|0.0|100
0|2020-08-24|74.625|0|0.0|100|89.875|0|0.0|100
0|2020-08-25|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-26|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-27|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-28|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-29|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-30|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-31|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-01|72.0|0|0.0|100|96.33333333333333|0|0.0|100
0|2020-09-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-09-16|71.0|0|0.0|100|98.0|0|0.0|100
0|2020-09-17|71.0|0|0.0|100|98.0|0|0.0|100
0|2020-09-18|71.0|0|0.0|100|98.0|0|0.0|100
0|2020-09-19|71.0|0|0.0|100|98.0|0|0.0|100
0|2020-09-20|71.375|0|0.0|100|96.875|0|0.0|100
0|2020-09-21|74.0|0|0.0|100|89.0|0|0.0|100
0|2020-09-22|74.0|0|0.0|100|89.375|0|0.0|100
0|2020-09-23|74.0|0|0.0|100|92.0|0|0.0|100
0|2020-09-24|74.0|0|0.0|100|92.0|0|0.0|100
0|2020-09-25|73.75|0|0.0|100|92.625|0|0.0|100
0|2020-09-26|72.0|0|0.0|100|97.0|0|0.0|100
0|2020-09-27|72.0|0|0.0|100|97.125|0|0.0|100
0|2020-09-28|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-09-29|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-09-30|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-01|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-02|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-03|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-04|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-05|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-06|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-07|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-08|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-09|72.0|0|0.0|100|98.0|0|0.0|100
0|2020-10-10|72.125|0|0.0|100|97.625|0|0.0|100
0|2020-10-11|73.0|0|0.0|100|95.0|0|0.0|100
0|2020-10-12|72.75|0|0.0|100|95.0|0|0.0|100
0|2020-10-13|71.0|0|0.0|100|95.0|0|0.0|100
0|2020-10-14|71.0|0|0.0|100|95.0|0|0.0|100
0|2020-10-15|71.0|0|0.0|100|95.0|0|0.0|100
0|2020-10-16|71.0|0|0.0|100|95.0|0|0.0|100
0|2020-10-17|71.25|0|0.0|100|94.625|0|0.0|100
0|2020-10-18|72.625|0|0.0|100|92.5|0|0.0|100
0|2020-10-19|70.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-20|70.25|0|0.0|100|95.375|0|0.0|100
0|2020-10-21|72.0|0|0.0|100|91.0|0|0.0|100
0|2020-10-22|72.125|0|0.0|100|90.125|0|0.0|100
0|2020-10-23|73.0|0|0.0|100|84.0|0|0.0|100
0|2020-10-24|73.0|0|0.0|100|84.0|0|0.0|100
0|2020-10-25|73.0|0|0.0|100|84.0|0|0.0|100
0|2020-10-26|72.875|0|0.0|100|85.25|0|0.0|100
0|2020-10-27|72.0|0|0.0|100|93.875|0|0.0|100
0|2020-10-28|72.0|0|0.0|100|93.0|0|0.0|100
0|2020-10-29|72.0|0|0.0|100|93.0|0|0.0|100
0|2020-10-30|72.375|0|0.0|100|92.0|0|0.0|100
0|2020-10-31|74.5|0|0.0|100|85.625|0|0.0|100
0|2020-11-01|74.5|0|0.0|100|85.625|0|0.0|100
0|2020-11-02|71.125|0|0.0|100|90.5|0|0.0|100
0|2020-11-03|72.0|0|0.0|100|94.0|0|0.0|100
0|2020-11-04|72.0|0|0.0|100|94.0|0|0.0|100
0|2020-11-05|72.0|0|0.0|100|94.0|0|0.0|100
0|2020-11-06|72.0|0|0.0|100|94.0|0|0.0|100
0|2020-11-07|71.75|0|0.0|100|94.5|0|0.0|100
0|2020-11-08|70.0|0|0.0|100|98.0|0|0.0|100
0|2020-11-09|70.125|0|0.0|100|97.875|0|0.0|100
0|2020-11-10|71.0|0|0.0|100|97.25|0|0.0|100
0|2020-11-11|70.875|0|0.0|100|98.875|0|0.0|100
0|2020-11-12|70.0|0|0.0|100|97.25|0|0.0|100
0|2020-11-13|70.0|0|0.0|100|92.0|0|0.0|100
0|2020-11-14|70.0|0|0.0|100|92.25|0|0.0|100
0|2020-11-15|69.875|0|0.0|100|93.75|0|0.0|100
0|2020-11-16|69.125|0|0.0|100|92.0|0|0.0|100
0|2020-11-17|70.0|0|0.0|100|92.0|0|0.0|100
0|2020-11-18|70.0|0|0.0|100|92.0|0|0.0|100
0|2020-11-19|70.0|0|0.0|100|92.875|0|0.0|100
0|2020-11-20|70.125|0|0.0|100|98.0|0|0.0|100
0|2020-11-21|71.0|0|0.0|100|90.75|0|0.0|100
0|2020-11-22|71.0|0|0.0|100|89.0|0|0.0|100
0|2020-11-23|71.0|0|0.0|100|89.0|0|0.0|100
0|2020-11-24|71.0|0|0.0|100|89.0|0|0.0|100
0|2020-11-25|71.0|0|0.0|100|89.0|0|0.0|100
0|2020-11-26|71.0|0|0.0|100|89.0|0|0.0|100
0|2020-11-27|71.0|0|0.0|100|89.0|0|0.0|100
0|2020-11-28|70.875|0|0.0|100|89.875|0|0.0|100
0|2020-11-29|69.75|0|0.0|100|96.25|0|0.0|100
0|2020-11-30|67.875|0|0.0|100|96.5|0|0.0|100
0|2020-12-01|67.875|0|0.0|100|96.5|0|0.0|100
0|2020-12-02|67.0|0|0.0|100|87.0|0|0.0|100
0|2020-12-03|67.0|0|0.0|100|94.0|0|0.0|100
0|2020-12-04|67.0|0|0.0|100|94.0|0|0.0|100
0|2020-12-05|67.0|0|0.0|100|94.0|0|0.0|100
0|2020-12-06|67.0|0|0.0|100|94.0|0|0.0|100
0|2020-12-07|67.25|0|0.0|100|93.5|0|0.0|100
0|2020-12-08|69.0|0|0.0|100|90.0|0|0.0|100
0|2020-12-09|69.0|0|0.0|100|90.0|0|0.0|100
0|2020-12-10|68.625|0|0.0|100|90.625|0|0.0|100
0|2020-12-11|66.0|0|0.0|100|95.0|0|0.0|100
0|2020-12-12|66.0|0|0.0|100|95.0|0|0.0|100
0|2020-12-13|66.0|0|0.0|100|95.0|0|0.0|100
0|2020-12-14|66.0|0|0.0|100|95.0|0|0.0|100
0|2020-12-15|66.0|0|0.0|100|95.0|0|0.0|100
0|2020-12-16|66.0|0|0.0|100|95.0|0|0.0|100
0|2020-12-17|66.375|0|0.0|100|94.875|0|0.0|100
0|2020-12-18|69.0|0|0.0|100|94.0|0|0.0|100
0|2020-12-19|68.875|0|0.0|100|94.625|0|0.0|100
0|2020-12-20|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-21|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-22|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-23|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-24|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-25|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-26|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-27|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-28|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-29|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-30|68.0|0|0.0|100|99.0|0|0.0|100
0|2020-12-31|68.125|0|0.0|100|96.5|0|0.0|100
0|2021-01-01|68.125|0|0.0|100|96.5|0|0.0|100
0|2021-01-02|68.625|0|0.0|100|80.75|0|0.0|100
0|2021-01-03|66.0|0|0.0|100|93.0|0|0.0|100
0|2021-01-04|66.0|0|0.0|100|93.0|0|0.0|100
0|2021-01-05|66.0|0|0.0|100|93.0|0|0.0|100
0|2021-01-06|66.0|0|0.0|100|93.0|0|0.0|100
0|2021-01-07|65.875|0|0.0|100|92.875|0|0.0|100
0|2021-01-08|65.0|0|0.0|100|92.0|0|0.0|100
0|2021-01-09|65.375|0|0.0|100|91.5|0|0.0|100
0|2021-01-10|68.0|0|0.0|100|88.0|0|0.0|100
0|2021-01-11|68.0|0|0.0|100|88.0|0|0.0|100
0|2021-01-12|67.875|0|0.0|100|88.625|0|0.0|100
0|2021-01-13|66.875|0|0.0|100|92.875|0|0.0|100
0|2021-01-14|66.0|0|0.0|100|92.0|0|0.0|100
0|2021-01-15|66.0|0|0.0|100|92.0|0|0.0|100
0|2021-01-16|66.0|0|0.0|100|92.0|0|0.0|100
0|2021-01-17|66.0|0|0.0|100|92.0|0|0.0|100
0|2021-01-18|66.125|0|0.0|100|91.375|0|0.0|100
0|2021-01-19|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-20|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-21|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-22|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-23|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-24|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-25|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-26|67.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-27|67.125|0|0.0|100|86.5|0|0.0|100
0|2021-01-28|68.0|0|0.0|100|83.0|0|0.0|100
0|2021-01-29|68.0|0|0.0|100|83.0|0|0.0|100
0|2021-01-30|67.875|0|0.0|100|84.5|0|0.0|100
0|2021-01-31|67.0|0|0.0|100|95.0|0|0.0|100
0|2021-02-01|67.0|0|0.0|100|95.0|0|0.0|100
0|2021-02-02|67.0|0|0.0|100|95.0|0|0.0|100
0|2021-02-03|67.0|0|0.0|100|94.375|0|0.0|100
0|2021-02-04|67.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-05|67.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-06|67.125|0|0.0|100|89.625|0|0.0|100
0|2021-02-07|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-08|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-09|68.125|0|0.0|100|87.125|0|0.0|100
0|2021-02-10|69.0|0|0.0|100|88.0|0|0.0|100
