|dates|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Spokane_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Spokane_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-11-25|0.0|100|1078.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|1078.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|1078.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|1078.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|1092.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|1093.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|1098.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|1099.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|1105.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|1105.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|1105.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|1109.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|1110.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|1115.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|1119.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|1121.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|1121.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|1121.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|1122.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|1125.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|1127.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|1130.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|1132.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|1132.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|1132.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|1135.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|1137.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|1142.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|1142.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|1142.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|1142.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|1142.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|1146.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|1150.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|1151.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|1152.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|1152.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|1152.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|1152.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|1153.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|1156.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|1156.0|0|0.0|100|0.0|100
0|2022-01-06|0.0|100|1157.0|0|0.0|100|0.0|100
0|2022-01-07|0.0|100|1161.0|0|0.0|100|0.0|100
0|2022-01-08|0.0|100|1161.0|0|0.0|100|0.0|100
0|2022-01-09|0.0|100|1161.0|0|0.0|100|0.0|100
0|2022-01-10|0.0|100|1163.0|0|0.0|100|0.0|100
0|2022-01-11|0.0|100|1163.0|0|0.0|100|0.0|100
0|2022-01-12|0.0|100|1167.0|0|0.0|100|0.0|100
0|2022-01-13|0.0|100|1168.0|0|0.0|100|0.0|100
0|2022-01-14|0.0|100|1171.0|0|0.0|100|0.0|100
0|2022-01-15|0.0|100|1171.0|0|0.0|100|0.0|100
0|2022-01-16|0.0|100|1171.0|0|0.0|100|0.0|100
0|2022-01-17|0.0|100|0.0|100|0.0|100|0.0|100
