|dates|Lincoln_Oklahoma_UnitedStates.AverageDailyTemperature.data|Lincoln_Oklahoma_UnitedStates.AverageDailyTemperature.missing|Lincoln_Oklahoma_UnitedStates.AverageDewPoint.data|Lincoln_Oklahoma_UnitedStates.AverageDewPoint.missing|Lincoln_Oklahoma_UnitedStates.AverageRelativeHumidity.data|Lincoln_Oklahoma_UnitedStates.AverageRelativeHumidity.missing|Lincoln_Oklahoma_UnitedStates.AverageSurfaceAirPressure.data|Lincoln_Oklahoma_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|46.34375|0|40.395833333333336|0|79.33333333333333|0|29.240625000000012|0
0|2021-10-18|58.270833333333336|0|43.15625|0|60.447916666666664|0|29.05645833333331|0
0|2021-10-19|65.625|0|51.270833333333336|0|60.197916666666664|0|28.929791666666645|0
0|2021-10-20|63.96875|0|53.239583333333336|0|69.80208333333333|0|29.013125000000002|0
0|2021-10-21|56.875|0|43.760416666666664|0|64.45833333333333|0|29.147812500000004|0
0|2021-10-22|61.416666666666664|0|49.208333333333336|0|67.55208333333333|0|29.003541666666653|0
0|2021-10-23|71.61458333333333|0|60.53125|0|68.85416666666667|0|28.75104166666665|0
0|2021-10-24|70.23958333333333|0|60.9375|0|73.16666666666667|0|28.717812500000026|0
0|2021-10-25|58.229166666666664|0|50.614583333333336|0|77.96875|0|28.951249999999973|0
0|2021-10-26|63.260416666666664|0|56.979166666666664|0|80.78125|0|28.754062500000018|0
0|2021-10-27|58.28125|0|54.875|0|89.0625|0|28.54968750000002|0
0|2021-10-28|57.604166666666664|0|39.96875|0|54.989583333333336|0|28.646666666666693|0
0|2021-10-29|55.822916666666664|0|33.677083333333336|0|43.53125|0|28.86802083333336|0
0|2021-10-30|53.520833333333336|0|35.520833333333336|0|53.635416666666664|0|28.87406250000001|0
0|2021-10-31|51.90625|0|43.041666666666664|0|73.33333333333333|0|29.0759375|0
0|2021-11-01|46.53125|0|40.572916666666664|0|79.64583333333333|0|29.21093750000003|0
0|2021-11-02|44.098958333333336|0|39.833333333333336|0|85.390625|0|29.305937500000017|0
0|2021-11-03|45.0|0|42.3125|0|90.76041666666667|0|29.280520833333345|0
0|2021-11-04|48.822916666666664|0|42.75|0|80.59375|0|29.2330208333333|0
0|2021-11-05|47.5|0|40.473958333333336|0|78.81770833333333|0|29.165208333333343|0
0|2021-11-06|50.697916666666664|0|40.822916666666664|0|71.375|0|29.15479166666667|0
0|2021-11-07|58.109375|0|44.427083333333336|0|63.53125|0|29.055364583333347|0
0|2021-11-08|62.083333333333336|0|49.625|0|65.95833333333333|0|29.044999999999998|0
0|2021-11-09|59.9375|0|55.229166666666664|0|85.17708333333333|0|29.04166666666664|0
0|2021-11-10|61.364583333333336|0|57.401041666666664|0|87.17708333333333|0|28.82052083333332|0
0|2021-11-11|50.916666666666664|0|36.598958333333336|0|61.630208333333336|0|29.01218749999997|0
0|2021-11-12|46.166666666666664|0|28.833333333333332|0|55.427083333333336|0|29.12859374999999|0
0|2021-11-13|44.645833333333336|0|27.421875|0|55.151041666666664|0|29.114687499999985|0
0|2021-11-14|48.994791666666664|0|34.171875|0|58.208333333333336|0|29.079270833333336|0
0|2021-11-15|55.635416666666664|0|39.739583333333336|0|58.34375|0|28.997916666666654|0
0|2021-11-16|65.42708333333333|0|55.520833333333336|0|72.86979166666667|0|28.766302083333354|0
0|2021-11-17|58.510416666666664|0|40.192708333333336|0|53.942708333333336|0|28.926458333333333|0
0|2021-11-18|42.484375|0|18.489583333333332|0|42.619791666666664|0|29.420364583333328|0
0|2021-11-19|44.244791666666664|0|21.979166666666668|0|44.026041666666664|0|29.245468749999997|0
0|2021-11-20|53.046875|0|37.135416666666664|0|56.015625|0|28.982604166666647|0
0|2021-11-21|50.989583333333336|0|38.541666666666664|0|64.88541666666667|0|29.132864583333355|0
0|2021-11-22|47.036458333333336|0|31.140625|0|56.854166666666664|0|29.214010416666678|0
0|2021-11-23|54.223958333333336|0|32.708333333333336|0|48.651041666666664|0|28.98161458333335|0
0|2021-11-24|60.145833333333336|0|46.802083333333336|0|61.911458333333336|0|28.854062499999966|0
0|2021-11-25|41.041666666666664|0|26.041666666666668|0|56.026041666666664|0|29.327500000000004|0
0|2021-11-26|43.479166666666664|0|24.65625|0|52.6875|0|29.164270833333333|0
0|2021-11-27|51.354166666666664|0|28.78125|0|44.005208333333336|0|28.96906250000001|0
0|2021-11-28|46.880208333333336|0|31.916666666666668|0|57.572916666666664|0|29.173385416666672|0
0|2021-11-29|53.583333333333336|0|34.229166666666664|0|51.192708333333336|0|29.011614583333298|0
0|2021-11-30|55.755208333333336|0|40.760416666666664|0|60.28125|0|28.96572916666666|0
0|2021-12-01|54.421875|0|39.770833333333336|0|61.15625|0|29.00036458333334|0
0|2021-12-02|59.416666666666664|0|40.515625|0|53.447916666666664|0|28.995572916666628|0
0|2021-12-03|61.197916666666664|0|49.53125|0|69.19791666666667|0|28.901562499999986|0
0|2021-12-04|52.708333333333336|0|45.927083333333336|0|78.47395833333333|0|29.01572916666665|0
0|2021-12-05|58.708333333333336|0|49.1875|0|74.15625|0|28.781250000000018|0
0|2021-12-06|38.822916666666664|0|17.9375|0|43.807291666666664|0|29.20614583333331|0
0|2021-12-07|36.0625|0|23.145833333333332|0|61.177083333333336|0|29.014322916666647|0
0|2021-12-08|44.901041666666664|0|33.932291666666664|0|67.5625|0|28.90354166666667|0
0|2021-12-09|57.828125|0|40.364583333333336|0|56.463541666666664|0|28.679999999999982|0
0|2021-12-10|61.552083333333336|0|43.473958333333336|0|54.119791666666664|0|28.58244791666667|0
0|2021-12-11|38.770833333333336|0|21.520833333333332|0|51.520833333333336|0|29.120156250000022|0
0|2021-12-12|42.020833333333336|0|21.942708333333332|0|47.932291666666664|0|29.097760416666677|0
0|2021-12-13|50.989583333333336|0|31.40625|0|49.0|0|29.069374999999976|0
0|2021-12-14|62.713541666666664|0|53.208333333333336|0|74.13020833333333|0|29.00802083333333|0
0|2021-12-15|70.48958333333333|0|60.776041666666664|0|72.4375|0|28.81067708333333|0
0|2021-12-16|47.744791666666664|0|30.947916666666668|0|53.59375|0|29.00703124999998|0
0|2021-12-17|49.932291666666664|0|42.177083333333336|0|76.22395833333333|0|28.883229166666663|0
0|2021-12-18|36.619791666666664|0|26.828125|0|68.29166666666667|0|29.201770833333352|0
0|2021-12-19|28.692708333333332|0|20.609375|0|73.6875|0|29.2605208333333|0
0|2021-12-20|36.692708333333336|0|28.984375|0|75.08333333333333|0|29.12864583333332|0
0|2021-12-21|43.276041666666664|0|32.125|0|68.59895833333333|0|29.000520833333315|0
0|2021-12-22|45.729166666666664|0|37.890625|0|76.83333333333333|0|28.987656250000004|0
0|2021-12-23|53.291666666666664|0|43.729166666666664|0|73.52083333333333|0|28.812395833333323|0
0|2021-12-24|68.54166666666667|0|49.125|0|52.057291666666664|0|28.571927083333335|0
0|2021-12-25|62.583333333333336|0|39.151041666666664|0|43.119791666666664|0|28.754947916666655|0
0|2021-12-26|60.942708333333336|0|50.854166666666664|0|69.66666666666667|0|28.709010416666654|0
0|2021-12-27|54.619791666666664|0|28.145833333333332|0|39.859375|0|28.76989583333331|0
0|2021-12-28|56.666666666666664|0|31.869791666666668|0|43.354166666666664|0|28.57140624999997|0
0|2021-12-29|43.4375|0|30.807291666666668|0|62.53125|0|28.726197916666678|0
0|2021-12-30|45.359375|0|31.369791666666668|0|65.765625|0|28.771718749999962|0
0|2021-12-31|56.015625|0|41.21875|0|60.104166666666664|0|28.64354166666666|0
0|2022-01-01|29.96875|0|26.994791666666668|0|88.46354166666667|0|28.793333333333337|0
0|2022-01-02|19.489583333333332|0|9.4375|0|66.19791666666667|0|29.288333333333323|0
0|2022-01-03|33.5|0|19.916666666666668|0|62.40625|0|29.25963541666664|0
0|2022-01-04|42.770833333333336|0|22.359375|0|46.828125|0|28.88260416666665|0
0|2022-01-05|35.572916666666664|0|18.796875|0|51.994791666666664|0|28.99999999999996|0
0|2022-01-06|20.223958333333332|0|8.036458333333334|0|59.953125|0|29.193385416666683|0
0|2022-01-07|24.927083333333332|0|16.333333333333332|0|70.75|0|29.111406249999998|0
0|2022-01-08|45.229166666666664|0|42.3125|0|90.00520833333333|0|28.84203125000001|0
0|2022-01-09|37.515625|0|23.609375|0|61.088541666666664|0|29.358333333333352|0
0|2022-01-10|35.71875|0|12.833333333333334|0|44.1875|0|29.55541666666663|0
0|2022-01-11|43.135416666666664|0|19.671875|0|41.875|0|29.344062499999996|0
0|2022-01-12|46.8125|0|27.229166666666668|0|50.192708333333336|0|29.13427083333335|0
0|2022-01-13|49.552083333333336|0|29.057291666666668|0|47.1875|0|29.05557291666669|0
0|2022-01-14|48.770833333333336|0|32.796875|0|55.838541666666664|0|28.863854166666673|0
0|2022-01-15|26.484375|0|18.354166666666668|0|71.86979166666667|0|29.112968749999997|0
0|2022-01-16|32.875|0|21.5|0|68.265625|0|29.03442708333335|0
0|2022-01-17|42.802083333333336|0|26.723958333333332|0|55.515625|0|29.013229166666648|0
