|dates|Penuelas_PuertoRico_UnitedStates.AverageDailyTemperature.data|Penuelas_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Penuelas_PuertoRico_UnitedStates.AverageDewPoint.data|Penuelas_PuertoRico_UnitedStates.AverageDewPoint.missing|Penuelas_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Penuelas_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Penuelas_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Penuelas_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-02-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-02-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-30|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-03-31|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-04-30|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-30|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-05-31|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-28|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-29|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-06-30|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-01|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-02|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-03|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-04|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-05|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-06|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-07|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-08|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-09|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-10|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-11|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-12|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-13|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-14|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-15|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-16|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-17|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-18|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-19|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-20|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-21|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-22|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-23|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-24|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-25|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-26|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-27|72.0|0|0.0|100|100.0|0|0.0|100
0|2020-07-28|72.625|0|0.0|100|97.5|0|0.0|100
0|2020-07-29|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-07-30|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-07-31|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-01|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-02|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-03|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-04|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-05|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-06|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-07|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-08|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-09|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-10|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-11|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-12|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-13|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-14|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-15|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-16|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-17|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-18|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-19|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-20|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-21|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-22|76.79166666666667|0|0.0|100|80.66666666666667|0|0.0|100
0|2020-08-23|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-24|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-25|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-26|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-27|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-28|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-29|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-30|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-08-31|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-01|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-02|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-03|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-04|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-05|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-06|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-07|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-08|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-09|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-10|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-11|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-12|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-13|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-14|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-15|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-16|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-17|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-18|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-19|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-20|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-21|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-22|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-23|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-24|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-25|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-26|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-27|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-28|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-29|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-09-30|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-01|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-02|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-03|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-04|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-05|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-06|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-07|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-08|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-09|72.0|0|0.0|100|96.0|0|0.0|100
0|2020-10-10|72.125|0|0.0|100|95.5|0|0.0|100
0|2020-10-11|73.0|0|0.0|100|92.0|0|0.0|100
0|2020-10-12|73.0|0|0.0|100|92.0|0|0.0|100
0|2020-10-13|72.875|0|0.0|100|92.125|0|0.0|100
0|2020-10-14|71.875|0|0.0|100|93.375|0|0.0|100
0|2020-10-15|71.125|0|0.0|100|95.375|0|0.0|100
0|2020-10-16|71.875|0|0.0|100|91.5|0|0.0|100
0|2020-10-17|71.0|0|0.0|100|95.0|0|0.0|100
0|2020-10-18|70.875|0|0.0|100|94.625|0|0.0|100
0|2020-10-19|70.25|0|0.0|100|91.375|0|0.0|100
0|2020-10-20|71.875|0|0.0|100|87.25|0|0.0|100
0|2020-10-21|71.125|0|0.0|100|89.0|0|0.0|100
0|2020-10-22|72.0|0|0.0|100|88.625|0|0.0|100
0|2020-10-23|72.25|0|0.0|100|86.125|0|0.0|100
0|2020-10-24|73.75|0|0.0|100|86.625|0|0.0|100
0|2020-10-25|72.125|0|0.0|100|84.125|0|0.0|100
0|2020-10-26|72.875|0|0.0|100|85.125|0|0.0|100
0|2020-10-27|72.0|0|0.0|100|86.125|0|0.0|100
0|2020-10-28|71.875|0|0.0|100|87.125|0|0.0|100
0|2020-10-29|71.125|0|0.0|100|88.125|0|0.0|100
0|2020-10-30|72.25|0|0.0|100|88.375|0|0.0|100
0|2020-10-31|73.625|0|0.0|100|84.0|0|0.0|100
0|2020-11-01|71.0|0|0.0|100|84.125|0|0.0|100
0|2020-11-02|71.125|0|0.0|100|85.875|0|0.0|100
0|2020-11-03|71.875|0|0.0|100|91.375|0|0.0|100
0|2020-11-04|70.875|0|0.0|100|86.875|0|0.0|100
0|2020-11-05|70.0|0|0.0|100|86.0|0|0.0|100
0|2020-11-06|70.0|0|0.0|100|86.0|0|0.0|100
0|2020-11-07|70.125|0|0.0|100|86.75|0|0.0|100
0|2020-11-08|70.875|0|0.0|100|92.625|0|0.0|100
0|2020-11-09|70.0|0|0.0|100|97.0|0|0.0|100
0|2020-11-10|70.0|0|0.0|100|97.0|0|0.0|100
0|2020-11-11|70.0|0|0.0|100|97.0|0|0.0|100
0|2020-11-12|70.0|0|0.0|100|96.125|0|0.0|100
0|2020-11-13|69.875|0|0.0|100|89.625|0|0.0|100
0|2020-11-14|69.125|0|0.0|100|87.0|0|0.0|100
0|2020-11-15|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-16|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-17|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-18|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-19|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-20|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-21|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-22|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-23|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-24|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-25|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-26|70.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-27|69.625|0|0.0|100|87.625|0|0.0|100
0|2020-11-28|67.0|0|0.0|100|92.0|0|0.0|100
0|2020-11-29|67.125|0|0.0|100|91.75|0|0.0|100
0|2020-11-30|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-01|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-02|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-03|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-04|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-05|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-06|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-07|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-08|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-09|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-10|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-11|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-12|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-13|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-14|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-15|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-16|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-17|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-18|68.0|0|0.0|100|88.875|0|0.0|100
0|2020-12-19|68.0|0|0.0|100|82.25|0|0.0|100
0|2020-12-20|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-21|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-22|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-23|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-24|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-25|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-26|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-27|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-28|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-29|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-30|68.0|0|0.0|100|91.0|0|0.0|100
0|2020-12-31|68.0|0|0.0|100|91.0|0|0.0|100
0|2021-01-01|68.0|0|0.0|100|91.0|0|0.0|100
0|2021-01-02|67.75|0|0.0|100|90.375|0|0.0|100
0|2021-01-03|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-04|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-05|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-06|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-07|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-08|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-09|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-10|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-11|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-12|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-13|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-14|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-15|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-16|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-17|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-18|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-19|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-20|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-21|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-22|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-23|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-24|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-25|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-26|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-27|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-28|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-29|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-30|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-31|66.125|0|0.0|100|86.375|0|0.0|100
0|2021-02-01|66.125|0|0.0|100|86.375|0|0.0|100
0|2021-02-02|66.125|0|0.0|100|86.375|0|0.0|100
0|2021-02-03|66.125|0|0.0|100|86.375|0|0.0|100
0|2021-02-04|67.125|0|0.0|100|89.25|0|0.0|100
0|2021-02-05|68.0|0|0.0|100|91.0|0|0.0|100
0|2021-02-06|68.0|0|0.0|100|91.0|0|0.0|100
0|2021-02-07|68.0|0|0.0|100|91.0|0|0.0|100
0|2021-02-08|68.0|0|0.0|100|91.0|0|0.0|100
0|2021-02-09|68.0|0|0.0|100|91.0|0|0.0|100
0|2021-02-10|67.75|0|0.0|100|90.5|0|0.0|100
