|dates|Powhatan_Virginia_UnitedStates.AverageDailyTemperature.data|Powhatan_Virginia_UnitedStates.AverageDailyTemperature.missing|Powhatan_Virginia_UnitedStates.AverageDewPoint.data|Powhatan_Virginia_UnitedStates.AverageDewPoint.missing|Powhatan_Virginia_UnitedStates.AverageRelativeHumidity.data|Powhatan_Virginia_UnitedStates.AverageRelativeHumidity.missing|Powhatan_Virginia_UnitedStates.AverageSurfaceAirPressure.data|Powhatan_Virginia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|53.895833333333336|0|42.479166666666664|0|69.20833333333333|0|29.742291666666656|0
0|2021-10-18|53.77777777777777|0|40.80555555555556|0|66.01388888888889|0|29.79875000000001|0
0|2021-10-19|54.458333333333336|0|43.625|0|72.97916666666667|0|29.90124999999999|0
0|2021-10-20|58.416666666666664|0|47.833333333333336|0|72.77083333333333|0|29.90791666666666|0
0|2021-10-21|62.3125|0|51.541666666666664|0|71.35416666666667|0|29.779791666666682|0
0|2021-10-22|63.416666666666664|0|57.583333333333336|0|82.47916666666667|0|29.689583333333342|0
0|2021-10-23|56.229166666666664|0|49.666666666666664|0|82.02083333333333|0|29.74875|0
0|2021-10-24|60.25|0|52.520833333333336|0|78.9375|0|29.868958333333342|0
0|2021-10-25|65.04404761904762|0|63.26071428571429|0|94.56666666666666|0|29.62998214285714|0
0|2021-10-26|59.635416666666664|0|49.135416666666664|0|71.89583333333333|0|29.383020833333344|0
0|2021-10-27|57.5625|0|47.25|0|70.60416666666667|0|29.533958333333334|0
0|2021-10-28|57.13888888888889|0|52.26388888888889|0|84.97222222222221|0|29.62909722222223|0
0|2021-10-29|62.618055555555564|0|60.40972222222223|0|93.52083333333333|0|29.29104166666666|0
0|2021-10-30|54.291666666666664|0|50.479166666666664|0|87.8125|0|29.32875|0
0|2021-10-31|57.083333333333336|0|49.9375|0|79.5625|0|29.510833333333338|0
0|2021-11-01|53.333333333333336|0|45.666666666666664|0|79.0|0|29.878750000000007|0
0|2021-11-02|46.96875|0|46.46875|0|98.20833333333333|0|29.973604166666664|0
0|2021-11-03|44.39780092592593|0|34.93946759259259|0|74.29166666666667|0|30.062357638888898|0
0|2021-11-04|42.75|0|34.666666666666664|0|75.95833333333333|0|30.039166666666663|0
0|2021-11-05|39.125|0|28.958333333333332|0|74.125|0|30.085833333333337|0
0|2021-11-06|43.4375|0|35.979166666666664|0|76.52083333333333|0|28.789375000000007|0
0|2021-11-07|46.104166666666664|0|36.645833333333336|0|72.375|0|29.877916666666675|0
0|2021-11-08|50.666666666666664|0|38.25|0|67.16666666666667|0|29.920416666666682|0
0|2021-11-09|54.875|0|42.25|0|69.52083333333333|0|29.90562500000001|0
0|2021-11-10|56.166666666666664|0|43.583333333333336|0|70.125|0|29.876458333333332|0
0|2021-11-11|55.210416666666674|0|49.475|0|82.94166666666668|0|29.884124999999997|0
0|2021-11-12|58.208333333333336|0|51.09375|0|81.0625|0|29.71190972222223|0
0|2021-11-13|49.75|0|38.0|0|67.54166666666667|0|29.710000000000004|0
0|2021-11-14|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-15|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-16|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-17|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-18|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-19|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-20|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-21|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-22|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-23|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-24|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-25|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-26|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-27|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-28|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-29|58.0|0|38.0|0|46.0|0|29.710000000000004|0
0|2021-11-30|54.083333333333336|0|34.104166666666664|0|46.229166666666664|0|29.727916666666655|0
0|2021-12-01|44.291666666666664|0|31.541666666666668|0|63.458333333333336|0|29.880416666666665|0
0|2021-12-02|55.826388888888886|0|41.11805555555555|0|60.069444444444436|0|29.636527777777772|0
0|2021-12-03|52.375|0|37.208333333333336|0|59.208333333333336|0|29.747083333333325|0
0|2021-12-04|44.166666666666664|0|38.375|0|82.125|0|29.84583333333333|0
0|2021-12-05|45.5|0|34.5|0|69.91666666666667|0|30.00895833333334|0
0|2021-12-06|56.395833333333336|0|46.50694444444445|0|73.00694444444444|0|29.68479166666666|0
0|2021-12-07|38.5|0|16.958333333333332|0|45.208333333333336|0|29.928333333333324|0
0|2021-12-08|35.416666666666664|0|28.333333333333332|0|76.29166666666667|0|29.762500000000006|0
0|2021-12-09|31.5|0|22.666666666666668|0|72.70833333333333|0|29.96916666666667|0
0|2021-12-10|46.611111111111114|0|40.63194444444444|0|80.09027777777777|0|29.87326388888889|0
0|2021-12-11|60.479166666666664|0|58.59722222222222|0|93.24305555555556|0|29.646597222222223|0
0|2021-12-12|41.958333333333336|0|26.020833333333332|0|57.479166666666664|0|29.99083333333334|0
0|2021-12-13|37.125|0|25.0|0|67.66666666666667|0|30.106666666666673|0
0|2021-12-14|38.395833333333336|0|25.125|0|67.27083333333333|0|30.21499999999999|0
0|2021-12-15|43.46527777777777|0|38.50694444444444|0|84.72916666666667|0|30.21604166666667|0
0|2021-12-16|51.875|0|39.020833333333336|0|64.66666666666667|0|29.996666666666673|0
0|2021-12-17|63.020833333333336|0|50.479166666666664|0|64.95833333333333|0|29.929583333333326|0
