|dates|Hart_Georgia_UnitedStates.AveragePrecipitationTotal.data|Hart_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Hart_Georgia_UnitedStates.AveragePrecipitation.data|Hart_Georgia_UnitedStates.AveragePrecipitation.missing|Hart_Georgia_UnitedStates.AverageWindDirection.data|Hart_Georgia_UnitedStates.AverageWindDirection.missing|Hart_Georgia_UnitedStates.AverageWindSpeed.data|Hart_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|42.34375|0|2.1927083333333335|0
0|2021-10-18|0.0|0|0.0|0|112.91666666666667|0|2.6666666666666665|0
0|2021-10-19|0.0|0|0.0|0|48.75|0|2.0416666666666665|0
0|2021-10-20|0.0|0|0.0|0|101.66666666666667|0|3.7083333333333335|0
0|2021-10-21|0.0|0|0.0008333333333333334|0|116.35416666666667|0|4.713541666666667|0
0|2021-10-22|0.00036458333333333335|0|0.0013541666666666665|0|245.95486111111111|0|8.930555555555555|0
0|2021-10-23|0.0|0|0.0|0|95.98958333333333|0|2.578125|0
0|2021-10-24|0.0|0|0.0|0|37.5|0|1.0|0
0|2021-10-25|0.0|0|0.004583333333333333|0|140.10416666666666|0|4.484375|0
0|2021-10-26|0.004583333333333333|0|0.0|0|210.52083333333334|0|7.78125|0
0|2021-10-27|0.0|0|0.0|0|94.6875|0|2.0|0
0|2021-10-28|0.0|0|0.014548611111111116|0|51.875|0|6.140625|0
0|2021-10-29|0.0025520833333333333|0|0.002326388888888889|0|176.37152777777774|0|7.961805555555556|0
0|2021-10-30|0.0025520833333333337|0|0.0004166666666666667|0|236.96180555555554|0|10.798611111111112|0
0|2021-10-31|0.0004166666666666667|0|0.0|0|223.69791666666666|0|6.90625|0
0|2021-11-01|0.0|0|0.0|0|53.333333333333336|0|1.4583333333333333|0
0|2021-11-02|0.0|0|0.0|0|52.291666666666664|0|2.0|0
0|2021-11-03|0.0|0|0.0008333333333333334|0|53.75|0|8.869791666666666|0
0|2021-11-04|0.002916666666666667|0|0.005625000000000002|0|45.40625|0|6.25|0
0|2021-11-05|0.00375|0|0.0|0|64.11458333333333|0|5.635416666666667|0
0|2021-11-06|0.0|0|0.0|0|88.17708333333333|0|7.9375|0
0|2021-11-07|0.0|0|0.0|0|150.9375|0|3.7760416666666665|0
0|2021-11-08|0.0|0|0.0|0|59.166666666666664|0|1.3333333333333333|0
0|2021-11-09|0.0|0|0.0|0|75.0|0|2.3333333333333335|0
0|2021-11-10|0.0|0|0.0|0|82.91666666666667|0|2.25|0
0|2021-11-11|0.0|0|0.028628472222222225|0|71.05902777777779|0|3.357638888888889|0
0|2021-11-12|0.03166666666666667|0|0.00043402777777777775|0|185.9375|0|5.59375|0
0|2021-11-13|0.0|0|0.0|0|175.41666666666666|0|5.458333333333333|0
0|2021-11-14|0.0|0|0.0|0|132.5|0|5.880208333333333|0
0|2021-11-15|0.0|0|0.0|0|243.38541666666666|0|9.6875|0
0|2021-11-16|0.0|0|0.0|0|91.40625|0|3.53125|0
0|2021-11-17|0.0|0|0.0|0|106.04166666666667|0|4.109375|0
0|2021-11-18|0.0|0|0.0008333333333333334|0|150.36458333333334|0|5.4375|0
0|2021-11-19|0.0008333333333333334|0|0.0|0|42.96875|0|4.072916666666667|0
0|2021-11-20|0.0|0|0.0|0|49.322916666666664|0|6.921875|0
0|2021-11-21|0.0|0|0.0|0|45.15625|0|1.453125|0
0|2021-11-22|0.0030208333333333333|0|0.013802083333333331|0|246.0763888888889|0|6.317708333333333|0
0|2021-11-23|0.0|0|0.0|0|124.42708333333333|0|3.4010416666666665|0
