|dates|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Humacao_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Humacao_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|79.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|79.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|85.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|87.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|91.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|92.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|93.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|94.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|96.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|107.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|110.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|113.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|115.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|116.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|116.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|117.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|121.0|0|0.0|100|0.0|100
0|2020-07-18|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-07-19|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-07-20|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-07-21|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-07-22|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-07-23|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-07-24|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-07-25|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-07-26|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-07-27|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-07-28|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-07-29|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-07-30|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-07-31|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-01|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-08-02|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-03|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-08-04|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-08-05|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-08-06|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-07|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-08|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-08-09|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-10|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-11|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-12|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-08-13|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-08-14|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-08-15|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-16|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-08-17|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-08-18|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-08-19|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-20|241.0|0|247.0|0|0.0|0|0.0|100
0|2020-08-21|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-08-22|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-08-23|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-08-24|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-08-25|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-08-26|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-08-27|286.0|0|286.0|0|0.0|0|0.0|100
0|2020-08-28|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-08-29|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-08-30|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-08-31|299.0|0|299.0|0|0.0|0|0.0|100
0|2020-09-01|300.0|0|300.0|0|0.0|0|0.0|100
0|2020-09-02|313.0|0|313.0|0|0.0|0|0.0|100
0|2020-09-03|317.0|0|317.0|0|0.0|0|0.0|100
0|2020-09-04|319.0|0|319.0|0|0.0|0|0.0|100
0|2020-09-05|322.0|0|322.0|0|0.0|0|0.0|100
0|2020-09-06|322.0|0|322.0|0|0.0|0|0.0|100
0|2020-09-07|338.0|0|338.0|0|0.0|0|0.0|100
0|2020-09-08|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-09-09|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-09-10|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-09-11|358.0|0|358.0|0|0.0|0|0.0|100
0|2020-09-12|367.0|0|367.0|0|0.0|0|0.0|100
0|2020-09-13|373.0|0|373.0|0|0.0|0|0.0|100
0|2020-09-14|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-09-15|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-09-16|390.0|0|390.0|0|0.0|0|0.0|100
0|2020-09-17|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-09-18|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-09-19|435.0|0|435.0|0|0.0|0|0.0|100
0|2020-09-20|444.0|0|444.0|0|0.0|0|0.0|100
0|2020-09-21|453.0|0|453.0|0|0.0|0|0.0|100
0|2020-09-22|455.0|0|455.0|0|0.0|0|0.0|100
0|2020-09-23|455.0|0|455.0|0|0.0|0|0.0|100
0|2020-09-24|495.0|0|495.0|0|0.0|0|0.0|100
0|2020-09-25|510.0|0|510.0|0|0.0|0|0.0|100
0|2020-09-26|521.0|0|521.0|0|0.0|0|0.0|100
0|2020-09-27|529.0|0|529.0|0|0.0|0|0.0|100
0|2020-09-28|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-09-29|554.0|0|554.0|0|0.0|0|0.0|100
0|2020-09-30|564.0|0|564.0|0|0.0|0|0.0|100
0|2020-10-01|579.0|0|579.0|0|0.0|0|0.0|100
0|2020-10-02|596.0|0|596.0|0|0.0|0|0.0|100
0|2020-10-03|610.0|0|610.0|0|0.0|0|0.0|100
0|2020-10-04|615.0|0|615.0|0|0.0|0|0.0|100
0|2020-10-05|624.0|0|624.0|0|0.0|0|0.0|100
0|2020-10-06|626.0|0|626.0|0|0.0|0|0.0|100
0|2020-10-07|627.0|0|627.0|0|0.0|0|0.0|100
0|2020-10-08|638.0|0|638.0|0|0.0|0|0.0|100
0|2020-10-09|646.0|0|646.0|0|0.0|0|0.0|100
0|2020-10-10|652.0|0|652.0|0|0.0|0|0.0|100
0|2020-10-11|653.0|0|653.0|0|0.0|0|0.0|100
0|2020-10-12|658.0|0|658.0|0|0.0|0|0.0|100
0|2020-10-13|660.0|0|660.0|0|0.0|0|0.0|100
0|2020-10-14|675.0|0|675.0|0|0.0|0|0.0|100
0|2020-10-15|678.0|0|678.0|0|0.0|0|0.0|100
0|2020-10-16|682.0|0|682.0|0|0.0|0|0.0|100
0|2020-10-17|691.0|0|691.0|0|0.0|0|0.0|100
0|2020-10-18|702.0|0|702.0|0|0.0|0|0.0|100
0|2020-10-19|713.0|0|713.0|0|0.0|0|0.0|100
0|2020-10-20|720.0|0|720.0|0|0.0|0|0.0|100
0|2020-10-21|720.0|0|720.0|0|0.0|0|0.0|100
0|2020-10-22|720.0|0|722.0|0|0.0|0|0.0|100
0|2020-10-23|720.0|0|748.0|0|0.0|0|0.0|100
0|2020-10-24|720.0|0|755.0|0|0.0|0|0.0|100
0|2020-10-25|720.0|0|773.0|0|0.0|0|0.0|100
0|2020-10-26|775.0|0|775.0|0|0.0|0|0.0|100
0|2020-10-27|779.0|0|779.0|0|0.0|0|0.0|100
0|2020-10-28|779.0|0|779.0|0|0.0|0|0.0|100
0|2020-10-29|798.0|0|798.0|0|0.0|0|0.0|100
0|2020-10-30|808.0|0|808.0|0|0.0|0|0.0|100
0|2020-10-31|813.0|0|813.0|0|0.0|0|0.0|100
0|2020-11-01|813.0|0|816.0|0|0.0|0|0.0|100
0|2020-11-02|831.0|0|831.0|0|0.0|0|0.0|100
0|2020-11-03|831.0|0|840.0|0|0.0|0|0.0|100
0|2020-11-04|831.0|0|840.0|0|0.0|0|0.0|100
0|2020-11-05|831.0|0|843.0|0|0.0|0|0.0|100
0|2020-11-06|831.0|0|854.0|0|0.0|0|0.0|100
0|2020-11-07|831.0|0|854.0|0|0.0|0|0.0|100
0|2020-11-08|854.0|0|861.0|0|0.0|0|0.0|100
0|2020-11-09|424.0|0|874.0|0|0.0|0|0.0|100
0|2020-11-10|424.0|0|879.0|0|0.0|0|0.0|100
0|2020-11-11|430.0|0|880.0|0|0.0|0|0.0|100
0|2020-11-12|430.0|0|888.0|0|0.0|0|0.0|100
0|2020-11-13|430.0|0|895.0|0|0.0|0|0.0|100
0|2020-11-14|456.0|0|906.0|0|0.0|0|0.0|100
0|2020-11-15|456.0|0|913.0|0|0.0|0|0.0|100
0|2020-11-16|470.0|0|920.0|0|0.0|0|0.0|100
0|2020-11-17|470.0|0|925.0|0|0.0|0|0.0|100
0|2020-11-18|480.0|0|930.0|0|0.0|0|0.0|100
0|2020-11-19|482.0|0|932.0|0|0.0|0|0.0|100
0|2020-11-20|494.0|0|944.0|0|0.0|0|0.0|100
0|2020-11-21|502.0|0|952.0|0|0.0|0|0.0|100
0|2020-11-22|502.0|0|958.0|0|0.0|0|0.0|100
0|2020-11-23|502.0|0|964.0|0|0.0|0|0.0|100
0|2020-11-24|502.0|0|972.0|0|0.0|0|0.0|100
0|2020-11-25|502.0|0|974.0|0|0.0|0|0.0|100
0|2020-11-26|502.0|0|983.0|0|0.0|0|0.0|100
0|2020-11-27|502.0|0|995.0|0|0.0|0|0.0|100
0|2020-11-28|502.0|0|1000.0|0|0.0|0|0.0|100
0|2020-11-29|549.0|0|999.0|0|0.0|0|0.0|100
0|2020-11-30|549.0|0|1005.0|0|0.0|0|0.0|100
0|2020-12-01|549.0|0|1007.0|0|0.0|0|0.0|100
0|2020-12-02|564.0|0|1014.0|0|0.0|0|0.0|100
0|2020-12-03|575.0|0|1025.0|0|0.0|0|0.0|100
0|2020-12-04|579.0|0|1029.0|0|0.0|0|0.0|100
0|2020-12-05|579.0|0|1034.0|0|0.0|0|0.0|100
0|2020-12-06|593.0|0|1043.0|0|0.0|0|0.0|100
0|2020-12-07|599.0|0|1049.0|0|0.0|0|0.0|100
0|2020-12-08|599.0|0|1054.0|0|0.0|0|0.0|100
0|2020-12-09|599.0|0|1059.0|0|0.0|0|0.0|100
0|2020-12-10|610.0|0|1060.0|0|0.0|0|0.0|100
0|2020-12-11|617.0|0|1067.0|0|0.0|0|0.0|100
0|2020-12-12|627.0|0|1077.0|0|0.0|0|0.0|100
0|2020-12-13|639.0|0|1089.0|0|0.0|0|0.0|100
0|2020-12-14|639.0|0|1092.0|0|0.0|0|0.0|100
0|2020-12-15|643.0|0|1093.0|0|0.0|0|0.0|100
0|2020-12-16|645.0|0|1095.0|0|0.0|0|0.0|100
0|2020-12-17|660.0|0|1110.0|0|0.0|0|0.0|100
0|2020-12-18|666.0|0|1116.0|0|0.0|0|0.0|100
0|2020-12-19|676.0|0|1126.0|0|0.0|0|0.0|100
0|2020-12-20|686.0|0|1136.0|0|0.0|0|0.0|100
0|2020-12-21|695.0|0|1145.0|0|0.0|0|0.0|100
0|2020-12-22|713.0|0|1163.0|0|0.0|0|0.0|100
0|2020-12-23|729.0|0|1179.0|0|0.0|0|0.0|100
0|2020-12-24|731.0|0|1181.0|0|0.0|0|0.0|100
0|2020-12-25|734.0|0|1184.0|0|0.0|0|0.0|100
0|2020-12-26|750.0|0|1200.0|0|0.0|0|0.0|100
0|2020-12-27|774.0|0|1224.0|0|0.0|0|0.0|100
0|2020-12-28|774.0|0|1252.0|0|0.0|0|0.0|100
0|2020-12-29|868.0|0|1318.0|0|0.0|0|0.0|100
0|2020-12-30|869.0|0|1319.0|0|0.0|0|0.0|100
0|2020-12-31|869.0|0|1322.0|0|0.0|0|0.0|100
0|2021-01-01|889.0|0|1339.0|0|0.0|0|0.0|100
0|2021-01-02|893.0|0|1343.0|0|0.0|0|0.0|100
0|2021-01-03|893.0|0|1343.0|0|0.0|0|0.0|100
0|2021-01-04|893.0|0|1345.0|0|0.0|0|0.0|100
0|2021-01-05|893.0|0|1347.0|0|0.0|0|0.0|100
0|2021-01-06|901.0|0|1351.0|0|0.0|0|0.0|100
0|2021-01-07|901.0|0|1351.0|0|0.0|0|0.0|100
0|2021-01-08|942.0|0|1392.0|0|0.0|0|0.0|100
0|2021-01-09|950.0|0|1400.0|0|0.0|0|0.0|100
0|2021-01-10|950.0|0|1404.0|0|0.0|0|0.0|100
0|2021-01-11|950.0|0|1407.0|0|0.0|0|0.0|100
0|2021-01-12|969.0|0|1419.0|0|0.0|0|0.0|100
0|2021-01-13|970.0|0|1420.0|0|0.0|0|0.0|100
0|2021-01-14|970.0|0|1420.0|0|0.0|0|0.0|100
0|2021-01-15|970.0|0|1439.0|0|0.0|0|0.0|100
0|2021-01-16|970.0|0|1446.0|0|0.0|0|0.0|100
0|2021-01-17|1010.0|0|1460.0|0|0.0|0|0.0|100
0|2021-01-18|1014.0|0|1464.0|0|0.0|0|0.0|100
0|2021-01-19|1017.0|0|1467.0|0|0.0|0|0.0|100
0|2021-01-20|1017.0|0|1467.0|0|0.0|0|0.0|100
0|2021-01-21|1018.0|0|1468.0|0|0.0|0|0.0|100
0|2021-01-22|1020.0|0|1470.0|0|0.0|0|0.0|100
0|2021-01-23|1034.0|0|1484.0|0|0.0|0|0.0|100
0|2021-01-24|1053.0|0|1503.0|0|0.0|0|0.0|100
0|2021-01-25|1069.0|0|1519.0|0|0.0|0|0.0|100
0|2021-01-26|1078.0|0|1528.0|0|0.0|0|0.0|100
0|2021-01-27|1078.0|0|1529.0|0|0.0|0|0.0|100
0|2021-01-28|1078.0|0|1533.0|0|0.0|0|0.0|100
0|2021-01-29|1087.0|0|1537.0|0|0.0|0|0.0|100
0|2021-01-30|1097.0|0|1547.0|0|0.0|0|0.0|100
0|2021-01-31|1102.0|0|1552.0|0|0.0|0|0.0|100
0|2021-02-01|1112.0|0|1562.0|0|0.0|0|0.0|100
0|2021-02-02|1112.0|0|1566.0|0|0.0|0|0.0|100
0|2021-02-03|1121.0|0|1571.0|0|0.0|0|0.0|100
0|2021-02-04|1121.0|0|1573.0|0|0.0|0|0.0|100
0|2021-02-05|1123.0|0|1573.0|0|0.0|0|0.0|100
0|2021-02-06|1124.0|0|1574.0|0|0.0|0|0.0|100
