|dates|Broome_NewYork_UnitedStates.BLS_EmployedPopulation.data|Broome_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Broome_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Broome_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Broome_NewYork_UnitedStates.BLS_UnemploymentRate.data|Broome_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Broome_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Broome_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-18|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-19|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-20|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-21|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-22|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-23|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-24|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-25|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-26|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-27|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-28|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-29|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-30|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-10-31|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-01|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-02|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-03|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-04|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-05|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-06|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-07|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
0|2021-11-08|76178.0|0|4018.0|0|5.010224948875256|0|80196.0|0
