|dates|Moca_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Moca_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Moca_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Moca_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Moca_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Moca_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Moca_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Moca_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-04|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-05|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-06|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-07|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-08|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-09|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-10|1757.0|0|14.0|0|95.0|0|0.0|100
0|2020-05-11|1757.0|0|15.0|0|95.0|0|0.0|100
0|2020-05-12|1757.0|0|15.0|0|95.0|0|0.0|100
0|2020-05-13|1757.0|0|15.0|0|95.0|0|0.0|100
0|2020-05-14|1757.0|0|16.0|0|95.0|0|0.0|100
0|2020-05-15|1757.0|0|16.0|0|95.0|0|0.0|100
0|2020-05-16|1757.0|0|17.0|0|95.0|0|0.0|100
0|2020-05-17|1757.0|0|17.0|0|95.0|0|0.0|100
0|2020-05-18|1757.0|0|17.0|0|95.0|0|0.0|100
0|2020-05-19|1757.0|0|17.0|0|95.0|0|0.0|100
0|2020-05-20|1757.0|0|18.0|0|95.0|0|0.0|100
0|2020-05-21|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-22|1757.0|0|19.0|0|95.0|0|0.0|100
0|2020-05-23|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-24|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-25|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-26|1757.0|0|20.0|0|95.0|0|0.0|100
0|2020-05-27|1757.0|0|21.0|0|95.0|0|0.0|100
0|2020-05-28|1757.0|0|22.0|0|95.0|0|0.0|100
0|2020-05-29|1757.0|0|26.0|0|95.0|0|0.0|100
0|2020-05-30|1757.0|0|25.0|0|95.0|0|0.0|100
0|2020-05-31|1757.0|0|25.0|0|95.0|0|0.0|100
0|2020-06-01|1757.0|0|25.0|0|95.0|0|0.0|100
0|2020-06-02|1757.0|0|25.0|0|95.0|0|0.0|100
0|2020-06-03|1757.0|0|27.0|0|95.0|0|0.0|100
0|2020-06-04|1757.0|0|29.0|0|95.0|0|0.0|100
0|2020-06-05|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-06-06|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-06-07|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-06-08|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-06-09|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-06-10|1757.0|0|34.0|0|95.0|0|0.0|100
0|2020-06-11|1757.0|0|34.0|0|95.0|0|0.0|100
0|2020-06-12|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-06-13|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-14|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-15|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-16|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-17|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-18|1757.0|0|37.0|0|95.0|0|0.0|100
0|2020-06-19|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-06-20|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-06-21|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-22|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-06-23|1757.0|0|41.0|0|95.0|0|0.0|100
0|2020-06-24|1757.0|0|42.0|0|95.0|0|0.0|100
0|2020-06-25|1757.0|0|42.0|0|95.0|0|0.0|100
0|2020-06-26|1757.0|0|42.0|0|95.0|0|0.0|100
0|2020-06-27|1757.0|0|42.0|0|95.0|0|0.0|100
0|2020-06-28|1757.0|0|42.0|0|95.0|0|0.0|100
0|2020-06-29|1757.0|0|42.0|0|95.0|0|0.0|100
0|2020-06-30|1757.0|0|43.0|0|95.0|0|0.0|100
0|2020-07-01|1757.0|0|44.0|0|95.0|0|0.0|100
0|2020-07-02|1757.0|0|44.0|0|95.0|0|0.0|100
0|2020-07-03|1757.0|0|44.0|0|95.0|0|0.0|100
0|2020-07-04|1757.0|0|45.0|0|95.0|0|0.0|100
0|2020-07-05|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-07-06|1757.0|0|57.0|0|95.0|0|0.0|100
0|2020-07-07|1757.0|0|61.0|0|95.0|0|0.0|100
0|2020-07-08|1757.0|0|61.0|0|95.0|0|0.0|100
0|2020-07-09|1757.0|0|62.0|0|95.0|0|0.0|100
0|2020-07-10|1757.0|0|64.0|0|95.0|0|0.0|100
0|2020-07-11|1757.0|0|67.0|0|95.0|0|0.0|100
0|2020-07-12|1757.0|0|69.0|0|95.0|0|0.0|100
0|2020-07-13|1757.0|0|71.0|0|95.0|0|0.0|100
0|2020-07-14|1757.0|0|72.0|0|95.0|0|0.0|100
0|2020-07-15|1757.0|0|71.0|0|95.0|0|0.0|100
0|2020-07-16|1757.0|0|73.0|0|95.0|0|0.0|100
0|2020-07-17|1757.0|0|82.0|0|95.0|0|0.0|100
0|2020-07-18|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-19|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-20|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-21|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-22|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-23|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-24|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-07-25|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-07-26|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-07-27|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-07-28|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-07-29|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-07-30|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-07-31|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-01|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-02|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-03|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-04|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-08-05|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-08-06|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-08-07|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-08|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-09|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-08-10|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-11|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-12|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-13|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-14|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-08-15|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-08-16|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-08-17|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-08-18|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-08-19|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-08-20|224.0|0|231.0|0|0.0|0|0.0|100
0|2020-08-21|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-08-22|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-23|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-24|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-25|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-26|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-27|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-08-28|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-08-29|251.0|0|251.0|0|0.0|0|0.0|100
0|2020-08-30|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-08-31|255.0|0|255.0|0|0.0|0|0.0|100
0|2020-09-01|255.0|0|255.0|0|0.0|0|0.0|100
0|2020-09-02|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-09-03|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-09-04|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-09-05|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-06|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-07|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-09-08|271.0|0|271.0|0|0.0|0|0.0|100
0|2020-09-09|271.0|0|271.0|0|0.0|0|0.0|100
0|2020-09-10|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-09-11|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-09-12|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-09-13|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-09-14|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-09-15|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-09-16|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-09-17|305.0|0|305.0|0|0.0|0|0.0|100
0|2020-09-18|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-09-19|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-09-20|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-09-21|325.0|0|325.0|0|0.0|0|0.0|100
0|2020-09-22|325.0|0|325.0|0|0.0|0|0.0|100
0|2020-09-23|325.0|0|325.0|0|0.0|0|0.0|100
0|2020-09-24|330.0|0|330.0|0|0.0|0|0.0|100
0|2020-09-25|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-09-26|335.0|0|335.0|0|0.0|0|0.0|100
0|2020-09-27|343.0|0|343.0|0|0.0|0|0.0|100
0|2020-09-28|348.0|0|348.0|0|0.0|0|0.0|100
0|2020-09-29|357.0|0|357.0|0|0.0|0|0.0|100
0|2020-09-30|360.0|0|360.0|0|0.0|0|0.0|100
0|2020-10-01|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-02|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-10-03|368.0|0|368.0|0|0.0|0|0.0|100
0|2020-10-04|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-10-05|374.0|0|374.0|0|0.0|0|0.0|100
0|2020-10-06|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-07|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-08|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-10-09|390.0|0|390.0|0|0.0|0|0.0|100
0|2020-10-10|391.0|0|391.0|0|0.0|0|0.0|100
0|2020-10-11|392.0|0|392.0|0|0.0|0|0.0|100
0|2020-10-12|394.0|0|394.0|0|0.0|0|0.0|100
0|2020-10-13|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-10-14|400.0|0|400.0|0|0.0|0|0.0|100
0|2020-10-15|407.0|0|407.0|0|0.0|0|0.0|100
0|2020-10-16|408.0|0|408.0|0|0.0|0|0.0|100
0|2020-10-17|408.0|0|408.0|0|0.0|0|0.0|100
0|2020-10-18|412.0|0|412.0|0|0.0|0|0.0|100
0|2020-10-19|415.0|0|415.0|0|0.0|0|0.0|100
0|2020-10-20|416.0|0|416.0|0|0.0|0|0.0|100
0|2020-10-21|416.0|0|416.0|0|0.0|0|0.0|100
0|2020-10-22|416.0|0|416.0|0|0.0|0|0.0|100
0|2020-10-23|425.0|0|425.0|0|0.0|0|0.0|100
0|2020-10-24|428.0|0|428.0|0|0.0|0|0.0|100
0|2020-10-25|440.0|0|440.0|0|0.0|0|0.0|100
0|2020-10-26|444.0|0|444.0|0|0.0|0|0.0|100
0|2020-10-27|447.0|0|447.0|0|0.0|0|0.0|100
0|2020-10-28|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-10-29|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-10-30|473.0|0|473.0|0|0.0|0|0.0|100
0|2020-10-31|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-11-01|480.0|0|480.0|0|0.0|0|0.0|100
0|2020-11-02|504.0|0|504.0|0|0.0|0|0.0|100
0|2020-11-03|509.0|0|509.0|0|0.0|0|0.0|100
0|2020-11-04|510.0|0|510.0|0|0.0|0|0.0|100
0|2020-11-05|522.0|0|522.0|0|0.0|0|0.0|100
0|2020-11-06|542.0|0|542.0|0|0.0|0|0.0|100
0|2020-11-07|542.0|0|542.0|0|0.0|0|0.0|100
0|2020-11-08|542.0|0|558.0|0|0.0|0|0.0|100
0|2020-11-09|265.0|0|560.0|0|0.0|0|0.0|100
0|2020-11-10|271.0|0|564.0|0|0.0|0|0.0|100
0|2020-11-11|273.0|0|568.0|0|0.0|0|0.0|100
0|2020-11-12|300.0|0|595.0|0|0.0|0|0.0|100
0|2020-11-13|305.0|0|600.0|0|0.0|0|0.0|100
0|2020-11-14|320.0|0|615.0|0|0.0|0|0.0|100
0|2020-11-15|336.0|0|631.0|0|0.0|0|0.0|100
0|2020-11-16|340.0|0|635.0|0|0.0|0|0.0|100
0|2020-11-17|343.0|0|638.0|0|0.0|0|0.0|100
0|2020-11-18|354.0|0|649.0|0|0.0|0|0.0|100
0|2020-11-19|360.0|0|655.0|0|0.0|0|0.0|100
0|2020-11-20|371.0|0|666.0|0|0.0|0|0.0|100
0|2020-11-21|395.0|0|690.0|0|0.0|0|0.0|100
0|2020-11-22|426.0|0|721.0|0|0.0|0|0.0|100
0|2020-11-23|441.0|0|736.0|0|0.0|0|0.0|100
0|2020-11-24|442.0|0|737.0|0|0.0|0|0.0|100
0|2020-11-25|443.0|0|738.0|0|0.0|0|0.0|100
0|2020-11-26|452.0|0|747.0|0|0.0|0|0.0|100
0|2020-11-27|475.0|0|770.0|0|0.0|0|0.0|100
0|2020-11-28|481.0|0|776.0|0|0.0|0|0.0|100
0|2020-11-29|483.0|0|778.0|0|0.0|0|0.0|100
0|2020-11-30|491.0|0|786.0|0|0.0|0|0.0|100
0|2020-12-01|507.0|0|802.0|0|0.0|0|0.0|100
0|2020-12-02|516.0|0|811.0|0|0.0|0|0.0|100
0|2020-12-03|518.0|0|813.0|0|0.0|0|0.0|100
0|2020-12-04|521.0|0|816.0|0|0.0|0|0.0|100
0|2020-12-05|524.0|0|819.0|0|0.0|0|0.0|100
0|2020-12-06|531.0|0|826.0|0|0.0|0|0.0|100
0|2020-12-07|545.0|0|840.0|0|0.0|0|0.0|100
0|2020-12-08|561.0|0|856.0|0|0.0|0|0.0|100
0|2020-12-09|575.0|0|870.0|0|0.0|0|0.0|100
0|2020-12-10|588.0|0|883.0|0|0.0|0|0.0|100
0|2020-12-11|610.0|0|905.0|0|0.0|0|0.0|100
0|2020-12-12|624.0|0|919.0|0|0.0|0|0.0|100
0|2020-12-13|625.0|0|920.0|0|0.0|0|0.0|100
0|2020-12-14|628.0|0|923.0|0|0.0|0|0.0|100
0|2020-12-15|635.0|0|930.0|0|0.0|0|0.0|100
0|2020-12-16|635.0|0|930.0|0|0.0|0|0.0|100
0|2020-12-17|648.0|0|943.0|0|0.0|0|0.0|100
0|2020-12-18|678.0|0|973.0|0|0.0|0|0.0|100
0|2020-12-19|692.0|0|987.0|0|0.0|0|0.0|100
0|2020-12-20|718.0|0|1013.0|0|0.0|0|0.0|100
0|2020-12-21|718.0|0|1013.0|0|0.0|0|0.0|100
0|2020-12-22|732.0|0|1027.0|0|0.0|0|0.0|100
0|2020-12-23|741.0|0|1036.0|0|0.0|0|0.0|100
0|2020-12-24|741.0|0|1036.0|0|0.0|0|0.0|100
0|2020-12-25|745.0|0|1040.0|0|0.0|0|0.0|100
0|2020-12-26|755.0|0|1050.0|0|0.0|0|0.0|100
0|2020-12-27|762.0|0|1057.0|0|0.0|0|0.0|100
0|2020-12-28|763.0|0|1058.0|0|0.0|0|0.0|100
0|2020-12-29|815.0|0|1110.0|0|0.0|0|0.0|100
0|2020-12-30|817.0|0|1112.0|0|0.0|0|0.0|100
0|2020-12-31|817.0|0|1112.0|0|0.0|0|0.0|100
0|2021-01-01|838.0|0|1133.0|0|0.0|0|0.0|100
0|2021-01-02|846.0|0|1141.0|0|0.0|0|0.0|100
0|2021-01-03|847.0|0|1142.0|0|0.0|0|0.0|100
0|2021-01-04|860.0|0|1155.0|0|0.0|0|0.0|100
0|2021-01-05|879.0|0|1174.0|0|0.0|0|0.0|100
0|2021-01-06|883.0|0|1178.0|0|0.0|0|0.0|100
0|2021-01-07|884.0|0|1179.0|0|0.0|0|0.0|100
0|2021-01-08|917.0|0|1212.0|0|0.0|0|0.0|100
0|2021-01-09|921.0|0|1216.0|0|0.0|0|0.0|100
0|2021-01-10|921.0|0|1216.0|0|0.0|0|0.0|100
0|2021-01-11|923.0|0|1218.0|0|0.0|0|0.0|100
0|2021-01-12|936.0|0|1231.0|0|0.0|0|0.0|100
0|2021-01-13|937.0|0|1232.0|0|0.0|0|0.0|100
0|2021-01-14|938.0|0|1233.0|0|0.0|0|0.0|100
0|2021-01-15|954.0|0|1249.0|0|0.0|0|0.0|100
0|2021-01-16|960.0|0|1255.0|0|0.0|0|0.0|100
0|2021-01-17|966.0|0|1261.0|0|0.0|0|0.0|100
0|2021-01-18|966.0|0|1261.0|0|0.0|0|0.0|100
0|2021-01-19|971.0|0|1266.0|0|0.0|0|0.0|100
0|2021-01-20|971.0|0|1266.0|0|0.0|0|0.0|100
0|2021-01-21|971.0|0|1266.0|0|0.0|0|0.0|100
0|2021-01-22|973.0|0|1268.0|0|0.0|0|0.0|100
0|2021-01-23|988.0|0|1283.0|0|0.0|0|0.0|100
0|2021-01-24|997.0|0|1292.0|0|0.0|0|0.0|100
0|2021-01-25|1003.0|0|1298.0|0|0.0|0|0.0|100
0|2021-01-26|1006.0|0|1301.0|0|0.0|0|0.0|100
0|2021-01-27|1011.0|0|1306.0|0|0.0|0|0.0|100
0|2021-01-28|1023.0|0|1318.0|0|0.0|0|0.0|100
0|2021-01-29|1025.0|0|1320.0|0|0.0|0|0.0|100
0|2021-01-30|1031.0|0|1326.0|0|0.0|0|0.0|100
0|2021-01-31|1031.0|0|1326.0|0|0.0|0|0.0|100
0|2021-02-01|1040.0|0|1335.0|0|0.0|0|0.0|100
0|2021-02-02|1045.0|0|1340.0|0|0.0|0|0.0|100
0|2021-02-03|1046.0|0|1341.0|0|0.0|0|0.0|100
0|2021-02-04|1051.0|0|1346.0|0|0.0|0|0.0|100
0|2021-02-05|1052.0|0|1347.0|0|0.0|0|0.0|100
