|dates|Wayne_Mississippi_UnitedStates.AverageDailyTemperature.data|Wayne_Mississippi_UnitedStates.AverageDailyTemperature.missing|Wayne_Mississippi_UnitedStates.AverageDewPoint.data|Wayne_Mississippi_UnitedStates.AverageDewPoint.missing|Wayne_Mississippi_UnitedStates.AverageRelativeHumidity.data|Wayne_Mississippi_UnitedStates.AverageRelativeHumidity.missing|Wayne_Mississippi_UnitedStates.AverageSurfaceAirPressure.data|Wayne_Mississippi_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|57.067708333333336|0|46.713541666666664|0|72.734375|0|29.91192708333334|0
0|2021-10-18|56.598958333333336|0|48.432291666666664|0|78.06423611111111|0|29.865104166666683|0
0|2021-10-19|59.510416666666664|0|53.375|0|83.10416666666667|0|29.850989583333348|0
0|2021-10-20|67.875|0|65.85590277777779|0|93.76736111111113|0|29.84376736111113|0
0|2021-10-21|73.82465277777777|0|66.30902777777779|0|84.71701388888889|0|29.798802083333353|0
0|2021-10-22|68.76736111111111|0|61.095486111111114|0|81.14583333333333|0|29.760347222222197|0
0|2021-10-23|66.33333333333333|0|60.125|0|82.921875|0|29.721874999999994|0
0|2021-10-24|68.94965277777779|0|65.61284722222223|0|89.6875|0|29.678246527777773|0
0|2021-10-25|71.40625000000001|0|64.83333333333333|0|84.78993055555556|0|29.63102430555554|0
0|2021-10-26|63.052083333333336|0|56.609375|0|81.96354166666667|0|29.67135416666669|0
0|2021-10-27|64.91840277777779|0|60.541666666666664|0|87.12673611111113|0|29.46335069444446|0
0|2021-10-28|61.375|0|54.901041666666664|0|80.61979166666667|0|29.28333333333336|0
0|2021-10-29|54.86458333333334|0|47.916666666666664|0|77.80555555555556|0|29.386423611111116|0
0|2021-10-30|53.60590277777778|0|50.27777777777778|0|89.22048611111113|0|29.54390625000001|0
0|2021-10-31|55.776041666666664|0|50.526041666666664|0|85.375|0|29.74697916666669|0
0|2021-11-01|58.23784722222222|0|52.61284722222222|0|84.66666666666667|0|29.895850694444462|0
0|2021-11-02|57.62326388888889|0|50.73263888888889|0|80.90104166666667|0|29.9246701388889|0
0|2021-11-03|54.697916666666664|0|48.489583333333336|0|80.91666666666667|0|29.89984374999999|0
0|2021-11-04|52.11284722222223|0|48.260416666666664|0|87.078125|0|29.880451388888876|0
0|2021-11-05|52.899305555555564|0|50.15798611111111|0|90.65104166666667|0|29.868750000000016|0
0|2021-11-06|50.135416666666664|0|44.010416666666664|0|82.95833333333333|0|29.914114583333333|0
0|2021-11-07|50.85763888888889|0|44.40625|0|82.49305555555556|0|29.92295138888892|0
0|2021-11-08|53.161458333333336|0|44.90625|0|79.18229166666667|0|29.95119791666667|0
0|2021-11-09|54.484375|0|48.473958333333336|0|84.13020833333333|0|29.931423611111153|0
0|2021-11-10|58.03333333333333|0|53.40833333333333|0|86.58333333333333|0|29.801447916666632|0
0|2021-11-11|60.975694444444436|0|58.006944444444436|0|91.0625|0|29.695694444444474|0
0|2021-11-12|54.78125|0|48.265625|0|83.44270833333333|0|29.794184027777778|0
0|2021-11-13|47.432291666666664|0|36.052083333333336|0|67.36979166666667|0|29.856249999999992|0
0|2021-11-14|46.630208333333336|0|38.791666666666664|0|78.859375|0|29.84453125|0
0|2021-11-15|54.739583333333336|0|48.973958333333336|0|84.03125|0|29.894791666666688|0
0|2021-11-16|60.241319444444436|0|53.70486111111111|0|81.76909722222221|0|29.868177083333325|0
0|2021-11-17|65.0295138888889|0|59.59027777777778|0|84.25173611111111|0|29.847222222222218|0
0|2021-11-18|60.01388888888889|0|49.90798611111111|0|79.12673611111111|0|29.94319444444446|0
0|2021-11-19|47.4375|0|33.265625|0|62.489583333333336|0|30.041979166666664|0
0|2021-11-20|52.104166666666664|0|45.385416666666664|0|79.78645833333333|0|29.946406250000024|0
0|2021-11-21|61.122395833333336|0|57.489583333333336|0|88.88020833333333|0|29.850373263888898|0
0|2021-11-22|57.991319444444436|0|51.670138888888886|0|81.50173611111111|0|29.82776041666664|0
0|2021-11-23|45.479166666666664|0|33.109375|0|68.28645833333333|0|29.94838541666665|0
0|2021-11-24|50.760416666666664|0|43.859375|0|79.97916666666667|0|29.94135416666668|0
0|2021-11-25|57.899305555555564|0|54.744791666666664|0|90.328125|0|29.882673611111105|0
0|2021-11-26|46.70138888888889|0|38.354166666666664|0|76.82291666666667|0|29.91454861111113|0
0|2021-11-27|45.50694444444445|0|36.088541666666664|0|74.53472222222223|0|29.851736111111137|0
0|2021-11-28|48.24305555555555|0|46.82465277777778|0|95.1111111111111|0|29.813923611111125|0
0|2021-11-29|46.869791666666664|0|38.71180555555556|0|78.27777777777779|0|29.87770833333333|0
0|2021-11-30|48.109375|0|40.786458333333336|0|80.93402777777779|0|29.889583333333324|0
0|2021-12-01|54.786458333333336|0|48.932291666666664|0|83.71875|0|29.85416666666667|0
