|dates|Providence_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Providence_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Providence_RhodeIsland_UnitedStates.NYT_ConfirmedCases.data|Providence_RhodeIsland_UnitedStates.NYT_ConfirmedCases.missing|Providence_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Providence_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Providence_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Providence_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|112799.0|0|112799.0|0|2082.0|0|0.0|100
0|2021-10-18|112799.0|0|112799.0|0|2082.0|0|0.0|100
0|2021-10-19|112799.0|0|112799.0|0|2082.0|0|0.0|100
0|2021-10-20|113967.0|0|113967.0|0|2085.0|0|0.0|100
0|2021-10-21|113967.0|0|113967.0|0|2085.0|0|0.0|100
0|2021-10-22|113967.0|0|113967.0|0|2085.0|0|0.0|100
0|2021-10-23|113967.0|0|113967.0|0|2085.0|0|0.0|100
0|2021-10-24|113967.0|0|113967.0|0|2085.0|0|0.0|100
0|2021-10-25|113967.0|0|113967.0|0|2085.0|0|0.0|100
0|2021-10-26|113967.0|0|113967.0|0|2085.0|0|0.0|100
0|2021-10-27|115046.0|0|115046.0|0|2095.0|0|0.0|100
0|2021-10-28|115046.0|0|115046.0|0|2095.0|0|0.0|100
0|2021-10-29|115046.0|0|115046.0|0|2095.0|0|0.0|100
0|2021-10-30|115046.0|0|115046.0|0|2095.0|0|0.0|100
0|2021-10-31|115046.0|0|115046.0|0|2095.0|0|0.0|100
0|2021-11-01|115046.0|0|115046.0|0|2095.0|0|0.0|100
0|2021-11-02|115046.0|0|115046.0|0|2095.0|0|0.0|100
0|2021-11-03|115935.0|0|115935.0|0|2098.0|0|0.0|100
0|2021-11-04|115935.0|0|115935.0|0|2098.0|0|0.0|100
0|2021-11-05|115935.0|0|115935.0|0|2098.0|0|0.0|100
0|2021-11-06|115935.0|0|115935.0|0|2098.0|0|0.0|100
0|2021-11-07|115935.0|0|115935.0|0|2098.0|0|0.0|100
0|2021-11-08|115935.0|0|115935.0|0|2098.0|0|0.0|100
0|2021-11-09|115935.0|0|115935.0|0|2098.0|0|0.0|100
0|2021-11-10|116947.0|0|116947.0|0|2099.0|0|0.0|100
0|2021-11-11|116947.0|0|116947.0|0|2099.0|0|0.0|100
0|2021-11-12|116947.0|0|116947.0|0|2099.0|0|0.0|100
0|2021-11-13|116947.0|0|116947.0|0|2099.0|0|0.0|100
0|2021-11-14|116947.0|0|116947.0|0|2099.0|0|0.0|100
0|2021-11-15|116947.0|0|116947.0|0|2099.0|0|0.0|100
0|2021-11-16|116947.0|0|116947.0|0|2099.0|0|0.0|100
0|2021-11-17|118832.0|0|118832.0|0|2108.0|0|0.0|100
0|2021-11-18|118832.0|0|118832.0|0|2108.0|0|0.0|100
0|2021-11-19|118832.0|0|118832.0|0|2108.0|0|0.0|100
0|2021-11-20|118832.0|0|118832.0|0|2108.0|0|0.0|100
0|2021-11-21|118832.0|0|118832.0|0|2108.0|0|0.0|100
0|2021-11-22|118832.0|0|118832.0|0|2108.0|0|0.0|100
0|2021-11-23|118832.0|0|118832.0|0|2108.0|0|0.0|100
0|2021-11-24|120617.0|0|120617.0|0|2120.0|0|0.0|100
0|2021-11-25|120617.0|0|120617.0|0|2120.0|0|0.0|100
0|2021-11-26|120617.0|0|120617.0|0|2120.0|0|0.0|100
0|2021-11-27|120617.0|0|120617.0|0|2120.0|0|0.0|100
0|2021-11-28|120617.0|0|120617.0|0|2120.0|0|0.0|100
0|2021-11-29|120617.0|0|120617.0|0|2120.0|0|0.0|100
0|2021-11-30|120617.0|0|120617.0|0|2120.0|0|0.0|100
0|2021-12-01|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-02|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-03|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-04|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-05|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-06|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-07|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-08|122481.0|0|122481.0|0|2129.0|0|0.0|100
0|2021-12-09|125753.0|0|125753.0|0|2141.0|0|0.0|100
0|2021-12-10|125753.0|0|125753.0|0|2141.0|0|0.0|100
0|2021-12-11|125753.0|0|125753.0|0|2141.0|0|0.0|100
0|2021-12-12|125753.0|0|125753.0|0|2141.0|0|0.0|100
0|2021-12-13|125753.0|0|125753.0|0|2141.0|0|0.0|100
0|2021-12-14|125753.0|0|125753.0|0|2141.0|0|0.0|100
0|2021-12-15|125753.0|0|125753.0|0|2141.0|0|0.0|100
0|2021-12-16|129229.0|0|129229.0|0|2156.0|0|0.0|100
0|2021-12-17|129229.0|0|129229.0|0|2156.0|0|0.0|100
0|2021-12-18|129229.0|0|129229.0|0|2156.0|0|0.0|100
0|2021-12-19|129229.0|0|129229.0|0|2156.0|0|0.0|100
0|2021-12-20|129229.0|0|129229.0|0|2156.0|0|0.0|100
0|2021-12-21|129229.0|0|129229.0|0|2156.0|0|0.0|100
0|2021-12-22|134381.0|0|134381.0|0|2173.0|0|0.0|100
0|2021-12-23|134381.0|0|134381.0|0|2173.0|0|0.0|100
0|2021-12-24|134381.0|0|134381.0|0|2173.0|0|0.0|100
0|2021-12-25|134381.0|0|134381.0|0|2173.0|0|0.0|100
0|2021-12-26|134381.0|0|134381.0|0|2173.0|0|0.0|100
0|2021-12-27|134381.0|0|134381.0|0|2173.0|0|0.0|100
0|2021-12-28|134381.0|0|134381.0|0|2173.0|0|0.0|100
0|2021-12-29|138925.0|0|138925.0|0|2204.0|0|0.0|100
0|2021-12-30|138925.0|0|138925.0|0|2204.0|0|0.0|100
0|2021-12-31|138925.0|0|138925.0|0|2204.0|0|0.0|100
0|2022-01-01|138925.0|0|138925.0|0|2204.0|0|0.0|100
0|2022-01-02|138925.0|0|138925.0|0|2204.0|0|0.0|100
0|2022-01-03|138925.0|0|138925.0|0|2204.0|0|0.0|100
0|2022-01-04|138925.0|0|138925.0|0|2204.0|0|0.0|100
0|2022-01-05|150844.0|0|150844.0|0|2237.0|0|0.0|100
0|2022-01-06|150844.0|0|150844.0|0|2237.0|0|0.0|100
0|2022-01-07|150844.0|0|150844.0|0|2237.0|0|0.0|100
0|2022-01-08|150844.0|0|150844.0|0|2237.0|0|0.0|100
0|2022-01-09|150844.0|0|150844.0|0|2237.0|0|0.0|100
0|2022-01-10|150844.0|0|150844.0|0|2237.0|0|0.0|100
0|2022-01-11|150844.0|0|150844.0|0|2237.0|0|0.0|100
0|2022-01-12|172007.0|0|172007.0|0|2266.0|0|0.0|100
0|2022-01-13|172007.0|0|172007.0|0|2266.0|0|0.0|100
0|2022-01-14|172007.0|0|172007.0|0|2266.0|0|0.0|100
0|2022-01-15|172007.0|0|172007.0|0|2266.0|0|0.0|100
0|2022-01-16|172007.0|0|172007.0|0|2266.0|0|0.0|100
0|2022-01-17|172007.0|0|0.0|100|2266.0|0|0.0|100
