|dates|Moffat_Colorado_UnitedStates.AveragePrecipitationTotal.data|Moffat_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Moffat_Colorado_UnitedStates.AveragePrecipitation.data|Moffat_Colorado_UnitedStates.AveragePrecipitation.missing|Moffat_Colorado_UnitedStates.AverageWindDirection.data|Moffat_Colorado_UnitedStates.AverageWindDirection.missing|Moffat_Colorado_UnitedStates.AverageWindSpeed.data|Moffat_Colorado_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|84.16666666666667|0|4.791666666666667|0
0|2021-10-18|0.0|0|0.0|0|98.125|0|5.604166666666667|0
0|2021-10-19|0.0014583333333333334|0|0.004097222222222222|0|168.7152777777778|0|7.451388888888889|0
0|2021-10-20|0.0004166666666666667|0|0.0|0|119.16666666666667|0|4.583333333333333|0
0|2021-10-21|0.0|0|0.0|0|110.0|0|4.166666666666667|0
0|2021-10-22|0.0|0|0.0|0|114.16666666666667|0|4.291666666666667|0
0|2021-10-23|0.0|0|0.0008333333333333334|0|131.25|0|5.333333333333333|0
0|2021-10-24|0.0011111111111111111|0|0.0023611111111111116|0|108.4375|0|3.9270833333333335|0
0|2021-10-25|0.0004166666666666667|0|0.0|0|127.08333333333333|0|10.041666666666666|0
0|2021-10-26|0.0|0|0.017375|0|230.72916666666666|0|13.534722222222223|0
0|2021-10-27|0.02125|0|0.0|0|191.66666666666666|0|9.958333333333334|0
0|2021-10-28|0.0|0|0.0|0|94.58333333333333|0|2.9583333333333335|0
0|2021-10-29|0.0|0|0.0|0|92.5|0|3.0|0
0|2021-10-30|0.0|0|0.0|0|69.16666666666667|0|2.6666666666666665|0
0|2021-10-31|0.0|0|0.0|0|136.25|0|2.9583333333333335|0
0|2021-11-01|0.0|0|0.0005555555555555556|0|108.54166666666667|0|4.340277777777778|0
0|2021-11-02|0.0020833333333333333|0|0.01416203703703704|0|115.82175925925925|0|5.180324074074074|0
0|2021-11-03|0.016666666666666666|0|0.0|0|131.5277777777778|0|2.527777777777778|0
0|2021-11-04|0.0|0|0.0|0|71.66666666666667|0|3.6666666666666665|0
0|2021-11-05|0.0|0|0.0|0|115.83333333333333|0|4.416666666666667|0
0|2021-11-06|0.0|0|0.0|0|130.83333333333334|0|5.958333333333333|0
0|2021-11-07|0.0|0|0.0|0|157.08333333333334|0|8.791666666666666|0
0|2021-11-08|0.0|0|0.0|0|82.91666666666667|0|2.125|0
0|2021-11-09|0.0|0|0.002916666666666667|0|143.33333333333334|0|7.5625|0
0|2021-11-10|0.0033333333333333335|0|0.0|0|250.83333333333334|0|9.583333333333334|0
0|2021-11-11|0.0|0|0.0|0|238.75|0|11.583333333333334|0
0|2021-11-12|0.0|0|0.0|0|140.83333333333334|0|5.791666666666667|0
0|2021-11-13|0.0|0|0.0|0|102.08333333333333|0|3.9583333333333335|0
0|2021-11-14|0.0|0|0.0|0|102.5|0|2.7083333333333335|0
0|2021-11-15|0.0|0|0.0|0|67.08333333333333|0|2.5833333333333335|0
0|2021-11-16|0.0|0|0.0005555555555555556|0|166.66666666666666|0|6.701388888888889|0
0|2021-11-17|0.0008333333333333334|0|0.0|0|159.16666666666666|0|4.597222222222222|0
0|2021-11-18|0.0|0|0.0|0|72.91666666666667|0|4.041666666666667|0
0|2021-11-19|0.0|0|0.0|0|129.58333333333334|0|5.333333333333333|0
0|2021-11-20|0.0|0|0.001979166666666667|0|123.33333333333333|0|3.628472222222222|0
0|2021-11-21|0.0025|0|0.0|0|67.08333333333333|0|1.4166666666666667|0
0|2021-11-22|0.0|0|0.0|0|95.83333333333333|0|3.9166666666666665|0
0|2021-11-23|0.0|0|0.0|0|155.0|0|8.145833333333334|0
0|2021-11-24|0.0|0|0.0|0|215.0|0|5.625|0
0|2021-11-25|0.0|0|0.0|0|55.833333333333336|0|2.375|0
0|2021-11-26|0.0|0|0.0|0|87.5|0|2.0416666666666665|0
0|2021-11-27|0.0|0|0.0|0|84.58333333333333|0|1.625|0
0|2021-11-28|0.0|0|0.0|0|79.16666666666667|0|1.2083333333333333|0
0|2021-11-29|0.0|0|0.0|0|81.66666666666667|0|1.75|0
0|2021-11-30|0.0|0|0.0|0|37.5|0|1.3333333333333333|0
0|2021-12-01|0.0|0|0.0|0|35.416666666666664|0|1.0416666666666667|0
0|2021-12-02|0.0|0|0.0|0|58.75|0|0.9166666666666666|0
0|2021-12-03|0.0|0|0.0|0|109.58333333333333|0|1.625|0
0|2021-12-04|0.0|0|0.0|0|90.83333333333333|0|2.3333333333333335|0
0|2021-12-05|0.0|0|0.0|0|154.58333333333334|0|8.75|0
0|2021-12-06|0.0|0|0.0|0|44.166666666666664|0|1.5|0
0|2021-12-07|0.0|0|0.0|0|161.25|0|5.875|0
0|2021-12-08|0.0|0|0.0|0|122.08333333333333|0|7.833333333333333|0
0|2021-12-09|0.0|0|0.004187499999999999|0|239.05555555555554|0|10.503472222222223|0
0|2021-12-10|0.0026041666666666665|0|0.0017777777777777776|0|246.63888888888889|0|8.84236111111111|0
0|2021-12-11|0.0|0|0.0|0|71.25|0|3.7083333333333335|0
0|2021-12-12|0.0|0|0.0|0|64.16666666666667|0|2.0416666666666665|0
0|2021-12-13|0.0|0|0.0|0|82.91666666666667|0|2.0833333333333335|0
0|2021-12-14|0.0|0|0.0|0|117.29166666666667|0|7.083333333333333|0
0|2021-12-15|0.0004166666666666667|0|0.003370535714285715|0|188.32142857142858|0|13.300297619047619|0
0|2021-12-16|0.0025|0|0.001617063492063492|0|90.47619047619048|0|3.201884920634921|0
0|2021-12-17|0.002916666666666667|0|0.0001388888888888889|0|115.03472222222223|0|4.236111111111112|0
0|2021-12-18|0.0|0|0.0|0|69.16666666666667|0|2.1666666666666665|0
0|2021-12-19|0.0|0|0.0|0|101.04166666666667|0|1.8541666666666667|0
0|2021-12-20|0.0|0|0.0|0|79.16666666666667|0|1.5|0
0|2021-12-21|0.0|0|0.0|0|59.583333333333336|0|1.375|0
0|2021-12-22|0.0|0|0.0|0|78.75|0|1.8333333333333333|0
0|2021-12-23|0.0|0|0.0|0|153.54166666666666|0|11.375|0
0|2021-12-24|0.02|0|0.03411111111111111|0|133.01388888888889|0|6.894444444444445|0
0|2021-12-25|0.025416666666666667|0|0.0|0|173.33333333333334|0|13.041666666666666|0
0|2021-12-26|0.0|0|0.001388888888888889|0|191.8425925925926|0|13.71332671957672|0
0|2021-12-27|0.0025|0|0.0|0|177.29166666666666|0|13.965277777777779|0
0|2021-12-28|0.0016666666666666668|0|0.0018181216931216929|0|104.44940476190476|0|5.014136904761905|0
0|2021-12-29|0.0004166666666666667|0|0.0|0|105.97916666666667|0|4.929861111111111|0
0|2021-12-30|0.0|0|0.0|0|230.41666666666666|0|19.520833333333332|0
0|2021-12-31|0.0006944444444444445|0|0.008119047619047618|0|143.49404761904762|0|5.230257936507937|0
0|2022-01-01|0.010416666666666666|0|0.0|0|176.66666666666666|0|5.541666666666667|0
0|2022-01-02|0.0|0|0.0|0|120.83333333333333|0|4.0|0
0|2022-01-03|0.0|0|0.0|0|111.25|0|2.1666666666666665|0
0|2022-01-04|0.0|0|0.0004166666666666667|0|109.58333333333333|0|4.569444444444445|0
0|2022-01-05|6.944444444444444e-05|0|0.0|0|186.984126984127|0|15.484722222222222|0
0|2022-01-06|0.00125|0|0.0023055555555555555|0|178.0625|0|8.664583333333333|0
0|2022-01-07|0.0016666666666666668|0|0.0|0|150.0|0|8.666666666666666|0
0|2022-01-08|0.0|0|0.004649305555555555|0|164.3472222222222|0|5.487152777777777|0
0|2022-01-09|0.0031249999999999997|0|0.0|0|40.208333333333336|0|0.7708333333333334|0
0|2022-01-10|0.0|0|0.0|0|65.83333333333333|0|1.0833333333333333|0
0|2022-01-11|0.0|0|0.0|0|60.833333333333336|0|1.3333333333333333|0
0|2022-01-12|0.0|0|0.0|0|87.5|0|1.375|0
0|2022-01-13|0.0|0|0.0|0|232.08333333333334|0|3.6666666666666665|0
0|2022-01-14|0.0|0|0.0|0|217.2222222222222|0|8.277777777777779|0
0|2022-01-15|0.0|0|0.0|0|72.91666666666667|0|1.8333333333333333|0
0|2022-01-16|0.0|0|0.0|0|108.33333333333333|0|1.9583333333333333|0
0|2022-01-17|0.0|20|0.0|20|133.95833333333334|0|2.4791666666666665|0
