|dates|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guaynabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guaynabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|107.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|110.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|121.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|123.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|127.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|130.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|131.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|132.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|138.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|143.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|146.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|149.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|150.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|157.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|157.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|162.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|166.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|168.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|174.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|175.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|176.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|178.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|184.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|190.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|195.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|198.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|202.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|202.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|209.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|232.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|237.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|244.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|248.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|249.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|254.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|254.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|256.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|266.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|271.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|281.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|282.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|285.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|285.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|284.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|287.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|297.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|298.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|299.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|300.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|308.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|312.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|312.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|316.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|320.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|330.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|334.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|335.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|342.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|347.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|354.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|378.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|382.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|388.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|397.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|410.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|424.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|434.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|454.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|456.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|474.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|484.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|505.0|0|0.0|100|0.0|100
0|2020-07-18|668.0|0|510.0|0|0.0|0|0.0|100
0|2020-07-19|668.0|0|534.0|0|0.0|0|0.0|100
0|2020-07-20|668.0|0|542.0|0|0.0|0|0.0|100
0|2020-07-21|668.0|0|552.0|0|0.0|0|0.0|100
0|2020-07-22|668.0|0|553.0|0|0.0|0|0.0|100
0|2020-07-23|668.0|0|568.0|0|0.0|0|0.0|100
0|2020-07-24|668.0|0|581.0|0|0.0|0|0.0|100
0|2020-07-25|668.0|0|605.0|0|0.0|0|0.0|100
0|2020-07-26|668.0|0|622.0|0|0.0|0|0.0|100
0|2020-07-27|668.0|0|623.0|0|0.0|0|0.0|100
0|2020-07-28|668.0|0|640.0|0|0.0|0|0.0|100
0|2020-07-29|668.0|0|647.0|0|0.0|0|0.0|100
0|2020-07-30|668.0|0|663.0|0|0.0|0|0.0|100
0|2020-07-31|668.0|0|668.0|0|0.0|0|0.0|100
0|2020-08-01|1267.0|0|699.0|0|0.0|0|0.0|100
0|2020-08-02|1267.0|0|719.0|0|0.0|0|0.0|100
0|2020-08-03|1267.0|0|725.0|0|0.0|0|0.0|100
0|2020-08-04|1267.0|0|739.0|0|0.0|0|0.0|100
0|2020-08-05|1267.0|0|754.0|0|0.0|0|0.0|100
0|2020-08-06|1267.0|0|764.0|0|0.0|0|0.0|100
0|2020-08-07|1267.0|0|796.0|0|0.0|0|0.0|100
0|2020-08-08|1267.0|0|821.0|0|0.0|0|0.0|100
0|2020-08-09|1267.0|0|846.0|0|0.0|0|0.0|100
0|2020-08-10|1267.0|0|861.0|0|0.0|0|0.0|100
0|2020-08-11|1267.0|0|880.0|0|0.0|0|0.0|100
0|2020-08-12|1267.0|0|907.0|0|0.0|0|0.0|100
0|2020-08-13|1267.0|0|934.0|0|0.0|0|0.0|100
0|2020-08-14|1267.0|0|962.0|0|0.0|0|0.0|100
0|2020-08-15|1267.0|0|983.0|0|0.0|0|0.0|100
0|2020-08-16|1267.0|0|988.0|0|0.0|0|0.0|100
0|2020-08-17|1267.0|0|1013.0|0|0.0|0|0.0|100
0|2020-08-18|1267.0|0|1065.0|0|0.0|0|0.0|100
0|2020-08-19|1267.0|0|1080.0|0|0.0|0|0.0|100
0|2020-08-20|1267.0|0|1101.0|0|0.0|0|0.0|100
0|2020-08-21|1267.0|0|1113.0|0|0.0|0|0.0|100
0|2020-08-22|1267.0|0|1130.0|0|0.0|0|0.0|100
0|2020-08-23|1267.0|0|1142.0|0|0.0|0|0.0|100
0|2020-08-24|1267.0|0|1162.0|0|0.0|0|0.0|100
0|2020-08-25|1267.0|0|1166.0|0|0.0|0|0.0|100
0|2020-08-26|1267.0|0|1173.0|0|0.0|0|0.0|100
0|2020-08-27|1267.0|0|1203.0|0|0.0|0|0.0|100
0|2020-08-28|1267.0|0|1226.0|0|0.0|0|0.0|100
0|2020-08-29|1267.0|0|1241.0|0|0.0|0|0.0|100
0|2020-08-30|1267.0|0|1251.0|0|0.0|0|0.0|100
0|2020-08-31|1267.0|0|1267.0|0|0.0|0|0.0|100
0|2020-09-01|1314.0|0|1273.0|0|0.0|0|0.0|100
0|2020-09-02|1314.0|0|1310.0|0|0.0|0|0.0|100
0|2020-09-03|1314.0|0|1314.0|0|0.0|0|0.0|100
0|2020-09-04|1314.0|0|1314.0|0|0.0|0|0.0|100
0|2020-09-05|1353.0|0|1323.0|0|0.0|0|0.0|100
0|2020-09-06|1353.0|0|1325.0|0|0.0|0|0.0|100
0|2020-09-07|1353.0|0|1353.0|0|0.0|0|0.0|100
0|2020-09-08|1353.0|0|1353.0|0|0.0|0|0.0|100
0|2020-09-09|1353.0|0|1353.0|0|0.0|0|0.0|100
0|2020-09-10|1375.0|0|1375.0|0|0.0|0|0.0|100
0|2020-09-11|1381.0|0|1381.0|0|0.0|0|0.0|100
0|2020-09-12|1381.0|0|1389.0|0|0.0|0|0.0|100
0|2020-09-13|1394.0|0|1394.0|0|0.0|0|0.0|100
0|2020-09-14|1394.0|0|1409.0|0|0.0|0|0.0|100
0|2020-09-15|1422.0|0|1422.0|0|0.0|0|0.0|100
0|2020-09-16|1430.0|0|1430.0|0|0.0|0|0.0|100
0|2020-09-17|1445.0|0|1445.0|0|0.0|0|0.0|100
0|2020-09-18|1473.0|0|1473.0|0|0.0|0|0.0|100
0|2020-09-19|1516.0|0|1516.0|0|0.0|0|0.0|100
0|2020-09-20|1516.0|0|1533.0|0|0.0|0|0.0|100
0|2020-09-21|1549.0|0|1549.0|0|0.0|0|0.0|100
0|2020-09-22|1555.0|0|1555.0|0|0.0|0|0.0|100
0|2020-09-23|1555.0|0|1555.0|0|0.0|0|0.0|100
0|2020-09-24|1614.0|0|1614.0|0|0.0|0|0.0|100
0|2020-09-25|1657.0|0|1657.0|0|0.0|0|0.0|100
0|2020-09-26|1681.0|0|1681.0|0|0.0|0|0.0|100
0|2020-09-27|1720.0|0|1720.0|0|0.0|0|0.0|100
0|2020-09-28|1757.0|0|1757.0|0|0.0|0|0.0|100
0|2020-09-29|1796.0|0|1796.0|0|0.0|0|0.0|100
0|2020-09-30|1806.0|0|1806.0|0|0.0|0|0.0|100
0|2020-10-01|1810.0|0|1810.0|0|0.0|0|0.0|100
0|2020-10-02|1824.0|0|1824.0|0|0.0|0|0.0|100
0|2020-10-03|1853.0|0|1853.0|0|0.0|0|0.0|100
0|2020-10-04|1866.0|0|1866.0|0|0.0|0|0.0|100
0|2020-10-05|1871.0|0|1871.0|0|0.0|0|0.0|100
0|2020-10-06|1889.0|0|1889.0|0|0.0|0|0.0|100
0|2020-10-07|1890.0|0|1890.0|0|0.0|0|0.0|100
0|2020-10-08|1906.0|0|1906.0|0|0.0|0|0.0|100
0|2020-10-09|1929.0|0|1929.0|0|0.0|0|0.0|100
0|2020-10-10|1935.0|0|1935.0|0|0.0|0|0.0|100
0|2020-10-11|1945.0|0|1945.0|0|0.0|0|0.0|100
0|2020-10-12|1956.0|0|1956.0|0|0.0|0|0.0|100
0|2020-10-13|1967.0|0|1967.0|0|0.0|0|0.0|100
0|2020-10-14|2015.0|0|2015.0|0|0.0|0|0.0|100
0|2020-10-15|2033.0|0|2033.0|0|0.0|0|0.0|100
0|2020-10-16|2043.0|0|2043.0|0|0.0|0|0.0|100
0|2020-10-17|2048.0|0|2048.0|0|0.0|0|0.0|100
0|2020-10-18|2068.0|0|2068.0|0|0.0|0|0.0|100
0|2020-10-19|2084.0|0|2084.0|0|0.0|0|0.0|100
0|2020-10-20|2096.0|0|2096.0|0|0.0|0|0.0|100
0|2020-10-21|2101.0|0|2101.0|0|0.0|0|0.0|100
0|2020-10-22|2101.0|0|2105.0|0|0.0|0|0.0|100
0|2020-10-23|2101.0|0|2183.0|0|0.0|0|0.0|100
0|2020-10-24|2101.0|0|2190.0|0|0.0|0|0.0|100
0|2020-10-25|2101.0|0|2233.0|0|0.0|0|0.0|100
0|2020-10-26|2248.0|0|2248.0|0|0.0|0|0.0|100
0|2020-10-27|2261.0|0|2261.0|0|0.0|0|0.0|100
0|2020-10-28|2261.0|0|2262.0|0|0.0|0|0.0|100
0|2020-10-29|2261.0|0|2311.0|0|0.0|0|0.0|100
0|2020-10-30|2261.0|0|2346.0|0|0.0|0|0.0|100
0|2020-10-31|2261.0|0|2356.0|0|0.0|0|0.0|100
0|2020-11-01|2261.0|0|2373.0|0|0.0|0|0.0|100
0|2020-11-02|2427.0|0|2427.0|0|0.0|0|0.0|100
0|2020-11-03|2427.0|0|2443.0|0|0.0|0|0.0|100
0|2020-11-04|2427.0|0|2444.0|0|0.0|0|0.0|100
0|2020-11-05|2427.0|0|2455.0|0|0.0|0|0.0|100
0|2020-11-06|2427.0|0|2490.0|0|0.0|0|0.0|100
0|2020-11-07|2490.0|0|2490.0|0|0.0|0|0.0|100
0|2020-11-08|2490.0|0|2519.0|0|0.0|0|0.0|100
0|2020-11-09|2490.0|0|2530.0|0|0.0|0|0.0|100
0|2020-11-10|2490.0|0|2537.0|0|0.0|0|0.0|100
0|2020-11-11|1515.0|0|2558.0|0|0.0|0|0.0|100
0|2020-11-12|1515.0|0|2625.0|0|0.0|0|0.0|100
0|2020-11-13|1593.0|0|2636.0|0|0.0|0|0.0|100
0|2020-11-14|1610.0|0|2653.0|0|0.0|0|0.0|100
0|2020-11-15|1610.0|0|2680.0|0|0.0|0|0.0|100
0|2020-11-16|1650.0|0|2693.0|0|0.0|0|0.0|100
0|2020-11-17|1650.0|0|2704.0|0|0.0|0|0.0|100
0|2020-11-18|1650.0|0|2708.0|0|0.0|0|0.0|100
0|2020-11-19|1679.0|0|2722.0|0|0.0|0|0.0|100
0|2020-11-20|1679.0|0|2745.0|0|0.0|0|0.0|100
0|2020-11-21|1743.0|0|2786.0|0|0.0|0|0.0|100
0|2020-11-22|1743.0|0|2801.0|0|0.0|0|0.0|100
0|2020-11-23|1743.0|0|2838.0|0|0.0|0|0.0|100
0|2020-11-24|1800.0|0|2843.0|0|0.0|0|0.0|100
0|2020-11-25|1802.0|0|2845.0|0|0.0|0|0.0|100
0|2020-11-26|1802.0|0|2852.0|0|0.0|0|0.0|100
0|2020-11-27|1802.0|0|2909.0|0|0.0|0|0.0|100
0|2020-11-28|1802.0|0|2937.0|0|0.0|0|0.0|100
0|2020-11-29|1898.0|0|2941.0|0|0.0|0|0.0|100
0|2020-11-30|1932.0|0|2975.0|0|0.0|0|0.0|100
0|2020-12-01|1932.0|0|3010.0|0|0.0|0|0.0|100
0|2020-12-02|1977.0|0|3020.0|0|0.0|0|0.0|100
0|2020-12-03|1977.0|0|3030.0|0|0.0|0|0.0|100
0|2020-12-04|1977.0|0|3041.0|0|0.0|0|0.0|100
0|2020-12-05|2027.0|0|3070.0|0|0.0|0|0.0|100
0|2020-12-06|2027.0|0|3102.0|0|0.0|0|0.0|100
0|2020-12-07|2059.0|0|3142.0|0|0.0|0|0.0|100
0|2020-12-08|2059.0|0|3151.0|0|0.0|0|0.0|100
0|2020-12-09|2059.0|0|3167.0|0|0.0|0|0.0|100
0|2020-12-10|2135.0|0|3178.0|0|0.0|0|0.0|100
0|2020-12-11|2135.0|0|3210.0|0|0.0|0|0.0|100
0|2020-12-12|2135.0|0|3228.0|0|0.0|0|0.0|100
0|2020-12-13|2199.0|0|3242.0|0|0.0|0|0.0|100
0|2020-12-14|2199.0|0|3257.0|0|0.0|0|0.0|100
0|2020-12-15|2199.0|0|3267.0|0|0.0|0|0.0|100
0|2020-12-16|2199.0|0|3275.0|0|0.0|0|0.0|100
0|2020-12-17|2260.0|0|3303.0|0|0.0|0|0.0|100
0|2020-12-18|2295.0|0|3338.0|0|0.0|0|0.0|100
0|2020-12-19|2330.0|0|3373.0|0|0.0|0|0.0|100
0|2020-12-20|2357.0|0|3400.0|0|0.0|0|0.0|100
0|2020-12-21|2366.0|0|3409.0|0|0.0|0|0.0|100
0|2020-12-22|2397.0|0|3440.0|0|0.0|0|0.0|100
0|2020-12-23|2410.0|0|3453.0|0|0.0|0|0.0|100
0|2020-12-24|2419.0|0|3462.0|0|0.0|0|0.0|100
0|2020-12-25|2429.0|0|3472.0|0|0.0|0|0.0|100
0|2020-12-26|2475.0|0|3518.0|0|0.0|0|0.0|100
0|2020-12-27|2497.0|0|3540.0|0|0.0|0|0.0|100
0|2020-12-28|2497.0|0|3544.0|0|0.0|0|0.0|100
0|2020-12-29|2542.0|0|3585.0|0|0.0|0|0.0|100
0|2020-12-30|2542.0|0|3586.0|0|0.0|0|0.0|100
0|2020-12-31|2542.0|0|3589.0|0|0.0|0|0.0|100
0|2021-01-01|2568.0|0|3611.0|0|0.0|0|0.0|100
0|2021-01-02|2593.0|0|3636.0|0|0.0|0|0.0|100
0|2021-01-03|2593.0|0|3639.0|0|0.0|0|0.0|100
0|2021-01-04|2621.0|0|3664.0|0|0.0|0|0.0|100
0|2021-01-05|2621.0|0|3677.0|0|0.0|0|0.0|100
0|2021-01-06|2649.0|0|3692.0|0|0.0|0|0.0|100
0|2021-01-07|2649.0|0|3704.0|0|0.0|0|0.0|100
0|2021-01-08|2746.0|0|3789.0|0|0.0|0|0.0|100
0|2021-01-09|2762.0|0|3805.0|0|0.0|0|0.0|100
0|2021-01-10|2769.0|0|3812.0|0|0.0|0|0.0|100
0|2021-01-11|2769.0|0|3824.0|0|0.0|0|0.0|100
0|2021-01-12|2769.0|0|3849.0|0|0.0|0|0.0|100
0|2021-01-13|2808.0|0|3851.0|0|0.0|0|0.0|100
0|2021-01-14|2808.0|0|3860.0|0|0.0|0|0.0|100
0|2021-01-15|2808.0|0|3907.0|0|0.0|0|0.0|100
0|2021-01-16|2808.0|0|3929.0|0|0.0|0|0.0|100
0|2021-01-17|2917.0|0|3960.0|0|0.0|0|0.0|100
0|2021-01-18|2944.0|0|3987.0|0|0.0|0|0.0|100
0|2021-01-19|2963.0|0|4006.0|0|0.0|0|0.0|100
0|2021-01-20|2963.0|0|4011.0|0|0.0|0|0.0|100
0|2021-01-21|2963.0|0|4022.0|0|0.0|0|0.0|100
0|2021-01-22|2990.0|0|4033.0|0|0.0|0|0.0|100
0|2021-01-23|3013.0|0|4056.0|0|0.0|0|0.0|100
0|2021-01-24|3013.0|0|4089.0|0|0.0|0|0.0|100
0|2021-01-25|3013.0|0|4101.0|0|0.0|0|0.0|100
0|2021-01-26|3104.0|0|4147.0|0|0.0|0|0.0|100
0|2021-01-27|3116.0|0|4159.0|0|0.0|0|0.0|100
0|2021-01-28|3121.0|0|4164.0|0|0.0|0|0.0|100
0|2021-01-29|3138.0|0|4181.0|0|0.0|0|0.0|100
