|dates|Lincoln_Wisconsin_UnitedStates.AveragePrecipitationTotal.data|Lincoln_Wisconsin_UnitedStates.AveragePrecipitationTotal.missing|Lincoln_Wisconsin_UnitedStates.AveragePrecipitation.data|Lincoln_Wisconsin_UnitedStates.AveragePrecipitation.missing|Lincoln_Wisconsin_UnitedStates.AverageWindDirection.data|Lincoln_Wisconsin_UnitedStates.AverageWindDirection.missing|Lincoln_Wisconsin_UnitedStates.AverageWindSpeed.data|Lincoln_Wisconsin_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|162.39583333333334|0|4.322916666666667|0
0|2021-10-18|0.0|0|0.0|0|15.416666666666666|0|0.3333333333333333|0
0|2021-10-19|0.0|0|0.0|0|52.708333333333336|0|1.3125|0
0|2021-10-20|0.0|0|0.0|0|41.979166666666664|0|3.0729166666666665|0
0|2021-10-21|0.0|0|0.0|0|158.33333333333334|0|5.885416666666667|0
0|2021-10-22|0.0|0|0.0|0|73.125|0|1.125|0
0|2021-10-23|0.0|0|0.0|0|27.916666666666668|0|0.5|0
0|2021-10-24|0.0|0|0.0|0|32.135416666666664|0|3.0|0
0|2021-10-25|0.0|0|0.0|0|55.833333333333336|0|4.265625|0
0|2021-10-26|0.0|0|0.0|0|23.489583333333332|0|1.0677083333333333|0
0|2021-10-27|0.0|0|0.0|0|79.6875|0|3.0520833333333335|0
0|2021-10-28|0.0|0|0.0|0|125.83333333333333|0|2.59375|0
0|2021-10-29|0.0|0|0.0|0|265.9375|0|6.322916666666667|0
0|2021-10-30|0.0|0|0.0|0|64.79166666666667|0|1.2916666666666667|0
0|2021-10-31|0.0|0|0.0|0|296.0416666666667|0|8.552083333333334|0
0|2021-11-01|0.0|0|0.0|0|250.52083333333334|0|6.104166666666667|0
0|2021-11-02|0.0|0|0.0|0|269.5833333333333|0|5.979166666666667|0
0|2021-11-03|0.0|0|0.0|0|95.83333333333333|0|1.625|0
0|2021-11-04|0.0|0|0.0|0|28.125|0|0.5104166666666666|0
0|2021-11-05|0.0|0|0.0|0|103.125|0|3.1041666666666665|0
0|2021-11-06|0.0|0|0.0|0|136.66666666666666|0|3.125|0
0|2021-11-07|0.0|0|0.0|0|29.6875|0|0.7708333333333334|0
0|2021-11-08|0.0|0|0.0|0|121.875|0|2.40625|0
0|2021-11-09|0.0|0|0.0|0|26.5625|0|0.5416666666666666|0
0|2021-11-10|0.0|0|0.0|0|55.520833333333336|0|2.8802083333333335|0
0|2021-11-11|0.0|0|0.0|0|136.77083333333334|0|5.458333333333333|0
0|2021-11-12|0.0|0|0.0|0|138.4375|0|2.6458333333333335|0
0|2021-11-13|0.0|0|0.0|0|207.39583333333334|0|5.229166666666667|0
0|2021-11-14|0.0|0|0.0|0|242.39583333333334|0|5.770833333333333|0
0|2021-11-15|0.0|0|0.0|0|159.16666666666666|0|2.3541666666666665|0
0|2021-11-16|0.0|0|0.0|0|75.83333333333333|0|3.2291666666666665|0
0|2021-11-17|0.0|0|0.0|0|181.875|0|6.005208333333333|0
0|2021-11-18|0.0|0|0.0|0|279.53125|0|9.901041666666666|0
0|2021-11-19|0.0|0|0.0|0|105.3125|0|2.125|0
0|2021-11-20|0.0|0|0.0|0|91.66666666666667|0|1.9791666666666667|0
0|2021-11-21|0.0|0|0.0|0|169.27083333333334|0|7.458333333333333|0
0|2021-11-22|0.0|0|0.0|0|200.10416666666666|0|5.34375|0
0|2021-11-23|0.0|0|0.0|0|95.41666666666667|0|2.4270833333333335|0
0|2021-11-24|0.0|0|0.0|0|193.64583333333334|0|4.15625|0
0|2021-11-25|0.0|0|0.0|0|312.2916666666667|0|8.697916666666666|0
0|2021-11-26|0.0|0|0.0|0|35.416666666666664|0|0.6145833333333334|0
0|2021-11-27|0.0|0|0.0|0|134.375|0|2.4791666666666665|0
0|2021-11-28|0.0|0|0.0|0|209.79166666666666|0|6.677083333333333|0
0|2021-11-29|0.0|0|0.0|0|27.395833333333332|0|0.6875|0
0|2021-11-30|0.0|0|0.0|0|216.45833333333334|0|5.875|0
0|2021-12-01|0.0|0|0.0|0|90.0|0|2.03125|0
0|2021-12-02|0.0|0|0.0|0|219.89583333333334|0|7.677083333333333|0
0|2021-12-03|0.0|0|0.0|0|111.04166666666667|0|2.65625|0
0|2021-12-04|0.0|0|0.0|0|229.375|0|7.8125|0
0|2021-12-05|0.0|0|0.0|0|78.30208333333333|0|3.2395833333333335|0
0|2021-12-06|0.0|0|0.0|0|253.54166666666666|0|10.125|0
0|2021-12-07|0.0|0|0.0|0|3.2291666666666665|0|0.0625|0
0|2021-12-08|0.0|0|0.0|0|9.375|0|0.09375|0
0|2021-12-09|0.0|0|0.0|0|138.33333333333334|0|3.3072916666666665|0
0|2021-12-10|0.0|0|0.0|0|60.0|0|2.7083333333333335|0
0|2021-12-11|0.0|0|0.0|0|247.60416666666666|0|7.760416666666667|0
0|2021-12-12|0.0|0|0.0|0|70.57291666666667|0|1.3854166666666667|0
0|2021-12-13|0.0|0|0.0|0|50.625|0|0.6770833333333334|0
0|2021-12-14|0.0|0|0.0|0|84.29166666666667|0|3.625|0
0|2021-12-15|0.0|0|0.0|0|73.54166666666667|0|2.140625|0
0|2021-12-16|0.0|0|0.0|0|189.6875|0|6.927083333333333|0
0|2021-12-17|0.0|0|0.0|0|176.14583333333334|0|6.489583333333333|0
0|2021-12-18|0.0|0|0.0|0|71.77083333333333|0|1.25|0
0|2021-12-19|0.0|0|0.0|0|90.3125|0|1.8229166666666667|0
0|2021-12-20|0.0|0|0.0|0|206.92708333333334|0|5.052083333333333|0
0|2021-12-21|0.0|0|0.0|0|144.27083333333334|0|4.625|0
0|2021-12-22|0.0|0|0.0|0|105.9375|0|1.9791666666666667|0
0|2021-12-23|0.0|0|0.0|0|10.9375|0|0.3020833333333333|0
0|2021-12-24|0.0|0|0.0|0|81.5625|0|1.6354166666666667|0
0|2021-12-25|0.0|0|0.0|0|239.16666666666666|0|4.916666666666667|0
0|2021-12-26|0.0|0|0.0|0|51.354166666666664|0|2.9479166666666665|0
0|2021-12-27|0.0|0|0.0|0|163.54166666666666|0|6.364583333333333|0
0|2021-12-28|0.0|0|0.0|0|29.583333333333332|0|1.0104166666666667|0
0|2021-12-29|0.0|0|0.0|0|196.5625|0|4.9375|0
0|2021-12-30|0.0|0|0.0|0|24.895833333333332|0|0.59375|0
0|2021-12-31|0.0|0|0.0|0|227.1875|0|3.71875|0
0|2022-01-01|0.0|0|0.0|0|217.13541666666666|0|4.151041666666667|0
0|2022-01-02|0.0|0|0.0|0|84.58333333333333|0|1.46875|0
0|2022-01-03|0.0|0|0.0|0|22.604166666666668|0|0.375|0
0|2022-01-04|0.0|0|0.0|0|18.4375|0|0.53125|0
0|2022-01-05|0.0|0|0.0|0|239.58333333333334|0|5.708333333333333|0
0|2022-01-06|0.0|0|0.0|0|312.2916666666667|0|6.197916666666667|0
0|2022-01-07|0.0|0|0.0|0|70.9375|0|1.3333333333333333|0
0|2022-01-08|0.0|0|0.0|0|148.54166666666666|0|4.083333333333333|0
0|2022-01-09|0.0|0|0.0|0|280.8333333333333|0|11.369791666666666|0
0|2022-01-10|0.0|0|0.0|0|212.91666666666666|0|5.09375|0
0|2022-01-11|0.0|0|0.0|0|136.97916666666666|0|3.3177083333333335|0
0|2022-01-12|0.0|0|0.0|0|165.0|0|2.9375|0
0|2022-01-13|0.0|0|0.0|0|134.375|0|3.9270833333333335|0
0|2022-01-14|0.0|0|0.0|0|46.458333333333336|0|3.8229166666666665|0
0|2022-01-15|0.0|0|0.0|0|3.4375|0|0.171875|0
0|2022-01-16|0.0|0|0.0|0|102.39583333333333|0|1.6354166666666667|0
0|2022-01-17|0.0|0|0.0|0|248.85416666666666|0|5.322916666666667|0
