|dates|Kusilvak_Alaska_UnitedStates.AveragePrecipitationTotal.data|Kusilvak_Alaska_UnitedStates.AveragePrecipitationTotal.missing|Kusilvak_Alaska_UnitedStates.AveragePrecipitation.data|Kusilvak_Alaska_UnitedStates.AveragePrecipitation.missing|Kusilvak_Alaska_UnitedStates.AverageWindDirection.data|Kusilvak_Alaska_UnitedStates.AverageWindDirection.missing|Kusilvak_Alaska_UnitedStates.AverageWindSpeed.data|Kusilvak_Alaska_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0004166666666666667|0|0.0|0|76.66666666666667|0|17.416666666666668|0
0|2021-10-18|0.0|0|0.0|0|129.91666666666666|0|7.625|0
0|2021-10-19|0.0|0|0.0014583333333333334|0|122.27083333333336|0|12.962500000000004|0
0|2021-10-20|0.0|0|0.0006944444444444445|0|170.26388888888889|0|8.69652777777778|0
0|2021-10-21|0.0008333333333333334|0|0.0004166666666666667|0|98.5763888888889|0|12.47638888888889|0
0|2021-10-22|0.0004166666666666667|0|0.0|0|50.416666666666664|0|10.666666666666666|0
0|2021-10-23|0.0|0|0.0|0|273.29861111111114|0|7.881944444444444|0
0|2021-10-24|0.0|0|0.0|0|255.31249999999997|0|7.534722222222222|0
0|2021-10-25|0.0|0|0.0|0|205.9375|0|4.0874999999999995|0
0|2021-10-26|0.0|0|0.0|0|191.66666666666666|0|5.28125|0
0|2021-10-27|0.0|0|0.0|0|67.91666666666667|0|9.916666666666666|0
0|2021-10-28|0.0|0|0.0|0|59.583333333333336|0|4.875|0
0|2021-10-29|0.0|0|0.0|0|51.25|0|5.208333333333333|0
0|2021-10-30|0.0|0|0.0|0|198.33333333333334|0|11.145833333333334|0
0|2021-10-31|0.0|0|0.0|0|134.58333333333334|0|3.5416666666666665|0
0|2021-11-01|0.0|0|0.0|0|113.64583333333333|0|14.659722222222223|0
0|2021-11-02|0.0|0|0.0|0|105.81944444444444|0|18.011805555555554|0
0|2021-11-03|0.0|0|0.0|0|47.1875|0|4.864583333333333|0
0|2021-11-04|0.0|0|0.0|0|145.8670634920635|0|5.907539682539682|0
0|2021-11-05|0.0|0|0.0|0|288.5208333333333|0|11.550694444444446|0
0|2021-11-06|0.0|0|0.0|0|290.515873015873|0|10.499404761904762|0
0|2021-11-07|0.0|0|0.0|0|34.375|0|1.0416666666666667|0
0|2021-11-08|0.0|0|0.0|0|25.416666666666668|0|3.7708333333333335|0
0|2021-11-09|0.0|0|0.0|0|29.236111111111114|0|5.722222222222222|0
0|2021-11-10|0.0|0|0.0|0|67.56944444444444|0|3.111111111111111|0
0|2021-11-11|0.0|0|0.0|0|87.5|0|2.5208333333333335|0
0|2021-11-12|0.0|0|0.0|0|263.75|0|5.875|0
0|2021-11-13|0.0|0|0.0|0|73.47222222222221|0|2.8541666666666665|0
0|2021-11-14|0.0|0|0.0|0|17.291666666666668|0|0.3645833333333333|0
0|2021-11-15|0.0|0|0.0|0|50.90277777777778|0|8.402777777777777|0
0|2021-11-16|0.0|0|0.0|0|33.541666666666664|0|4.645833333333333|0
0|2021-11-17|0.0|0|0.0|0|104.79166666666667|0|5.979166666666667|0
0|2021-11-18|0.0|0|0.0|0|47.708333333333336|0|7.145833333333333|0
0|2021-11-19|0.0|0|0.0|0|44.166666666666664|0|8.75|0
0|2021-11-20|0.0|0|0.0|0|56.875|0|6.416666666666667|0
0|2021-11-21|0.0|0|0.0|0|138.33333333333334|0|8.416666666666666|0
0|2021-11-22|0.0|0|0.0|0|26.458333333333332|0|7.729166666666667|0
0|2021-11-23|0.0|0|0.0|0|6.666666666666667|0|0.9583333333333334|0
0|2021-11-24|0.0|0|0.0|0|122.77777777777779|0|3.6805555555555554|0
0|2021-11-25|0.0|0|0.0|0|81.45833333333333|0|3.0|0
0|2021-11-26|0.0|0|0.0|0|57.916666666666664|0|2.0833333333333335|0
0|2021-11-27|0.0|0|0.0|0|66.59722222222223|0|4.583333333333333|0
0|2021-11-28|0.0|0|0.0|0|21.25|0|3.0416666666666665|0
0|2021-11-29|0.0|0|0.0|0|64.16666666666667|0|7.041666666666667|0
0|2021-11-30|0.0|0|0.0|0|337.9166666666667|0|12.375|0
0|2021-12-01|0.0|0|0.0|0|286.25|0|9.708333333333334|0
0|2021-12-02|0.0|0|0.0|0|142.91666666666666|0|6.291666666666667|0
0|2021-12-03|0.0|0|0.0|0|111.10416666666667|0|21.89246031746032|0
0|2021-12-04|0.0|0|0.0|0|114.18055555555556|0|14.504861111111111|0
0|2021-12-05|0.0|0|0.0004166666666666667|0|166.04166666666666|0|25.09375|0
0|2021-12-06|0.0004166666666666667|0|0.0|0|235.3472222222222|0|8.881944444444445|0
0|2021-12-07|0.0|0|0.0|0|198.92361111111111|0|9.371527777777777|0
0|2021-12-08|0.0|0|0.0|0|180.5902777777778|0|17.934027777777775|0
0|2021-12-09|0.0|0|0.0|0|207.90277777777774|0|11.845833333333333|0
0|2021-12-10|0.0|0|0.0|0|331.4583333333333|0|20.59027777777778|0
0|2021-12-11|0.0|0|0.0|0|316.73611111111114|0|18.104166666666664|0
0|2021-12-12|0.0|0|0.0|0|219.0625|0|7.71875|0
0|2021-12-13|0.0|0|0.0|0|58.333333333333336|0|13.833333333333334|0
0|2021-12-14|0.0|0|0.0|0|65.41666666666667|0|14.5|0
0|2021-12-15|0.0|0|0.0|0|101.70138888888887|0|25.28125|0
0|2021-12-16|0.0|0|0.0|0|145.52083333333334|0|15.018749999999999|0
0|2021-12-17|0.0|0|0.0|0|77.36111111111111|0|6.625|0
0|2021-12-18|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-19|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-20|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-21|0.0|0|0.0|0|23.541666666666668|0|3.1041666666666665|0
