|dates|Stearns_Minnesota_UnitedStates.AverageDailyTemperature.data|Stearns_Minnesota_UnitedStates.AverageDailyTemperature.missing|Stearns_Minnesota_UnitedStates.AverageDewPoint.data|Stearns_Minnesota_UnitedStates.AverageDewPoint.missing|Stearns_Minnesota_UnitedStates.AverageRelativeHumidity.data|Stearns_Minnesota_UnitedStates.AverageRelativeHumidity.missing|Stearns_Minnesota_UnitedStates.AverageSurfaceAirPressure.data|Stearns_Minnesota_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|48.552083333333336|0|38.604166666666664|0|73.16666666666667|0|28.74770833333331|0
0|2021-10-18|54.770833333333336|0|41.703125|0|66.08333333333333|0|28.58989583333333|0
0|2021-10-19|54.875|0|44.34375|0|69.41666666666667|0|28.58197916666664|0
0|2021-10-20|47.28125|0|45.411458333333336|0|93.45833333333333|0|28.605520833333305|0
0|2021-10-21|40.15625|0|36.40625|0|86.03125|0|28.686875000000043|0
0|2021-10-22|38.989583333333336|0|35.208333333333336|0|85.84375|0|28.55182291666671|0
0|2021-10-23|36.5625|0|31.270833333333332|0|83.19791666666667|0|28.72739583333332|0
0|2021-10-24|40.145833333333336|0|31.708333333333332|0|72.67708333333333|0|28.672500000000003|0
0|2021-10-25|40.489583333333336|0|31.822916666666668|0|72.40625|0|28.798750000000002|0
0|2021-10-26|45.083333333333336|0|32.791666666666664|0|63.677083333333336|0|28.619791666666668|0
0|2021-10-27|45.96875|0|42.8125|0|89.61458333333333|0|28.44666666666666|0
0|2021-10-28|46.21875|0|44.239583333333336|0|92.92708333333333|0|28.50916666666669|0
0|2021-10-29|41.916666666666664|0|36.625|0|83.67708333333333|0|28.664375000000035|0
0|2021-10-30|42.125|0|36.395833333333336|0|82.22916666666667|0|28.52718750000002|0
0|2021-10-31|36.041666666666664|0|28.645833333333332|0|75.94791666666667|0|28.798645833333307|0
0|2021-11-01|34.583333333333336|0|26.96875|0|74.55729166666667|0|28.936979166666642|0
0|2021-11-02|31.770833333333332|0|24.260416666666668|0|74.73958333333333|0|29.02999999999999|0
0|2021-11-03|32.270833333333336|0|24.6875|0|75.29166666666667|0|28.95416666666667|0
0|2021-11-04|33.052083333333336|0|30.96875|0|93.14583333333333|0|28.792291666666657|0
0|2021-11-05|43.135416666666664|0|39.010416666666664|0|86.40625|0|28.54437499999999|0
0|2021-11-06|48.625|0|38.020833333333336|0|69.85416666666667|0|28.59270833333335|0
0|2021-11-07|45.723958333333336|0|42.979166666666664|0|90.74479166666667|0|28.530000000000012|0
0|2021-11-08|41.958333333333336|0|33.229166666666664|0|72.97916666666667|0|28.834791666666675|0
0|2021-11-09|36.520833333333336|0|31.46875|0|84.57291666666667|0|28.891250000000028|0
0|2021-11-10|40.114583333333336|0|33.791666666666664|0|79.5625|0|28.5553125|0
0|2021-11-11|35.270833333333336|0|33.458333333333336|0|93.36458333333333|0|28.17739583333336|0
0|2021-11-12|31.760416666666668|0|28.135416666666668|0|87.09375|0|28.42687499999998|0
0|2021-11-13|28.4375|0|25.541666666666668|0|89.14583333333333|0|28.541562500000023|0
0|2021-11-14|26.322916666666668|0|21.885416666666668|0|83.61458333333333|0|28.646041666666672|0
0|2021-11-15|28.5625|0|24.90625|0|86.61458333333333|0|28.664375000000007|0
0|2021-11-16|34.354166666666664|0|31.520833333333332|0|89.13541666666667|0|28.35109375000002|0
0|2021-11-17|31.677083333333332|0|22.994791666666668|0|70.66666666666667|0|28.536770833333307|0
0|2021-11-18|24.552083333333332|0|18.1875|0|77.33333333333333|0|28.868437500000002|0
0|2021-11-19|29.208333333333332|0|21.239583333333332|0|74.16666666666667|0|28.742291666666674|0
0|2021-11-20|30.364583333333332|0|22.5625|0|74.30208333333333|0|28.74302083333333|0
0|2021-11-21|25.083333333333332|0|15.96875|0|69.14583333333333|0|28.83|0
0|2021-11-22|22.28125|0|13.546875|0|70.44270833333333|0|28.81390624999999|0
0|2021-11-23|34.854166666666664|0|24.364583333333332|0|68.11458333333333|0|28.388541666666658|0
0|2021-11-24|27.84375|0|21.333333333333332|0|76.89583333333333|0|28.549895833333334|0
0|2021-11-25|12.59375|0|3.4791666666666665|0|68.51041666666667|0|29.021979166666643|0
0|2021-11-26|25.479166666666668|0|11.3125|0|55.083333333333336|0|28.596458333333292|0
0|2021-11-27|30.895833333333332|0|21.1875|0|67.86458333333333|0|28.57499999999999|0
0|2021-11-28|27.40625|0|15.635416666666666|0|63.333333333333336|0|28.757812499999975|0
0|2021-11-29|35.697916666666664|0|25.494791666666668|0|67.640625|0|28.48078125000003|0
0|2021-11-30|33.088541666666664|0|26.052083333333332|0|77.125|0|28.692291666666662|0
0|2021-12-01|38.364583333333336|0|34.911458333333336|0|88.328125|0|28.342812500000022|0
0|2021-12-02|36.223958333333336|0|30.333333333333332|0|79.828125|0|28.567291666666662|0
0|2021-12-03|31.416666666666668|0|29.614583333333332|0|93.73958333333333|0|28.773125000000004|0
0|2021-12-04|26.84375|0|20.739583333333332|0|78.6875|0|28.91812500000002|0
0|2021-12-05|27.822916666666668|0|22.96875|0|82.73958333333333|0|28.371041666666674|0
0|2021-12-06|1.9583333333333333|0|-5.036458333333333|0|72.99479166666667|0|28.82500000000003|0
0|2021-12-07|8.65625|0|4.5|0|83.44791666666667|0|28.687916666666677|0
0|2021-12-08|10.604166666666666|0|7.1875|0|86.32291666666667|0|28.546979166666656|0
0|2021-12-09|26.854166666666668|0|21.1875|0|79.29166666666667|0|28.30062499999998|0
0|2021-12-10|23.145833333333332|0|21.645833333333332|0|94.1875|0|28.50510416666664|0
0|2021-12-11|21.458333333333332|0|17.635416666666668|0|85.72916666666667|0|28.38062500000001|0
0|2021-12-12|26.1875|0|20.0625|0|78.07291666666667|0|28.412291666666675|0
0|2021-12-13|29.666666666666668|0|23.75|0|79.44791666666667|0|28.737083333333313|0
0|2021-12-14|32.9375|0|28.083333333333332|0|82.63541666666667|0|28.666875|0
0|2021-12-15|38.28125|0|38.25|0|99.76041666666667|0|28.078958333333333|0
0|2021-12-16|14.083333333333334|0|9.145833333333334|0|80.94791666666667|0|28.4296875|0
0|2021-12-17|10.84375|0|6.104166666666667|0|81.64583333333333|0|28.873125000000012|0
0|2021-12-18|8.75|0|5.109375|0|85.41145833333333|0|28.946927083333332|0
0|2021-12-19|15.208333333333334|0|11.427083333333334|0|85.47916666666667|0|28.67447916666667|0
0|2021-12-20|12.604166666666666|0|6.208333333333333|0|76.10416666666667|0|28.798750000000037|0
0|2021-12-21|8.963541666666666|0|4.453125|0|81.69270833333333|0|28.540364583333357|0
0|2021-12-22|14.765625|0|10.385416666666666|0|83.09375|0|28.53671874999999|0
0|2021-12-23|22.729166666666668|0|19.135416666666668|0|86.15625|0|28.301666666666645|0
0|2021-12-24|30.71875|0|23.65625|0|75.15625|0|28.10114583333333|0
0|2021-12-25|11.114583333333334|0|5.833333333333333|0|79.3125|0|28.556458333333325|0
0|2021-12-26|16.927083333333332|0|13.833333333333334|0|87.39583333333333|0|28.60010416666667|0
0|2021-12-27|10.833333333333334|0|7.494791666666667|0|86.61458333333333|0|28.319270833333306|0
0|2021-12-28|1.9375|0|-1.84375|0|84.02083333333333|0|28.376874999999966|0
0|2021-12-29|-9.083333333333334|0|-14.34375|0|77.85416666666667|0|28.639270833333345|0
0|2021-12-30|3.9479166666666665|0|0.9791666666666666|0|87.04166666666667|0|28.427604166666683|0
0|2021-12-31|-2.0|0|-7.104166666666667|0|78.80729166666667|0|28.56973958333332|0
0|2022-01-01|-18.416666666666668|0|-24.989583333333332|0|72.38541666666667|0|28.85343750000001|0
0|2022-01-02|-13.036458333333334|0|-18.255208333333332|0|77.80729166666667|0|28.832916666666677|0
0|2022-01-03|12.645833333333334|0|7.958333333333333|0|81.41666666666667|0|28.692812500000006|0
0|2022-01-04|12.932291666666666|0|9.333333333333334|0|85.68229166666667|0|28.315937500000008|0
0|2022-01-05|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-06|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-07|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-08|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-09|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-10|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-11|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-12|15.0|0|11.0|0|84.0|0|28.230000000000015|0
0|2022-01-13|22.026041666666668|0|17.75|0|83.34375|0|28.560989583333377|0
0|2022-01-14|14.416666666666666|0|9.520833333333334|0|81.28125|0|28.910520833333347|0
0|2022-01-15|-0.13020833333333334|0|-4.302083333333333|0|83.15625|0|29.010937499999997|0
0|2022-01-16|18.979166666666668|0|13.4375|0|79.0625|0|28.49177083333336|0
0|2022-01-17|22.427083333333332|0|19.84375|0|90.08333333333333|0|28.494374999999977|0
