|dates|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SantaIsabel_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SantaIsabel_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|11.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|11.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|11.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|13.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|13.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|27.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|45.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|47.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|47.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|53.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|58.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|59.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|60.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|60.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|61.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|62.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|63.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|64.0|0|99.0|0|0.0|100
0|2020-07-18|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-19|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-20|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-21|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-22|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-23|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-24|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-25|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-26|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-27|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-28|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-29|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-30|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-31|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-01|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-02|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-08-03|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-04|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-05|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-06|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-07|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-08|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-09|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-10|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-11|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-12|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-13|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-14|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-15|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-16|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-17|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-18|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-19|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-20|118.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-21|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-22|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-23|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-24|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-25|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-26|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-27|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-28|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-08-29|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-08-30|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-08-31|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-01|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-09-02|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-09-03|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-09-04|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-09-05|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-09-06|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-09-07|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-08|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-09|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-10|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-09-11|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-09-12|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-09-13|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-09-14|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-15|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-16|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-17|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-18|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-19|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-20|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-21|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-22|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-23|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-09-24|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-09-25|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-09-26|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-09-27|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-09-28|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-09-29|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-09-30|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-10-01|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-02|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-10-03|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-10-04|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-10-05|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-10-06|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-10-07|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-10-08|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-09|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-10-10|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-10-11|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-10-12|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-10-13|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-10-14|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-10-15|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-16|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-17|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-10-18|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-10-19|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-10-20|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-10-21|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-10-22|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-10-23|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-10-24|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-10-25|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-10-26|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-10-27|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-10-28|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-10-29|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-10-30|255.0|0|255.0|0|0.0|0|0.0|100
0|2020-10-31|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-11-01|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-11-02|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-11-03|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-11-04|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-11-05|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-11-06|299.0|0|299.0|0|0.0|0|0.0|100
0|2020-11-07|299.0|0|299.0|0|0.0|0|0.0|100
0|2020-11-08|299.0|0|301.0|0|0.0|0|0.0|100
0|2020-11-09|76.0|0|304.0|0|0.0|0|0.0|100
0|2020-11-10|77.0|0|305.0|0|0.0|0|0.0|100
0|2020-11-11|77.0|0|305.0|0|0.0|0|0.0|100
0|2020-11-12|80.0|0|308.0|0|0.0|0|0.0|100
0|2020-11-13|83.0|0|311.0|0|0.0|0|0.0|100
0|2020-11-14|88.0|0|316.0|0|0.0|0|0.0|100
0|2020-11-15|93.0|0|321.0|0|0.0|0|0.0|100
0|2020-11-16|98.0|0|326.0|0|0.0|0|0.0|100
0|2020-11-17|99.0|0|327.0|0|0.0|0|0.0|100
0|2020-11-18|99.0|0|327.0|0|0.0|0|0.0|100
0|2020-11-19|103.0|0|331.0|0|0.0|0|0.0|100
0|2020-11-20|104.0|0|332.0|0|0.0|0|0.0|100
0|2020-11-21|111.0|0|339.0|0|0.0|0|0.0|100
0|2020-11-22|115.0|0|343.0|0|0.0|0|0.0|100
0|2020-11-23|116.0|0|344.0|0|0.0|0|0.0|100
0|2020-11-24|117.0|0|345.0|0|0.0|0|0.0|100
0|2020-11-25|117.0|0|345.0|0|0.0|0|0.0|100
0|2020-11-26|120.0|0|348.0|0|0.0|0|0.0|100
0|2020-11-27|124.0|0|352.0|0|0.0|0|0.0|100
0|2020-11-28|131.0|0|359.0|0|0.0|0|0.0|100
0|2020-11-29|133.0|0|361.0|0|0.0|0|0.0|100
0|2020-11-30|134.0|0|362.0|0|0.0|0|0.0|100
0|2020-12-01|140.0|0|368.0|0|0.0|0|0.0|100
0|2020-12-02|142.0|0|370.0|0|0.0|0|0.0|100
0|2020-12-03|142.0|0|370.0|0|0.0|0|0.0|100
0|2020-12-04|147.0|0|375.0|0|0.0|0|0.0|100
0|2020-12-05|148.0|0|376.0|0|0.0|0|0.0|100
0|2020-12-06|161.0|0|389.0|0|0.0|0|0.0|100
0|2020-12-07|164.0|0|392.0|0|0.0|0|0.0|100
0|2020-12-08|165.0|0|393.0|0|0.0|0|0.0|100
0|2020-12-09|165.0|0|393.0|0|0.0|0|0.0|100
0|2020-12-10|168.0|0|396.0|0|0.0|0|0.0|100
0|2020-12-11|176.0|0|404.0|0|0.0|0|0.0|100
0|2020-12-12|181.0|0|409.0|0|0.0|0|0.0|100
0|2020-12-13|189.0|0|417.0|0|0.0|0|0.0|100
0|2020-12-14|196.0|0|424.0|0|0.0|0|0.0|100
0|2020-12-15|199.0|0|427.0|0|0.0|0|0.0|100
0|2020-12-16|199.0|0|427.0|0|0.0|0|0.0|100
0|2020-12-17|207.0|0|435.0|0|0.0|0|0.0|100
0|2020-12-18|207.0|0|435.0|0|0.0|0|0.0|100
0|2020-12-19|208.0|0|436.0|0|0.0|0|0.0|100
0|2020-12-20|210.0|0|438.0|0|0.0|0|0.0|100
0|2020-12-21|212.0|0|440.0|0|0.0|0|0.0|100
0|2020-12-22|217.0|0|445.0|0|0.0|0|0.0|100
0|2020-12-23|217.0|0|445.0|0|0.0|0|0.0|100
0|2020-12-24|219.0|0|447.0|0|0.0|0|0.0|100
0|2020-12-25|221.0|0|449.0|0|0.0|0|0.0|100
0|2020-12-26|224.0|0|452.0|0|0.0|0|0.0|100
0|2020-12-27|227.0|0|455.0|0|0.0|0|0.0|100
0|2020-12-28|227.0|0|455.0|0|0.0|0|0.0|100
0|2020-12-29|229.0|0|457.0|0|0.0|0|0.0|100
0|2020-12-30|229.0|0|457.0|0|0.0|0|0.0|100
0|2020-12-31|229.0|0|457.0|0|0.0|0|0.0|100
0|2021-01-01|233.0|0|461.0|0|0.0|0|0.0|100
0|2021-01-02|237.0|0|465.0|0|0.0|0|0.0|100
0|2021-01-03|237.0|0|465.0|0|0.0|0|0.0|100
0|2021-01-04|242.0|0|470.0|0|0.0|0|0.0|100
0|2021-01-05|244.0|0|472.0|0|0.0|0|0.0|100
0|2021-01-06|244.0|0|472.0|0|0.0|0|0.0|100
0|2021-01-07|244.0|0|472.0|0|0.0|0|0.0|100
0|2021-01-08|250.0|0|478.0|0|0.0|0|0.0|100
0|2021-01-09|251.0|0|479.0|0|0.0|0|0.0|100
0|2021-01-10|257.0|0|485.0|0|0.0|0|0.0|100
0|2021-01-11|259.0|0|487.0|0|0.0|0|0.0|100
0|2021-01-12|261.0|0|489.0|0|0.0|0|0.0|100
0|2021-01-13|261.0|0|489.0|0|0.0|0|0.0|100
0|2021-01-14|262.0|0|490.0|0|0.0|0|0.0|100
0|2021-01-15|270.0|0|498.0|0|0.0|0|0.0|100
0|2021-01-16|273.0|0|501.0|0|0.0|0|0.0|100
0|2021-01-17|275.0|0|503.0|0|0.0|0|0.0|100
0|2021-01-18|276.0|0|504.0|0|0.0|0|0.0|100
0|2021-01-19|278.0|0|506.0|0|0.0|0|0.0|100
0|2021-01-20|279.0|0|507.0|0|0.0|0|0.0|100
0|2021-01-21|281.0|0|509.0|0|0.0|0|0.0|100
0|2021-01-22|285.0|0|513.0|0|0.0|0|0.0|100
0|2021-01-23|289.0|0|517.0|0|0.0|0|0.0|100
0|2021-01-24|291.0|0|519.0|0|0.0|0|0.0|100
0|2021-01-25|293.0|0|521.0|0|0.0|0|0.0|100
0|2021-01-26|294.0|0|522.0|0|0.0|0|0.0|100
0|2021-01-27|294.0|0|522.0|0|0.0|0|0.0|100
0|2021-01-28|295.0|0|523.0|0|0.0|0|0.0|100
0|2021-01-29|297.0|0|525.0|0|0.0|0|0.0|100
0|2021-01-30|299.0|0|527.0|0|0.0|0|0.0|100
0|2021-01-31|300.0|0|528.0|0|0.0|0|0.0|100
0|2021-02-01|303.0|0|531.0|0|0.0|0|0.0|100
0|2021-02-02|303.0|0|531.0|0|0.0|0|0.0|100
0|2021-02-03|303.0|0|531.0|0|0.0|0|0.0|100
0|2021-02-04|305.0|0|533.0|0|0.0|0|0.0|100
0|2021-02-05|305.0|0|533.0|0|0.0|0|0.0|100
