|dates|Beckham_Oklahoma_UnitedStates.AveragePrecipitationTotal.data|Beckham_Oklahoma_UnitedStates.AveragePrecipitationTotal.missing|Beckham_Oklahoma_UnitedStates.AveragePrecipitation.data|Beckham_Oklahoma_UnitedStates.AveragePrecipitation.missing|Beckham_Oklahoma_UnitedStates.AverageWindDirection.data|Beckham_Oklahoma_UnitedStates.AverageWindDirection.missing|Beckham_Oklahoma_UnitedStates.AverageWindSpeed.data|Beckham_Oklahoma_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|200.83333333333334|0|13.75|0
0|2021-10-18|0.0|0|0.0|0|164.16666666666666|0|17.416666666666668|0
0|2021-10-19|0.0|0|0.0|0|171.25|0|23.208333333333332|0
0|2021-10-20|0.0|0|0.0|0|200.625|0|12.541666666666666|0
0|2021-10-21|0.0|0|0.0|0|179.16666666666666|0|6.583333333333333|0
0|2021-10-22|0.0|0|0.0|0|159.375|0|13.541666666666666|0
0|2021-10-23|0.0|0|0.0|0|181.25|0|20.958333333333332|0
0|2021-10-24|0.0|0|0.0|0|205.625|0|14.270833333333334|0
0|2021-10-25|0.0|0|0.0|0|105.83333333333333|0|9.583333333333334|0
0|2021-10-26|0.0|0|0.00020833333333333335|0|157.5|0|22.972222222222225|0
0|2021-10-27|0.0004166666666666667|0|0.0|0|306.25|0|23.01388888888889|0
0|2021-10-28|0.0|0|0.0|0|327.3333333333333|0|27.233333333333334|0
0|2021-10-29|0.0|0|0.0|0|214.58333333333334|0|11.166666666666666|0
0|2021-10-30|0.0|0|0.0|0|152.5|0|9.583333333333334|0
0|2021-10-31|0.0|0|0.0|0|77.5|0|15.125|0
0|2021-11-01|0.0|0|0.0|0|27.083333333333332|0|11.291666666666666|0
0|2021-11-02|0.0|0|0.0026388888888888885|0|37.63888888888889|0|14.854166666666666|0
0|2021-11-03|0.009166666666666667|0|0.004722222222222222|0|19.09722222222222|0|5.923611111111111|0
0|2021-11-04|0.0|0|0.0|0|181.04166666666666|0|8.979166666666666|0
0|2021-11-05|0.0|0|0.0|0|175.4027777777778|0|15.102083333333333|0
0|2021-11-06|0.0|0|0.0|0|177.08333333333334|0|15.333333333333334|0
0|2021-11-07|0.0|0|0.0|0|180.0|0|20.145833333333332|0
0|2021-11-08|0.0|0|0.0|0|177.08333333333334|0|17.333333333333332|0
0|2021-11-09|0.0|0|0.0|0|177.91666666666666|0|8.5|0
0|2021-11-10|0.0|0|0.0|0|240.69444444444443|0|15.861111111111112|0
0|2021-11-11|0.0|0|0.0|0|261.25|0|10.541666666666666|0
0|2021-11-12|0.0|0|0.0|0|291.4583333333333|0|16.0625|0
0|2021-11-13|0.0|0|0.0|0|195.41666666666666|0|11.541666666666666|0
0|2021-11-14|0.0|0|0.0|0|127.91666666666667|0|9.375|0
0|2021-11-15|0.0|0|0.0|0|193.75|0|13.25|0
0|2021-11-16|0.0|0|0.0|0|175.41666666666666|0|15.875|0
0|2021-11-17|0.0|0|0.0|0|123.33333333333333|0|20.291666666666668|0
0|2021-11-18|0.0|0|0.0|0|207.5|0|8.583333333333334|0
0|2021-11-19|0.0|0|0.0|0|176.25|0|20.375|0
0|2021-11-20|0.0|0|0.0|0|209.16666666666666|0|10.75|0
0|2021-11-21|0.0|0|0.0|0|263.3333333333333|0|15.166666666666666|0
0|2021-11-22|0.0|0|0.0|0|212.5|0|10.375|0
0|2021-11-23|0.0|0|0.0|0|188.33333333333334|0|19.208333333333332|0
0|2021-11-24|0.0|0|0.0|0|229.79166666666666|0|20.666666666666668|0
0|2021-11-25|0.0|0|0.0|0|263.75|0|17.0|0
0|2021-11-26|0.0|0|0.0|0|204.16666666666666|0|14.75|0
0|2021-11-27|0.0|0|0.0|0|185.41666666666666|0|9.708333333333334|0
0|2021-11-28|0.0|0|0.0|0|209.16666666666666|0|8.375|0
0|2021-11-29|0.0|0|0.0|0|201.66666666666666|0|11.0|0
0|2021-11-30|0.0|0|0.0|0|206.66666666666666|0|8.5|0
0|2021-12-01|0.0|0|0.0|0|241.66666666666666|0|8.416666666666666|0
0|2021-12-02|0.0|0|0.0|0|202.91666666666666|0|9.833333333333334|0
0|2021-12-03|0.0|0|0.0|0|193.33333333333334|0|10.333333333333334|0
0|2021-12-04|0.0|0|0.0|0|143.75|0|11.583333333333334|0
0|2021-12-05|0.0|0|0.0|0|193.47222222222226|0|17.51388888888889|0
0|2021-12-06|0.0|0|0.0|0|87.14583333333333|0|16.354166666666668|0
0|2021-12-07|0.0|0|0.0|0|132.91666666666666|0|8.583333333333334|0
0|2021-12-08|0.0|0|0.0|0|180.41666666666666|0|14.0|0
0|2021-12-09|0.0|0|0.0|0|190.0|0|11.541666666666666|0
0|2021-12-10|0.0|0|0.0|0|240.83333333333334|0|23.208333333333332|0
0|2021-12-11|0.0|0|0.0|0|253.33333333333334|0|12.875|0
0|2021-12-12|0.0|0|0.0|0|182.91666666666666|0|23.416666666666668|0
0|2021-12-13|0.0|0|0.0|0|173.75|0|15.375|0
0|2021-12-14|0.0|0|0.0|0|182.5|0|19.583333333333332|0
0|2021-12-15|0.0|0|0.0|0|213.125|0|22.46875|0
0|2021-12-16|0.0|0|0.0|0|100.20833333333333|0|12.895833333333334|0
0|2021-12-17|0.0|0|0.0|0|187.5|0|8.916666666666666|0
0|2021-12-18|0.0|0|0.0|0|253.33333333333334|0|17.208333333333332|0
0|2021-12-19|0.0|0|0.0|0|165.83333333333334|0|10.541666666666666|0
0|2021-12-20|0.0|0|0.0|0|187.08333333333334|0|9.8125|0
0|2021-12-21|0.0|0|0.0|0|172.91666666666666|0|9.0|0
0|2021-12-22|0.0|0|0.0|0|212.5|0|8.875|0
0|2021-12-23|0.0|0|0.0|0|194.58333333333334|0|11.375|0
