|dates|SanJuan_Utah_UnitedStates.AveragePrecipitationTotal.data|SanJuan_Utah_UnitedStates.AveragePrecipitationTotal.missing|SanJuan_Utah_UnitedStates.AveragePrecipitation.data|SanJuan_Utah_UnitedStates.AveragePrecipitation.missing|SanJuan_Utah_UnitedStates.AverageWindDirection.data|SanJuan_Utah_UnitedStates.AverageWindDirection.missing|SanJuan_Utah_UnitedStates.AverageWindSpeed.data|SanJuan_Utah_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|300.0|0|5.0|0
0|2021-10-18|0.0|0|0.0|0|300.0|0|5.0|0
0|2021-10-19|0.0|0|0.0|0|300.0|0|5.0|0
0|2021-10-20|0.0|0|0.0|0|195.72916666666666|0|5.666666666666667|0
0|2021-10-21|0.0|0|0.0|0|130.20833333333334|0|5.802083333333333|0
0|2021-10-22|0.0|0|0.0|0|142.5|0|5.729166666666667|0
0|2021-10-23|0.0|0|0.0|0|148.95833333333334|0|8.427083333333334|0
0|2021-10-24|0.0|0|0.0|0|114.375|0|6.3125|0
0|2021-10-25|0.0|0|0.0|0|115.9375|0|11.604166666666666|0
0|2021-10-26|0.0|0|0.0|0|248.64583333333334|0|14.239583333333334|0
0|2021-10-27|0.0|0|0.0|0|239.375|0|10.53125|0
0|2021-10-28|0.0|0|0.0|0|173.125|0|5.25|0
0|2021-10-29|0.0|0|0.0|0|170.57291666666666|0|6.333333333333333|0
0|2021-10-30|0.0|0|0.0|0|199.47916666666666|0|6.40625|0
0|2021-10-31|0.0|0|0.0|0|130.88541666666666|0|3.890625|0
0|2021-11-01|0.0|0|0.0|0|116.92708333333333|0|6.182291666666667|0
0|2021-11-02|0.0|0|0.0|0|188.48958333333334|0|6.536458333333333|0
0|2021-11-03|0.0|0|0.0|0|219.89583333333334|0|5.760416666666667|0
0|2021-11-04|0.0|0|0.0|0|160.625|0|5.114583333333333|0
0|2021-11-05|0.0|0|0.0|0|153.22916666666666|0|4.96875|0
0|2021-11-06|0.0|0|0.0|0|160.0|0|5.708333333333333|0
0|2021-11-07|0.0|0|0.0|0|147.34375|0|5.734375|0
0|2021-11-08|0.0|0|0.0|0|136.25|0|6.125|0
0|2021-11-09|0.0|0|0.0|0|90.9375|0|6.84375|0
0|2021-11-10|0.0|0|0.0|0|261.25|0|10.104166666666666|0
0|2021-11-11|0.0|0|0.0|0|255.20833333333334|0|9.020833333333334|0
0|2021-11-12|0.0|0|0.0|0|135.9375|0|5.6875|0
0|2021-11-13|0.0|0|0.0|0|151.04166666666666|0|6.145833333333333|0
0|2021-11-14|0.0|0|0.0|0|133.4375|0|5.927083333333333|0
0|2021-11-15|0.0|0|0.0|0|153.48958333333334|0|5.244791666666667|0
0|2021-11-16|0.0|0|0.0|0|87.1875|0|5.375|0
0|2021-11-17|0.0|0|0.0|0|230.9375|0|8.109375|0
0|2021-11-18|0.0|0|0.0|0|159.84375|0|5.817708333333333|0
0|2021-11-19|0.0|0|0.0|0|108.54166666666667|0|4.8125|0
0|2021-11-20|0.0|0|0.0|0|144.58333333333334|0|5.541666666666667|0
0|2021-11-21|0.0|0|0.0|0|163.85416666666666|0|8.90625|0
0|2021-11-22|0.0|0|0.0|0|139.47916666666666|0|4.40625|0
0|2021-11-23|0.0|0|0.0|0|126.35416666666667|0|3.1875|0
0|2021-11-24|0.0|0|0.0|0|242.39583333333334|0|10.15625|0
0|2021-11-25|0.0|0|0.0|0|114.375|0|9.333333333333334|0
0|2021-11-26|0.0|0|0.0|0|159.16666666666666|0|3.3020833333333335|0
0|2021-11-27|0.0|0|0.0|0|136.5625|0|4.65625|0
0|2021-11-28|0.0|0|0.0|0|153.22916666666666|0|4.270833333333333|0
0|2021-11-29|0.0|0|0.0|0|112.60416666666667|0|3.9791666666666665|0
0|2021-11-30|0.0|0|0.0|0|173.85416666666666|0|5.645833333333333|0
0|2021-12-01|0.0|0|0.0|0|184.47916666666666|0|5.171875|0
0|2021-12-02|0.0|0|0.0|0|118.95833333333333|0|4.958333333333333|0
0|2021-12-03|0.0|0|0.0|0|125.52083333333333|0|4.322916666666667|0
0|2021-12-04|0.0|0|0.0|0|134.89583333333334|0|5.041666666666667|0
0|2021-12-05|0.0|0|0.0|0|190.0|0|6.677083333333333|0
0|2021-12-06|0.0|0|0.0|0|143.28125|0|4.953125|0
0|2021-12-07|0.0|0|0.0|0|145.41666666666666|0|5.291666666666667|0
0|2021-12-08|0.0|0|0.0|0|111.14583333333333|0|3.2395833333333335|0
0|2021-12-09|0.0|0|0.0|0|135.88541666666666|0|6.546875|0
0|2021-12-10|0.0|0|0.0|0|281.1458333333333|0|13.1875|0
0|2021-12-11|0.0|0|0.0|0|164.375|0|4.84375|0
0|2021-12-12|0.0|0|0.0|0|195.83333333333334|0|4.041666666666667|0
0|2021-12-13|0.0|0|0.0|0|101.25|0|3.8333333333333335|0
0|2021-12-14|0.0|0|0.0|0|127.08333333333333|0|12.822916666666666|0
0|2021-12-15|0.0|0|0.0|0|243.85416666666666|0|11.854166666666666|0
0|2021-12-16|0.0|0|0.0|0|164.6875|0|4.78125|0
0|2021-12-17|0.0|0|0.0|0|159.6875|0|6.270833333333333|0
0|2021-12-18|0.0|0|0.0|0|174.6875|0|5.770833333333333|0
0|2021-12-19|0.0|0|0.0|0|151.25|0|5.322916666666667|0
0|2021-12-20|0.0|0|0.0|0|123.02083333333333|0|3.15625|0
0|2021-12-21|0.0|0|0.0|0|126.875|0|2.6666666666666665|0
0|2021-12-22|0.0|0|0.0|0|136.82291666666666|0|4.135416666666667|0
0|2021-12-23|0.0|0|0.0|0|129.375|0|4.177083333333333|0
0|2021-12-24|0.0|0|0.0|0|154.6875|0|7.895833333333333|0
0|2021-12-25|0.0|0|0.0|0|109.6875|0|6.364583333333333|0
0|2021-12-26|0.0|0|0.0|0|194.6875|0|10.583333333333334|0
0|2021-12-27|0.0|0|0.0|0|159.27083333333334|0|7.697916666666667|0
0|2021-12-28|0.0|0|0.0|0|181.25|0|4.895833333333333|0
0|2021-12-29|0.0|0|0.0|0|172.34375|0|5.947916666666667|0
0|2021-12-30|0.0|0|0.0|0|129.58333333333334|0|4.833333333333333|0
0|2021-12-31|0.0|0|0.0|0|199.375|0|8.03125|0
0|2022-01-01|0.0|0|0.0|0|258.3333333333333|0|15.302083333333334|0
0|2022-01-02|0.0|0|0.0|0|137.1875|0|4.09375|0
0|2022-01-03|0.0|0|0.0|0|194.0625|0|3.59375|0
0|2022-01-04|0.0|0|0.0|0|99.89583333333333|0|4.229166666666667|0
0|2022-01-05|0.0|0|0.0|0|131.97916666666666|0|3.7916666666666665|0
0|2022-01-06|0.0|0|0.0|0|77.1875|0|5.677083333333333|0
0|2022-01-07|0.0|0|0.0|0|106.97916666666667|0|5.5|0
0|2022-01-08|0.0|0|0.0|0|189.0625|0|7.395833333333333|0
0|2022-01-09|0.0|0|0.0|0|138.75|0|5.020833333333333|0
0|2022-01-10|0.0|0|0.0|0|123.64583333333333|0|3.3645833333333335|0
0|2022-01-11|0.0|0|0.0|0|169.375|0|3.8020833333333335|0
0|2022-01-12|0.0|0|0.0|0|184.79166666666666|0|5.203125|0
0|2022-01-13|0.0|0|0.0|0|120.3125|0|3.5052083333333335|0
0|2022-01-14|0.0|0|0.0|0|236.51041666666666|0|9.526041666666666|0
0|2022-01-15|0.0|0|0.0|0|183.85416666666666|0|5.385416666666667|0
0|2022-01-16|0.0|0|0.0|0|145.83333333333334|0|4.3125|0
0|2022-01-17|0.0|0|0.0|0|119.16666666666667|0|3.53125|0
