|dates|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitation.data|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Philadelphia_Pennsylvania_UnitedStates.AverageWindDirection.data|Philadelphia_Pennsylvania_UnitedStates.AverageWindDirection.missing|Philadelphia_Pennsylvania_UnitedStates.AverageWindSpeed.data|Philadelphia_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.011666666666666667|0|0.0|0|296.25|0|11.791666666666666|0
0|2021-10-18|0.0|0|0.0|0|260.8333333333333|0|8.416666666666666|0
0|2021-10-19|0.0|0|0.0|0|265.0|0|8.833333333333334|0
0|2021-10-20|0.0|0|0.0|0|251.66666666666666|0|7.833333333333333|0
0|2021-10-21|0.0|0|0.0|0|119.58333333333333|0|3.6666666666666665|0
0|2021-10-22|0.0|0|0.0|0|251.66666666666666|0|7.0|0
0|2021-10-23|0.0|0|0.0004166666666666667|0|180.83333333333334|0|4.895833333333333|0
0|2021-10-24|0.0004166666666666667|0|0.0|0|107.91666666666667|0|3.7083333333333335|0
0|2021-10-25|0.0|0|0.009083333333333334|0|118.83333333333333|0|5.191666666666666|0
0|2021-10-26|0.009444444444444445|0|0.038009920634920646|0|225.6607142857143|0|12.48720238095238|0
0|2021-10-27|0.002916666666666667|0|0.0002777777777777778|0|192.36111111111111|0|11.833333333333334|0
0|2021-10-28|0.0|0|0.0|0|117.29166666666667|0|5.104166666666667|0
0|2021-10-29|0.0|0|0.030138888888888892|0|83.05555555555556|0|17.48611111111111|0
0|2021-10-30|0.023125000000000003|0|0.014687500000000001|0|124.5138888888889|0|6.9756944444444455|0
0|2021-10-31|0.015833333333333335|0|0.0016666666666666668|0|249.58333333333334|0|8.618055555555555|0
0|2021-11-01|0.0|0|0.0|0|258.3333333333333|0|8.0|0
0|2021-11-02|0.0|0|0.000625|0|249.44444444444443|0|5.583333333333333|0
0|2021-11-03|0.0008333333333333334|0|0.0|0|272.9166666666667|0|6.583333333333333|0
0|2021-11-04|0.0|0|0.0|0|143.33333333333334|0|3.4166666666666665|0
0|2021-11-05|0.0|0|0.0|0|160.0|0|5.0|0
0|2021-11-06|0.0|0|0.0|0|93.75|0|4.458333333333333|0
0|2021-11-07|0.0|0|0.0|0|235.625|0|5.166666666666667|0
0|2021-11-08|0.0|0|0.0|0|241.25|0|5.333333333333333|0
0|2021-11-09|0.0|0|0.0|0|161.25|0|4.041666666666667|0
0|2021-11-10|0.0|0|0.0|0|153.33333333333334|0|5.5|0
0|2021-11-11|0.0|0|0.0|0|77.29166666666667|0|7.083333333333333|0
0|2021-11-12|0.0004166666666666667|0|0.0065625|0|151.94444444444446|0|6.9444444444444455|0
0|2021-11-13|0.008333333333333333|0|0.0|0|178.75|0|9.416666666666666|0
0|2021-11-14|0.0|0|0.0006944444444444445|0|204.7222222222222|0|6.708333333333333|0
0|2021-11-15|0.00125|0|0.0004166666666666667|0|232.91666666666666|0|10.416666666666666|0
0|2021-11-16|0.0|0|0.0|0|213.33333333333334|0|6.958333333333333|0
0|2021-11-17|0.0|0|0.0|0|64.58333333333333|0|3.0833333333333335|0
0|2021-11-18|0.0|0|0.0022916666666666667|0|163.20833333333334|0|8.208333333333334|0
0|2021-11-19|0.0025|0|0.0|0|298.3333333333333|0|12.166666666666666|0
0|2021-11-20|0.0|0|0.0|0|103.95833333333333|0|2.8541666666666665|0
0|2021-11-21|0.0|0|0.0|0|73.85416666666667|0|2.59375|0
0|2021-11-22|0.0020833333333333333|0|0.0020833333333333333|0|293.125|0|8.208333333333334|0
0|2021-11-23|0.0|0|0.0|0|317.0833333333333|0|9.291666666666666|0
0|2021-11-24|0.0|0|0.0|0|256.6666666666667|0|5.604166666666667|0
0|2021-11-25|0.0|0|0.0|0|164.58333333333334|0|3.4166666666666665|0
0|2021-11-26|0.005833333333333334|0|0.007083333333333334|0|228.75|0|13.5|0
0|2021-11-27|0.00125|0|0.0|0|291.25|0|12.333333333333334|0
0|2021-11-28|0.0|0|0.0|0|114.16666666666667|0|3.2083333333333335|0
0|2021-11-29|0.0|0|0.0|0|253.75|0|8.208333333333334|0
0|2021-11-30|0.0|0|0.0|0|171.25|0|4.416666666666667|0
0|2021-12-01|0.0|0|0.0|0|196.20833333333334|0|5.0|0
0|2021-12-02|0.0004166666666666667|0|0.0004166666666666667|0|178.75|0|9.0|0
0|2021-12-03|0.0|0|0.0|0|284.5833333333333|0|9.416666666666666|0
0|2021-12-04|0.0|0|0.0|0|97.91666666666667|0|2.5416666666666665|0
0|2021-12-05|0.0|0|0.0|0|108.75|0|5.083333333333333|0
0|2021-12-06|0.0004166666666666667|0|0.0043055555555555555|0|195.91666666666666|0|11.113888888888889|0
0|2021-12-07|0.004583333333333333|0|0.0|0|252.5|0|7.416666666666667|0
0|2021-12-08|0.0|0|0.0|0|170.0|0|3.9583333333333335|0
0|2021-12-09|0.0|0|0.0|0|218.75|0|4.875|0
0|2021-12-10|0.0|0|0.0|0|84.20833333333333|0|3.0208333333333335|0
0|2021-12-11|0.00375|0|0.008472222222222223|0|169.27083333333334|0|11.875|0
0|2021-12-12|0.005|0|0.0|0|281.25|0|11.0|0
0|2021-12-13|0.0|0|0.0|0|238.33333333333334|0|8.083333333333334|0
0|2021-12-14|0.0|0|0.0|0|145.20833333333334|0|5.708333333333333|0
0|2021-12-15|0.0|0|0.0|0|81.45833333333333|0|5.895833333333333|0
0|2021-12-16|0.0|0|0.0|0|224.93055555555554|0|10.26388888888889|0
0|2021-12-17|0.0|0|0.0|0|280.4166666666667|0|8.875|0
0|2021-12-18|0.0016666666666666668|0|0.0045833333333333325|0|90.19444444444446|0|4.583333333333333|0
0|2021-12-19|0.0016666666666666668|0|0.00010416666666666667|0|332.0|0|13.10138888888889|0
0|2021-12-20|0.0|0|0.0|0|169.16666666666666|0|3.9583333333333335|0
