|dates|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Naguabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Naguabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|10.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|13.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|16.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|22.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|26.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|30.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|30.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|35.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|35.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|37.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|37.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|37.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|37.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|38.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|38.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|40.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|40.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|40.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|41.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|41.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|42.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|43.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|43.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|45.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|46.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|46.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|46.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|46.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|50.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|51.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|54.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|55.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|56.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|57.0|0|99.0|0|0.0|100
0|2020-07-18|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-19|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-20|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-21|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-22|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-23|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-24|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-25|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-26|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-27|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-28|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-29|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-30|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-31|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-01|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-02|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-03|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-04|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-08-05|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-08-06|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-07|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-08|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-09|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-10|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-11|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-08-12|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-13|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-14|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-15|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-16|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-17|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-08-18|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-08-19|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-20|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-21|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-22|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-23|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-08-24|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-25|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-26|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-27|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-08-28|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-29|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-30|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-31|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-01|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-02|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-09-03|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-09-04|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-09-05|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-09-06|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-09-07|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-08|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-09|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-10|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-09-11|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-12|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-09-13|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-09-14|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-09-15|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-09-16|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-09-17|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-09-18|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-09-19|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-09-20|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-09-21|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-22|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-23|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-09-24|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-09-25|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-09-26|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-09-27|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-28|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-09-29|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-09-30|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-10-01|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-10-02|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-03|251.0|0|251.0|0|0.0|0|0.0|100
0|2020-10-04|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-10-05|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-10-06|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-10-07|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-10-08|271.0|0|271.0|0|0.0|0|0.0|100
0|2020-10-09|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-10-10|284.0|0|284.0|0|0.0|0|0.0|100
0|2020-10-11|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-10-12|305.0|0|305.0|0|0.0|0|0.0|100
0|2020-10-13|328.0|0|328.0|0|0.0|0|0.0|100
0|2020-10-14|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-10-15|336.0|0|336.0|0|0.0|0|0.0|100
0|2020-10-16|338.0|0|338.0|0|0.0|0|0.0|100
0|2020-10-17|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-10-18|345.0|0|345.0|0|0.0|0|0.0|100
0|2020-10-19|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-10-20|352.0|0|352.0|0|0.0|0|0.0|100
0|2020-10-21|352.0|0|352.0|0|0.0|0|0.0|100
0|2020-10-22|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-23|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-24|364.0|0|364.0|0|0.0|0|0.0|100
0|2020-10-25|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-10-26|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-10-27|373.0|0|373.0|0|0.0|0|0.0|100
0|2020-10-28|375.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-29|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-10-30|391.0|0|391.0|0|0.0|0|0.0|100
0|2020-10-31|393.0|0|393.0|0|0.0|0|0.0|100
0|2020-11-01|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-11-02|399.0|0|399.0|0|0.0|0|0.0|100
0|2020-11-03|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-11-04|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-11-05|407.0|0|407.0|0|0.0|0|0.0|100
0|2020-11-06|408.0|0|408.0|0|0.0|0|0.0|100
0|2020-11-07|408.0|0|408.0|0|0.0|0|0.0|100
0|2020-11-08|408.0|0|408.0|0|0.0|0|0.0|100
0|2020-11-09|269.0|0|411.0|0|0.0|0|0.0|100
0|2020-11-10|270.0|0|412.0|0|0.0|0|0.0|100
0|2020-11-11|271.0|0|420.0|0|0.0|0|0.0|100
0|2020-11-12|271.0|0|420.0|0|0.0|0|0.0|100
0|2020-11-13|271.0|0|420.0|0|0.0|0|0.0|100
0|2020-11-14|282.0|0|431.0|0|0.0|0|0.0|100
0|2020-11-15|285.0|0|434.0|0|0.0|0|0.0|100
0|2020-11-16|292.0|0|441.0|0|0.0|0|0.0|100
0|2020-11-17|293.0|0|442.0|0|0.0|0|0.0|100
0|2020-11-18|293.0|0|442.0|0|0.0|0|0.0|100
0|2020-11-19|297.0|0|446.0|0|0.0|0|0.0|100
0|2020-11-20|301.0|0|450.0|0|0.0|0|0.0|100
0|2020-11-21|304.0|0|453.0|0|0.0|0|0.0|100
0|2020-11-22|314.0|0|463.0|0|0.0|0|0.0|100
0|2020-11-23|315.0|0|464.0|0|0.0|0|0.0|100
0|2020-11-24|317.0|0|466.0|0|0.0|0|0.0|100
0|2020-11-25|317.0|0|466.0|0|0.0|0|0.0|100
0|2020-11-26|318.0|0|467.0|0|0.0|0|0.0|100
0|2020-11-27|318.0|0|467.0|0|0.0|0|0.0|100
0|2020-11-28|324.0|0|473.0|0|0.0|0|0.0|100
0|2020-11-29|324.0|0|473.0|0|0.0|0|0.0|100
0|2020-11-30|329.0|0|478.0|0|0.0|0|0.0|100
0|2020-12-01|334.0|0|483.0|0|0.0|0|0.0|100
0|2020-12-02|336.0|0|485.0|0|0.0|0|0.0|100
0|2020-12-03|342.0|0|491.0|0|0.0|0|0.0|100
0|2020-12-04|343.0|0|492.0|0|0.0|0|0.0|100
0|2020-12-05|349.0|0|498.0|0|0.0|0|0.0|100
0|2020-12-06|355.0|0|504.0|0|0.0|0|0.0|100
0|2020-12-07|359.0|0|508.0|0|0.0|0|0.0|100
0|2020-12-08|365.0|0|514.0|0|0.0|0|0.0|100
0|2020-12-09|368.0|0|517.0|0|0.0|0|0.0|100
0|2020-12-10|368.0|0|517.0|0|0.0|0|0.0|100
0|2020-12-11|375.0|0|524.0|0|0.0|0|0.0|100
0|2020-12-12|388.0|0|537.0|0|0.0|0|0.0|100
0|2020-12-13|390.0|0|539.0|0|0.0|0|0.0|100
0|2020-12-14|393.0|0|542.0|0|0.0|0|0.0|100
0|2020-12-15|396.0|0|545.0|0|0.0|0|0.0|100
0|2020-12-16|396.0|0|545.0|0|0.0|0|0.0|100
0|2020-12-17|398.0|0|547.0|0|0.0|0|0.0|100
0|2020-12-18|401.0|0|550.0|0|0.0|0|0.0|100
0|2020-12-19|403.0|0|552.0|0|0.0|0|0.0|100
0|2020-12-20|423.0|0|572.0|0|0.0|0|0.0|100
0|2020-12-21|423.0|0|572.0|0|0.0|0|0.0|100
0|2020-12-22|433.0|0|582.0|0|0.0|0|0.0|100
0|2020-12-23|437.0|0|586.0|0|0.0|0|0.0|100
0|2020-12-24|437.0|0|586.0|0|0.0|0|0.0|100
0|2020-12-25|438.0|0|587.0|0|0.0|0|0.0|100
0|2020-12-26|445.0|0|594.0|0|0.0|0|0.0|100
0|2020-12-27|448.0|0|597.0|0|0.0|0|0.0|100
0|2020-12-28|458.0|0|607.0|0|0.0|0|0.0|100
0|2020-12-29|477.0|0|626.0|0|0.0|0|0.0|100
0|2020-12-30|477.0|0|626.0|0|0.0|0|0.0|100
0|2020-12-31|485.0|0|634.0|0|0.0|0|0.0|100
0|2021-01-01|492.0|0|641.0|0|0.0|0|0.0|100
0|2021-01-02|501.0|0|650.0|0|0.0|0|0.0|100
0|2021-01-03|503.0|0|652.0|0|0.0|0|0.0|100
0|2021-01-04|503.0|0|652.0|0|0.0|0|0.0|100
0|2021-01-05|505.0|0|654.0|0|0.0|0|0.0|100
0|2021-01-06|506.0|0|655.0|0|0.0|0|0.0|100
0|2021-01-07|509.0|0|658.0|0|0.0|0|0.0|100
0|2021-01-08|517.0|0|666.0|0|0.0|0|0.0|100
0|2021-01-09|519.0|0|668.0|0|0.0|0|0.0|100
0|2021-01-10|522.0|0|671.0|0|0.0|0|0.0|100
0|2021-01-11|522.0|0|671.0|0|0.0|0|0.0|100
0|2021-01-12|524.0|0|673.0|0|0.0|0|0.0|100
0|2021-01-13|524.0|0|673.0|0|0.0|0|0.0|100
0|2021-01-14|525.0|0|674.0|0|0.0|0|0.0|100
0|2021-01-15|529.0|0|678.0|0|0.0|0|0.0|100
0|2021-01-16|531.0|0|680.0|0|0.0|0|0.0|100
0|2021-01-17|540.0|0|689.0|0|0.0|0|0.0|100
0|2021-01-18|542.0|0|691.0|0|0.0|0|0.0|100
0|2021-01-19|544.0|0|693.0|0|0.0|0|0.0|100
0|2021-01-20|545.0|0|694.0|0|0.0|0|0.0|100
0|2021-01-21|545.0|0|694.0|0|0.0|0|0.0|100
0|2021-01-22|548.0|0|697.0|0|0.0|0|0.0|100
0|2021-01-23|550.0|0|699.0|0|0.0|0|0.0|100
0|2021-01-24|558.0|0|707.0|0|0.0|0|0.0|100
0|2021-01-25|562.0|0|711.0|0|0.0|0|0.0|100
0|2021-01-26|562.0|0|711.0|0|0.0|0|0.0|100
0|2021-01-27|565.0|0|714.0|0|0.0|0|0.0|100
0|2021-01-28|566.0|0|715.0|0|0.0|0|0.0|100
0|2021-01-29|569.0|0|718.0|0|0.0|0|0.0|100
0|2021-01-30|570.0|0|719.0|0|0.0|0|0.0|100
0|2021-01-31|571.0|0|720.0|0|0.0|0|0.0|100
0|2021-02-01|573.0|0|722.0|0|0.0|0|0.0|100
0|2021-02-02|574.0|0|723.0|0|0.0|0|0.0|100
0|2021-02-03|577.0|0|726.0|0|0.0|0|0.0|100
0|2021-02-04|578.0|0|727.0|0|0.0|0|0.0|100
0|2021-02-05|578.0|0|727.0|0|0.0|0|0.0|100
0|2021-02-06|579.0|0|728.0|0|0.0|0|0.0|100
