|dates|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guayama_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guayama_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|25.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|85.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|92.0|0|0.0|100|0.0|100
0|2020-07-18|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-19|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-20|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-07-21|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-22|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-23|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-24|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-07-25|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-07-26|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-07-27|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-07-28|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-07-29|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-07-30|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-31|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-01|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-02|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-03|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-08-04|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-08-05|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-08-06|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-08-07|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-08-08|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-08-09|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-08-10|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-08-11|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-08-12|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-08-13|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-14|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-15|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-16|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-17|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-18|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-08-19|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-08-20|196.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-21|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-08-22|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-08-23|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-08-24|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-25|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-26|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-27|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-08-28|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-08-29|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-08-30|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-08-31|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-09-01|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-02|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-03|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-04|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-05|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-06|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-07|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-09-08|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-09-09|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-09-10|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-09-11|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-09-12|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-13|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-09-14|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-09-15|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-09-16|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-09-17|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-09-18|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-09-19|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-09-20|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-21|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-22|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-23|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-24|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-09-25|284.0|0|284.0|0|0.0|0|0.0|100
0|2020-09-26|285.0|0|285.0|0|0.0|0|0.0|100
0|2020-09-27|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-09-28|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-09-29|301.0|0|301.0|0|0.0|0|0.0|100
0|2020-09-30|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-10-01|306.0|0|306.0|0|0.0|0|0.0|100
0|2020-10-02|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-10-03|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-10-04|316.0|0|316.0|0|0.0|0|0.0|100
0|2020-10-05|318.0|0|318.0|0|0.0|0|0.0|100
0|2020-10-06|322.0|0|322.0|0|0.0|0|0.0|100
0|2020-10-07|322.0|0|322.0|0|0.0|0|0.0|100
0|2020-10-08|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-10-09|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-10-10|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-10-11|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-10-12|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-10-13|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-10-14|343.0|0|343.0|0|0.0|0|0.0|100
0|2020-10-15|346.0|0|346.0|0|0.0|0|0.0|100
0|2020-10-16|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-10-17|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-18|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-10-19|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-10-20|359.0|0|359.0|0|0.0|0|0.0|100
0|2020-10-21|359.0|0|359.0|0|0.0|0|0.0|100
0|2020-10-22|360.0|0|360.0|0|0.0|0|0.0|100
0|2020-10-23|367.0|0|367.0|0|0.0|0|0.0|100
0|2020-10-24|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-10-25|366.0|0|375.0|0|0.0|0|0.0|100
0|2020-10-26|377.0|0|377.0|0|0.0|0|0.0|100
0|2020-10-27|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-10-28|379.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-29|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-10-30|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-10-31|388.0|0|388.0|0|0.0|0|0.0|100
0|2020-11-01|388.0|0|389.0|0|0.0|0|0.0|100
0|2020-11-02|394.0|0|394.0|0|0.0|0|0.0|100
0|2020-11-03|394.0|0|394.0|0|0.0|0|0.0|100
0|2020-11-04|394.0|0|394.0|0|0.0|0|0.0|100
0|2020-11-05|394.0|0|395.0|0|0.0|0|0.0|100
0|2020-11-06|402.0|0|402.0|0|0.0|0|0.0|100
0|2020-11-07|402.0|0|402.0|0|0.0|0|0.0|100
0|2020-11-08|402.0|0|408.0|0|0.0|0|0.0|100
0|2020-11-09|162.0|0|420.0|0|0.0|0|0.0|100
0|2020-11-10|162.0|0|423.0|0|0.0|0|0.0|100
0|2020-11-11|166.0|0|428.0|0|0.0|0|0.0|100
0|2020-11-12|173.0|0|435.0|0|0.0|0|0.0|100
0|2020-11-13|173.0|0|447.0|0|0.0|0|0.0|100
0|2020-11-14|191.0|0|453.0|0|0.0|0|0.0|100
0|2020-11-15|191.0|0|458.0|0|0.0|0|0.0|100
0|2020-11-16|200.0|0|462.0|0|0.0|0|0.0|100
0|2020-11-17|200.0|0|466.0|0|0.0|0|0.0|100
0|2020-11-18|205.0|0|467.0|0|0.0|0|0.0|100
0|2020-11-19|210.0|0|472.0|0|0.0|0|0.0|100
0|2020-11-20|213.0|0|475.0|0|0.0|0|0.0|100
0|2020-11-21|221.0|0|483.0|0|0.0|0|0.0|100
0|2020-11-22|221.0|0|501.0|0|0.0|0|0.0|100
0|2020-11-23|221.0|0|506.0|0|0.0|0|0.0|100
0|2020-11-24|221.0|0|510.0|0|0.0|0|0.0|100
0|2020-11-25|249.0|0|511.0|0|0.0|0|0.0|100
0|2020-11-26|249.0|0|520.0|0|0.0|0|0.0|100
0|2020-11-27|262.0|0|524.0|0|0.0|0|0.0|100
0|2020-11-28|262.0|0|530.0|0|0.0|0|0.0|100
0|2020-11-29|269.0|0|531.0|0|0.0|0|0.0|100
0|2020-11-30|282.0|0|544.0|0|0.0|0|0.0|100
0|2020-12-01|282.0|0|549.0|0|0.0|0|0.0|100
0|2020-12-02|289.0|0|551.0|0|0.0|0|0.0|100
0|2020-12-03|291.0|0|553.0|0|0.0|0|0.0|100
0|2020-12-04|296.0|0|558.0|0|0.0|0|0.0|100
0|2020-12-05|300.0|0|562.0|0|0.0|0|0.0|100
0|2020-12-06|313.0|0|575.0|0|0.0|0|0.0|100
0|2020-12-07|313.0|0|576.0|0|0.0|0|0.0|100
0|2020-12-08|313.0|0|577.0|0|0.0|0|0.0|100
0|2020-12-09|313.0|0|579.0|0|0.0|0|0.0|100
0|2020-12-10|328.0|0|590.0|0|0.0|0|0.0|100
0|2020-12-11|330.0|0|592.0|0|0.0|0|0.0|100
0|2020-12-12|332.0|0|594.0|0|0.0|0|0.0|100
0|2020-12-13|341.0|0|603.0|0|0.0|0|0.0|100
0|2020-12-14|341.0|0|613.0|0|0.0|0|0.0|100
0|2020-12-15|341.0|0|623.0|0|0.0|0|0.0|100
0|2020-12-16|362.0|0|624.0|0|0.0|0|0.0|100
0|2020-12-17|364.0|0|626.0|0|0.0|0|0.0|100
0|2020-12-18|373.0|0|635.0|0|0.0|0|0.0|100
0|2020-12-19|378.0|0|640.0|0|0.0|0|0.0|100
0|2020-12-20|382.0|0|644.0|0|0.0|0|0.0|100
0|2020-12-21|385.0|0|647.0|0|0.0|0|0.0|100
0|2020-12-22|386.0|0|648.0|0|0.0|0|0.0|100
0|2020-12-23|387.0|0|649.0|0|0.0|0|0.0|100
0|2020-12-24|392.0|0|654.0|0|0.0|0|0.0|100
0|2020-12-25|396.0|0|658.0|0|0.0|0|0.0|100
0|2020-12-26|399.0|0|661.0|0|0.0|0|0.0|100
0|2020-12-27|404.0|0|666.0|0|0.0|0|0.0|100
0|2020-12-28|404.0|0|666.0|0|0.0|0|0.0|100
0|2020-12-29|404.0|0|666.0|0|0.0|0|0.0|100
0|2020-12-30|405.0|0|667.0|0|0.0|0|0.0|100
0|2020-12-31|405.0|0|669.0|0|0.0|0|0.0|100
0|2021-01-01|410.0|0|672.0|0|0.0|0|0.0|100
0|2021-01-02|413.0|0|675.0|0|0.0|0|0.0|100
0|2021-01-03|413.0|0|679.0|0|0.0|0|0.0|100
0|2021-01-04|420.0|0|682.0|0|0.0|0|0.0|100
0|2021-01-05|420.0|0|683.0|0|0.0|0|0.0|100
0|2021-01-06|424.0|0|686.0|0|0.0|0|0.0|100
0|2021-01-07|424.0|0|690.0|0|0.0|0|0.0|100
0|2021-01-08|436.0|0|698.0|0|0.0|0|0.0|100
0|2021-01-09|439.0|0|701.0|0|0.0|0|0.0|100
0|2021-01-10|439.0|0|704.0|0|0.0|0|0.0|100
0|2021-01-11|448.0|0|710.0|0|0.0|0|0.0|100
0|2021-01-12|448.0|0|715.0|0|0.0|0|0.0|100
0|2021-01-13|453.0|0|715.0|0|0.0|0|0.0|100
0|2021-01-14|453.0|0|715.0|0|0.0|0|0.0|100
0|2021-01-15|460.0|0|722.0|0|0.0|0|0.0|100
0|2021-01-16|460.0|0|728.0|0|0.0|0|0.0|100
0|2021-01-17|472.0|0|734.0|0|0.0|0|0.0|100
0|2021-01-18|472.0|0|737.0|0|0.0|0|0.0|100
0|2021-01-19|479.0|0|741.0|0|0.0|0|0.0|100
0|2021-01-20|479.0|0|742.0|0|0.0|0|0.0|100
0|2021-01-21|480.0|0|742.0|0|0.0|0|0.0|100
0|2021-01-22|480.0|0|746.0|0|0.0|0|0.0|100
0|2021-01-23|490.0|0|752.0|0|0.0|0|0.0|100
0|2021-01-24|494.0|0|756.0|0|0.0|0|0.0|100
0|2021-01-25|494.0|0|763.0|0|0.0|0|0.0|100
0|2021-01-26|504.0|0|766.0|0|0.0|0|0.0|100
0|2021-01-27|504.0|0|766.0|0|0.0|0|0.0|100
0|2021-01-28|504.0|0|767.0|0|0.0|0|0.0|100
0|2021-01-29|507.0|0|769.0|0|0.0|0|0.0|100
0|2021-01-30|510.0|0|772.0|0|0.0|0|0.0|100
0|2021-01-31|510.0|0|774.0|0|0.0|0|0.0|100
0|2021-02-01|514.0|0|776.0|0|0.0|0|0.0|100
0|2021-02-02|514.0|0|776.0|0|0.0|0|0.0|100
0|2021-02-03|515.0|0|777.0|0|0.0|0|0.0|100
0|2021-02-04|518.0|0|780.0|0|0.0|0|0.0|100
0|2021-02-05|525.0|0|787.0|0|0.0|0|0.0|100
0|2021-02-06|527.0|0|789.0|0|0.0|0|0.0|100
0|2021-02-07|528.0|0|790.0|0|0.0|0|0.0|100
0|2021-02-08|528.0|0|791.0|0|0.0|0|0.0|100
0|2021-02-09|531.0|0|793.0|0|0.0|0|0.0|100
