|dates|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Dorado_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Dorado_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|51.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|79.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|79.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|79.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|87.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|91.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|93.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|94.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|96.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|98.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|98.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|101.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|102.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|116.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|116.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|116.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|117.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|120.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|123.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|127.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|128.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|137.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|147.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|151.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|154.0|0|0.0|100|0.0|100
0|2020-07-18|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-07-19|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-07-20|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-07-21|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-22|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-07-23|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-07-24|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-07-25|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-07-26|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-07-27|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-28|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-07-29|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-07-30|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-07-31|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-08-01|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-08-02|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-08-03|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-08-04|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-08-05|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-08-06|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-08-07|285.0|0|285.0|0|0.0|0|0.0|100
0|2020-08-08|306.0|0|306.0|0|0.0|0|0.0|100
0|2020-08-09|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-08-10|325.0|0|325.0|0|0.0|0|0.0|100
0|2020-08-11|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-08-12|341.0|0|341.0|0|0.0|0|0.0|100
0|2020-08-13|348.0|0|348.0|0|0.0|0|0.0|100
0|2020-08-14|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-08-15|362.0|0|362.0|0|0.0|0|0.0|100
0|2020-08-16|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-08-17|382.0|0|382.0|0|0.0|0|0.0|100
0|2020-08-18|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-08-19|398.0|0|398.0|0|0.0|0|0.0|100
0|2020-08-20|400.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-21|410.0|0|410.0|0|0.0|0|0.0|100
0|2020-08-22|422.0|0|422.0|0|0.0|0|0.0|100
0|2020-08-23|428.0|0|428.0|0|0.0|0|0.0|100
0|2020-08-24|445.0|0|445.0|0|0.0|0|0.0|100
0|2020-08-25|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-08-26|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-08-27|455.0|0|455.0|0|0.0|0|0.0|100
0|2020-08-28|465.0|0|465.0|0|0.0|0|0.0|100
0|2020-08-29|509.0|0|509.0|0|0.0|0|0.0|100
0|2020-08-30|511.0|0|511.0|0|0.0|0|0.0|100
0|2020-08-31|514.0|0|514.0|0|0.0|0|0.0|100
0|2020-09-01|523.0|0|523.0|0|0.0|0|0.0|100
0|2020-09-02|535.0|0|535.0|0|0.0|0|0.0|100
0|2020-09-03|537.0|0|537.0|0|0.0|0|0.0|100
0|2020-09-04|538.0|0|538.0|0|0.0|0|0.0|100
0|2020-09-05|544.0|0|544.0|0|0.0|0|0.0|100
0|2020-09-06|546.0|0|546.0|0|0.0|0|0.0|100
0|2020-09-07|556.0|0|556.0|0|0.0|0|0.0|100
0|2020-09-08|559.0|0|559.0|0|0.0|0|0.0|100
0|2020-09-09|559.0|0|559.0|0|0.0|0|0.0|100
0|2020-09-10|565.0|0|565.0|0|0.0|0|0.0|100
0|2020-09-11|571.0|0|571.0|0|0.0|0|0.0|100
0|2020-09-12|582.0|0|582.0|0|0.0|0|0.0|100
0|2020-09-13|587.0|0|587.0|0|0.0|0|0.0|100
0|2020-09-14|597.0|0|597.0|0|0.0|0|0.0|100
0|2020-09-15|600.0|0|600.0|0|0.0|0|0.0|100
0|2020-09-16|601.0|0|601.0|0|0.0|0|0.0|100
0|2020-09-17|611.0|0|611.0|0|0.0|0|0.0|100
0|2020-09-18|614.0|0|614.0|0|0.0|0|0.0|100
0|2020-09-19|652.0|0|652.0|0|0.0|0|0.0|100
0|2020-09-20|704.0|0|704.0|0|0.0|0|0.0|100
0|2020-09-21|717.0|0|717.0|0|0.0|0|0.0|100
0|2020-09-22|721.0|0|721.0|0|0.0|0|0.0|100
0|2020-09-23|723.0|0|723.0|0|0.0|0|0.0|100
0|2020-09-24|748.0|0|748.0|0|0.0|0|0.0|100
0|2020-09-25|764.0|0|764.0|0|0.0|0|0.0|100
0|2020-09-26|772.0|0|772.0|0|0.0|0|0.0|100
0|2020-09-27|786.0|0|786.0|0|0.0|0|0.0|100
0|2020-09-28|802.0|0|802.0|0|0.0|0|0.0|100
0|2020-09-29|811.0|0|811.0|0|0.0|0|0.0|100
0|2020-09-30|816.0|0|816.0|0|0.0|0|0.0|100
0|2020-10-01|820.0|0|820.0|0|0.0|0|0.0|100
0|2020-10-02|827.0|0|827.0|0|0.0|0|0.0|100
0|2020-10-03|835.0|0|835.0|0|0.0|0|0.0|100
0|2020-10-04|842.0|0|842.0|0|0.0|0|0.0|100
0|2020-10-05|852.0|0|852.0|0|0.0|0|0.0|100
0|2020-10-06|857.0|0|857.0|0|0.0|0|0.0|100
0|2020-10-07|857.0|0|857.0|0|0.0|0|0.0|100
0|2020-10-08|859.0|0|859.0|0|0.0|0|0.0|100
0|2020-10-09|871.0|0|871.0|0|0.0|0|0.0|100
0|2020-10-10|873.0|0|873.0|0|0.0|0|0.0|100
0|2020-10-11|883.0|0|883.0|0|0.0|0|0.0|100
0|2020-10-12|891.0|0|891.0|0|0.0|0|0.0|100
0|2020-10-13|894.0|0|894.0|0|0.0|0|0.0|100
0|2020-10-14|918.0|0|918.0|0|0.0|0|0.0|100
0|2020-10-15|935.0|0|935.0|0|0.0|0|0.0|100
0|2020-10-16|945.0|0|945.0|0|0.0|0|0.0|100
0|2020-10-17|951.0|0|951.0|0|0.0|0|0.0|100
0|2020-10-18|958.0|0|958.0|0|0.0|0|0.0|100
0|2020-10-19|976.0|0|976.0|0|0.0|0|0.0|100
0|2020-10-20|983.0|0|983.0|0|0.0|0|0.0|100
0|2020-10-21|989.0|0|989.0|0|0.0|0|0.0|100
0|2020-10-22|989.0|0|997.0|0|0.0|0|0.0|100
0|2020-10-23|989.0|0|1041.0|0|0.0|0|0.0|100
0|2020-10-24|989.0|0|1052.0|0|0.0|0|0.0|100
0|2020-10-25|989.0|0|1091.0|0|0.0|0|0.0|100
0|2020-10-26|1096.0|0|1096.0|0|0.0|0|0.0|100
0|2020-10-27|1100.0|0|1100.0|0|0.0|0|0.0|100
0|2020-10-28|1100.0|0|1102.0|0|0.0|0|0.0|100
0|2020-10-29|1117.0|0|1117.0|0|0.0|0|0.0|100
0|2020-10-30|1139.0|0|1139.0|0|0.0|0|0.0|100
0|2020-10-31|1150.0|0|1150.0|0|0.0|0|0.0|100
0|2020-11-01|1150.0|0|1158.0|0|0.0|0|0.0|100
0|2020-11-02|1176.0|0|1176.0|0|0.0|0|0.0|100
0|2020-11-03|1197.0|0|1197.0|0|0.0|0|0.0|100
0|2020-11-04|1199.0|0|1199.0|0|0.0|0|0.0|100
0|2020-11-05|1211.0|0|1211.0|0|0.0|0|0.0|100
0|2020-11-06|1225.0|0|1225.0|0|0.0|0|0.0|100
0|2020-11-07|1225.0|0|1225.0|0|0.0|0|0.0|100
0|2020-11-08|1225.0|0|1240.0|0|0.0|0|0.0|100
0|2020-11-09|609.0|0|1245.0|0|0.0|0|0.0|100
0|2020-11-10|609.0|0|1246.0|0|0.0|0|0.0|100
0|2020-11-11|609.0|0|1248.0|0|0.0|0|0.0|100
0|2020-11-12|629.0|0|1266.0|0|0.0|0|0.0|100
0|2020-11-13|641.0|0|1278.0|0|0.0|0|0.0|100
0|2020-11-14|647.0|0|1284.0|0|0.0|0|0.0|100
0|2020-11-15|647.0|0|1290.0|0|0.0|0|0.0|100
0|2020-11-16|670.0|0|1307.0|0|0.0|0|0.0|100
0|2020-11-17|670.0|0|1319.0|0|0.0|0|0.0|100
0|2020-11-18|690.0|0|1327.0|0|0.0|0|0.0|100
0|2020-11-19|693.0|0|1330.0|0|0.0|0|0.0|100
0|2020-11-20|706.0|0|1343.0|0|0.0|0|0.0|100
0|2020-11-21|727.0|0|1364.0|0|0.0|0|0.0|100
0|2020-11-22|727.0|0|1379.0|0|0.0|0|0.0|100
0|2020-11-23|727.0|0|1401.0|0|0.0|0|0.0|100
0|2020-11-24|773.0|0|1410.0|0|0.0|0|0.0|100
0|2020-11-25|774.0|0|1411.0|0|0.0|0|0.0|100
0|2020-11-26|774.0|0|1421.0|0|0.0|0|0.0|100
0|2020-11-27|802.0|0|1439.0|0|0.0|0|0.0|100
0|2020-11-28|802.0|0|1451.0|0|0.0|0|0.0|100
0|2020-11-29|815.0|0|1452.0|0|0.0|0|0.0|100
0|2020-11-30|815.0|0|1460.0|0|0.0|0|0.0|100
0|2020-12-01|815.0|0|1470.0|0|0.0|0|0.0|100
0|2020-12-02|837.0|0|1474.0|0|0.0|0|0.0|100
0|2020-12-03|847.0|0|1484.0|0|0.0|0|0.0|100
0|2020-12-04|851.0|0|1488.0|0|0.0|0|0.0|100
0|2020-12-05|859.0|0|1496.0|0|0.0|0|0.0|100
0|2020-12-06|859.0|0|1508.0|0|0.0|0|0.0|100
0|2020-12-07|871.0|0|1530.0|0|0.0|0|0.0|100
0|2020-12-08|871.0|0|1543.0|0|0.0|0|0.0|100
0|2020-12-09|871.0|0|1555.0|0|0.0|0|0.0|100
0|2020-12-10|871.0|0|1575.0|0|0.0|0|0.0|100
0|2020-12-11|972.0|0|1609.0|0|0.0|0|0.0|100
0|2020-12-12|983.0|0|1620.0|0|0.0|0|0.0|100
0|2020-12-13|991.0|0|1628.0|0|0.0|0|0.0|100
0|2020-12-14|991.0|0|1634.0|0|0.0|0|0.0|100
0|2020-12-15|1004.0|0|1641.0|0|0.0|0|0.0|100
0|2020-12-16|1005.0|0|1642.0|0|0.0|0|0.0|100
0|2020-12-17|1015.0|0|1652.0|0|0.0|0|0.0|100
0|2020-12-18|1076.0|0|1713.0|0|0.0|0|0.0|100
0|2020-12-19|1085.0|0|1722.0|0|0.0|0|0.0|100
0|2020-12-20|1097.0|0|1734.0|0|0.0|0|0.0|100
0|2020-12-21|1097.0|0|1741.0|0|0.0|0|0.0|100
0|2020-12-22|1097.0|0|1761.0|0|0.0|0|0.0|100
0|2020-12-23|1097.0|0|1764.0|0|0.0|0|0.0|100
0|2020-12-24|1097.0|0|1777.0|0|0.0|0|0.0|100
0|2020-12-25|1097.0|0|1805.0|0|0.0|0|0.0|100
0|2020-12-26|1097.0|0|1825.0|0|0.0|0|0.0|100
0|2020-12-27|1097.0|0|1841.0|0|0.0|0|0.0|100
0|2020-12-28|1097.0|0|1841.0|0|0.0|0|0.0|100
0|2020-12-29|1219.0|0|1856.0|0|0.0|0|0.0|100
0|2020-12-30|1219.0|0|1856.0|0|0.0|0|0.0|100
0|2020-12-31|1227.0|0|1864.0|0|0.0|0|0.0|100
0|2021-01-01|1233.0|0|1870.0|0|0.0|0|0.0|100
0|2021-01-02|1245.0|0|1882.0|0|0.0|0|0.0|100
0|2021-01-03|1245.0|0|1882.0|0|0.0|0|0.0|100
0|2021-01-04|1251.0|0|1888.0|0|0.0|0|0.0|100
0|2021-01-05|1251.0|0|1894.0|0|0.0|0|0.0|100
0|2021-01-06|1257.0|0|1894.0|0|0.0|0|0.0|100
0|2021-01-07|1257.0|0|1897.0|0|0.0|0|0.0|100
0|2021-01-08|1257.0|0|1909.0|0|0.0|0|0.0|100
0|2021-01-09|1281.0|0|1918.0|0|0.0|0|0.0|100
0|2021-01-10|1293.0|0|1930.0|0|0.0|0|0.0|100
0|2021-01-11|1296.0|0|1933.0|0|0.0|0|0.0|100
0|2021-01-12|1296.0|0|1935.0|0|0.0|0|0.0|100
0|2021-01-13|1298.0|0|1935.0|0|0.0|0|0.0|100
0|2021-01-14|1298.0|0|1940.0|0|0.0|0|0.0|100
0|2021-01-15|1322.0|0|1959.0|0|0.0|0|0.0|100
0|2021-01-16|1322.0|0|1969.0|0|0.0|0|0.0|100
0|2021-01-17|1341.0|0|1978.0|0|0.0|0|0.0|100
0|2021-01-18|1341.0|0|1985.0|0|0.0|0|0.0|100
0|2021-01-19|1341.0|0|1991.0|0|0.0|0|0.0|100
0|2021-01-20|1341.0|0|1993.0|0|0.0|0|0.0|100
0|2021-01-21|1366.0|0|2003.0|0|0.0|0|0.0|100
0|2021-01-22|1375.0|0|2012.0|0|0.0|0|0.0|100
0|2021-01-23|1387.0|0|2024.0|0|0.0|0|0.0|100
0|2021-01-24|1398.0|0|2035.0|0|0.0|0|0.0|100
0|2021-01-25|1398.0|0|2046.0|0|0.0|0|0.0|100
0|2021-01-26|1413.0|0|2050.0|0|0.0|0|0.0|100
0|2021-01-27|1413.0|0|2050.0|0|0.0|0|0.0|100
0|2021-01-28|1418.0|0|2055.0|0|0.0|0|0.0|100
0|2021-01-29|1429.0|0|2066.0|0|0.0|0|0.0|100
0|2021-01-30|1435.0|0|2072.0|0|0.0|0|0.0|100
0|2021-01-31|1435.0|0|2073.0|0|0.0|0|0.0|100
0|2021-02-01|1435.0|0|2083.0|0|0.0|0|0.0|100
0|2021-02-02|1435.0|0|2084.0|0|0.0|0|0.0|100
0|2021-02-03|1449.0|0|2086.0|0|0.0|0|0.0|100
0|2021-02-04|1452.0|0|2089.0|0|0.0|0|0.0|100
