|dates|Teller_Colorado_UnitedStates.AverageDailyTemperature.data|Teller_Colorado_UnitedStates.AverageDailyTemperature.missing|Teller_Colorado_UnitedStates.AverageDewPoint.data|Teller_Colorado_UnitedStates.AverageDewPoint.missing|Teller_Colorado_UnitedStates.AverageRelativeHumidity.data|Teller_Colorado_UnitedStates.AverageRelativeHumidity.missing|Teller_Colorado_UnitedStates.AverageSurfaceAirPressure.data|Teller_Colorado_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|46.916666666666664|0|16.979166666666668|0|36.020833333333336|0|23.667499999999993|0
0|2021-10-18|58.09027777777777|0|18.9375|0|22.763888888888886|0|23.445555555555554|0
0|2021-10-19|46.84166666666667|0|20.7375|0|42.170833333333334|0|23.449333333333342|0
0|2021-10-20|42.104166666666664|0|18.895833333333332|0|42.645833333333336|0|23.68041666666667|0
0|2021-10-21|43.166666666666664|0|14.0|0|37.416666666666664|0|23.747500000000002|0
0|2021-10-22|50.270833333333336|0|12.958333333333334|0|28.916666666666668|0|23.59520833333333|0
0|2021-10-23|54.069444444444436|0|13.847222222222223|0|22.263888888888886|0|23.376250000000002|0
0|2021-10-24|53.171875|0|19.78125|0|29.838541666666668|0|23.459322916666665|0
0|2021-10-25|53.125|0|27.3125|0|41.291666666666664|0|23.469583333333343|0
0|2021-10-26|49.8640873015873|0|27.012400793650794|0|48.59573412698413|0|23.2360367063492|0
0|2021-10-27|40.4375|0|19.395833333333332|0|48.291666666666664|0|23.484791666666666|0
0|2021-10-28|39.75|0|22.75|0|54.166666666666664|0|23.694999999999997|0
0|2021-10-29|46.333333333333336|0|24.166666666666668|0|47.5|0|23.66458333333334|0
0|2021-10-30|51.27777777777777|0|16.777777777777775|0|32.6875|0|23.576805555555552|0
0|2021-10-31|33.41319444444445|0|31.46875|0|92.54513888888887|0|23.681388888888886|0
0|2021-11-01|34.88888888888889|0|30.145833333333332|0|83.30555555555556|0|23.68708333333333|0
0|2021-11-02|34.330555555555556|0|30.28888888888889|0|85.59999999999998|0|23.70290277777778|0
0|2021-11-03|39.416666666666664|0|27.958333333333332|0|69.83333333333333|0|23.73541666666667|0
0|2021-11-04|41.125|0|22.0|0|54.583333333333336|0|23.644583333333344|0
0|2021-11-05|53.072222222222216|0|17.601388888888888|0|28.370833333333334|0|23.626111111111104|0
0|2021-11-06|50.020833333333336|0|8.416666666666666|0|25.3125|0|23.62541666666667|0
0|2021-11-07|59.34375|0|5.322916666666667|0|13.104166666666666|0|23.574270833333333|0
0|2021-11-08|46.5625|0|21.125|0|40.916666666666664|0|23.663125000000004|0
0|2021-11-09|39.5|0|26.25|0|63.125|0|23.61041666666667|0
0|2021-11-10|46.006944444444436|0|12.555555555555557|0|28.395833333333332|0|23.512638888888887|0
0|2021-11-11|41.72222222222222|0|12.465277777777777|0|34.68055555555556|0|23.594097222222228|0
0|2021-11-12|34.541666666666664|0|15.541666666666666|0|49.0|0|23.712083333333336|0
0|2021-11-13|49.88888888888889|0|18.42361111111111|0|31.3125|0|23.648888888888894|0
0|2021-11-14|43.791666666666664|0|25.145833333333332|0|52.3125|0|23.66|0
0|2021-11-15|59.47222222222223|0|15.340277777777777|0|18.98611111111111|0|23.62902777777778|0
0|2021-11-16|57.65833333333333|0|11.500694444444443|0|17.62013888888889|0|23.420194444444444|0
0|2021-11-17|26.958333333333332|0|11.375|0|54.208333333333336|0|23.677499999999995|0
0|2021-11-18|26.333333333333332|0|5.729166666666667|0|48.333333333333336|0|23.721666666666668|0
0|2021-11-19|52.0625|0|6.291666666666667|0|17.555555555555557|0|23.548263888888883|0
0|2021-11-20|41.28680555555555|0|21.734027777777772|0|49.675000000000004|0|23.613493055555555|0
0|2021-11-21|33.94444444444444|0|20.402777777777775|0|63.44444444444445|0|23.79930555555556|0
0|2021-11-22|42.541666666666664|0|5.666666666666667|0|25.375|0|23.71541666666667|0
0|2021-11-23|51.46875|0|6.451388888888889|0|20.75347222222222|0|23.406006944444442|0
0|2021-11-24|34.856249999999996|0|19.433333333333334|0|59.361805555555556|0|23.582104166666667|0
0|2021-11-25|29.541666666666668|0|11.879861111111111|0|55.81388888888889|0|23.797416666666663|0
0|2021-11-26|42.75|0|19.708333333333332|0|45.458333333333336|0|23.6425|0
0|2021-11-27|39.604166666666664|0|17.958333333333332|0|45.041666666666664|0|23.683125|0
0|2021-11-28|39.5|0|19.958333333333332|0|53.083333333333336|0|23.710000000000004|0
0|2021-11-29|48.125|0|18.520833333333332|0|35.229166666666664|0|23.65625|0
0|2021-11-30|43.0|0|18.166666666666668|0|39.05555555555556|0|23.66347222222222|0
0|2021-12-01|44.916666666666664|0|14.458333333333334|0|31.875|0|23.68583333333334|0
0|2021-12-02|45.5|0|16.291666666666668|0|36.083333333333336|0|23.649583333333336|0
0|2021-12-03|42.041666666666664|0|20.020833333333332|0|43.770833333333336|0|23.654583333333335|0
0|2021-12-04|37.416666666666664|0|21.583333333333332|0|59.138888888888886|0|23.58666666666667|0
0|2021-12-05|45.458333333333336|0|4.534722222222222|0|28.145833333333332|0|23.469791666666666|0
0|2021-12-06|22.479166666666668|0|2.3125|0|45.125|0|23.530416666666667|0
0|2021-12-07|39.395833333333336|0|11.826388888888888|0|33.416666666666664|0|23.418680555555564|0
0|2021-12-08|43.268253968253966|0|9.595833333333333|0|26.456944444444446|0|23.324692460317465|0
0|2021-12-09|41.13194444444444|0|16.73611111111111|0|39.666666666666664|0|23.231111111111108|0
0|2021-12-10|25.14791666666667|0|10.204166666666666|0|57.267361111111114|0|23.229923611111115|0
0|2021-12-11|28.979166666666668|0|-4.416666666666667|0|26.333333333333332|0|23.471041666666668|0
0|2021-12-12|47.96527777777777|0|-1.875|0|16.979166666666668|0|23.453854166666662|0
0|2021-12-13|40.270833333333336|0|3.2222222222222228|0|22.180555555555554|0|23.544722222222216|0
0|2021-12-14|48.0|0|11.652777777777777|0|23.763888888888886|0|23.43256944444445|0
0|2021-12-15|39.938260582010585|0|13.419080687830688|0|37.03574735449735|0|23.182277777777784|0
0|2021-12-16|35.201388888888886|0|-0.013888888888888914|0|23.621527777777782|0|23.396527777777777|0
0|2021-12-17|31.354166666666668|0|2.9861111111111107|0|30.850694444444446|0|23.475624999999997|0
0|2021-12-18|18.833333333333332|0|0.375|0|47.625|0|23.63916666666667|0
0|2021-12-19|34.166666666666664|0|0.3333333333333333|0|26.5|0|23.540833333333328|0
0|2021-12-20|36.166666666666664|0|0.7083333333333334|0|24.833333333333332|0|23.588958333333334|0
0|2021-12-21|44.34027777777778|0|-1.670138888888889|0|15.923611111111109|0|23.528125000000003|0
0|2021-12-22|48.25|0|-7.5|0|10.583333333333334|0|23.48354166666667|0
0|2021-12-23|51.699999999999996|0|16.625|0|25.223611111111115|0|23.337|0
0|2021-12-24|44.87847222222223|0|24.366319444444446|0|51.072916666666664|0|23.16588541666667|0
0|2021-12-25|37.84027777777778|0|11.451388888888891|0|37.47222222222222|0|23.348749999999995|0
0|2021-12-26|36.611111111111114|0|9.95486111111111|0|35.74305555555556|0|23.192604166666666|0
0|2021-12-27|27.694444444444446|0|7.381944444444444|0|43.895833333333336|0|23.197916666666668|0
0|2021-12-28|27.850694444444446|0|6.006944444444444|0|42.26388888888889|0|23.09079861111111|0
0|2021-12-29|23.15925925925926|0|0.9122685185185185|0|43.800925925925924|0|23.189530092592594|0
0|2021-12-30|36.19345238095238|0|6.154761904761905|0|29.485119047619047|0|23.176011904761907|0
0|2021-12-31|33.742708333333326|0|12.798263888888888|0|46.38784722222221|0|23.107076388888885|0
0|2022-01-01|11.76060606060606|0|6.7570075757575765|0|80.0155303030303|0|23.278878787878785|0
0|2022-01-02|19.333333333333332|0|4.5|0|58.145833333333336|0|23.622291666666666|0
0|2022-01-03|35.5|0|6.652777777777778|0|36.05555555555556|0|23.540694444444437|0
0|2022-01-04|41.766666666666666|0|1.2291666666666667|0|19.875|0|23.387375000000002|0
0|2022-01-05|24.38888888888889|0|12.375|0|65.98263888888889|0|23.374895833333337|0
0|2022-01-06|12.399305555555555|0|3.6166666666666667|0|69.31041666666667|0|23.419736111111117|0
