|dates|Vermilion_Illinois_UnitedStates.AverageDailyTemperature.data|Vermilion_Illinois_UnitedStates.AverageDailyTemperature.missing|Vermilion_Illinois_UnitedStates.AverageDewPoint.data|Vermilion_Illinois_UnitedStates.AverageDewPoint.missing|Vermilion_Illinois_UnitedStates.AverageRelativeHumidity.data|Vermilion_Illinois_UnitedStates.AverageRelativeHumidity.missing|Vermilion_Illinois_UnitedStates.AverageSurfaceAirPressure.data|Vermilion_Illinois_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|51.864583333333336|0|39.71875|0|66.5625|0|29.40843750000002|0
0|2021-10-18|55.916666666666664|0|43.114583333333336|0|67.29166666666667|0|29.403541666666683|0
0|2021-10-19|57.177083333333336|0|44.322916666666664|0|64.75|0|29.402291666666688|0
0|2021-10-20|61.489583333333336|0|49.5625|0|67.20833333333333|0|29.317604166666626|0
0|2021-10-21|55.177083333333336|0|47.625|0|76.14583333333333|0|29.231145833333343|0
0|2021-10-22|50.40625|0|48.854166666666664|0|94.3125|0|29.299062500000023|0
0|2021-10-23|49.489583333333336|0|42.770833333333336|0|78.35416666666667|0|29.28697916666667|0
0|2021-10-24|53.197916666666664|0|50.864583333333336|0|91.71875|0|29.10916666666665|0
0|2021-10-25|52.395833333333336|0|49.354166666666664|0|89.47916666666667|0|29.039427083333347|0
0|2021-10-26|47.666666666666664|0|40.96875|0|79.02083333333333|0|29.33218750000003|0
0|2021-10-27|47.526041666666664|0|37.942708333333336|0|72.52604166666667|0|29.207291666666688|0
0|2021-10-28|50.3125|0|47.822916666666664|0|91.30208333333333|0|28.83244791666667|0
0|2021-10-29|55.302083333333336|0|53.854166666666664|0|94.39583333333333|0|28.787083333333328|0
0|2021-10-30|53.291666666666664|0|50.458333333333336|0|90.88020833333333|0|28.917395833333373|0
0|2021-10-31|47.3125|0|42.40625|0|83.90625|0|29.235937499999995|0
0|2021-11-01|39.416666666666664|0|31.916666666666668|0|76.07291666666667|0|29.56427083333331|0
0|2021-11-02|38.145833333333336|0|28.203125|0|69.92708333333333|0|29.61609375000002|0
0|2021-11-03|36.802083333333336|0|26.614583333333332|0|70.0|0|29.62666666666668|0
0|2021-11-04|36.125|0|27.484375|0|73.54166666666667|0|29.590989583333336|0
0|2021-11-05|39.104166666666664|0|28.479166666666668|0|68.55208333333333|0|29.59421875000004|0
0|2021-11-06|43.026041666666664|0|30.109375|0|63.796875|0|29.505312500000002|0
0|2021-11-07|46.0|0|31.0|0|56.0|0|29.460000000000026|0
0|2021-11-08|46.0|0|31.0|0|56.0|0|29.460000000000026|0
0|2021-11-09|46.0|0|31.0|0|56.0|0|29.460000000000026|0
0|2021-11-10|46.0|0|31.0|0|56.0|0|29.460000000000026|0
0|2021-11-11|47.401041666666664|0|37.713541666666664|0|70.10416666666667|0|29.174687500000033|0
0|2021-11-12|39.604166666666664|0|30.239583333333332|0|70.0|0|29.110624999999942|0
0|2021-11-13|36.46875|0|31.583333333333332|0|83.01041666666667|0|29.26656250000001|0
0|2021-11-14|35.25|0|29.46875|0|80.27083333333333|0|29.157500000000002|0
0|2021-11-15|33.479166666666664|0|28.208333333333332|0|81.16666666666667|0|29.357500000000012|0
0|2021-11-16|45.052083333333336|0|37.895833333333336|0|76.96875|0|29.239062499999992|0
0|2021-11-17|55.588541666666664|0|50.984375|0|84.78125|0|29.17875000000002|0
0|2021-11-18|36.916666666666664|0|24.395833333333332|0|60.96875|0|29.530104166666664|0
0|2021-11-19|32.635416666666664|0|22.239583333333332|0|66.72916666666667|0|29.703541666666684|0
0|2021-11-20|40.604166666666664|0|30.729166666666668|0|68.04166666666667|0|29.46583333333334|0
0|2021-11-21|45.135416666666664|0|37.197916666666664|0|74.80208333333333|0|29.340937499999985|0
0|2021-11-22|29.375|0|16.854166666666668|0|60.364583333333336|0|29.485729166666644|0
0|2021-11-23|32.15625|0|18.739583333333332|0|59.885416666666664|0|29.469374999999996|0
0|2021-11-24|46.708333333333336|0|30.84375|0|54.114583333333336|0|29.294583333333364|0
0|2021-11-25|38.75|0|33.197916666666664|0|80.84375|0|29.369687499999966|0
0|2021-11-26|26.03125|0|14.895833333333334|0|63.604166666666664|0|29.457395833333337|0
0|2021-11-27|36.239583333333336|0|28.354166666666668|0|73.4375|0|29.169479166666665|0
0|2021-11-28|32.916666666666664|0|22.447916666666668|0|66.44791666666667|0|29.328645833333287|0
0|2021-11-29|34.177083333333336|0|21.9375|0|62.708333333333336|0|29.293541666666655|0
0|2021-11-30|41.59375|0|32.385416666666664|0|70.9375|0|29.295833333333302|0
0|2021-12-01|42.072916666666664|0|39.65625|0|91.13020833333333|0|29.21286458333333|0
0|2021-12-02|48.838541666666664|0|38.0625|0|67.28125|0|29.158958333333384|0
0|2021-12-03|44.583333333333336|0|35.5625|0|72.49479166666667|0|29.259322916666687|0
0|2021-12-04|35.869791666666664|0|26.567708333333332|0|73.16666666666667|0|29.50885416666667|0
0|2021-12-05|41.729166666666664|0|34.947916666666664|0|77.78125|0|29.145208333333333|0
0|2021-12-06|32.239583333333336|0|19.489583333333332|0|60.260416666666664|0|29.306979166666675|0
0|2021-12-07|20.229166666666668|0|5.791666666666667|0|54.302083333333336|0|29.482083333333325|0
0|2021-12-08|29.239583333333332|0|20.1875|0|70.59375|0|29.274791666666676|0
0|2021-12-09|39.677083333333336|0|30.9375|0|72.35416666666667|0|29.097187500000015|0
0|2021-12-10|50.354166666666664|0|49.75|0|98.01041666666667|0|28.989062499999992|0
0|2021-12-11|42.291666666666664|0|35.0625|0|75.6875|0|29.033020833333335|0
0|2021-12-12|38.1875|0|27.65625|0|67.0625|0|29.456874999999982|0
0|2021-12-13|40.552083333333336|0|30.020833333333332|0|66.97916666666667|0|29.506666666666707|0
0|2021-12-14|45.989583333333336|0|36.0|0|69.625|0|29.539166666666627|0
0|2021-12-15|58.885416666666664|0|51.666666666666664|0|77.0|0|29.245937500000025|0
0|2021-12-16|47.729166666666664|0|39.979166666666664|0|74.73958333333333|0|29.217812500000004|0
0|2021-12-17|33.28125|0|27.541666666666668|0|80.52083333333333|0|29.426666666666705|0
0|2021-12-18|36.333333333333336|0|34.177083333333336|0|91.98958333333333|0|29.312916666666656|0
0|2021-12-19|31.53125|0|26.479166666666668|0|81.86458333333333|0|29.573645833333345|0
0|2021-12-20|32.895833333333336|0|28.802083333333332|0|85.26041666666667|0|29.457291666666677|0
0|2021-12-21|33.802083333333336|0|28.666666666666668|0|82.54166666666667|0|29.19385416666668|0
0|2021-12-22|23.166666666666668|0|15.947916666666666|0|72.79166666666667|0|29.31239583333328|0
0|2021-12-23|22.0|0|15.0|0|73.0|0|29.349999999999948|0
0|2021-12-24|22.0|0|15.0|0|73.0|0|29.349999999999948|0
0|2021-12-25|22.0|0|15.0|0|73.0|0|29.349999999999948|0
0|2021-12-26|22.0|0|15.0|0|73.0|0|29.349999999999948|0
0|2021-12-27|22.0|0|15.0|0|73.0|0|29.349999999999948|0
0|2021-12-28|22.0|0|15.0|0|73.0|0|29.349999999999948|0
0|2021-12-29|25.984375|0|19.78125|0|75.93229166666667|0|29.30484374999993|0
0|2021-12-30|40.3125|0|38.005208333333336|0|91.25520833333333|0|29.131822916666668|0
0|2021-12-31|47.208333333333336|0|46.010416666666664|0|95.85416666666667|0|28.98302083333334|0
0|2022-01-01|42.921875|0|42.40625|0|97.22916666666667|0|28.960000000000054|0
0|2022-01-02|26.166666666666668|0|22.958333333333332|0|87.45833333333333|0|29.36135416666669|0
0|2022-01-03|21.583333333333332|0|15.15625|0|77.375|0|29.60781250000001|0
0|2022-01-04|30.375|0|24.208333333333332|0|78.71875|0|29.271874999999984|0
0|2022-01-05|22.8125|0|13.760416666666666|0|68.46875|0|29.11541666666665|0
0|2022-01-06|11.5|0|3.6666666666666665|0|71.0|0|29.384791666666644|0
0|2022-01-07|9.625|0|1.28125|0|69.51041666666667|0|29.581041666666632|0
0|2022-01-08|25.489583333333332|0|19.34375|0|78.15625|0|29.417916666666688|0
0|2022-01-09|27.5625|0|20.885416666666668|0|76.86458333333333|0|29.57729166666668|0
0|2022-01-10|18.03125|0|7.510416666666667|0|64.21875|0|29.77864583333336|0
0|2022-01-11|22.479166666666668|0|11.729166666666666|0|64.9375|0|29.628541666666646|0
0|2022-01-12|37.020833333333336|0|28.78125|0|72.97395833333333|0|29.291249999999987|0
0|2022-01-13|35.1875|0|30.75|0|84.34375|0|29.180625000000063|0
0|2022-01-14|33.354166666666664|0|30.572916666666668|0|89.96354166666667|0|29.359635416666663|0
0|2022-01-15|25.807291666666668|0|19.0|0|75.69270833333333|0|29.49989583333333|0
0|2022-01-16|22.770833333333332|0|15.78125|0|75.73958333333333|0|29.17677083333335|0
0|2022-01-17|26.333333333333332|0|19.864583333333332|0|77.10416666666667|0|29.12333333333336|0
