|dates|Bibb_Georgia_UnitedStates.BLS_EmployedPopulation.data|Bibb_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Bibb_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Bibb_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Bibb_Georgia_UnitedStates.BLS_UnemploymentRate.data|Bibb_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Bibb_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Bibb_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-18|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-19|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-20|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-21|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-22|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-23|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-24|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-25|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-26|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-27|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-28|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-29|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-30|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-10-31|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-01|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-02|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-03|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-04|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-05|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-06|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-07|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-08|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-09|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-10|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-11|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-12|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-13|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-14|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-15|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-16|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-17|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-18|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-19|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-20|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-21|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-22|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-23|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-24|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-25|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-26|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-27|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-28|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-29|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-11-30|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-01|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-02|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-03|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-04|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-05|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-06|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-07|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-08|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-09|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-10|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-11|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-12|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-13|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-14|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-15|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-16|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-17|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-18|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
