|dates|Vernon_Louisiana_UnitedStates.AveragePrecipitationTotal.data|Vernon_Louisiana_UnitedStates.AveragePrecipitationTotal.missing|Vernon_Louisiana_UnitedStates.AveragePrecipitation.data|Vernon_Louisiana_UnitedStates.AveragePrecipitation.missing|Vernon_Louisiana_UnitedStates.AverageWindDirection.data|Vernon_Louisiana_UnitedStates.AverageWindDirection.missing|Vernon_Louisiana_UnitedStates.AverageWindSpeed.data|Vernon_Louisiana_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|48.75|0|4.5|0
0|2021-10-18|0.0|0|0.0|0|54.166666666666664|0|1.9166666666666667|0
0|2021-10-19|0.0|0|0.0|0|56.458333333333336|0|2.642361111111111|0
0|2021-10-20|0.0|0|0.0|0|70.20833333333333|0|2.1875|0
0|2021-10-21|0.0|0|0.0|0|87.77777777777777|0|1.625|0
0|2021-10-22|0.0|0|0.0|0|47.5|0|3.875|0
0|2021-10-23|0.0|0|0.0|0|99.65277777777777|0|4.979166666666667|0
0|2021-10-24|0.003958333333333334|0|0.0018333333333333335|0|145.66666666666666|0|8.504166666666666|0
0|2021-10-25|0.0|0|0.0|0|160.0|0|3.148611111111111|0
0|2021-10-26|0.0|0|0.0|0|107.5|0|6.006944444444444|0
0|2021-10-27|0.0|0|0.007805555555555556|0|182.81944444444446|0|9.103472222222223|0
0|2021-10-28|0.0375|0|0.0|0|268.75|0|15.5|0
0|2021-10-29|0.0|0|0.0|0|297.5|0|11.875|0
0|2021-10-30|0.0|0|0.0|0|151.25|0|4.166666666666667|0
0|2021-10-31|0.0|0|0.0|0|70.06944444444444|0|1.215277777777778|0
0|2021-11-01|0.0|0|0.0|0|44.166666666666664|0|2.4583333333333335|0
0|2021-11-02|0.0|0|0.0|0|36.94444444444444|0|3.944444444444444|0
0|2021-11-03|0.0|0|0.005416666666666667|0|76.69444444444444|0|6.031944444444444|0
0|2021-11-04|0.008541666666666666|0|0.0|0|146.2152777777778|0|6.354166666666667|0
0|2021-11-05|0.0|0|0.0|0|91.25|0|5.416666666666667|0
0|2021-11-06|0.0|0|0.0|0|48.333333333333336|0|3.15625|0
0|2021-11-07|0.0|0|0.0|0|39.166666666666664|0|1.1666666666666667|0
0|2021-11-08|0.0|0|0.0|0|48.333333333333336|0|0.8333333333333334|0
0|2021-11-09|0.0|0|0.0|0|44.583333333333336|0|1.375|0
0|2021-11-10|0.0|0|0.0|0|94.16666666666667|0|6.833333333333333|0
0|2021-11-11|0.0043055555555555555|0|0.009444444444444445|0|178.8888888888889|0|6.1944444444444455|0
0|2021-11-12|0.005416666666666667|0|0.0|0|180.20833333333334|0|6.041666666666667|0
0|2021-11-13|0.0|0|0.0|0|205.41666666666666|0|5.604166666666667|0
0|2021-11-14|0.0|0|0.0|0|80.83333333333333|0|2.9166666666666665|0
0|2021-11-15|0.0|0|0.0|0|112.91666666666667|0|5.041666666666667|0
0|2021-11-16|0.0|0|0.0|0|159.51388888888889|0|10.01736111111111|0
0|2021-11-17|0.0|0|0.0|0|149.0625|0|9.39236111111111|0
0|2021-11-18|0.0|0|0.0|0|113.54861111111113|0|7.341666666666666|0
0|2021-11-19|0.0|0|0.0|0|51.666666666666664|0|5.833333333333333|0
