|dates|Duval_Texas_UnitedStates.AverageDailyTemperature.data|Duval_Texas_UnitedStates.AverageDailyTemperature.missing|Duval_Texas_UnitedStates.AverageDewPoint.data|Duval_Texas_UnitedStates.AverageDewPoint.missing|Duval_Texas_UnitedStates.AverageRelativeHumidity.data|Duval_Texas_UnitedStates.AverageRelativeHumidity.missing|Duval_Texas_UnitedStates.AverageSurfaceAirPressure.data|Duval_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|64.29166666666667|0|48.375|0|60.916666666666664|0|30.053333333333338|0
0|2021-10-18|67.45833333333333|0|55.833333333333336|0|69.83333333333333|0|29.889583333333334|0
0|2021-10-19|72.45833333333333|0|63.208333333333336|0|75.75|0|29.804999999999996|0
0|2021-10-20|75.66666666666667|0|67.875|0|79.25|0|29.845833333333335|0
0|2021-10-21|75.51979166666666|0|67.94583333333334|0|80.15208333333334|0|29.8875|0
0|2021-10-22|75.0625|0|68.97936507936508|0|83.98531746031746|0|29.815029761904757|0
0|2021-10-23|77.22222222222221|0|70.5|0|81.625|0|29.678611111111113|0
0|2021-10-24|78.80694444444444|0|72.29305555555555|0|83.12500000000001|0|29.62922222222222|0
0|2021-10-25|79.853125|0|73.33819444444445|0|83.04270833333332|0|29.72233333333334|0
0|2021-10-26|79.57083333333334|0|75.09444444444445|0|87.05694444444445|0|29.612173611111107|0
0|2021-10-27|80.51388888888889|0|50.00694444444445|0|45.916666666666664|0|29.507013888888892|0
0|2021-10-28|68.125|0|36.333333333333336|0|38.333333333333336|0|29.769166666666667|0
0|2021-10-29|65.33333333333333|0|32.958333333333336|0|37.208333333333336|0|29.848333333333333|0
0|2021-10-30|64.75|0|39.958333333333336|0|47.583333333333336|0|29.767083333333336|0
0|2021-10-31|68.75|0|56.125|0|69.33333333333333|0|29.797499999999996|0
0|2021-11-01|70.25|0|60.208333333333336|0|74.54166666666667|0|29.91916666666667|0
0|2021-11-02|71.29166666666667|0|60.96527777777778|0|73.54166666666667|0|29.92951388888888|0
0|2021-11-03|71.33333333333333|0|62.70486111111111|0|76.6111111111111|0|29.88052083333334|0
0|2021-11-04|56.427083333333336|0|50.53472222222223|0|82.64930555555556|0|30.017222222222216|0
0|2021-11-05|56.680555555555564|0|48.104166666666664|0|75.67361111111111|0|30.02|0
0|2021-11-06|58.625|0|47.875|0|71.58333333333333|0|30.022916666666664|0
0|2021-11-07|62.625|0|53.125|0|74.91666666666667|0|29.99604166666667|0
0|2021-11-08|66.51388888888889|0|57.583333333333336|0|76.65277777777777|0|29.987638888888892|0
0|2021-11-09|68.66666666666667|0|59.416666666666664|0|75.47222222222223|0|29.933333333333334|0
0|2021-11-10|72.79166666666667|0|64.04166666666667|0|76.77083333333333|0|29.729791666666667|0
0|2021-11-11|71.13055555555555|0|61.71944444444444|0|75.06527777777778|0|29.792204861111106|0
0|2021-11-12|71.02777777777777|0|58.729166666666664|0|67.16666666666667|0|29.93083333333333|0
0|2021-11-13|62.958333333333336|0|37.416666666666664|0|44.5|0|30.05875|0
0|2021-11-14|65.91666666666667|0|54.25|0|69.29166666666667|0|29.927499999999995|0
0|2021-11-15|69.45694444444445|0|59.76111111111111|0|75.84166666666667|0|29.92820833333332|0
0|2021-11-16|71.70972222222223|0|61.3125|0|73.95277777777778|0|29.822999999999993|0
0|2021-11-17|72.90277777777779|0|63.25|0|75.83333333333333|0|29.767083333333332|0
0|2021-11-18|62.416666666666664|0|54.232638888888886|0|76.07291666666666|0|30.05131944444444|0
0|2021-11-19|59.354166666666664|0|46.041666666666664|0|63.375|0|30.133958333333336|0
0|2021-11-20|67.5486111111111|0|60.256944444444436|0|79.13194444444444|0|29.940694444444436|0
0|2021-11-21|71.77847222222222|0|65.34027777777779|0|82.56111111111112|0|29.881944444444446|0
0|2021-11-22|63.229166666666664|0|46.041666666666664|0|56.354166666666664|0|30.057708333333323|0
0|2021-11-23|60.5|0|47.958333333333336|0|67.41666666666667|0|29.969166666666663|0
0|2021-11-24|69.56527777777778|0|63.07916666666667|0|81.8125|0|29.797736111111117|0
0|2021-11-25|65.15972222222221|0|59.899305555555564|0|83.72569444444444|0|29.970694444444444|0
0|2021-11-26|56.916666666666664|0|38.791666666666664|0|51.958333333333336|0|30.090833333333325|0
0|2021-11-27|51.99305555555555|0|47.583333333333336|0|85.29166666666667|0|29.947777777777777|0
0|2021-11-28|57.72777777777778|0|51.82083333333333|0|82.70416666666667|0|29.990680555555546|0
0|2021-11-29|56.60957341269841|0|46.89424603174603|0|75.6186011904762|0|30.014709821428568|0
0|2021-11-30|60.21666666666667|0|53.06587301587302|0|80.89583333333333|0|29.927152777777774|0
0|2021-12-01|65.28630952380952|0|58.27708333333334|0|81.74241071428571|0|29.92247271825397|0
0|2021-12-02|67.8546626984127|0|62.751488095238095|0|86.1671626984127|0|29.93105158730158|0
0|2021-12-03|71.96527777777779|0|66.08680555555556|0|84.47569444444444|0|29.83934027777778|0
0|2021-12-04|74.14583333333333|0|67.55555555555556|0|81.95833333333333|0|29.834236111111114|0
0|2021-12-05|72.66944444444444|0|68.54652777777777|0|88.24097222222223|0|29.736736111111114|0
0|2021-12-06|70.69444444444444|0|58.805555555555564|0|69.13194444444444|0|29.81520833333334|0
0|2021-12-07|59.75|0|37.61805555555556|0|45.5625|0|29.837638888888886|0
0|2021-12-08|66.64930555555556|0|56.989583333333336|0|74.27083333333333|0|29.789305555555554|0
0|2021-12-09|75.44444444444444|0|68.47916666666667|0|81.29166666666667|0|29.683611111111105|0
0|2021-12-10|79.875|0|70.375|0|74.82291666666667|0|29.57458333333334|0
0|2021-12-11|64.02083333333333|0|41.4375|0|49.770833333333336|0|29.89166666666667|0
0|2021-12-12|55.083333333333336|0|34.666666666666664|0|49.125|0|30.059583333333325|0
0|2021-12-13|64.8125|0|56.954861111111114|0|76.97916666666667|0|29.99121527777778|0
0|2021-12-14|71.7361111111111|0|67.38194444444444|0|87.73611111111113|0|29.966423611111114|0
0|2021-12-15|74.84375|0|69.14652777777778|0|83.74583333333334|0|29.83785416666666|0
0|2021-12-16|75.38541666666667|0|69.48958333333333|0|82.98958333333333|0|29.768854166666667|0
0|2021-12-17|73.0905753968254|0|68.83958333333334|0|87.50515873015873|0|29.723215277777783|0
0|2021-12-18|67.64930555555556|0|61.5625|0|81.56944444444444|0|29.78177083333333|0
0|2021-12-19|48.9375|0|40.729166666666664|0|74.58333333333333|0|30.052083333333332|0
0|2021-12-20|52.020833333333336|0|45.041666666666664|0|79.75|0|29.987916666666674|0
0|2021-12-21|52.5625|0|45.5|0|80.10416666666667|0|29.923437500000002|0
0|2021-12-22|60.73809523809524|0|52.66369047619048|0|79.37946428571429|0|29.84551091269842|0
0|2021-12-23|64.69791666666667|0|57.77430555555555|0|81.44444444444444|0|29.85013888888889|0
0|2021-12-24|68.07083333333334|0|60.362500000000004|0|79.70833333333333|0|29.728666666666673|0
0|2021-12-25|70.84305555555555|0|63.611111111111114|0|81.16527777777777|0|29.70200694444445|0
0|2021-12-26|72.57539682539682|0|64.74305555555556|0|79.33035714285715|0|29.71282738095238|0
0|2021-12-27|72.80902777777777|0|64.95138888888889|0|79.69791666666667|0|29.62611111111112|0
0|2021-12-28|74.4826388888889|0|66.09722222222221|0|77.47916666666666|0|29.483020833333338|0
0|2021-12-29|72.72777777777777|0|65.57083333333334|0|80.25694444444444|0|29.548069444444447|0
0|2021-12-30|69.10902777777778|0|64.99513888888889|0|88.57222222222224|0|29.66508333333333|0
0|2021-12-31|76.51319444444444|0|68.78958333333334|0|79.84305555555555|0|29.5554375|0
0|2022-01-01|76.52083333333333|0|60.77777777777777|0|64.20833333333333|0|29.474305555555556|0
0|2022-01-02|46.8125|0|25.75|0|47.895833333333336|0|30.097499999999993|0
0|2022-01-03|40.666666666666664|0|18.375|0|47.833333333333336|0|30.264166666666657|0
0|2022-01-04|49.895833333333336|0|37.291666666666664|0|63.166666666666664|0|30.02312499999999|0
0|2022-01-05|57.86597222222222|0|47.32534722222223|0|77.04826388888888|0|29.708420138888883|0
0|2022-01-06|63.26111111111111|0|51.201388888888886|0|70.06388888888888|0|29.764131944444447|0
0|2022-01-07|46.104166666666664|0|34.166666666666664|0|64.72916666666667|0|29.940625|0
0|2022-01-08|56.78472222222222|0|53.84027777777777|0|90.75694444444444|0|29.808159722222225|0
0|2022-01-09|67.08333333333333|0|58.774305555555564|0|76.19791666666667|0|29.970312500000002|0
0|2022-01-10|54.611111111111114|0|32.013888888888886|0|43.875|0|30.30354166666667|0
0|2022-01-11|53.708333333333336|0|33.583333333333336|0|48.9375|0|30.27|0
0|2022-01-12|56.15277777777777|0|47.333333333333336|0|72.93055555555556|0|30.108958333333334|0
0|2022-01-13|51.979166666666664|0|46.479166666666664|0|84.64583333333333|0|30.00645833333333|0
0|2022-01-14|61.815625000000004|0|50.33020833333334|0|74.36215277777778|0|29.739166666666666|0
0|2022-01-15|56.395833333333336|0|26.04513888888889|0|40.21875|0|29.90326388888889|0
0|2022-01-16|49.25|0|13.791666666666666|0|28.291666666666668|0|29.983749999999997|0
0|2022-01-17|52.625|0|26.791666666666668|0|44.708333333333336|0|29.919583333333325|0
