|dates|Aguada_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Aguada_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Aguada_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Aguada_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Aguada_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Aguada_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Aguada_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Aguada_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|52.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-07-18|99.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-19|99.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-20|99.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-21|99.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-22|99.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-23|99.0|0|82.0|0|0.0|0|0.0|100
0|2020-07-24|99.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-25|99.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-26|99.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-27|99.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-28|99.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-29|99.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-30|99.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-31|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-01|221.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-02|221.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-03|221.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-04|221.0|0|109.0|0|0.0|0|0.0|100
0|2020-08-05|221.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-06|221.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-07|221.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-08|221.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-09|221.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-10|221.0|0|140.0|0|0.0|0|0.0|100
0|2020-08-11|221.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-12|221.0|0|148.0|0|0.0|0|0.0|100
0|2020-08-13|221.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-14|221.0|0|155.0|0|0.0|0|0.0|100
0|2020-08-15|221.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-16|221.0|0|161.0|0|0.0|0|0.0|100
0|2020-08-17|221.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-18|221.0|0|173.0|0|0.0|0|0.0|100
0|2020-08-19|221.0|0|175.0|0|0.0|0|0.0|100
0|2020-08-20|221.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-21|221.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-22|221.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-23|221.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-24|221.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-25|221.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-26|221.0|0|200.0|0|0.0|0|0.0|100
0|2020-08-27|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-08-28|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-08-29|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-08-30|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-08-31|221.0|0|221.0|0|0.0|0|0.0|100
0|2020-09-01|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-09-02|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-09-03|227.0|0|227.0|0|0.0|0|0.0|100
0|2020-09-04|227.0|0|229.0|0|0.0|0|0.0|100
0|2020-09-05|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-06|232.0|0|232.0|0|0.0|0|0.0|100
0|2020-09-07|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-09-08|239.0|0|241.0|0|0.0|0|0.0|100
0|2020-09-09|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-09-10|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-09-11|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-09-12|256.0|0|256.0|0|0.0|0|0.0|100
0|2020-09-13|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-14|269.0|0|273.0|0|0.0|0|0.0|100
0|2020-09-15|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-09-16|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-09-17|284.0|0|284.0|0|0.0|0|0.0|100
0|2020-09-18|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-09-19|305.0|0|305.0|0|0.0|0|0.0|100
0|2020-09-20|305.0|0|310.0|0|0.0|0|0.0|100
0|2020-09-21|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-09-22|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-09-23|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-09-24|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-09-25|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-09-26|327.0|0|327.0|0|0.0|0|0.0|100
0|2020-09-27|338.0|0|338.0|0|0.0|0|0.0|100
0|2020-09-28|342.0|0|342.0|0|0.0|0|0.0|100
0|2020-09-29|348.0|0|348.0|0|0.0|0|0.0|100
0|2020-09-30|348.0|0|348.0|0|0.0|0|0.0|100
0|2020-10-01|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-02|353.0|0|353.0|0|0.0|0|0.0|100
0|2020-10-03|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-10-04|367.0|0|367.0|0|0.0|0|0.0|100
0|2020-10-05|368.0|0|368.0|0|0.0|0|0.0|100
0|2020-10-06|371.0|0|371.0|0|0.0|0|0.0|100
0|2020-10-07|371.0|0|371.0|0|0.0|0|0.0|100
0|2020-10-08|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-10-09|374.0|0|374.0|0|0.0|0|0.0|100
0|2020-10-10|378.0|0|378.0|0|0.0|0|0.0|100
0|2020-10-11|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-10-12|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-13|381.0|0|381.0|0|0.0|0|0.0|100
0|2020-10-14|387.0|0|387.0|0|0.0|0|0.0|100
0|2020-10-15|390.0|0|390.0|0|0.0|0|0.0|100
0|2020-10-16|391.0|0|391.0|0|0.0|0|0.0|100
0|2020-10-17|393.0|0|393.0|0|0.0|0|0.0|100
0|2020-10-18|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-10-19|397.0|0|397.0|0|0.0|0|0.0|100
0|2020-10-20|400.0|0|400.0|0|0.0|0|0.0|100
0|2020-10-21|400.0|0|400.0|0|0.0|0|0.0|100
0|2020-10-22|400.0|0|404.0|0|0.0|0|0.0|100
0|2020-10-23|400.0|0|415.0|0|0.0|0|0.0|100
0|2020-10-24|400.0|0|416.0|0|0.0|0|0.0|100
0|2020-10-25|400.0|0|426.0|0|0.0|0|0.0|100
0|2020-10-26|400.0|0|430.0|0|0.0|0|0.0|100
0|2020-10-27|400.0|0|438.0|0|0.0|0|0.0|100
0|2020-10-28|400.0|0|438.0|0|0.0|0|0.0|100
0|2020-10-29|400.0|0|443.0|0|0.0|0|0.0|100
0|2020-10-30|400.0|0|451.0|0|0.0|0|0.0|100
0|2020-10-31|400.0|0|458.0|0|0.0|0|0.0|100
0|2020-11-01|400.0|0|462.0|0|0.0|0|0.0|100
0|2020-11-02|400.0|0|469.0|0|0.0|0|0.0|100
0|2020-11-03|472.0|0|472.0|0|0.0|0|0.0|100
0|2020-11-04|473.0|0|473.0|0|0.0|0|0.0|100
0|2020-11-05|473.0|0|475.0|0|0.0|0|0.0|100
0|2020-11-06|484.0|0|484.0|0|0.0|0|0.0|100
0|2020-11-07|484.0|0|484.0|0|0.0|0|0.0|100
0|2020-11-08|484.0|0|500.0|0|0.0|0|0.0|100
0|2020-11-09|484.0|0|508.0|0|0.0|0|0.0|100
0|2020-11-10|484.0|0|509.0|0|0.0|0|0.0|100
0|2020-11-11|484.0|0|510.0|0|0.0|0|0.0|100
0|2020-11-12|484.0|0|513.0|0|0.0|0|0.0|100
0|2020-11-13|288.0|0|516.0|0|0.0|0|0.0|100
0|2020-11-14|301.0|0|529.0|0|0.0|0|0.0|100
0|2020-11-15|301.0|0|533.0|0|0.0|0|0.0|100
0|2020-11-16|310.0|0|538.0|0|0.0|0|0.0|100
0|2020-11-17|310.0|0|542.0|0|0.0|0|0.0|100
0|2020-11-18|310.0|0|548.0|0|0.0|0|0.0|100
0|2020-11-19|341.0|0|569.0|0|0.0|0|0.0|100
0|2020-11-20|341.0|0|579.0|0|0.0|0|0.0|100
0|2020-11-21|341.0|0|590.0|0|0.0|0|0.0|100
0|2020-11-22|341.0|0|616.0|0|0.0|0|0.0|100
0|2020-11-23|341.0|0|619.0|0|0.0|0|0.0|100
0|2020-11-24|341.0|0|619.0|0|0.0|0|0.0|100
0|2020-11-25|341.0|0|620.0|0|0.0|0|0.0|100
0|2020-11-26|341.0|0|629.0|0|0.0|0|0.0|100
0|2020-11-27|417.0|0|645.0|0|0.0|0|0.0|100
0|2020-11-28|417.0|0|655.0|0|0.0|0|0.0|100
0|2020-11-29|425.0|0|653.0|0|0.0|0|0.0|100
0|2020-11-30|428.0|0|656.0|0|0.0|0|0.0|100
0|2020-12-01|428.0|0|673.0|0|0.0|0|0.0|100
0|2020-12-02|459.0|0|687.0|0|0.0|0|0.0|100
0|2020-12-03|459.0|0|687.0|0|0.0|0|0.0|100
0|2020-12-04|461.0|0|689.0|0|0.0|0|0.0|100
0|2020-12-05|467.0|0|695.0|0|0.0|0|0.0|100
0|2020-12-06|486.0|0|714.0|0|0.0|0|0.0|100
0|2020-12-07|486.0|0|721.0|0|0.0|0|0.0|100
0|2020-12-08|486.0|0|729.0|0|0.0|0|0.0|100
0|2020-12-09|486.0|0|731.0|0|0.0|0|0.0|100
0|2020-12-10|508.0|0|736.0|0|0.0|0|0.0|100
0|2020-12-11|528.0|0|756.0|0|0.0|0|0.0|100
0|2020-12-12|532.0|0|760.0|0|0.0|0|0.0|100
0|2020-12-13|536.0|0|764.0|0|0.0|0|0.0|100
0|2020-12-14|536.0|0|767.0|0|0.0|0|0.0|100
0|2020-12-15|536.0|0|767.0|0|0.0|0|0.0|100
0|2020-12-16|536.0|0|767.0|0|0.0|0|0.0|100
0|2020-12-17|536.0|0|773.0|0|0.0|0|0.0|100
0|2020-12-18|536.0|0|781.0|0|0.0|0|0.0|100
0|2020-12-19|563.0|0|791.0|0|0.0|0|0.0|100
0|2020-12-20|563.0|0|813.0|0|0.0|0|0.0|100
0|2020-12-21|563.0|0|816.0|0|0.0|0|0.0|100
0|2020-12-22|563.0|0|824.0|0|0.0|0|0.0|100
0|2020-12-23|563.0|0|833.0|0|0.0|0|0.0|100
0|2020-12-24|563.0|0|834.0|0|0.0|0|0.0|100
0|2020-12-25|563.0|0|836.0|0|0.0|0|0.0|100
0|2020-12-26|563.0|0|838.0|0|0.0|0|0.0|100
0|2020-12-27|563.0|0|842.0|0|0.0|0|0.0|100
0|2020-12-28|563.0|0|842.0|0|0.0|0|0.0|100
0|2020-12-29|658.0|0|886.0|0|0.0|0|0.0|100
0|2020-12-30|658.0|0|886.0|0|0.0|0|0.0|100
0|2020-12-31|658.0|0|889.0|0|0.0|0|0.0|100
0|2021-01-01|678.0|0|906.0|0|0.0|0|0.0|100
0|2021-01-02|689.0|0|917.0|0|0.0|0|0.0|100
0|2021-01-03|689.0|0|917.0|0|0.0|0|0.0|100
0|2021-01-04|689.0|0|938.0|0|0.0|0|0.0|100
0|2021-01-05|689.0|0|958.0|0|0.0|0|0.0|100
0|2021-01-06|731.0|0|959.0|0|0.0|0|0.0|100
0|2021-01-07|731.0|0|963.0|0|0.0|0|0.0|100
0|2021-01-08|760.0|0|988.0|0|0.0|0|0.0|100
0|2021-01-09|762.0|0|990.0|0|0.0|0|0.0|100
0|2021-01-10|762.0|0|990.0|0|0.0|0|0.0|100
0|2021-01-11|762.0|0|992.0|0|0.0|0|0.0|100
0|2021-01-12|762.0|0|1004.0|0|0.0|0|0.0|100
0|2021-01-13|762.0|0|1005.0|0|0.0|0|0.0|100
0|2021-01-14|762.0|0|1005.0|0|0.0|0|0.0|100
0|2021-01-15|762.0|0|1020.0|0|0.0|0|0.0|100
0|2021-01-16|762.0|0|1036.0|0|0.0|0|0.0|100
0|2021-01-17|814.0|0|1042.0|0|0.0|0|0.0|100
0|2021-01-18|814.0|0|1044.0|0|0.0|0|0.0|100
0|2021-01-19|814.0|0|1047.0|0|0.0|0|0.0|100
0|2021-01-20|814.0|0|1048.0|0|0.0|0|0.0|100
0|2021-01-21|814.0|0|1053.0|0|0.0|0|0.0|100
0|2021-01-22|814.0|0|1063.0|0|0.0|0|0.0|100
0|2021-01-23|845.0|0|1073.0|0|0.0|0|0.0|100
0|2021-01-24|854.0|0|1082.0|0|0.0|0|0.0|100
0|2021-01-25|854.0|0|1089.0|0|0.0|0|0.0|100
0|2021-01-26|868.0|0|1096.0|0|0.0|0|0.0|100
0|2021-01-27|868.0|0|1098.0|0|0.0|0|0.0|100
0|2021-01-28|868.0|0|1101.0|0|0.0|0|0.0|100
0|2021-01-29|868.0|0|1104.0|0|0.0|0|0.0|100
0|2021-01-30|868.0|0|1106.0|0|0.0|0|0.0|100
0|2021-01-31|881.0|0|1109.0|0|0.0|0|0.0|100
0|2021-02-01|887.0|0|1115.0|0|0.0|0|0.0|100
0|2021-02-02|889.0|0|1117.0|0|0.0|0|0.0|100
0|2021-02-03|891.0|0|1119.0|0|0.0|0|0.0|100
0|2021-02-04|891.0|0|1126.0|0|0.0|0|0.0|100
0|2021-02-05|891.0|0|1131.0|0|0.0|0|0.0|100
0|2021-02-06|891.0|0|1144.0|0|0.0|0|0.0|100
0|2021-02-07|891.0|0|1161.0|0|0.0|0|0.0|100
0|2021-02-08|941.0|0|1169.0|0|0.0|0|0.0|100
