|dates|Cambria_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Cambria_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Cambria_Pennsylvania_UnitedStates.AveragePrecipitation.data|Cambria_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Cambria_Pennsylvania_UnitedStates.AverageWindDirection.data|Cambria_Pennsylvania_UnitedStates.AverageWindDirection.missing|Cambria_Pennsylvania_UnitedStates.AverageWindSpeed.data|Cambria_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.007916666666666666|0|0.0004166666666666667|0|277.9166666666667|0|14.402777777777779|0
0|2021-10-18|0.0004166666666666667|0|0.0|0|281.875|0|13.295138888888888|0
0|2021-10-19|0.0|0|0.0|0|260.4166666666667|0|10.208333333333334|0
0|2021-10-20|0.0|0|0.0|0|255.0|0|9.541666666666666|0
0|2021-10-21|0.0|0|0.009666666666666669|0|215.77777777777774|0|11.469444444444443|0
0|2021-10-22|0.015416666666666667|0|0.006072420634920635|0|274.5228174603174|0|8.455257936507936|0
0|2021-10-23|0.010833333333333334|0|0.003784722222222222|0|222.91666666666666|0|5.44861111111111|0
0|2021-10-24|0.0018055555555555557|0|0.01923611111111111|0|180.69444444444443|0|6.072916666666667|0
0|2021-10-25|0.020416666666666666|0|0.00125|0|206.25|0|8.958333333333334|0
0|2021-10-26|0.004583333333333334|0|0.02056944444444445|0|282.17361111111114|0|16.563888888888886|0
0|2021-10-27|0.012083333333333333|0|0.0009027777777777778|0|276.3194444444444|0|8.756944444444445|0
0|2021-10-28|0.0|0|0.0|0|126.14583333333333|0|8.684027777777777|0
0|2021-10-29|0.004583333333333333|0|0.019694444444444445|0|90.43353174603175|0|11.277281746031747|0
0|2021-10-30|0.007222222222222223|0|0.0014166666666666668|0|109.77083333333331|0|3.857638888888889|0
0|2021-10-31|0.0016666666666666668|0|0.007527777777777778|0|270.3611111111111|0|12.990277777777777|0
0|2021-11-01|0.0075|0|0.00020833333333333335|0|275.34722222222223|0|11.520833333333334|0
0|2021-11-02|0.0|0|0.0|0|257.3958333333333|0|7.600694444444444|0
0|2021-11-03|0.0|0|0.0|0|234.72222222222226|0|7.416666666666667|0
0|2021-11-04|0.0|0|0.0|0|192.91666666666666|0|3.6666666666666665|0
0|2021-11-05|0.0|0|0.0|0|169.16666666666666|0|3.3333333333333335|0
0|2021-11-06|0.0|0|0.0|0|137.91666666666666|0|5.666666666666667|0
0|2021-11-07|0.0|0|0.0|0|249.16666666666666|0|6.354166666666667|0
0|2021-11-08|0.0|0|0.0|0|245.0|0|7.458333333333333|0
0|2021-11-09|0.0|0|0.0|0|235.625|0|9.0|0
0|2021-11-10|0.0|0|0.0|0|219.79166666666666|0|7.8125|0
0|2021-11-11|0.0|0|0.0|0|147.91666666666666|0|13.333333333333334|0
0|2021-11-12|0.009583333333333334|0|0.008229166666666668|0|216.25|0|9.979166666666666|0
0|2021-11-13|0.0|0|0.0|0|260.41666666666663|0|13.354166666666664|0
0|2021-11-14|0.0|0|0.0029057539682539684|0|229.74900793650795|0|10.756944444444443|0
0|2021-11-15|0.0016666666666666668|0|0.00038194444444444446|0|269.05555555555554|0|16.124999999999996|0
0|2021-11-16|0.0004166666666666667|0|0.0|0|221.5972222222222|0|5.986111111111111|0
0|2021-11-17|0.0|0|0.0|0|200.76388888888889|0|8.569444444444445|0
0|2021-11-18|0.0|0|0.0025694444444444445|0|239.27083333333334|0|13.802083333333334|0
0|2021-11-19|0.002916666666666667|0|0.0|0|275.4861111111111|0|12.069444444444445|0
0|2021-11-20|0.0|0|0.0|0|168.33333333333334|0|8.75|0
0|2021-11-21|0.0|0|0.0043055555555555555|0|193.47222222222226|0|8.513888888888888|0
0|2021-11-22|0.002916666666666667|0|0.00016666666666666666|0|289.6666666666667|0|14.430555555555555|0
0|2021-11-23|0.0|0|0.0|0|283.47222222222223|0|10.54861111111111|0
0|2021-11-24|0.0|0|0.0|0|196.66666666666666|0|6.333333333333333|0
0|2021-11-25|0.0|0|0.0021180555555555558|0|235.27777777777783|0|10.652777777777779|0
0|2021-11-26|0.002777777777777778|0|0.0032569444444444443|0|278.2361111111111|0|19.647420634920636|0
0|2021-11-27|0.0|0|0.0014722222222222222|0|256.70138888888886|0|10.342361111111112|0
0|2021-11-28|0.0025|0|0.0008333333333333334|0|254.0625|0|14.625|0
0|2021-11-29|0.0008333333333333334|0|0.0|0|279.3541666666667|0|11.78402777777778|0
0|2021-11-30|0.0|0|0.00020833333333333335|0|235.97222222222226|0|11.100694444444443|0
0|2021-12-01|0.00020833333333333335|0|0.0034722222222222225|0|225.27777777777774|0|9.729166666666668|0
0|2021-12-02|0.0025|0|0.005|0|257.5|0|17.90277777777778|0
0|2021-12-03|0.001875|0|0.0|0|235.20833333333334|0|10.166666666666666|0
0|2021-12-04|0.0|0|0.0|0|231.25|0|10.166666666666666|0
0|2021-12-05|0.0|0|0.0|0|145.0|0|9.833333333333334|0
0|2021-12-06|0.0002777777777777778|0|0.007076388888888889|0|226.89583333333334|0|16.394444444444442|0
0|2021-12-07|0.008333333333333333|0|0.0|0|181.66666666666666|0|5.9375|0
0|2021-12-08|0.0|0|0.00025|0|210.1388888888889|0|9.33611111111111|0
0|2021-12-09|0.0004166666666666667|0|0.0|0|176.04166666666666|0|7.083333333333333|0
0|2021-12-10|0.0|0|0.0|0|158.54166666666666|0|6.576388888888888|0
0|2021-12-11|0.004166666666666667|0|0.010347222222222225|0|217.43055555555557|0|16.42361111111111|0
0|2021-12-12|0.002638888888888889|0|0.0|0|258.3333333333333|0|13.131944444444445|0
0|2021-12-13|0.0|0|0.0|0|241.66666666666666|0|10.083333333333334|0
0|2021-12-14|0.0|0|0.0|0|161.66666666666666|0|6.875|0
0|2021-12-15|0.0|0|0.0|0|166.66666666666666|0|10.791666666666666|0
0|2021-12-16|0.0|0|0.0|0|225.2083333333333|0|14.159722222222221|0
0|2021-12-17|0.0|0|0.0004166666666666667|0|226.875|0|10.333333333333334|0
0|2021-12-18|0.0030208333333333333|0|0.024598214285714282|0|202.63888888888889|0|10.15625|0
0|2021-12-19|0.005208333333333333|0|0.0007708333333333334|0|313.3194444444444|0|12.321527777777776|0
0|2021-12-20|0.0|0|0.0|0|168.125|0|4.75|0
0|2021-12-21|0.0|0|0.0|0|188.75|0|8.125|0
0|2021-12-22|0.0|0|0.0|0|277.63888888888886|0|16.52777777777778|0
0|2021-12-23|0.0|0|0.0016666666666666668|0|218.95833333333334|0|8.229166666666666|0
0|2021-12-24|0.0016666666666666668|0|0.0|0|210.20833333333334|0|9.75|0
0|2021-12-25|0.0027083333333333334|0|0.02576388888888889|0|251.63194444444443|0|12.809027777777777|0
0|2021-12-26|0.03|0|0.0|0|244.13888888888889|0|10.54861111111111|0
0|2021-12-27|0.0|0|0.026629464285714288|0|153.73363095238093|0|9.054464285714285|0
0|2021-12-28|0.042083333333333334|0|0.009583333333333334|0|196.70138888888889|0|9.73263888888889|0
0|2021-12-29|0.004513888888888889|0|0.014444444444444446|0|201.7847222222222|0|8.055555555555555|0
0|2021-12-30|0.00020833333333333335|0|0.0|0|210.9722222222222|0|5.284722222222222|0
0|2021-12-31|0.0|0|0.0|0|206.06944444444443|0|7.115277777777777|0
0|2022-01-01|0.005833333333333334|0|0.028124999999999997|0|182.18055555555554|0|7.071527777777778|0
0|2022-01-02|0.014791666666666667|0|0.0013333333333333333|0|281.94444444444446|0|13.083333333333334|0
0|2022-01-03|0.0008333333333333334|0|0.0|0|299.7916666666667|0|11.729166666666666|0
0|2022-01-04|0.0|0|0.0|0|203.54166666666666|0|9.458333333333334|0
0|2022-01-05|0.0|0|0.0|0|215.69444444444446|0|13.611111111111112|0
0|2022-01-06|0.0|0|0.005937499999999999|0|247.11805555555557|0|10.704861111111112|0
