|dates|Hartford_Connecticut_UnitedStates.AverageDailyTemperature.data|Hartford_Connecticut_UnitedStates.AverageDailyTemperature.missing|Hartford_Connecticut_UnitedStates.AverageDewPoint.data|Hartford_Connecticut_UnitedStates.AverageDewPoint.missing|Hartford_Connecticut_UnitedStates.AverageRelativeHumidity.data|Hartford_Connecticut_UnitedStates.AverageRelativeHumidity.missing|Hartford_Connecticut_UnitedStates.AverageSurfaceAirPressure.data|Hartford_Connecticut_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|56.875|0|45.895833333333336|0|68.33333333333333|0|29.717499999999998|0
0|2021-10-18|51.958333333333336|0|38.875|0|61.416666666666664|0|29.793333333333333|0
0|2021-10-19|54.041666666666664|0|37.666666666666664|0|57.166666666666664|0|29.876250000000013|0
0|2021-10-20|63.958333333333336|0|47.125|0|56.0|0|29.912083333333342|0
0|2021-10-21|62.875|0|52.0|0|71.16666666666667|0|29.91791666666667|0
0|2021-10-22|63.458333333333336|0|50.708333333333336|0|64.83333333333333|0|29.817083333333326|0
0|2021-10-23|53.375|0|36.916666666666664|0|54.541666666666664|0|29.934583333333336|0
0|2021-10-24|51.583333333333336|0|39.0|0|64.25|0|30.109583333333333|0
0|2021-10-25|53.02777777777778|0|50.22222222222223|0|90.22916666666667|0|29.968888888888888|0
0|2021-10-26|55.31111111111111|0|51.791666666666664|0|87.85277777777777|0|29.541708333333347|0
0|2021-10-27|52.375|0|47.1875|0|82.49305555555556|0|29.632083333333338|0
0|2021-10-28|49.375|0|39.416666666666664|0|69.125|0|29.941250000000007|0
0|2021-10-29|45.958333333333336|0|38.486111111111114|0|76.2361111111111|0|29.92628472222222|0
0|2021-10-30|55.104166666666664|0|51.729166666666664|0|88.4375|0|29.677152777777778|0
0|2021-10-31|59.90277777777777|0|50.84722222222222|0|73.63194444444444|0|29.52618055555556|0
0|2021-11-01|53.416666666666664|0|36.291666666666664|0|57.166666666666664|0|29.965416666666666|0
0|2021-11-02|49.625|0|34.25|0|58.5|0|30.140833333333333|0
0|2021-11-03|44.166666666666664|0|28.302083333333332|0|57.65625|0|30.200416666666666|0
0|2021-11-04|39.77708333333333|0|29.027083333333334|0|68.96666666666667|0|30.305270833333328|0
0|2021-11-05|40.083333333333336|0|27.458333333333332|0|64.875|0|30.32625|0
0|2021-11-06|38.24166666666667|0|27.508333333333336|0|69.76111111111112|0|30.370763888888874|0
0|2021-11-07|39.08472222222222|0|29.667460317460314|0|72.6422619047619|0|30.173166666666674|0
0|2021-11-08|46.791666666666664|0|34.78125|0|66.72916666666667|0|30.097083333333334|0
0|2021-11-09|52.65763888888889|0|40.39236111111111|0|66.98333333333333|0|30.035833333333333|0
0|2021-11-10|53.291666666666664|0|36.083333333333336|0|57.583333333333336|0|30.056666666666672|0
0|2021-11-11|46.625|0|33.833333333333336|0|64.0|0|30.28999999999999|0
0|2021-11-12|57.84722222222222|0|51.21527777777778|0|78.89583333333333|0|29.9592361111111|0
0|2021-11-13|45.486805555555556|0|38.57083333333334|0|78.70694444444445|0|29.753263888888885|0
0|2021-11-14|44.354166666666664|0|31.833333333333332|0|62.666666666666664|0|29.833958333333328|0
0|2021-11-15|43.38888888888889|0|31.777777777777775|0|65.34722222222221|0|29.757777777777775|0
0|2021-11-16|42.166666666666664|0|25.5|0|53.166666666666664|0|30.070833333333336|0
0|2021-11-17|42.583333333333336|0|32.020833333333336|0|68.16666666666667|0|30.243125000000006|0
0|2021-11-18|54.583333333333336|0|45.65972222222222|0|73.4513888888889|0|29.956180555555562|0
0|2021-11-19|42.770833333333336|0|28.666666666666668|0|59.145833333333336|0|30.177916666666665|0
0|2021-11-20|37.25|0|23.708333333333332|0|61.083333333333336|0|30.477916666666673|0
0|2021-11-21|46.125|0|36.625|0|72.125|0|30.19875|0
0|2021-11-22|47.53472222222222|0|35.93055555555555|0|65.13541666666667|0|29.825833333333332|0
0|2021-11-23|35.083333333333336|0|15.75|0|46.541666666666664|0|29.96333333333334|0
0|2021-11-24|35.041666666666664|0|13.416666666666666|0|43.75|0|30.228750000000005|0
0|2021-11-25|41.375|0|26.166666666666668|0|57.833333333333336|0|29.965|0
0|2021-11-26|40.802083333333336|0|33.583333333333336|0|76.13541666666667|0|29.570833333333322|0
0|2021-11-27|35.833333333333336|0|16.625|0|46.75|0|29.757916666666663|0
0|2021-11-28|33.19444444444444|0|24.020833333333332|0|69.99305555555556|0|29.858125|0
0|2021-11-29|34.86805555555556|0|24.430555555555554|0|67.01388888888889|0|29.862361111111117|0
0|2021-11-30|32.895833333333336|0|22.041666666666668|0|64.8125|0|29.94416666666666|0
0|2021-12-01|38.166666666666664|0|26.770833333333332|0|66.22916666666667|0|30.07145833333334|0
0|2021-12-02|47.229166666666664|0|39.979166666666664|0|76.85416666666667|0|29.70520833333333|0
0|2021-12-03|39.125|0|21.75|0|51.166666666666664|0|29.857916666666657|0
0|2021-12-04|33.958333333333336|0|24.125|0|67.75|0|30.082916666666666|0
0|2021-12-05|37.6875|0|23.958333333333332|0|61.729166666666664|0|30.31354166666667|0
0|2021-12-06|49.479166666666664|0|43.638888888888886|0|80.72222222222221|0|29.815|0
0|2021-12-07|38.333333333333336|0|18.75|0|46.666666666666664|0|30.075833333333325|0
0|2021-12-08|33.42777777777778|0|24.48611111111111|0|70.22361111111111|0|30.00423611111111|0
0|2021-12-09|32.364583333333336|0|22.434027777777775|0|68.24305555555556|0|30.138576388888893|0
0|2021-12-10|36.0|0|25.458333333333332|0|65.9375|0|30.165416666666662|0
0|2021-12-11|46.260416666666664|0|41.27430555555555|0|83.55555555555556|0|29.74329861111111|0
0|2021-12-12|43.083333333333336|0|21.708333333333332|0|43.8125|0|30.00479166666666|0
0|2021-12-13|43.583333333333336|0|22.083333333333332|0|44.125|0|30.151249999999994|0
0|2021-12-14|40.625|0|23.5|0|54.416666666666664|0|30.438333333333333|0
0|2021-12-15|37.479166666666664|0|28.4375|0|71.02083333333333|0|30.539375000000007|0
0|2021-12-16|55.645833333333336|0|44.895833333333336|0|68.66666666666667|0|29.98083333333334|0
0|2021-12-17|53.25|0|24.625|0|38.208333333333336|0|29.976666666666663|0
0|2021-12-18|38.416666666666664|0|30.743055555555554|0|75.625|0|30.061249999999998|0
0|2021-12-19|34.173611111111114|0|24.819444444444446|0|69.52083333333333|0|30.018090277777784|0
0|2021-12-20|27.354166666666668|0|14.520833333333334|0|60.3125|0|30.265833333333337|0
0|2021-12-21|33.125|0|21.666666666666668|0|63.791666666666664|0|30.024583333333336|0
0|2021-12-22|36.90972222222222|0|26.71875|0|69.40277777777779|0|29.643055555555552|0
0|2021-12-23|30.333333333333332|0|5.166666666666667|0|35.208333333333336|0|30.097916666666652|0
0|2021-12-24|26.302777777777777|0|20.55972222222222|0|78.90972222222223|0|30.08474999999999|0
0|2021-12-25|31.388888888888886|0|28.229166666666668|0|88.00694444444444|0|29.62284722222222|0
0|2021-12-26|40.15972222222222|0|27.3125|0|62.638888888888886|0|29.824305555555554|0
0|2021-12-27|33.322916666666664|0|21.677083333333332|0|62.46875|0|30.004791666666666|0
0|2021-12-28|38.59722222222222|0|31.784722222222218|0|77.7986111111111|0|29.819791666666664|0
0|2021-12-29|38.27430555555556|0|35.135416666666664|0|88.80208333333333|0|29.912743055555563|0
0|2021-12-30|41.58680555555556|0|39.06944444444444|0|91.00347222222221|0|29.927333333333323|0
0|2021-12-31|46.72986111111111|0|43.31319444444444|0|88.14583333333333|0|29.91829861111111|0
0|2022-01-01|49.635416666666664|0|47.72569444444445|0|93.2361111111111|0|29.76284722222223|0
0|2022-01-02|46.33680555555555|0|40.20188492063492|0|79.85069444444444|0|29.65610615079365|0
0|2022-01-03|27.583333333333332|0|11.208333333333334|0|50.9375|0|30.107916666666668|0
0|2022-01-04|25.25|0|9.166666666666666|0|51.5|0|30.32166666666667|0
0|2022-01-05|35.28472222222222|0|31.777777777777775|0|87.13194444444446|0|29.908888888888885|0
0|2022-01-06|35.052083333333336|0|22.861607142857142|0|62.717261904761905|0|29.82099702380953|0
0|2022-01-07|28.684027777777775|0|18.135416666666668|0|66.4548611111111|0|29.84680555555556|0
0|2022-01-08|20.625|0|4.375|0|51.541666666666664|0|30.465416666666666|0
0|2022-01-09|33.979166666666664|0|24.541666666666668|0|68.95833333333333|0|30.126874999999995|0
0|2022-01-10|28.75|0|8.666666666666666|0|43.395833333333336|0|30.043125000000007|0
0|2022-01-11|14.0|0|-5.291666666666667|0|43.166666666666664|0|30.423333333333336|0
0|2022-01-12|26.75|0|12.083333333333334|0|55.541666666666664|0|30.163333333333338|0
0|2022-01-13|33.875|0|24.333333333333332|0|69.5|0|29.97375|0
0|2022-01-14|32.666666666666664|0|19.09027777777778|0|58.8125|0|29.807708333333334|0
0|2022-01-15|12.0|0|-11.9375|0|34.020833333333336|0|30.222500000000007|0
0|2022-01-16|15.708333333333334|0|0.22916666666666666|0|51.791666666666664|0|30.294583333333335|0
0|2022-01-17|37.73611111111111|0|32.37121212121212|8|79.23611111111111|0|29.230757575757572|8
