|dates|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Comerio_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Comerio_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|9.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|14.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|24.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|26.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-07-18|99.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-19|99.0|0|82.0|0|0.0|0|0.0|100
0|2020-07-20|99.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-21|99.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-22|99.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-23|99.0|0|86.0|0|0.0|0|0.0|100
0|2020-07-24|99.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-25|99.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-26|99.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-27|99.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-28|99.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-29|99.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-30|99.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-31|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-01|173.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-02|173.0|0|105.0|0|0.0|0|0.0|100
0|2020-08-03|173.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-04|173.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-05|173.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-06|173.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-07|173.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-08|173.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-09|173.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-10|173.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-11|173.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-12|173.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-13|173.0|0|131.0|0|0.0|0|0.0|100
0|2020-08-14|173.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-15|173.0|0|137.0|0|0.0|0|0.0|100
0|2020-08-16|173.0|0|138.0|0|0.0|0|0.0|100
0|2020-08-17|173.0|0|141.0|0|0.0|0|0.0|100
0|2020-08-18|173.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-19|173.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-20|173.0|0|148.0|0|0.0|0|0.0|100
0|2020-08-21|173.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-22|173.0|0|154.0|0|0.0|0|0.0|100
0|2020-08-23|173.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-24|173.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-25|173.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-26|173.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-27|173.0|0|164.0|0|0.0|0|0.0|100
0|2020-08-28|173.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-29|173.0|0|167.0|0|0.0|0|0.0|100
0|2020-08-30|173.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-31|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-09-01|173.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-02|173.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-03|173.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-04|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-09-05|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-06|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-07|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-09-08|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-09-09|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-09-10|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-09-11|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-09-12|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-09-13|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-09-14|195.0|0|197.0|0|0.0|0|0.0|100
0|2020-09-15|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-09-16|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-09-17|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-09-18|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-09-19|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-09-20|222.0|0|230.0|0|0.0|0|0.0|100
0|2020-09-21|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-09-22|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-23|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-24|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-09-25|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-09-26|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-09-27|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-09-28|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-09-29|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-09-30|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-10-01|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-10-02|257.0|0|257.0|0|0.0|0|0.0|100
0|2020-10-03|260.0|0|260.0|0|0.0|0|0.0|100
0|2020-10-04|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-10-05|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-10-06|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-10-07|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-10-08|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-10-09|264.0|0|264.0|0|0.0|0|0.0|100
0|2020-10-10|264.0|0|264.0|0|0.0|0|0.0|100
0|2020-10-11|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-10-12|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-10-13|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-10-14|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-10-15|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-10-16|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-10-17|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-10-18|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-10-19|271.0|0|271.0|0|0.0|0|0.0|100
0|2020-10-20|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-10-21|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-10-22|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-10-23|273.0|0|275.0|0|0.0|0|0.0|100
0|2020-10-24|273.0|0|276.0|0|0.0|0|0.0|100
0|2020-10-25|273.0|0|280.0|0|0.0|0|0.0|100
0|2020-10-26|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-10-27|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-10-28|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-10-29|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-10-30|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-10-31|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-11-01|293.0|0|295.0|0|0.0|0|0.0|100
0|2020-11-02|293.0|0|299.0|0|0.0|0|0.0|100
0|2020-11-03|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-11-04|314.0|0|314.0|0|0.0|0|0.0|100
0|2020-11-05|314.0|0|315.0|0|0.0|0|0.0|100
0|2020-11-06|314.0|0|318.0|0|0.0|0|0.0|100
0|2020-11-07|318.0|0|318.0|0|0.0|0|0.0|100
0|2020-11-08|318.0|0|321.0|0|0.0|0|0.0|100
0|2020-11-09|318.0|0|321.0|0|0.0|0|0.0|100
0|2020-11-10|318.0|0|323.0|0|0.0|0|0.0|100
0|2020-11-11|318.0|0|323.0|0|0.0|0|0.0|100
0|2020-11-12|318.0|0|323.0|0|0.0|0|0.0|100
0|2020-11-13|160.0|0|325.0|0|0.0|0|0.0|100
0|2020-11-14|163.0|0|328.0|0|0.0|0|0.0|100
0|2020-11-15|163.0|0|332.0|0|0.0|0|0.0|100
0|2020-11-16|169.0|0|334.0|0|0.0|0|0.0|100
0|2020-11-17|169.0|0|347.0|0|0.0|0|0.0|100
0|2020-11-18|169.0|0|349.0|0|0.0|0|0.0|100
0|2020-11-19|169.0|0|360.0|0|0.0|0|0.0|100
0|2020-11-20|169.0|0|363.0|0|0.0|0|0.0|100
0|2020-11-21|169.0|0|369.0|0|0.0|0|0.0|100
0|2020-11-22|169.0|0|372.0|0|0.0|0|0.0|100
0|2020-11-23|169.0|0|376.0|0|0.0|0|0.0|100
0|2020-11-24|169.0|0|376.0|0|0.0|0|0.0|100
0|2020-11-25|212.0|0|377.0|0|0.0|0|0.0|100
0|2020-11-26|212.0|0|387.0|0|0.0|0|0.0|100
0|2020-11-27|229.0|0|394.0|0|0.0|0|0.0|100
0|2020-11-28|229.0|0|400.0|0|0.0|0|0.0|100
0|2020-11-29|237.0|0|402.0|0|0.0|0|0.0|100
0|2020-11-30|237.0|0|404.0|0|0.0|0|0.0|100
0|2020-12-01|237.0|0|407.0|0|0.0|0|0.0|100
0|2020-12-02|243.0|0|408.0|0|0.0|0|0.0|100
0|2020-12-03|243.0|0|423.0|0|0.0|0|0.0|100
0|2020-12-04|243.0|0|435.0|0|0.0|0|0.0|100
0|2020-12-05|279.0|0|444.0|0|0.0|0|0.0|100
0|2020-12-06|290.0|0|455.0|0|0.0|0|0.0|100
0|2020-12-07|290.0|0|464.0|0|0.0|0|0.0|100
0|2020-12-08|290.0|0|466.0|0|0.0|0|0.0|100
0|2020-12-09|290.0|0|467.0|0|0.0|0|0.0|100
0|2020-12-10|290.0|0|471.0|0|0.0|0|0.0|100
0|2020-12-11|308.0|0|473.0|0|0.0|0|0.0|100
0|2020-12-12|321.0|0|486.0|0|0.0|0|0.0|100
0|2020-12-13|321.0|0|490.0|0|0.0|0|0.0|100
0|2020-12-14|321.0|0|494.0|0|0.0|0|0.0|100
0|2020-12-15|321.0|0|496.0|0|0.0|0|0.0|100
0|2020-12-16|321.0|0|500.0|0|0.0|0|0.0|100
0|2020-12-17|339.0|0|504.0|0|0.0|0|0.0|100
0|2020-12-18|346.0|0|511.0|0|0.0|0|0.0|100
0|2020-12-19|349.0|0|514.0|0|0.0|0|0.0|100
0|2020-12-20|355.0|0|520.0|0|0.0|0|0.0|100
0|2020-12-21|360.0|0|525.0|0|0.0|0|0.0|100
0|2020-12-22|364.0|0|529.0|0|0.0|0|0.0|100
0|2020-12-23|366.0|0|531.0|0|0.0|0|0.0|100
0|2020-12-24|370.0|0|535.0|0|0.0|0|0.0|100
0|2020-12-25|374.0|0|539.0|0|0.0|0|0.0|100
0|2020-12-26|381.0|0|546.0|0|0.0|0|0.0|100
0|2020-12-27|394.0|0|559.0|0|0.0|0|0.0|100
0|2020-12-28|394.0|0|560.0|0|0.0|0|0.0|100
0|2020-12-29|397.0|0|562.0|0|0.0|0|0.0|100
0|2020-12-30|402.0|0|567.0|0|0.0|0|0.0|100
0|2020-12-31|402.0|0|607.0|0|0.0|0|0.0|100
0|2021-01-01|449.0|0|614.0|0|0.0|0|0.0|100
0|2021-01-02|452.0|0|617.0|0|0.0|0|0.0|100
0|2021-01-03|452.0|0|617.0|0|0.0|0|0.0|100
0|2021-01-04|457.0|0|622.0|0|0.0|0|0.0|100
0|2021-01-05|457.0|0|622.0|0|0.0|0|0.0|100
0|2021-01-06|457.0|0|622.0|0|0.0|0|0.0|100
0|2021-01-07|457.0|0|622.0|0|0.0|0|0.0|100
0|2021-01-08|463.0|0|628.0|0|0.0|0|0.0|100
0|2021-01-09|465.0|0|630.0|0|0.0|0|0.0|100
0|2021-01-10|465.0|0|635.0|0|0.0|0|0.0|100
0|2021-01-11|470.0|0|635.0|0|0.0|0|0.0|100
0|2021-01-12|474.0|0|639.0|0|0.0|0|0.0|100
0|2021-01-13|474.0|0|639.0|0|0.0|0|0.0|100
0|2021-01-14|474.0|0|643.0|0|0.0|0|0.0|100
0|2021-01-15|481.0|0|646.0|0|0.0|0|0.0|100
0|2021-01-16|481.0|0|653.0|0|0.0|0|0.0|100
0|2021-01-17|489.0|0|654.0|0|0.0|0|0.0|100
0|2021-01-18|490.0|0|655.0|0|0.0|0|0.0|100
0|2021-01-19|491.0|0|656.0|0|0.0|0|0.0|100
0|2021-01-20|491.0|0|657.0|0|0.0|0|0.0|100
0|2021-01-21|491.0|0|657.0|0|0.0|0|0.0|100
0|2021-01-22|491.0|0|660.0|0|0.0|0|0.0|100
0|2021-01-23|496.0|0|661.0|0|0.0|0|0.0|100
0|2021-01-24|498.0|0|663.0|0|0.0|0|0.0|100
0|2021-01-25|498.0|0|665.0|0|0.0|0|0.0|100
0|2021-01-26|501.0|0|666.0|0|0.0|0|0.0|100
0|2021-01-27|501.0|0|666.0|0|0.0|0|0.0|100
0|2021-01-28|501.0|0|667.0|0|0.0|0|0.0|100
0|2021-01-29|501.0|0|668.0|0|0.0|0|0.0|100
0|2021-01-30|501.0|0|668.0|0|0.0|0|0.0|100
0|2021-01-31|501.0|0|668.0|0|0.0|0|0.0|100
0|2021-02-01|501.0|0|669.0|0|0.0|0|0.0|100
0|2021-02-02|501.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-03|501.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-04|501.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-05|501.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-06|506.0|0|671.0|0|0.0|0|0.0|100
0|2021-02-07|506.0|0|671.0|0|0.0|0|0.0|100
0|2021-02-08|506.0|0|671.0|0|0.0|0|0.0|100
0|2021-02-09|506.0|0|671.0|0|0.0|0|0.0|100
