|dates|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|VegaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|VegaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|31.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|43.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|63.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|66.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|90.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|92.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|92.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|100.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|102.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|114.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|117.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|125.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|132.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|137.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|142.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|149.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|157.0|0|0.0|100|0.0|100
0|2020-07-18|290.0|0|167.0|0|0.0|0|0.0|100
0|2020-07-19|290.0|0|181.0|0|0.0|0|0.0|100
0|2020-07-20|290.0|0|191.0|0|0.0|0|0.0|100
0|2020-07-21|290.0|0|210.0|0|0.0|0|0.0|100
0|2020-07-22|290.0|0|216.0|0|0.0|0|0.0|100
0|2020-07-23|290.0|0|224.0|0|0.0|0|0.0|100
0|2020-07-24|290.0|0|239.0|0|0.0|0|0.0|100
0|2020-07-25|290.0|0|250.0|0|0.0|0|0.0|100
0|2020-07-26|290.0|0|260.0|0|0.0|0|0.0|100
0|2020-07-27|290.0|0|263.0|0|0.0|0|0.0|100
0|2020-07-28|290.0|0|266.0|0|0.0|0|0.0|100
0|2020-07-29|290.0|0|269.0|0|0.0|0|0.0|100
0|2020-07-30|290.0|0|282.0|0|0.0|0|0.0|100
0|2020-07-31|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-08-01|655.0|0|303.0|0|0.0|0|0.0|100
0|2020-08-02|655.0|0|308.0|0|0.0|0|0.0|100
0|2020-08-03|655.0|0|313.0|0|0.0|0|0.0|100
0|2020-08-04|655.0|0|321.0|0|0.0|0|0.0|100
0|2020-08-05|655.0|0|349.0|0|0.0|0|0.0|100
0|2020-08-06|655.0|0|356.0|0|0.0|0|0.0|100
0|2020-08-07|655.0|0|373.0|0|0.0|0|0.0|100
0|2020-08-08|655.0|0|393.0|0|0.0|0|0.0|100
0|2020-08-09|655.0|0|406.0|0|0.0|0|0.0|100
0|2020-08-10|655.0|0|418.0|0|0.0|0|0.0|100
0|2020-08-11|655.0|0|429.0|0|0.0|0|0.0|100
0|2020-08-12|655.0|0|443.0|0|0.0|0|0.0|100
0|2020-08-13|655.0|0|445.0|0|0.0|0|0.0|100
0|2020-08-14|655.0|0|463.0|0|0.0|0|0.0|100
0|2020-08-15|655.0|0|478.0|0|0.0|0|0.0|100
0|2020-08-16|655.0|0|484.0|0|0.0|0|0.0|100
0|2020-08-17|655.0|0|503.0|0|0.0|0|0.0|100
0|2020-08-18|655.0|0|528.0|0|0.0|0|0.0|100
0|2020-08-19|655.0|0|542.0|0|0.0|0|0.0|100
0|2020-08-20|655.0|0|565.0|0|0.0|0|0.0|100
0|2020-08-21|655.0|0|578.0|0|0.0|0|0.0|100
0|2020-08-22|655.0|0|583.0|0|0.0|0|0.0|100
0|2020-08-23|655.0|0|593.0|0|0.0|0|0.0|100
0|2020-08-24|655.0|0|606.0|0|0.0|0|0.0|100
0|2020-08-25|655.0|0|615.0|0|0.0|0|0.0|100
0|2020-08-26|655.0|0|616.0|0|0.0|0|0.0|100
0|2020-08-27|655.0|0|623.0|0|0.0|0|0.0|100
0|2020-08-28|655.0|0|635.0|0|0.0|0|0.0|100
0|2020-08-29|655.0|0|642.0|0|0.0|0|0.0|100
0|2020-08-30|655.0|0|644.0|0|0.0|0|0.0|100
0|2020-08-31|655.0|0|655.0|0|0.0|0|0.0|100
0|2020-09-01|678.0|0|657.0|0|0.0|0|0.0|100
0|2020-09-02|678.0|0|669.0|0|0.0|0|0.0|100
0|2020-09-03|678.0|0|676.0|0|0.0|0|0.0|100
0|2020-09-04|678.0|0|678.0|0|0.0|0|0.0|100
0|2020-09-05|707.0|0|684.0|0|0.0|0|0.0|100
0|2020-09-06|707.0|0|689.0|0|0.0|0|0.0|100
0|2020-09-07|707.0|0|704.0|0|0.0|0|0.0|100
0|2020-09-08|707.0|0|707.0|0|0.0|0|0.0|100
0|2020-09-09|707.0|0|707.0|0|0.0|0|0.0|100
0|2020-09-10|721.0|0|721.0|0|0.0|0|0.0|100
0|2020-09-11|739.0|0|739.0|0|0.0|0|0.0|100
0|2020-09-12|739.0|0|746.0|0|0.0|0|0.0|100
0|2020-09-13|755.0|0|755.0|0|0.0|0|0.0|100
0|2020-09-14|755.0|0|770.0|0|0.0|0|0.0|100
0|2020-09-15|786.0|0|786.0|0|0.0|0|0.0|100
0|2020-09-16|792.0|0|792.0|0|0.0|0|0.0|100
0|2020-09-17|811.0|0|811.0|0|0.0|0|0.0|100
0|2020-09-18|822.0|0|822.0|0|0.0|0|0.0|100
0|2020-09-19|844.0|0|844.0|0|0.0|0|0.0|100
0|2020-09-20|844.0|0|864.0|0|0.0|0|0.0|100
0|2020-09-21|891.0|0|891.0|0|0.0|0|0.0|100
0|2020-09-22|893.0|0|893.0|0|0.0|0|0.0|100
0|2020-09-23|895.0|0|895.0|0|0.0|0|0.0|100
0|2020-09-24|919.0|0|919.0|0|0.0|0|0.0|100
0|2020-09-25|933.0|0|933.0|0|0.0|0|0.0|100
0|2020-09-26|945.0|0|945.0|0|0.0|0|0.0|100
0|2020-09-27|959.0|0|959.0|0|0.0|0|0.0|100
0|2020-09-28|959.0|0|959.0|0|0.0|0|0.0|100
0|2020-09-29|985.0|0|985.0|0|0.0|0|0.0|100
0|2020-09-30|999.0|0|999.0|0|0.0|0|0.0|100
0|2020-10-01|1005.0|0|1005.0|0|0.0|0|0.0|100
0|2020-10-02|1013.0|0|1013.0|0|0.0|0|0.0|100
0|2020-10-03|1019.0|0|1019.0|0|0.0|0|0.0|100
0|2020-10-04|1022.0|0|1022.0|0|0.0|0|0.0|100
0|2020-10-05|1033.0|0|1033.0|0|0.0|0|0.0|100
0|2020-10-06|1040.0|0|1040.0|0|0.0|0|0.0|100
0|2020-10-07|1040.0|0|1040.0|0|0.0|0|0.0|100
0|2020-10-08|1045.0|0|1045.0|0|0.0|0|0.0|100
0|2020-10-09|1059.0|0|1059.0|0|0.0|0|0.0|100
0|2020-10-10|1063.0|0|1063.0|0|0.0|0|0.0|100
0|2020-10-11|1064.0|0|1064.0|0|0.0|0|0.0|100
0|2020-10-12|1068.0|0|1068.0|0|0.0|0|0.0|100
0|2020-10-13|1073.0|0|1073.0|0|0.0|0|0.0|100
0|2020-10-14|1080.0|0|1080.0|0|0.0|0|0.0|100
0|2020-10-15|1096.0|0|1096.0|0|0.0|0|0.0|100
0|2020-10-16|1099.0|0|1099.0|0|0.0|0|0.0|100
0|2020-10-17|1102.0|0|1102.0|0|0.0|0|0.0|100
0|2020-10-18|1112.0|0|1112.0|0|0.0|0|0.0|100
0|2020-10-19|1119.0|0|1119.0|0|0.0|0|0.0|100
0|2020-10-20|1128.0|0|1128.0|0|0.0|0|0.0|100
0|2020-10-21|1131.0|0|1131.0|0|0.0|0|0.0|100
0|2020-10-22|1131.0|0|1136.0|0|0.0|0|0.0|100
0|2020-10-23|1131.0|0|1156.0|0|0.0|0|0.0|100
0|2020-10-24|1131.0|0|1162.0|0|0.0|0|0.0|100
0|2020-10-25|1131.0|0|1186.0|0|0.0|0|0.0|100
0|2020-10-26|1131.0|0|1205.0|0|0.0|0|0.0|100
0|2020-10-27|1131.0|0|1213.0|0|0.0|0|0.0|100
0|2020-10-28|1131.0|0|1214.0|0|0.0|0|0.0|100
0|2020-10-29|1131.0|0|1225.0|0|0.0|0|0.0|100
0|2020-10-30|1131.0|0|1240.0|0|0.0|0|0.0|100
0|2020-10-31|1131.0|0|1249.0|0|0.0|0|0.0|100
0|2020-11-01|1131.0|0|1250.0|0|0.0|0|0.0|100
0|2020-11-02|1275.0|0|1275.0|0|0.0|0|0.0|100
0|2020-11-03|1293.0|0|1293.0|0|0.0|0|0.0|100
0|2020-11-04|1293.0|0|1293.0|0|0.0|0|0.0|100
0|2020-11-05|1293.0|0|1300.0|0|0.0|0|0.0|100
0|2020-11-06|1328.0|0|1328.0|0|0.0|0|0.0|100
0|2020-11-07|1328.0|0|1328.0|0|0.0|0|0.0|100
0|2020-11-08|1328.0|0|1347.0|0|0.0|0|0.0|100
0|2020-11-09|839.0|0|1356.0|0|0.0|0|0.0|100
0|2020-11-10|839.0|0|1359.0|0|0.0|0|0.0|100
0|2020-11-11|851.0|0|1368.0|0|0.0|0|0.0|100
0|2020-11-12|851.0|0|1397.0|0|0.0|0|0.0|100
0|2020-11-13|851.0|0|1407.0|0|0.0|0|0.0|100
0|2020-11-14|901.0|0|1418.0|0|0.0|0|0.0|100
0|2020-11-15|901.0|0|1442.0|0|0.0|0|0.0|100
0|2020-11-16|901.0|0|1463.0|0|0.0|0|0.0|100
0|2020-11-17|901.0|0|1474.0|0|0.0|0|0.0|100
0|2020-11-18|969.0|0|1486.0|0|0.0|0|0.0|100
0|2020-11-19|969.0|0|1496.0|0|0.0|0|0.0|100
0|2020-11-20|991.0|0|1508.0|0|0.0|0|0.0|100
0|2020-11-21|991.0|0|1529.0|0|0.0|0|0.0|100
0|2020-11-22|991.0|0|1551.0|0|0.0|0|0.0|100
0|2020-11-23|991.0|0|1575.0|0|0.0|0|0.0|100
0|2020-11-24|991.0|0|1593.0|0|0.0|0|0.0|100
0|2020-11-25|1083.0|0|1600.0|0|0.0|0|0.0|100
0|2020-11-26|1083.0|0|1609.0|0|0.0|0|0.0|100
0|2020-11-27|1083.0|0|1654.0|0|0.0|0|0.0|100
0|2020-11-28|1083.0|0|1675.0|0|0.0|0|0.0|100
0|2020-11-29|1164.0|0|1681.0|0|0.0|0|0.0|100
0|2020-11-30|1164.0|0|1702.0|0|0.0|0|0.0|100
0|2020-12-01|1164.0|0|1721.0|0|0.0|0|0.0|100
0|2020-12-02|1211.0|0|1728.0|0|0.0|0|0.0|100
0|2020-12-03|1211.0|0|1734.0|0|0.0|0|0.0|100
0|2020-12-04|1211.0|0|1757.0|0|0.0|0|0.0|100
0|2020-12-05|1253.0|0|1770.0|0|0.0|0|0.0|100
0|2020-12-06|1268.0|0|1785.0|0|0.0|0|0.0|100
0|2020-12-07|1268.0|0|1794.0|0|0.0|0|0.0|100
0|2020-12-08|1268.0|0|1807.0|0|0.0|0|0.0|100
0|2020-12-09|1268.0|0|1819.0|0|0.0|0|0.0|100
0|2020-12-10|1268.0|0|1824.0|0|0.0|0|0.0|100
0|2020-12-11|1376.0|0|1893.0|0|0.0|0|0.0|100
0|2020-12-12|1393.0|0|1910.0|0|0.0|0|0.0|100
0|2020-12-13|1402.0|0|1919.0|0|0.0|0|0.0|100
0|2020-12-14|1402.0|0|1922.0|0|0.0|0|0.0|100
0|2020-12-15|1411.0|0|1928.0|0|0.0|0|0.0|100
0|2020-12-16|1411.0|0|1946.0|0|0.0|0|0.0|100
0|2020-12-17|1460.0|0|1977.0|0|0.0|0|0.0|100
0|2020-12-18|1491.0|0|2008.0|0|0.0|0|0.0|100
0|2020-12-19|1491.0|0|2020.0|0|0.0|0|0.0|100
0|2020-12-20|1491.0|0|2035.0|0|0.0|0|0.0|100
0|2020-12-21|1523.0|0|2040.0|0|0.0|0|0.0|100
0|2020-12-22|1549.0|0|2066.0|0|0.0|0|0.0|100
0|2020-12-23|1566.0|0|2083.0|0|0.0|0|0.0|100
0|2020-12-24|1570.0|0|2087.0|0|0.0|0|0.0|100
0|2020-12-25|1608.0|0|2125.0|0|0.0|0|0.0|100
0|2020-12-26|1645.0|0|2162.0|0|0.0|0|0.0|100
0|2020-12-27|1656.0|0|2173.0|0|0.0|0|0.0|100
0|2020-12-28|1656.0|0|2174.0|0|0.0|0|0.0|100
0|2020-12-29|1680.0|0|2197.0|0|0.0|0|0.0|100
0|2020-12-30|1684.0|0|2201.0|0|0.0|0|0.0|100
0|2020-12-31|1686.0|0|2203.0|0|0.0|0|0.0|100
0|2021-01-01|1686.0|0|2226.0|0|0.0|0|0.0|100
0|2021-01-02|1686.0|0|2247.0|0|0.0|0|0.0|100
0|2021-01-03|1686.0|0|2256.0|0|0.0|0|0.0|100
0|2021-01-04|1761.0|0|2278.0|0|0.0|0|0.0|100
0|2021-01-05|1761.0|0|2280.0|0|0.0|0|0.0|100
0|2021-01-06|1765.0|0|2282.0|0|0.0|0|0.0|100
0|2021-01-07|1765.0|0|2289.0|0|0.0|0|0.0|100
0|2021-01-08|1765.0|0|2303.0|0|0.0|0|0.0|100
0|2021-01-09|1792.0|0|2309.0|0|0.0|0|0.0|100
0|2021-01-10|1792.0|0|2324.0|0|0.0|0|0.0|100
0|2021-01-11|1792.0|0|2331.0|0|0.0|0|0.0|100
0|2021-01-12|1836.0|0|2353.0|0|0.0|0|0.0|100
0|2021-01-13|1857.0|0|2374.0|0|0.0|0|0.0|100
0|2021-01-14|1857.0|0|2377.0|0|0.0|0|0.0|100
0|2021-01-15|1857.0|0|2404.0|0|0.0|0|0.0|100
0|2021-01-16|1857.0|0|2423.0|0|0.0|0|0.0|100
0|2021-01-17|1943.0|0|2460.0|0|0.0|0|0.0|100
0|2021-01-18|1943.0|0|2465.0|0|0.0|0|0.0|100
0|2021-01-19|1955.0|0|2472.0|0|0.0|0|0.0|100
0|2021-01-20|1955.0|0|2484.0|0|0.0|0|0.0|100
0|2021-01-21|1967.0|0|2484.0|0|0.0|0|0.0|100
0|2021-01-22|1967.0|0|2489.0|0|0.0|0|0.0|100
0|2021-01-23|1985.0|0|2502.0|0|0.0|0|0.0|100
0|2021-01-24|1985.0|0|2525.0|0|0.0|0|0.0|100
0|2021-01-25|1985.0|0|2536.0|0|0.0|0|0.0|100
0|2021-01-26|2027.0|0|2544.0|0|0.0|0|0.0|100
0|2021-01-27|2027.0|0|2554.0|0|0.0|0|0.0|100
0|2021-01-28|2027.0|0|2555.0|0|0.0|0|0.0|100
0|2021-01-29|2052.0|0|2569.0|0|0.0|0|0.0|100
0|2021-01-30|2055.0|0|2572.0|0|0.0|0|0.0|100
0|2021-01-31|2061.0|0|2578.0|0|0.0|0|0.0|100
0|2021-02-01|2066.0|0|2583.0|0|0.0|0|0.0|100
