|dates|SweetGrass_Montana_UnitedStates.AveragePrecipitationTotal.data|SweetGrass_Montana_UnitedStates.AveragePrecipitationTotal.missing|SweetGrass_Montana_UnitedStates.AveragePrecipitation.data|SweetGrass_Montana_UnitedStates.AveragePrecipitation.missing|SweetGrass_Montana_UnitedStates.AverageWindDirection.data|SweetGrass_Montana_UnitedStates.AverageWindDirection.missing|SweetGrass_Montana_UnitedStates.AverageWindSpeed.data|SweetGrass_Montana_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|187.70833333333334|0|16.395833333333332|0
0|2021-10-18|0.0|0|0.0|0|183.80208333333334|0|10.1875|0
0|2021-10-19|0.0|0|0.0|0|77.36111111111111|0|15.678819444444445|0
0|2021-10-20|0.0|0|0.0|0|125.81597222222223|0|10.90625|0
0|2021-10-21|0.0|0|0.0|0|251.30208333333334|0|15.104166666666666|0
0|2021-10-22|0.0|0|0.0|0|133.125|0|8.796875|0
0|2021-10-23|0.0|0|0.0|0|239.01041666666666|0|16.213541666666668|0
0|2021-10-24|0.0|0|0.0|0|206.82291666666666|0|10.911458333333334|0
0|2021-10-25|0.0|0|0.014062500000000006|0|180.57291666666666|0|9.958333333333334|0
0|2021-10-26|0.02|0|0.004479166666666667|0|249.375|0|17.536458333333332|0
0|2021-10-27|0.0004166666666666667|0|0.0|0|253.75|0|24.255208333333332|0
0|2021-10-28|0.0|0|0.0|0|237.34375|0|24.364583333333332|0
0|2021-10-29|0.0|0|0.0|0|220.27777777777774|0|37.217013888888886|0
0|2021-10-30|0.0|0|0.0|0|212.58680555555554|0|12.807291666666666|0
0|2021-10-31|0.0|0|0.0|0|71.05902777777779|0|14.979166666666666|0
0|2021-11-01|0.0|0|0.0|0|82.65625|0|9.130208333333334|0
0|2021-11-02|0.0|0|0.0|0|268.3333333333333|0|9.791666666666666|0
0|2021-11-03|0.0|0|0.0|0|268.5416666666667|0|18.46875|0
0|2021-11-04|0.0|0|0.0|0|192.65625|0|20.8125|0
0|2021-11-05|0.0|0|0.0|0|239.16666666666666|0|23.854166666666668|0
0|2021-11-06|0.0|0|0.0|0|249.53125|0|17.208333333333332|0
0|2021-11-07|0.0046875|0|0.004531250000000001|0|229.81770833333334|0|9.9453125|0
0|2021-11-08|0.0008333333333333334|0|0.0|0|207.08333333333334|0|10.973958333333334|0
0|2021-11-09|0.0|0|0.0|0|148.125|0|10.989583333333334|0
0|2021-11-10|0.0|0|0.0|0|259.0625|0|19.619791666666668|0
0|2021-11-11|0.0|0|0.0|0|257.34375|0|15.875|0
0|2021-11-12|0.0|0|0.0|0|243.28125|0|25.901041666666668|0
0|2021-11-13|0.0|0|0.0|0|258.5416666666667|0|21.802083333333332|0
0|2021-11-14|0.0|0|0.0|0|233.38541666666666|0|32.994791666666664|0
0|2021-11-15|0.0|0|0.0|0|219.89583333333334|0|40.307291666666664|0
0|2021-11-16|0.0|0|0.0|0|258.0208333333333|0|27.494791666666668|0
0|2021-11-17|0.0|0|0.0|0|264.1666666666667|0|17.9375|0
0|2021-11-18|0.0|0|0.0|0|146.04166666666666|0|19.020833333333332|0
0|2021-11-19|0.0|0|0.00020833333333333335|0|230.10416666666666|0|25.3125|0
0|2021-11-20|0.004166666666666667|0|0.003767361111111112|0|257.7083333333333|0|15.894097222222221|0
0|2021-11-21|0.0|0|0.0|0|239.94791666666666|0|25.895833333333332|0
0|2021-11-22|0.0|0|0.0|0|216.61458333333334|0|34.947916666666664|0
0|2021-11-23|0.0|0|0.00010416666666666667|0|260.0347222222222|0|20.597222222222225|0
0|2021-11-24|0.002916666666666667|0|0.0018229166666666671|0|255.0347222222222|0|16.633680555555557|0
0|2021-11-25|0.0|0|0.0|0|219.01041666666666|0|38.260416666666664|0
0|2021-11-26|0.0|0|0.0|0|221.40625|0|38.838541666666664|0
0|2021-11-27|0.0|0|0.0|0|250.46875|0|16.057291666666668|0
0|2021-11-28|0.0|0|0.0|0|224.84375|0|38.953125|0
0|2021-11-29|0.0|0|0.0|0|250.46875|0|24.890625|0
0|2021-11-30|0.0|0|0.0|0|243.28125|0|31.630208333333332|0
0|2021-12-01|0.0|0|0.0|0|219.01041666666666|0|45.25|0
0|2021-12-02|0.0|0|0.0|0|221.71875|0|26.59375|0
0|2021-12-03|0.0|0|0.0|0|143.4375|0|9.9375|0
0|2021-12-04|0.0|0|0.0|0|158.33333333333334|0|22.145833333333332|0
0|2021-12-05|0.0|0|0.0019791666666666673|0|263.0381944444444|0|14.102430555555555|0
0|2021-12-06|0.0020833333333333333|0|0.0007986111111111112|0|254.91319444444446|0|17.963541666666668|0
0|2021-12-07|0.0010416666666666667|0|0.000625|0|216.45833333333334|0|20.25|0
0|2021-12-08|0.0|0|0.0006770833333333334|0|228.59375|0|35.375|0
0|2021-12-09|0.0004166666666666667|0|0.0|0|242.96875|0|10.96875|0
0|2021-12-10|0.0|0|0.0|0|244.32291666666666|0|21.666666666666668|0
0|2021-12-11|0.0|0|0.0|0|221.77083333333334|0|42.020833333333336|0
0|2021-12-12|0.0|0|0.0|0|211.77083333333334|0|37.885416666666664|0
0|2021-12-13|0.0|0|0.0|0|158.28125|0|11.802083333333334|0
0|2021-12-14|0.0|0|0.006128472222222223|0|234.70486111111111|0|19.776041666666668|0
0|2021-12-15|0.0028125000000000003|0|0.0003125|0|254.47916666666666|0|15.3125|0
0|2021-12-16|0.0|0|0.0|0|243.95833333333334|0|21.098958333333332|0
0|2021-12-17|0.0|0|0.0|0|273.35069444444446|0|18.45486111111111|0
0|2021-12-18|0.0|0|0.0022395833333333334|0|219.58333333333334|0|40.63368055555556|0
0|2021-12-19|0.00375|0|0.0009375000000000001|0|175.88541666666666|0|38.6875|0
0|2021-12-20|0.0015624999999999999|0|0.005937500000000002|0|135.5034722222222|0|21.430555555555557|0
0|2021-12-21|0.00375|0|0.0|0|238.48958333333334|0|34.776041666666664|0
0|2021-12-22|0.0|0|0.0|0|212.04861111111111|0|34.640625|0
0|2021-12-23|0.0|0|0.0|0|223.02083333333334|0|32.02951388888889|0
0|2021-12-24|0.0|0|0.0|0|173.90625|0|9.265625|0
0|2021-12-25|0.0|0|0.0|0|131.7534722222222|0|14.864583333333334|0
0|2021-12-26|0.0|0|0.004505208333333334|0|146.88368055555557|0|9.55642361111111|0
0|2021-12-27|0.005937500000000001|0|0.0|0|154.42708333333334|0|7.690972222222221|0
0|2021-12-28|0.0|0|0.0|0|255.46875|0|18.432291666666668|0
0|2021-12-29|0.0|0|0.0|0|151.45833333333334|0|11.239583333333334|0
0|2021-12-30|0.0|0|0.0|0|215.32986111111111|0|27.906250000000004|0
0|2021-12-31|5.208333333333334e-05|0|5.208333333333334e-05|0|110.90277777777777|0|13.368055555555555|0
0|2022-01-01|0.0|0|0.00022569444444444446|0|258.42013888888886|0|25.246527777777775|0
0|2022-01-02|0.0033333333333333335|0|0.0005034722222222222|0|212.95138888888889|0|41.302083333333336|0
0|2022-01-03|0.0|0|0.0|0|207.5|0|39.604166666666664|0
0|2022-01-04|0.0|0|0.0|0|221.25868055555554|0|18.274305555555557|0
0|2022-01-05|0.0|0|0.0|0|75.98958333333333|0|10.75|0
0|2022-01-06|0.0|0|0.014166666666666668|0|147.82986111111111|0|7.546875|0
0|2022-01-07|0.014166666666666668|0|0.0|0|215.9375|0|33.880208333333336|0
0|2022-01-08|0.0|0|0.0|0|256.3541666666667|0|22.65625|0
0|2022-01-09|0.0|0|0.0|0|236.5625|0|28.697916666666668|0
0|2022-01-10|0.0|0|0.0|0|223.07291666666666|0|27.151041666666668|0
0|2022-01-11|0.0|0|0.0|0|232.44791666666666|0|34.203125|0
0|2022-01-12|0.0|0|0.0|0|217.08333333333334|0|41.65625|0
0|2022-01-13|0.0|0|0.0|0|213.90625|0|25.223958333333332|0
0|2022-01-14|0.0|0|0.0|0|278.3333333333333|0|12.8125|0
0|2022-01-15|0.0|0|0.0|0|244.0625|0|30.276041666666668|0
0|2022-01-16|0.0|0|0.0|0|229.11458333333334|0|26.619791666666668|0
0|2022-01-17|0.0|0|0.0|0|224.47916666666666|0|28.223958333333332|0
