|dates|Mercer_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Mercer_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Mercer_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Mercer_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Mercer_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Mercer_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Mercer_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Mercer_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-06|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-07|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-08|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-09|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-10|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-11|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-12|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-13|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-14|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-15|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-16|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
0|2022-01-17|3404.0|0|146.0|0|4.112676056338028|0|3550.0|0
