|dates|JuanaDiaz_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|JuanaDiaz_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|JuanaDiaz_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|JuanaDiaz_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|JuanaDiaz_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|JuanaDiaz_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|JuanaDiaz_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|JuanaDiaz_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-04|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-05|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-06|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-07|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-08|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-09|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-10|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-11|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-12|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-13|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-14|1757.0|0|30.0|0|95.0|0|0.0|100
0|2020-05-15|1757.0|0|31.0|0|95.0|0|0.0|100
0|2020-05-16|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-05-17|1757.0|0|32.0|0|95.0|0|0.0|100
0|2020-05-18|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-19|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-20|1757.0|0|35.0|0|95.0|0|0.0|100
0|2020-05-21|1757.0|0|37.0|0|95.0|0|0.0|100
0|2020-05-22|1757.0|0|37.0|0|95.0|0|0.0|100
0|2020-05-23|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-05-24|1757.0|0|38.0|0|95.0|0|0.0|100
0|2020-05-25|1757.0|0|39.0|0|95.0|0|0.0|100
0|2020-05-26|1757.0|0|40.0|0|95.0|0|0.0|100
0|2020-05-27|1757.0|0|41.0|0|95.0|0|0.0|100
0|2020-05-28|1757.0|0|41.0|0|95.0|0|0.0|100
0|2020-05-29|1757.0|0|41.0|0|95.0|0|0.0|100
0|2020-05-30|1757.0|0|42.0|0|95.0|0|0.0|100
0|2020-05-31|1757.0|0|43.0|0|95.0|0|0.0|100
0|2020-06-01|1757.0|0|43.0|0|95.0|0|0.0|100
0|2020-06-02|1757.0|0|43.0|0|95.0|0|0.0|100
0|2020-06-03|1757.0|0|44.0|0|95.0|0|0.0|100
0|2020-06-04|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-06-05|1757.0|0|47.0|0|95.0|0|0.0|100
0|2020-06-06|1757.0|0|50.0|0|95.0|0|0.0|100
0|2020-06-07|1757.0|0|52.0|0|95.0|0|0.0|100
0|2020-06-08|1757.0|0|52.0|0|95.0|0|0.0|100
0|2020-06-09|1757.0|0|52.0|0|95.0|0|0.0|100
0|2020-06-10|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-11|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-12|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-13|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-14|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-15|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-16|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-17|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-18|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-19|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-20|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-21|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-22|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-23|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-24|1757.0|0|58.0|0|95.0|0|0.0|100
0|2020-06-25|1757.0|0|77.0|0|95.0|0|0.0|100
0|2020-06-26|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-27|1757.0|0|78.0|0|95.0|0|0.0|100
0|2020-06-28|1757.0|0|80.0|0|95.0|0|0.0|100
0|2020-06-29|1757.0|0|80.0|0|95.0|0|0.0|100
0|2020-06-30|1757.0|0|82.0|0|95.0|0|0.0|100
0|2020-07-01|1757.0|0|83.0|0|95.0|0|0.0|100
0|2020-07-02|1757.0|0|88.0|0|95.0|0|0.0|100
0|2020-07-03|1757.0|0|88.0|0|95.0|0|0.0|100
0|2020-07-04|1757.0|0|88.0|0|95.0|0|0.0|100
0|2020-07-05|1757.0|0|89.0|0|95.0|0|0.0|100
0|2020-07-06|1757.0|0|92.0|0|95.0|0|0.0|100
0|2020-07-07|1757.0|0|93.0|0|95.0|0|0.0|100
0|2020-07-08|1757.0|0|95.0|0|95.0|0|0.0|100
0|2020-07-09|1757.0|0|96.0|0|95.0|0|0.0|100
0|2020-07-10|1757.0|0|98.0|0|95.0|0|0.0|100
0|2020-07-11|1757.0|0|98.0|0|95.0|0|0.0|100
0|2020-07-12|1757.0|0|100.0|0|95.0|0|0.0|100
0|2020-07-13|1757.0|0|104.0|0|95.0|0|0.0|100
0|2020-07-14|1757.0|0|107.0|0|95.0|0|0.0|100
0|2020-07-15|1757.0|0|109.0|0|95.0|0|0.0|100
0|2020-07-16|1757.0|0|110.0|0|95.0|0|0.0|100
0|2020-07-17|1757.0|0|116.0|0|95.0|0|0.0|100
0|2020-07-18|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-07-19|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-07-20|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-07-21|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-22|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-23|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-07-24|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-07-25|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-07-26|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-07-27|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-07-28|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-07-29|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-07-30|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-07-31|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-01|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-02|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-08-03|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-08-04|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-05|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-06|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-07|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-08|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-09|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-10|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-11|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-08-12|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-08-13|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-08-14|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-15|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-08-16|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-17|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-08-18|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-08-19|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-08-20|232.0|0|235.0|0|0.0|0|0.0|100
0|2020-08-21|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-08-22|241.0|0|241.0|0|0.0|0|0.0|100
0|2020-08-23|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-24|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-08-25|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-08-26|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-08-27|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-08-28|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-08-29|254.0|0|254.0|0|0.0|0|0.0|100
0|2020-08-30|256.0|0|256.0|0|0.0|0|0.0|100
0|2020-08-31|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-09-01|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-09-02|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-09-03|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-09-04|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-09-05|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-09-06|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-09-07|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-08|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-09|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-10|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-09-11|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-09-12|285.0|0|285.0|0|0.0|0|0.0|100
0|2020-09-13|288.0|0|288.0|0|0.0|0|0.0|100
0|2020-09-14|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-09-15|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-09-16|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-09-17|300.0|0|300.0|0|0.0|0|0.0|100
0|2020-09-18|304.0|0|304.0|0|0.0|0|0.0|100
0|2020-09-19|313.0|0|313.0|0|0.0|0|0.0|100
0|2020-09-20|318.0|0|318.0|0|0.0|0|0.0|100
0|2020-09-21|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-09-22|327.0|0|327.0|0|0.0|0|0.0|100
0|2020-09-23|327.0|0|327.0|0|0.0|0|0.0|100
0|2020-09-24|328.0|0|328.0|0|0.0|0|0.0|100
0|2020-09-25|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-09-26|337.0|0|337.0|0|0.0|0|0.0|100
0|2020-09-27|346.0|0|346.0|0|0.0|0|0.0|100
0|2020-09-28|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-09-29|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-09-30|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-10-01|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-10-02|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-10-03|369.0|0|369.0|0|0.0|0|0.0|100
0|2020-10-04|373.0|0|373.0|0|0.0|0|0.0|100
0|2020-10-05|374.0|0|374.0|0|0.0|0|0.0|100
0|2020-10-06|377.0|0|377.0|0|0.0|0|0.0|100
0|2020-10-07|377.0|0|377.0|0|0.0|0|0.0|100
0|2020-10-08|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-10-09|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-10-10|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-10-11|385.0|0|385.0|0|0.0|0|0.0|100
0|2020-10-12|389.0|0|389.0|0|0.0|0|0.0|100
0|2020-10-13|390.0|0|390.0|0|0.0|0|0.0|100
0|2020-10-14|393.0|0|393.0|0|0.0|0|0.0|100
0|2020-10-15|395.0|0|395.0|0|0.0|0|0.0|100
0|2020-10-16|401.0|0|401.0|0|0.0|0|0.0|100
0|2020-10-17|403.0|0|403.0|0|0.0|0|0.0|100
0|2020-10-18|409.0|0|409.0|0|0.0|0|0.0|100
0|2020-10-19|416.0|0|416.0|0|0.0|0|0.0|100
0|2020-10-20|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-10-21|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-10-22|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-10-23|429.0|0|429.0|0|0.0|0|0.0|100
0|2020-10-24|431.0|0|431.0|0|0.0|0|0.0|100
0|2020-10-25|438.0|0|438.0|0|0.0|0|0.0|100
0|2020-10-26|445.0|0|445.0|0|0.0|0|0.0|100
0|2020-10-27|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-10-28|449.0|0|449.0|0|0.0|0|0.0|100
0|2020-10-29|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-10-30|458.0|0|458.0|0|0.0|0|0.0|100
0|2020-10-31|459.0|0|459.0|0|0.0|0|0.0|100
0|2020-11-01|464.0|0|464.0|0|0.0|0|0.0|100
0|2020-11-02|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-11-03|481.0|0|481.0|0|0.0|0|0.0|100
0|2020-11-04|481.0|0|481.0|0|0.0|0|0.0|100
0|2020-11-05|483.0|0|483.0|0|0.0|0|0.0|100
0|2020-11-06|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-11-07|489.0|0|489.0|0|0.0|0|0.0|100
0|2020-11-08|489.0|0|513.0|0|0.0|0|0.0|100
0|2020-11-09|241.0|0|514.0|0|0.0|0|0.0|100
0|2020-11-10|242.0|0|515.0|0|0.0|0|0.0|100
0|2020-11-11|242.0|0|515.0|0|0.0|0|0.0|100
0|2020-11-12|250.0|0|523.0|0|0.0|0|0.0|100
0|2020-11-13|260.0|0|533.0|0|0.0|0|0.0|100
0|2020-11-14|269.0|0|542.0|0|0.0|0|0.0|100
0|2020-11-15|273.0|0|546.0|0|0.0|0|0.0|100
0|2020-11-16|275.0|0|548.0|0|0.0|0|0.0|100
0|2020-11-17|279.0|0|552.0|0|0.0|0|0.0|100
0|2020-11-18|290.0|0|563.0|0|0.0|0|0.0|100
0|2020-11-19|301.0|0|574.0|0|0.0|0|0.0|100
0|2020-11-20|315.0|0|588.0|0|0.0|0|0.0|100
0|2020-11-21|328.0|0|601.0|0|0.0|0|0.0|100
0|2020-11-22|335.0|0|608.0|0|0.0|0|0.0|100
0|2020-11-23|339.0|0|612.0|0|0.0|0|0.0|100
0|2020-11-24|341.0|0|614.0|0|0.0|0|0.0|100
0|2020-11-25|346.0|0|619.0|0|0.0|0|0.0|100
0|2020-11-26|353.0|0|626.0|0|0.0|0|0.0|100
0|2020-11-27|366.0|0|639.0|0|0.0|0|0.0|100
0|2020-11-28|377.0|0|650.0|0|0.0|0|0.0|100
0|2020-11-29|377.0|0|650.0|0|0.0|0|0.0|100
0|2020-11-30|378.0|0|651.0|0|0.0|0|0.0|100
0|2020-12-01|382.0|0|655.0|0|0.0|0|0.0|100
0|2020-12-02|389.0|0|662.0|0|0.0|0|0.0|100
0|2020-12-03|391.0|0|664.0|0|0.0|0|0.0|100
0|2020-12-04|393.0|0|666.0|0|0.0|0|0.0|100
0|2020-12-05|398.0|0|671.0|0|0.0|0|0.0|100
0|2020-12-06|407.0|0|680.0|0|0.0|0|0.0|100
0|2020-12-07|417.0|0|690.0|0|0.0|0|0.0|100
0|2020-12-08|421.0|0|694.0|0|0.0|0|0.0|100
0|2020-12-09|427.0|0|700.0|0|0.0|0|0.0|100
0|2020-12-10|437.0|0|710.0|0|0.0|0|0.0|100
0|2020-12-11|442.0|0|715.0|0|0.0|0|0.0|100
0|2020-12-12|452.0|0|725.0|0|0.0|0|0.0|100
0|2020-12-13|462.0|0|735.0|0|0.0|0|0.0|100
0|2020-12-14|468.0|0|741.0|0|0.0|0|0.0|100
0|2020-12-15|469.0|0|742.0|0|0.0|0|0.0|100
0|2020-12-16|469.0|0|742.0|0|0.0|0|0.0|100
0|2020-12-17|474.0|0|747.0|0|0.0|0|0.0|100
0|2020-12-18|480.0|0|753.0|0|0.0|0|0.0|100
0|2020-12-19|501.0|0|774.0|0|0.0|0|0.0|100
0|2020-12-20|512.0|0|785.0|0|0.0|0|0.0|100
0|2020-12-21|513.0|0|786.0|0|0.0|0|0.0|100
0|2020-12-22|516.0|0|789.0|0|0.0|0|0.0|100
0|2020-12-23|521.0|0|794.0|0|0.0|0|0.0|100
0|2020-12-24|524.0|0|797.0|0|0.0|0|0.0|100
0|2020-12-25|527.0|0|800.0|0|0.0|0|0.0|100
0|2020-12-26|529.0|0|802.0|0|0.0|0|0.0|100
0|2020-12-27|534.0|0|807.0|0|0.0|0|0.0|100
0|2020-12-28|534.0|0|807.0|0|0.0|0|0.0|100
0|2020-12-29|541.0|0|814.0|0|0.0|0|0.0|100
0|2020-12-30|541.0|0|814.0|0|0.0|0|0.0|100
0|2020-12-31|554.0|0|827.0|0|0.0|0|0.0|100
0|2021-01-01|559.0|0|832.0|0|0.0|0|0.0|100
0|2021-01-02|571.0|0|844.0|0|0.0|0|0.0|100
0|2021-01-03|574.0|0|847.0|0|0.0|0|0.0|100
0|2021-01-04|580.0|0|853.0|0|0.0|0|0.0|100
0|2021-01-05|582.0|0|855.0|0|0.0|0|0.0|100
0|2021-01-06|586.0|0|859.0|0|0.0|0|0.0|100
0|2021-01-07|590.0|0|863.0|0|0.0|0|0.0|100
0|2021-01-08|597.0|0|870.0|0|0.0|0|0.0|100
0|2021-01-09|603.0|0|876.0|0|0.0|0|0.0|100
0|2021-01-10|627.0|0|900.0|0|0.0|0|0.0|100
0|2021-01-11|635.0|0|908.0|0|0.0|0|0.0|100
0|2021-01-12|645.0|0|918.0|0|0.0|0|0.0|100
0|2021-01-13|649.0|0|922.0|0|0.0|0|0.0|100
0|2021-01-14|655.0|0|928.0|0|0.0|0|0.0|100
0|2021-01-15|681.0|0|954.0|0|0.0|0|0.0|100
0|2021-01-16|685.0|0|958.0|0|0.0|0|0.0|100
0|2021-01-17|691.0|0|964.0|0|0.0|0|0.0|100
0|2021-01-18|702.0|0|975.0|0|0.0|0|0.0|100
0|2021-01-19|704.0|0|977.0|0|0.0|0|0.0|100
0|2021-01-20|705.0|0|978.0|0|0.0|0|0.0|100
0|2021-01-21|711.0|0|984.0|0|0.0|0|0.0|100
0|2021-01-22|714.0|0|987.0|0|0.0|0|0.0|100
0|2021-01-23|722.0|0|995.0|0|0.0|0|0.0|100
0|2021-01-24|727.0|0|1000.0|0|0.0|0|0.0|100
0|2021-01-25|730.0|0|1003.0|0|0.0|0|0.0|100
0|2021-01-26|733.0|0|1006.0|0|0.0|0|0.0|100
0|2021-01-27|736.0|0|1009.0|0|0.0|0|0.0|100
0|2021-01-28|741.0|0|1014.0|0|0.0|0|0.0|100
0|2021-01-29|743.0|0|1016.0|0|0.0|0|0.0|100
0|2021-01-30|753.0|0|1026.0|0|0.0|0|0.0|100
0|2021-01-31|754.0|0|1027.0|0|0.0|0|0.0|100
0|2021-02-01|759.0|0|1032.0|0|0.0|0|0.0|100
0|2021-02-02|764.0|0|1037.0|0|0.0|0|0.0|100
0|2021-02-03|764.0|0|1037.0|0|0.0|0|0.0|100
0|2021-02-04|764.0|0|1037.0|0|0.0|0|0.0|100
