|dates|Person_NorthCarolina_UnitedStates.AverageDailyTemperature.data|Person_NorthCarolina_UnitedStates.AverageDailyTemperature.missing|Person_NorthCarolina_UnitedStates.AverageDewPoint.data|Person_NorthCarolina_UnitedStates.AverageDewPoint.missing|Person_NorthCarolina_UnitedStates.AverageRelativeHumidity.data|Person_NorthCarolina_UnitedStates.AverageRelativeHumidity.missing|Person_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.data|Person_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-10-17|51.46875|0|39.9375|0|68.79166666666667|0|29.415937499999988|0
0|2021-10-18|50.791666666666664|0|39.114583333333336|0|70.75|0|29.471145833333342|0
0|2021-10-19|52.385416666666664|0|41.270833333333336|0|73.51041666666667|0|29.55093749999999|0
0|2021-10-20|54.895833333333336|0|45.364583333333336|0|77.11458333333333|0|29.557083333333352|0
0|2021-10-21|58.90625|0|50.84375|0|78.08333333333333|0|29.443645833333346|0
0|2021-10-22|63.4375|0|56.5625|0|79.5|0|29.320208333333337|0
0|2021-10-23|55.083333333333336|0|46.770833333333336|0|77.375|0|29.38276041666668|0
0|2021-10-24|57.625|0|50.145833333333336|0|79.98958333333333|0|29.481406249999978|0
0|2021-10-25|63.822916666666664|0|60.765625|0|90.67708333333333|0|29.25218750000001|0
0|2021-10-26|56.010416666666664|0|46.276041666666664|0|73.265625|0|29.085885416666642|0
0|2021-10-27|52.208333333333336|0|41.770833333333336|0|69.97916666666667|0|29.20375|0
0|2021-10-28|54.166666666666664|0|50.208333333333336|0|87.66666666666667|0|29.2053125|0
0|2021-10-29|60.375|0|55.302083333333336|0|84.47916666666667|0|28.8945833333333|0
0|2021-10-30|50.614583333333336|0|46.46875|0|86.83333333333333|0|28.96322916666668|0
0|2021-10-31|55.84375|0|47.739583333333336|0|76.90625|0|29.17635416666671|0
0|2021-11-01|51.458333333333336|0|44.052083333333336|0|78.91666666666667|0|29.510833333333338|0
0|2021-11-02|46.130208333333336|0|41.979166666666664|0|86.42708333333333|0|29.584270833333317|0
0|2021-11-03|45.125|0|33.114583333333336|0|64.80208333333333|0|29.66479166666667|0
0|2021-11-04|42.46875|0|35.302083333333336|0|76.5625|0|29.641250000000003|0
0|2021-11-05|39.34375|0|30.708333333333332|0|75.36979166666667|0|29.68182291666666|0
0|2021-11-06|42.677083333333336|0|33.697916666666664|0|72.08333333333333|0|29.621145833333344|0
0|2021-11-07|47.984375|0|32.697916666666664|0|58.723958333333336|0|29.480520833333326|0
0|2021-11-08|47.786458333333336|0|35.15625|0|68.11979166666667|0|29.561718749999994|0
0|2021-11-09|50.572916666666664|0|38.729166666666664|0|72.45833333333333|0|29.55989583333336|0
0|2021-11-10|54.052083333333336|0|40.177083333333336|0|67.97395833333333|0|29.504375000000024|0
0|2021-11-11|53.791666666666664|0|48.833333333333336|0|85.79166666666667|0|29.47125|0
0|2021-11-12|57.4375|0|46.0|0|71.15625|0|29.341979166666665|0
0|2021-11-13|45.510416666666664|0|31.9375|0|65.11458333333333|0|29.29385416666666|0
0|2021-11-14|40.34375|0|28.645833333333332|0|67.17708333333333|0|29.3476041666667|0
0|2021-11-15|41.229166666666664|0|26.385416666666668|0|59.203125|0|29.43250000000002|0
0|2021-11-16|44.041666666666664|0|31.75|0|68.80208333333333|0|29.559687499999995|0
0|2021-11-17|51.328125|0|42.197916666666664|0|73.56770833333333|0|29.605052083333373|0
0|2021-11-18|61.161458333333336|0|50.604166666666664|0|69.84375|0|29.524010416666666|0
0|2021-11-19|40.15625|0|24.21875|0|56.770833333333336|0|29.739270833333354|0
0|2021-11-20|34.489583333333336|0|25.614583333333332|0|74.13541666666667|0|29.84343750000001|0
0|2021-11-21|42.635416666666664|0|36.270833333333336|0|80.19791666666667|0|29.60374999999998|0
0|2021-11-22|47.364583333333336|0|38.3125|0|74.45833333333333|0|29.305312500000003|0
0|2021-11-23|34.6875|0|18.395833333333332|0|55.166666666666664|0|29.532291666666648|0
0|2021-11-24|32.729166666666664|0|21.479166666666668|0|69.97916666666667|0|29.742187499999975|0
0|2021-11-25|44.510416666666664|0|25.8125|0|51.927083333333336|0|29.497291666666694|0
0|2021-11-26|43.385416666666664|0|27.958333333333332|0|58.390625|0|29.29656249999999|0
0|2021-11-27|37.4375|0|18.416666666666668|0|49.677083333333336|0|29.403333333333347|0
0|2021-11-28|43.96875|0|28.21875|0|58.859375|0|29.264791666666635|0
0|2021-11-29|37.354166666666664|0|20.6875|0|53.53125|0|29.403125000000006|0
0|2021-11-30|38.645833333333336|0|23.375|0|60.59375|0|29.452604166666678|0
0|2021-12-01|44.84375|0|30.572916666666668|0|61.989583333333336|0|29.5017708333333|0
0|2021-12-02|56.53125|0|39.583333333333336|0|55.598958333333336|0|29.314999999999987|0
0|2021-12-03|56.083333333333336|0|37.3125|0|52.052083333333336|0|29.36458333333333|0
0|2021-12-04|49.166666666666664|0|39.229166666666664|0|70.95833333333333|0|29.44375000000002|0
0|2021-12-05|49.666666666666664|0|35.90625|0|64.71875|0|29.592604166666693|0
0|2021-12-06|58.239583333333336|0|48.552083333333336|0|71.39583333333333|0|29.331979166666642|0
0|2021-12-07|40.770833333333336|0|17.276041666666668|0|39.963541666666664|0|29.520729166666666|0
0|2021-12-08|37.708333333333336|0|29.307291666666668|0|72.55208333333333|0|29.36223958333331|0
0|2021-12-09|35.375|0|24.541666666666668|0|66.83333333333333|0|29.586458333333283|0
0|2021-12-10|45.15625|0|33.0|0|63.864583333333336|0|29.561458333333288|0
0|2021-12-11|60.25|0|57.46875|0|91.21875|0|29.29583333333331|0
0|2021-12-12|40.65625|0|26.40625|0|59.885416666666664|0|29.61395833333332|0
0|2021-12-13|36.53125|0|26.979166666666668|0|74.92708333333333|0|29.7373958333333|0
0|2021-12-14|39.291666666666664|0|26.416666666666668|0|68.48958333333333|0|29.80781249999998|0
0|2021-12-15|38.541666666666664|0|35.03125|0|88.125|0|29.82583333333332|0
0|2021-12-16|49.4375|0|41.895833333333336|0|78.48958333333333|0|29.594895833333368|0
0|2021-12-17|58.671875|0|54.203125|0|86.61458333333333|0|29.529218750000013|0
0|2021-12-18|57.5|0|57.395833333333336|0|99.6875|0|29.39875000000004|0
0|2021-12-19|45.916666666666664|0|44.135416666666664|0|93.76041666666667|0|29.42510416666669|0
0|2021-12-20|31.958333333333332|0|25.46875|0|77.72916666666667|0|29.662708333333338|0
0|2021-12-21|32.125|0|30.583333333333332|0|94.80208333333333|0|29.36947916666664|0
0|2021-12-22|41.916666666666664|0|27.885416666666668|0|64.29166666666667|0|29.186875000000043|0
0|2021-12-23|35.96875|0|20.895833333333332|0|57.6875|0|29.56145833333333|0
0|2021-12-24|46.645833333333336|0|30.458333333333332|0|55.296875|0|29.43958333333336|0
0|2021-12-25|57.916666666666664|0|46.541666666666664|0|66.72916666666667|0|29.179374999999993|0
0|2021-12-26|54.9375|0|45.177083333333336|0|74.1875|0|29.322604166666636|0
0|2021-12-27|50.479166666666664|0|41.53125|0|72.04166666666667|0|29.327291666666643|0
0|2021-12-28|59.0625|0|53.364583333333336|0|83.61458333333333|0|29.23218749999998|0
0|2021-12-29|65.55208333333333|0|60.791666666666664|0|84.73958333333333|0|29.232291666666665|0
0|2021-12-30|60.645833333333336|0|58.833333333333336|0|94.11458333333333|0|29.25572916666668|0
0|2021-12-31|58.489583333333336|0|55.677083333333336|0|91.63541666666667|0|29.31364583333334|0
0|2022-01-01|67.79166666666667|0|62.197916666666664|0|83.05208333333333|0|29.17625|0
0|2022-01-02|63.09375|0|60.354166666666664|0|91.0|0|29.153489583333315|0
0|2022-01-03|37.489583333333336|0|35.729166666666664|0|93.57291666666667|0|29.339010416666643|0
0|2022-01-04|29.8125|0|23.541666666666668|0|79.5625|0|29.73406249999998|0
0|2022-01-05|40.770833333333336|0|36.15625|0|85.09375|0|29.35526041666664|0
0|2022-01-06|46.229166666666664|0|31.020833333333332|0|57.796875|0|29.24635416666666|0
0|2022-01-07|32.21875|0|16.104166666666668|0|53.1875|0|29.486666666666654|0
0|2022-01-08|27.354166666666668|0|12.791666666666666|0|57.052083333333336|0|29.913020833333338|0
0|2022-01-09|47.65625|0|36.916666666666664|0|68.1875|0|29.639374999999998|0
0|2022-01-10|38.130208333333336|0|19.088541666666668|0|49.083333333333336|0|29.617760416666666|0
0|2022-01-11|30.052083333333332|0|10.0625|0|46.34375|0|29.825520833333325|0
0|2022-01-12|32.697916666666664|0|18.65625|0|60.46875|0|29.64270833333335|0
0|2022-01-13|36.822916666666664|0|26.479166666666668|0|69.67708333333333|0|29.303645833333324|0
0|2022-01-14|40.354166666666664|0|30.9375|0|69.65625|0|29.223541666666677|0
0|2022-01-15|31.416666666666668|0|21.901041666666668|0|70.75|0|29.546249999999972|0
0|2022-01-16|27.958333333333332|0|21.979166666666668|0|81.79166666666667|0|29.225520833333334|0
0|2022-01-17|33.520833333333336|0|24.927083333333332|0|73.47916666666667|0|28.934166666666666|0
