|dates|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Gurabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Gurabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|30.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|48.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|71.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|72.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|85.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|84.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|87.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|93.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|94.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|94.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|97.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|98.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|103.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|107.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|107.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|109.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|110.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|110.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|117.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|117.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|117.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|118.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|122.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|126.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|127.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|130.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|130.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|136.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|136.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|138.0|0|0.0|100|0.0|100
0|2020-07-18|197.0|0|142.0|0|0.0|0|0.0|100
0|2020-07-19|197.0|0|147.0|0|0.0|0|0.0|100
0|2020-07-20|197.0|0|152.0|0|0.0|0|0.0|100
0|2020-07-21|197.0|0|156.0|0|0.0|0|0.0|100
0|2020-07-22|197.0|0|156.0|0|0.0|0|0.0|100
0|2020-07-23|197.0|0|163.0|0|0.0|0|0.0|100
0|2020-07-24|197.0|0|167.0|0|0.0|0|0.0|100
0|2020-07-25|197.0|0|172.0|0|0.0|0|0.0|100
0|2020-07-26|197.0|0|176.0|0|0.0|0|0.0|100
0|2020-07-27|197.0|0|177.0|0|0.0|0|0.0|100
0|2020-07-28|197.0|0|184.0|0|0.0|0|0.0|100
0|2020-07-29|197.0|0|187.0|0|0.0|0|0.0|100
0|2020-07-30|197.0|0|196.0|0|0.0|0|0.0|100
0|2020-07-31|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-01|357.0|0|201.0|0|0.0|0|0.0|100
0|2020-08-02|357.0|0|204.0|0|0.0|0|0.0|100
0|2020-08-03|357.0|0|209.0|0|0.0|0|0.0|100
0|2020-08-04|357.0|0|211.0|0|0.0|0|0.0|100
0|2020-08-05|357.0|0|214.0|0|0.0|0|0.0|100
0|2020-08-06|357.0|0|218.0|0|0.0|0|0.0|100
0|2020-08-07|357.0|0|230.0|0|0.0|0|0.0|100
0|2020-08-08|357.0|0|241.0|0|0.0|0|0.0|100
0|2020-08-09|357.0|0|254.0|0|0.0|0|0.0|100
0|2020-08-10|357.0|0|261.0|0|0.0|0|0.0|100
0|2020-08-11|357.0|0|267.0|0|0.0|0|0.0|100
0|2020-08-12|357.0|0|274.0|0|0.0|0|0.0|100
0|2020-08-13|357.0|0|278.0|0|0.0|0|0.0|100
0|2020-08-14|357.0|0|291.0|0|0.0|0|0.0|100
0|2020-08-15|357.0|0|294.0|0|0.0|0|0.0|100
0|2020-08-16|357.0|0|295.0|0|0.0|0|0.0|100
0|2020-08-17|357.0|0|299.0|0|0.0|0|0.0|100
0|2020-08-18|357.0|0|305.0|0|0.0|0|0.0|100
0|2020-08-19|357.0|0|308.0|0|0.0|0|0.0|100
0|2020-08-20|357.0|0|317.0|0|0.0|0|0.0|100
0|2020-08-21|357.0|0|319.0|0|0.0|0|0.0|100
0|2020-08-22|357.0|0|327.0|0|0.0|0|0.0|100
0|2020-08-23|357.0|0|328.0|0|0.0|0|0.0|100
0|2020-08-24|357.0|0|338.0|0|0.0|0|0.0|100
0|2020-08-25|357.0|0|338.0|0|0.0|0|0.0|100
0|2020-08-26|357.0|0|339.0|0|0.0|0|0.0|100
0|2020-08-27|357.0|0|346.0|0|0.0|0|0.0|100
0|2020-08-28|357.0|0|351.0|0|0.0|0|0.0|100
0|2020-08-29|357.0|0|355.0|0|0.0|0|0.0|100
0|2020-08-30|357.0|0|356.0|0|0.0|0|0.0|100
0|2020-08-31|357.0|0|357.0|0|0.0|0|0.0|100
0|2020-09-01|372.0|0|359.0|0|0.0|0|0.0|100
0|2020-09-02|372.0|0|366.0|0|0.0|0|0.0|100
0|2020-09-03|372.0|0|373.0|0|0.0|0|0.0|100
0|2020-09-04|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-09-05|392.0|0|373.0|0|0.0|0|0.0|100
0|2020-09-06|392.0|0|376.0|0|0.0|0|0.0|100
0|2020-09-07|392.0|0|389.0|0|0.0|0|0.0|100
0|2020-09-08|392.0|0|392.0|0|0.0|0|0.0|100
0|2020-09-09|392.0|0|392.0|0|0.0|0|0.0|100
0|2020-09-10|404.0|0|404.0|0|0.0|0|0.0|100
0|2020-09-11|408.0|0|408.0|0|0.0|0|0.0|100
0|2020-09-12|414.0|0|414.0|0|0.0|0|0.0|100
0|2020-09-13|415.0|0|415.0|0|0.0|0|0.0|100
0|2020-09-14|415.0|0|416.0|0|0.0|0|0.0|100
0|2020-09-15|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-09-16|424.0|0|424.0|0|0.0|0|0.0|100
0|2020-09-17|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-09-18|453.0|0|453.0|0|0.0|0|0.0|100
0|2020-09-19|470.0|0|470.0|0|0.0|0|0.0|100
0|2020-09-20|470.0|0|474.0|0|0.0|0|0.0|100
0|2020-09-21|478.0|0|478.0|0|0.0|0|0.0|100
0|2020-09-22|479.0|0|479.0|0|0.0|0|0.0|100
0|2020-09-23|481.0|0|481.0|0|0.0|0|0.0|100
0|2020-09-24|506.0|0|506.0|0|0.0|0|0.0|100
0|2020-09-25|523.0|0|523.0|0|0.0|0|0.0|100
0|2020-09-26|528.0|0|528.0|0|0.0|0|0.0|100
0|2020-09-27|533.0|0|533.0|0|0.0|0|0.0|100
0|2020-09-28|543.0|0|543.0|0|0.0|0|0.0|100
0|2020-09-29|562.0|0|562.0|0|0.0|0|0.0|100
0|2020-09-30|562.0|0|562.0|0|0.0|0|0.0|100
0|2020-10-01|565.0|0|565.0|0|0.0|0|0.0|100
0|2020-10-02|571.0|0|571.0|0|0.0|0|0.0|100
0|2020-10-03|577.0|0|577.0|0|0.0|0|0.0|100
0|2020-10-04|577.0|0|577.0|0|0.0|0|0.0|100
0|2020-10-05|590.0|0|590.0|0|0.0|0|0.0|100
0|2020-10-06|595.0|0|595.0|0|0.0|0|0.0|100
0|2020-10-07|595.0|0|595.0|0|0.0|0|0.0|100
0|2020-10-08|602.0|0|602.0|0|0.0|0|0.0|100
0|2020-10-09|610.0|0|610.0|0|0.0|0|0.0|100
0|2020-10-10|615.0|0|615.0|0|0.0|0|0.0|100
0|2020-10-11|615.0|0|620.0|0|0.0|0|0.0|100
0|2020-10-12|625.0|0|625.0|0|0.0|0|0.0|100
0|2020-10-13|629.0|0|629.0|0|0.0|0|0.0|100
0|2020-10-14|647.0|0|647.0|0|0.0|0|0.0|100
0|2020-10-15|652.0|0|652.0|0|0.0|0|0.0|100
0|2020-10-16|655.0|0|655.0|0|0.0|0|0.0|100
0|2020-10-17|657.0|0|657.0|0|0.0|0|0.0|100
0|2020-10-18|667.0|0|667.0|0|0.0|0|0.0|100
0|2020-10-19|674.0|0|674.0|0|0.0|0|0.0|100
0|2020-10-20|685.0|0|685.0|0|0.0|0|0.0|100
0|2020-10-21|687.0|0|687.0|0|0.0|0|0.0|100
0|2020-10-22|687.0|0|689.0|0|0.0|0|0.0|100
0|2020-10-23|687.0|0|728.0|0|0.0|0|0.0|100
0|2020-10-24|687.0|0|731.0|0|0.0|0|0.0|100
0|2020-10-25|687.0|0|750.0|0|0.0|0|0.0|100
0|2020-10-26|757.0|0|757.0|0|0.0|0|0.0|100
0|2020-10-27|759.0|0|759.0|0|0.0|0|0.0|100
0|2020-10-28|759.0|0|760.0|0|0.0|0|0.0|100
0|2020-10-29|774.0|0|774.0|0|0.0|0|0.0|100
0|2020-10-30|787.0|0|787.0|0|0.0|0|0.0|100
0|2020-10-31|789.0|0|789.0|0|0.0|0|0.0|100
0|2020-11-01|789.0|0|794.0|0|0.0|0|0.0|100
0|2020-11-02|789.0|0|811.0|0|0.0|0|0.0|100
0|2020-11-03|818.0|0|818.0|0|0.0|0|0.0|100
0|2020-11-04|818.0|0|818.0|0|0.0|0|0.0|100
0|2020-11-05|818.0|0|819.0|0|0.0|0|0.0|100
0|2020-11-06|818.0|0|838.0|0|0.0|0|0.0|100
0|2020-11-07|838.0|0|838.0|0|0.0|0|0.0|100
0|2020-11-08|838.0|0|853.0|0|0.0|0|0.0|100
0|2020-11-09|514.0|0|859.0|0|0.0|0|0.0|100
0|2020-11-10|514.0|0|860.0|0|0.0|0|0.0|100
0|2020-11-11|514.0|0|871.0|0|0.0|0|0.0|100
0|2020-11-12|541.0|0|892.0|0|0.0|0|0.0|100
0|2020-11-13|541.0|0|905.0|0|0.0|0|0.0|100
0|2020-11-14|568.0|0|919.0|0|0.0|0|0.0|100
0|2020-11-15|568.0|0|929.0|0|0.0|0|0.0|100
0|2020-11-16|582.0|0|933.0|0|0.0|0|0.0|100
0|2020-11-17|582.0|0|938.0|0|0.0|0|0.0|100
0|2020-11-18|582.0|0|943.0|0|0.0|0|0.0|100
0|2020-11-19|599.0|0|950.0|0|0.0|0|0.0|100
0|2020-11-20|614.0|0|965.0|0|0.0|0|0.0|100
0|2020-11-21|634.0|0|985.0|0|0.0|0|0.0|100
0|2020-11-22|634.0|0|996.0|0|0.0|0|0.0|100
0|2020-11-23|634.0|0|1000.0|0|0.0|0|0.0|100
0|2020-11-24|651.0|0|1002.0|0|0.0|0|0.0|100
0|2020-11-25|651.0|0|1003.0|0|0.0|0|0.0|100
0|2020-11-26|651.0|0|1008.0|0|0.0|0|0.0|100
0|2020-11-27|651.0|0|1026.0|0|0.0|0|0.0|100
0|2020-11-28|651.0|0|1040.0|0|0.0|0|0.0|100
0|2020-11-29|691.0|0|1042.0|0|0.0|0|0.0|100
0|2020-11-30|691.0|0|1060.0|0|0.0|0|0.0|100
0|2020-12-01|691.0|0|1069.0|0|0.0|0|0.0|100
0|2020-12-02|691.0|0|1111.0|0|0.0|0|0.0|100
0|2020-12-03|691.0|0|1113.0|0|0.0|0|0.0|100
0|2020-12-04|691.0|0|1118.0|0|0.0|0|0.0|100
0|2020-12-05|691.0|0|1131.0|0|0.0|0|0.0|100
0|2020-12-06|790.0|0|1141.0|0|0.0|0|0.0|100
0|2020-12-07|790.0|0|1148.0|0|0.0|0|0.0|100
0|2020-12-08|790.0|0|1160.0|0|0.0|0|0.0|100
0|2020-12-09|790.0|0|1168.0|0|0.0|0|0.0|100
0|2020-12-10|824.0|0|1175.0|0|0.0|0|0.0|100
0|2020-12-11|824.0|0|1199.0|0|0.0|0|0.0|100
0|2020-12-12|824.0|0|1207.0|0|0.0|0|0.0|100
0|2020-12-13|824.0|0|1209.0|0|0.0|0|0.0|100
0|2020-12-14|824.0|0|1212.0|0|0.0|0|0.0|100
0|2020-12-15|824.0|0|1220.0|0|0.0|0|0.0|100
0|2020-12-16|824.0|0|1228.0|0|0.0|0|0.0|100
0|2020-12-17|824.0|0|1242.0|0|0.0|0|0.0|100
0|2020-12-18|906.0|0|1257.0|0|0.0|0|0.0|100
0|2020-12-19|924.0|0|1275.0|0|0.0|0|0.0|100
0|2020-12-20|940.0|0|1291.0|0|0.0|0|0.0|100
0|2020-12-21|948.0|0|1299.0|0|0.0|0|0.0|100
0|2020-12-22|963.0|0|1314.0|0|0.0|0|0.0|100
0|2020-12-23|981.0|0|1332.0|0|0.0|0|0.0|100
0|2020-12-24|981.0|0|1332.0|0|0.0|0|0.0|100
0|2020-12-25|985.0|0|1336.0|0|0.0|0|0.0|100
0|2020-12-26|993.0|0|1344.0|0|0.0|0|0.0|100
0|2020-12-27|998.0|0|1349.0|0|0.0|0|0.0|100
0|2020-12-28|998.0|0|1383.0|0|0.0|0|0.0|100
0|2020-12-29|1100.0|0|1451.0|0|0.0|0|0.0|100
0|2020-12-30|1101.0|0|1452.0|0|0.0|0|0.0|100
0|2020-12-31|1101.0|0|1452.0|0|0.0|0|0.0|100
0|2021-01-01|1111.0|0|1462.0|0|0.0|0|0.0|100
0|2021-01-02|1126.0|0|1477.0|0|0.0|0|0.0|100
0|2021-01-03|1126.0|0|1480.0|0|0.0|0|0.0|100
0|2021-01-04|1126.0|0|1483.0|0|0.0|0|0.0|100
0|2021-01-05|1126.0|0|1489.0|0|0.0|0|0.0|100
0|2021-01-06|1142.0|0|1493.0|0|0.0|0|0.0|100
0|2021-01-07|1142.0|0|1496.0|0|0.0|0|0.0|100
0|2021-01-08|1142.0|0|1521.0|0|0.0|0|0.0|100
0|2021-01-09|1182.0|0|1533.0|0|0.0|0|0.0|100
0|2021-01-10|1182.0|0|1538.0|0|0.0|0|0.0|100
0|2021-01-11|1182.0|0|1539.0|0|0.0|0|0.0|100
0|2021-01-12|1182.0|0|1557.0|0|0.0|0|0.0|100
0|2021-01-13|1182.0|0|1558.0|0|0.0|0|0.0|100
0|2021-01-14|1182.0|0|1559.0|0|0.0|0|0.0|100
0|2021-01-15|1182.0|0|1574.0|0|0.0|0|0.0|100
0|2021-01-16|1182.0|0|1584.0|0|0.0|0|0.0|100
0|2021-01-17|1243.0|0|1594.0|0|0.0|0|0.0|100
0|2021-01-18|1247.0|0|1598.0|0|0.0|0|0.0|100
0|2021-01-19|1250.0|0|1601.0|0|0.0|0|0.0|100
0|2021-01-20|1250.0|0|1605.0|0|0.0|0|0.0|100
0|2021-01-21|1255.0|0|1606.0|0|0.0|0|0.0|100
0|2021-01-22|1255.0|0|1611.0|0|0.0|0|0.0|100
0|2021-01-23|1271.0|0|1622.0|0|0.0|0|0.0|100
0|2021-01-24|1291.0|0|1642.0|0|0.0|0|0.0|100
0|2021-01-25|1291.0|0|1656.0|0|0.0|0|0.0|100
0|2021-01-26|1305.0|0|1656.0|0|0.0|0|0.0|100
0|2021-01-27|1306.0|0|1657.0|0|0.0|0|0.0|100
0|2021-01-28|1310.0|0|1661.0|0|0.0|0|0.0|100
0|2021-01-29|1315.0|0|1666.0|0|0.0|0|0.0|100
0|2021-01-30|1319.0|0|1670.0|0|0.0|0|0.0|100
0|2021-01-31|1320.0|0|1671.0|0|0.0|0|0.0|100
0|2021-02-01|1320.0|0|1684.0|0|0.0|0|0.0|100
0|2021-02-02|1320.0|0|1692.0|0|0.0|0|0.0|100
0|2021-02-03|1343.0|0|1694.0|0|0.0|0|0.0|100
0|2021-02-04|1343.0|0|1700.0|0|0.0|0|0.0|100
0|2021-02-05|1351.0|0|1702.0|0|0.0|0|0.0|100
