|dates|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Maunabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Maunabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|14.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|21.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-22|23.0|0|0.0|100|1.0|0|0.0|100
0|2020-03-23|31.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-24|39.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-26|64.0|0|0.0|100|2.0|0|0.0|100
0|2020-03-27|79.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-28|100.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-29|127.0|0|0.0|100|3.0|0|0.0|100
0|2020-03-30|174.0|0|0.0|100|6.0|0|0.0|100
0|2020-03-31|239.0|0|0.0|100|8.0|0|0.0|100
0|2020-04-01|286.0|0|0.0|100|11.0|0|0.0|100
0|2020-04-02|316.0|0|0.0|100|12.0|0|0.0|100
0|2020-04-03|316.0|0|0.0|100|15.0|0|0.0|100
0|2020-04-04|452.0|0|0.0|100|18.0|0|0.0|100
0|2020-04-05|475.0|0|0.0|100|20.0|0|0.0|100
0|2020-04-06|513.0|0|0.0|100|21.0|0|0.0|100
0|2020-04-07|573.0|0|0.0|100|23.0|0|0.0|100
0|2020-04-08|620.0|0|0.0|100|24.0|0|0.0|100
0|2020-04-09|683.0|0|0.0|100|33.0|0|0.0|100
0|2020-04-10|725.0|0|0.0|100|39.0|0|0.0|100
0|2020-04-11|788.0|0|0.0|100|42.0|0|0.0|100
0|2020-04-12|897.0|0|0.0|100|44.0|0|0.0|100
0|2020-04-13|903.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-14|923.0|0|0.0|100|45.0|0|0.0|100
0|2020-04-15|974.0|0|0.0|100|51.0|0|0.0|100
0|2020-04-16|1043.0|0|0.0|100|56.0|0|0.0|100
0|2020-04-17|1068.0|0|0.0|100|58.0|0|0.0|100
0|2020-04-18|1118.0|0|0.0|100|60.0|0|0.0|100
0|2020-04-19|1213.0|0|0.0|100|62.0|0|0.0|100
0|2020-04-20|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-21|1298.0|0|0.0|100|64.0|0|0.0|100
0|2020-04-22|1252.0|0|0.0|100|63.0|0|0.0|100
0|2020-04-23|1416.0|0|0.0|100|69.0|0|0.0|100
0|2020-04-24|1276.0|0|0.0|100|77.0|0|0.0|100
0|2020-04-25|1307.0|0|0.0|100|83.0|0|0.0|100
0|2020-04-26|1371.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-27|1389.0|0|0.0|100|84.0|0|0.0|100
0|2020-04-28|1400.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-29|1433.0|0|0.0|100|86.0|0|0.0|100
0|2020-04-30|1539.0|0|0.0|100|92.0|0|0.0|100
0|2020-05-01|1575.0|0|0.0|100|94.0|0|0.0|100
0|2020-05-02|1757.0|0|0.0|100|95.0|0|0.0|100
0|2020-05-03|1808.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-04|1843.0|0|0.0|100|97.0|0|0.0|100
0|2020-05-05|1924.0|0|4.0|0|99.0|0|0.0|100
0|2020-05-06|1924.0|0|4.0|0|99.0|0|0.0|100
0|2020-05-07|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-08|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-09|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-10|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-11|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-12|1924.0|0|5.0|0|99.0|0|0.0|100
0|2020-05-13|1924.0|0|6.0|0|99.0|0|0.0|100
0|2020-05-14|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-15|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-16|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-17|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-18|1924.0|0|8.0|0|99.0|0|0.0|100
0|2020-05-19|1924.0|0|11.0|0|99.0|0|0.0|100
0|2020-05-20|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-21|1924.0|0|12.0|0|99.0|0|0.0|100
0|2020-05-22|1924.0|0|13.0|0|99.0|0|0.0|100
0|2020-05-23|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-24|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-25|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-26|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-27|1924.0|0|14.0|0|99.0|0|0.0|100
0|2020-05-28|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-29|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-30|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-05-31|1924.0|0|15.0|0|99.0|0|0.0|100
0|2020-06-01|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-02|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-03|1924.0|0|17.0|0|99.0|0|0.0|100
0|2020-06-04|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-05|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-06|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-07|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-08|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-09|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-10|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-11|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-12|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-13|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-14|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-15|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-16|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-17|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-18|1924.0|0|19.0|0|99.0|0|0.0|100
0|2020-06-19|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-06-20|1924.0|0|20.0|0|99.0|0|0.0|100
0|2020-06-21|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-06-22|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-06-23|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-06-24|1924.0|0|21.0|0|99.0|0|0.0|100
0|2020-06-25|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-06-26|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-06-27|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-06-28|1924.0|0|23.0|0|99.0|0|0.0|100
0|2020-06-29|1924.0|0|24.0|0|99.0|0|0.0|100
0|2020-06-30|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-01|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-02|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-03|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-04|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-05|1924.0|0|25.0|0|99.0|0|0.0|100
0|2020-07-06|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-07-07|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-07-08|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-07-09|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-07-10|1924.0|0|28.0|0|99.0|0|0.0|100
0|2020-07-11|1924.0|0|29.0|0|99.0|0|0.0|100
0|2020-07-12|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-13|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-14|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-15|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-16|1924.0|0|31.0|0|99.0|0|0.0|100
0|2020-07-17|1924.0|0|33.0|0|99.0|0|0.0|100
0|2020-07-18|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-19|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-20|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-21|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-22|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-23|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-24|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-25|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-26|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-27|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-28|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-29|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-30|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-31|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-01|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-02|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-03|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-04|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-05|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-06|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-07|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-08|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-09|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-10|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-11|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-12|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-13|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-14|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-15|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-16|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-17|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-18|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-19|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-20|75.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-21|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-22|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-23|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-24|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-25|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-26|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-27|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-28|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-29|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-08-30|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-31|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-01|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-02|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-03|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-04|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-05|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-06|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-07|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-09-08|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-09-09|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-09-10|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-09-11|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-09-12|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-09-13|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-14|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-15|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-09-16|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-09-17|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-09-18|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-19|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-20|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-21|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-22|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-23|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-24|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-09-25|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-09-26|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-27|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-09-28|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-09-29|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-30|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-10-01|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-10-02|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-10-03|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-10-04|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-10-05|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-10-06|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-10-07|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-10-08|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-10-09|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-10-10|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-11|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-10-12|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-10-13|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-10-14|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-10-15|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-10-16|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-10-17|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-18|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-19|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-20|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-21|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-22|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-10-23|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-10-24|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-10-25|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-10-26|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-10-27|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-10-28|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-10-29|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-30|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-31|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-11-01|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-11-02|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-11-03|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-11-04|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-11-05|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-11-06|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-11-07|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-11-08|179.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-09|66.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-10|66.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-11|67.0|0|182.0|0|0.0|0|0.0|100
0|2020-11-12|70.0|0|185.0|0|0.0|0|0.0|100
0|2020-11-13|70.0|0|185.0|0|0.0|0|0.0|100
0|2020-11-14|71.0|0|186.0|0|0.0|0|0.0|100
0|2020-11-15|72.0|0|187.0|0|0.0|0|0.0|100
0|2020-11-16|73.0|0|188.0|0|0.0|0|0.0|100
0|2020-11-17|77.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-18|77.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-19|77.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-20|80.0|0|195.0|0|0.0|0|0.0|100
0|2020-11-21|80.0|0|195.0|0|0.0|0|0.0|100
0|2020-11-22|81.0|0|196.0|0|0.0|0|0.0|100
0|2020-11-23|83.0|0|198.0|0|0.0|0|0.0|100
0|2020-11-24|83.0|0|198.0|0|0.0|0|0.0|100
0|2020-11-25|83.0|0|198.0|0|0.0|0|0.0|100
0|2020-11-26|83.0|0|198.0|0|0.0|0|0.0|100
0|2020-11-27|96.0|0|211.0|0|0.0|0|0.0|100
0|2020-11-28|100.0|0|215.0|0|0.0|0|0.0|100
0|2020-11-29|101.0|0|216.0|0|0.0|0|0.0|100
0|2020-11-30|104.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-01|104.0|0|219.0|0|0.0|0|0.0|100
0|2020-12-02|107.0|0|222.0|0|0.0|0|0.0|100
0|2020-12-03|108.0|0|223.0|0|0.0|0|0.0|100
0|2020-12-04|108.0|0|223.0|0|0.0|0|0.0|100
0|2020-12-05|108.0|0|223.0|0|0.0|0|0.0|100
0|2020-12-06|108.0|0|223.0|0|0.0|0|0.0|100
0|2020-12-07|111.0|0|226.0|0|0.0|0|0.0|100
0|2020-12-08|116.0|0|231.0|0|0.0|0|0.0|100
0|2020-12-09|116.0|0|231.0|0|0.0|0|0.0|100
0|2020-12-10|116.0|0|231.0|0|0.0|0|0.0|100
0|2020-12-11|120.0|0|235.0|0|0.0|0|0.0|100
0|2020-12-12|121.0|0|236.0|0|0.0|0|0.0|100
0|2020-12-13|132.0|0|247.0|0|0.0|0|0.0|100
0|2020-12-14|135.0|0|250.0|0|0.0|0|0.0|100
0|2020-12-15|135.0|0|250.0|0|0.0|0|0.0|100
0|2020-12-16|135.0|0|250.0|0|0.0|0|0.0|100
0|2020-12-17|138.0|0|253.0|0|0.0|0|0.0|100
0|2020-12-18|143.0|0|258.0|0|0.0|0|0.0|100
0|2020-12-19|145.0|0|260.0|0|0.0|0|0.0|100
0|2020-12-20|150.0|0|265.0|0|0.0|0|0.0|100
0|2020-12-21|151.0|0|266.0|0|0.0|0|0.0|100
0|2020-12-22|154.0|0|269.0|0|0.0|0|0.0|100
0|2020-12-23|156.0|0|271.0|0|0.0|0|0.0|100
0|2020-12-24|158.0|0|273.0|0|0.0|0|0.0|100
0|2020-12-25|158.0|0|273.0|0|0.0|0|0.0|100
0|2020-12-26|158.0|0|273.0|0|0.0|0|0.0|100
0|2020-12-27|158.0|0|273.0|0|0.0|0|0.0|100
0|2020-12-28|159.0|0|274.0|0|0.0|0|0.0|100
0|2020-12-29|163.0|0|278.0|0|0.0|0|0.0|100
0|2020-12-30|163.0|0|278.0|0|0.0|0|0.0|100
0|2020-12-31|163.0|0|278.0|0|0.0|0|0.0|100
0|2021-01-01|167.0|0|282.0|0|0.0|0|0.0|100
0|2021-01-02|167.0|0|282.0|0|0.0|0|0.0|100
0|2021-01-03|167.0|0|282.0|0|0.0|0|0.0|100
0|2021-01-04|171.0|0|286.0|0|0.0|0|0.0|100
0|2021-01-05|171.0|0|286.0|0|0.0|0|0.0|100
0|2021-01-06|171.0|0|286.0|0|0.0|0|0.0|100
0|2021-01-07|171.0|0|286.0|0|0.0|0|0.0|100
0|2021-01-08|179.0|0|294.0|0|0.0|0|0.0|100
0|2021-01-09|182.0|0|297.0|0|0.0|0|0.0|100
0|2021-01-10|183.0|0|298.0|0|0.0|0|0.0|100
0|2021-01-11|184.0|0|299.0|0|0.0|0|0.0|100
0|2021-01-12|190.0|0|305.0|0|0.0|0|0.0|100
0|2021-01-13|190.0|0|305.0|0|0.0|0|0.0|100
0|2021-01-14|190.0|0|305.0|0|0.0|0|0.0|100
0|2021-01-15|190.0|0|305.0|0|0.0|0|0.0|100
0|2021-01-16|190.0|0|305.0|0|0.0|0|0.0|100
0|2021-01-17|191.0|0|306.0|0|0.0|0|0.0|100
0|2021-01-18|191.0|0|306.0|0|0.0|0|0.0|100
0|2021-01-19|191.0|0|306.0|0|0.0|0|0.0|100
0|2021-01-20|191.0|0|306.0|0|0.0|0|0.0|100
0|2021-01-21|191.0|0|306.0|0|0.0|0|0.0|100
0|2021-01-22|191.0|0|306.0|0|0.0|0|0.0|100
0|2021-01-23|194.0|0|309.0|0|0.0|0|0.0|100
0|2021-01-24|194.0|0|309.0|0|0.0|0|0.0|100
0|2021-01-25|195.0|0|310.0|0|0.0|0|0.0|100
0|2021-01-26|195.0|0|310.0|0|0.0|0|0.0|100
0|2021-01-27|195.0|0|310.0|0|0.0|0|0.0|100
0|2021-01-28|200.0|0|315.0|0|0.0|0|0.0|100
0|2021-01-29|200.0|0|315.0|0|0.0|0|0.0|100
0|2021-01-30|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-01-31|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-01|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-02|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-03|202.0|0|317.0|0|0.0|0|0.0|100
0|2021-02-04|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-05|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-06|201.0|0|316.0|0|0.0|0|0.0|100
